"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 2: page 97","Armenian Manuscripts","ark:/21198/zz0025ds57","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025ds57_1685795_master.tif","97","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ds57",""
"Manuscript No. 2: page 98","Armenian Manuscripts","ark:/21198/zz0025ds6r","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025ds6r_1685807_master.tif","98","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ds6r",""
"Manuscript No. 2: page 99","Armenian Manuscripts","ark:/21198/zz0025ds78","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025ds78_1685815_master.tif","99","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ds78",""
"Manuscript No. 2: page 100","Armenian Manuscripts","ark:/21198/zz0025ds8s","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025ds8s_1685823_master.tif","100","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ds8s",""
"Manuscript No. 2: page 101","Armenian Manuscripts","ark:/21198/zz0025ds99","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025ds99_1685830_master.tif","101","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025ds99",""
"Manuscript No. 2: page 102","Armenian Manuscripts","ark:/21198/zz0025dsbt","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dsbt_1685834_master.tif","102","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dsbt",""
"Manuscript No. 2: page 103","Armenian Manuscripts","ark:/21198/zz0025dscb","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dscb_1685841_master.tif","103","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dscb",""
"Manuscript No. 2: page 104","Armenian Manuscripts","ark:/21198/zz0025dsdv","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dsdv_1685845_master.tif","104","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dsdv",""
"Manuscript No. 2: page 105","Armenian Manuscripts","ark:/21198/zz0025dsfc","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dsfc_1685854_master.tif","105","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dsfc",""
"Manuscript No. 2: page 106","Armenian Manuscripts","ark:/21198/zz0025dsgw","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dsgw_1685861_master.tif","106","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dsgw",""
"Manuscript No. 2: page 107","Armenian Manuscripts","ark:/21198/zz0025dshd","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dshd_1685864_master.tif","107","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dshd",""
"Manuscript No. 2: page 108","Armenian Manuscripts","ark:/21198/zz0025dsjx","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dsjx_1685869_master.tif","108","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dsjx",""
"Manuscript No. 2: page 109","Armenian Manuscripts","ark:/21198/zz0025dskf","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dskf_1685872_master.tif","109","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dskf",""
"Manuscript No. 2: page 110","Armenian Manuscripts","ark:/21198/zz0025dsmz","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dsmz_1685875_master.tif","110","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dsmz",""
"Manuscript No. 2: page 111","Armenian Manuscripts","ark:/21198/zz0025dsng","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dsng_1685878_master.tif","111","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dsng",""
"Manuscript No. 2: page 112","Armenian Manuscripts","ark:/21198/zz0025dsp0","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dsp0_1685881_master.tif","112","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dsp0",""
"Manuscript No. 2: page 113","Armenian Manuscripts","ark:/21198/zz0025dsqh","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dsqh_1685891_master.tif","113","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dsqh",""
"Manuscript No. 2: page 114","Armenian Manuscripts","ark:/21198/zz0025dsr1","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dsr1_1685899_master.tif","114","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dsr1",""
"Manuscript No. 2: page 115","Armenian Manuscripts","ark:/21198/zz0025dssj","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dssj_1685905_master.tif","115","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dssj",""
"Manuscript No. 2: page 116","Armenian Manuscripts","ark:/21198/zz0025dst2","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dst2_1685912_master.tif","116","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dst2",""
"Manuscript No. 2: page 117","Armenian Manuscripts","ark:/21198/zz0025dsvk","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dsvk_1685923_master.tif","117","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dsvk",""
"Manuscript No. 2: page 118","Armenian Manuscripts","ark:/21198/zz0025dsw3","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dsw3_1685938_master.tif","118","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dsw3",""
"Manuscript No. 2: page 119","Armenian Manuscripts","ark:/21198/zz0025dsxm","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dsxm_1685955_master.tif","119","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dsxm",""
"Manuscript No. 2: page 120","Armenian Manuscripts","ark:/21198/zz0025dsz4","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dsz4_1685959_master.tif","120","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dsz4",""
"Manuscript No. 2: page 121","Armenian Manuscripts","ark:/21198/zz0025dtpg","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dtpg_1685965_master.tif","121","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dtpg",""
"Manuscript No. 2: page 122","Armenian Manuscripts","ark:/21198/zz0025dtq0","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dtq0_1685971_master.tif","122","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dtq0",""
"Manuscript No. 2: page 123","Armenian Manuscripts","ark:/21198/zz0025dtrh","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dtrh_1685979_master.tif","123","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dtrh",""
"Manuscript No. 2: page 124","Armenian Manuscripts","ark:/21198/zz0025dts1","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dts1_1685986_master.tif","124","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dts1",""
"Manuscript No. 2: page 125","Armenian Manuscripts","ark:/21198/zz0025dttj","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dttj_1685992_master.tif","125","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dttj",""
"Manuscript No. 2: page 126","Armenian Manuscripts","ark:/21198/zz0025dtv2","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dtv2_1685997_master.tif","126","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dtv2",""
"Manuscript No. 2: page 127","Armenian Manuscripts","ark:/21198/zz0025dtwk","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dtwk_1686003_master.tif","127","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dtwk",""
"Manuscript No. 2: page 128","Armenian Manuscripts","ark:/21198/zz0025dtx3","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dtx3_1686010_master.tif","128","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dtx3",""
"Manuscript No. 2: page 129","Armenian Manuscripts","ark:/21198/zz0025dtzm","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dtzm_1686022_master.tif","129","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dtzm",""
"Manuscript No. 2: page 130","Armenian Manuscripts","ark:/21198/zz0025dv0m","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dv0m_1686193_master.tif","130","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dv0m",""
"Manuscript No. 2: page 131","Armenian Manuscripts","ark:/21198/zz0025dv14","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dv14_1686196_master.tif","131","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dv14",""
"Manuscript No. 2: page 132","Armenian Manuscripts","ark:/21198/zz0025dv2n","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dv2n_1686199_master.tif","132","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dv2n",""
"Manuscript No. 2: page 133","Armenian Manuscripts","ark:/21198/zz0025dv35","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dv35_1686206_master.tif","133","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dv35",""
"Manuscript No. 2: page 134","Armenian Manuscripts","ark:/21198/zz0025dv4p","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dv4p_1686214_master.tif","134","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dv4p",""
"Manuscript No. 2: page 135","Armenian Manuscripts","ark:/21198/zz0025dv56","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dv56_1686223_master.tif","135","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dv56",""
"Manuscript No. 2: page 136","Armenian Manuscripts","ark:/21198/zz0025dv6q","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dv6q_1686226_master.tif","136","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dv6q",""
"Manuscript No. 2: page 137","Armenian Manuscripts","ark:/21198/zz0025dv77","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dv77_1686229_master.tif","137","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dv77",""
"Manuscript No. 2: page 138","Armenian Manuscripts","ark:/21198/zz0025dv8r","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dv8r_1686232_master.tif","138","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dv8r",""
"Manuscript No. 2: page 139","Armenian Manuscripts","ark:/21198/zz0025dv98","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dv98_1686235_master.tif","139","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dv98",""
"Manuscript No. 2: page 140","Armenian Manuscripts","ark:/21198/zz0025dvbs","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvbs_1686247_master.tif","140","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvbs",""
"Manuscript No. 2: page 141","Armenian Manuscripts","ark:/21198/zz0025dvc9","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvc9_1686253_master.tif","141","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvc9",""
"Manuscript No. 2: page 142","Armenian Manuscripts","ark:/21198/zz0025dvdt","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvdt_1686259_master.tif","142","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvdt",""
"Manuscript No. 2: page 143","Armenian Manuscripts","ark:/21198/zz0025dvfb","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvfb_1686268_master.tif","143","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvfb",""
"Manuscript No. 2: page 144","Armenian Manuscripts","ark:/21198/zz0025dvgv","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvgv_1686271_master.tif","144","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvgv",""
"Manuscript No. 2: page 145","Armenian Manuscripts","ark:/21198/zz0025dvhc","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvhc_1686280_master.tif","145","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvhc",""
"Manuscript No. 2: page 146","Armenian Manuscripts","ark:/21198/zz0025dvjw","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvjw_1686283_master.tif","146","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvjw",""
"Manuscript No. 2: page 147","Armenian Manuscripts","ark:/21198/zz0025dvkd","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvkd_1686289_master.tif","147","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvkd",""
"Manuscript No. 2: page 148","Armenian Manuscripts","ark:/21198/zz0025dvmx","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvmx_1686293_master.tif","148","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvmx",""
"Manuscript No. 2: page 149","Armenian Manuscripts","ark:/21198/zz0025dvnf","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvnf_1686301_master.tif","149","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvnf",""
"Manuscript No. 2: page 150","Armenian Manuscripts","ark:/21198/zz0025dvpz","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvpz_1686305_master.tif","150","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvpz",""
"Manuscript No. 2: page 151","Armenian Manuscripts","ark:/21198/zz0025dvqg","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvqg_1686313_master.tif","151","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvqg",""
"Manuscript No. 2: page 152","Armenian Manuscripts","ark:/21198/zz0025dvr0","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvr0_1686319_master.tif","152","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvr0",""
"Manuscript No. 2: page 153","Armenian Manuscripts","ark:/21198/zz0025dvsh","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvsh_1686325_master.tif","153","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvsh",""
"Manuscript No. 2: page 154","Armenian Manuscripts","ark:/21198/zz0025dvt1","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvt1_1686331_master.tif","154","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvt1",""
"Manuscript No. 2: page 155","Armenian Manuscripts","ark:/21198/zz0025dvvj","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvvj_1686337_master.tif","155","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvvj",""
"Manuscript No. 2: page 156","Armenian Manuscripts","ark:/21198/zz0025dvw2","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvw2_1686340_master.tif","156","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvw2",""
"Manuscript No. 2: page 157","Armenian Manuscripts","ark:/21198/zz0025dvxk","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvxk_1686343_master.tif","157","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvxk",""
"Manuscript No. 2: page 158","Armenian Manuscripts","ark:/21198/zz0025dvz3","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dvz3_1686346_master.tif","158","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dvz3",""
"Manuscript No. 2: page 159","Armenian Manuscripts","ark:/21198/zz0025dw03","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dw03_1686349_master.tif","159","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dw03",""
"Manuscript No. 2: page 160","Armenian Manuscripts","ark:/21198/zz0025dw1m","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dw1m_1686352_master.tif","160","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dw1m",""
"Manuscript No. 2: page 161","Armenian Manuscripts","ark:/21198/zz0025dw24","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dw24_1686355_master.tif","161","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dw24",""
"Manuscript No. 2: page 162","Armenian Manuscripts","ark:/21198/zz0025dw3n","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dw3n_1686358_master.tif","162","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dw3n",""
"Manuscript No. 2: page 163","Armenian Manuscripts","ark:/21198/zz0025dw45","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dw45_1686361_master.tif","163","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dw45",""
"Manuscript No. 2: page 164","Armenian Manuscripts","ark:/21198/zz0025dw5p","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dw5p_1686364_master.tif","164","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dw5p",""
"Manuscript No. 2: page 165","Armenian Manuscripts","ark:/21198/zz0025dw66","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dw66_1686367_master.tif","165","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dw66",""
"Manuscript No. 2: page 166","Armenian Manuscripts","ark:/21198/zz0025dw7q","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dw7q_1686370_master.tif","166","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dw7q",""
"Manuscript No. 2: page 167","Armenian Manuscripts","ark:/21198/zz0025dw87","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dw87_1686373_master.tif","167","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dw87",""
"Manuscript No. 2: page 168","Armenian Manuscripts","ark:/21198/zz0025dw9r","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dw9r_1686376_master.tif","168","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dw9r",""
"Manuscript No. 2: page 169","Armenian Manuscripts","ark:/21198/zz0025dwb8","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dwb8_1686379_master.tif","169","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dwb8",""
"Manuscript No. 2: page 170","Armenian Manuscripts","ark:/21198/zz0025dwcs","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dwcs_1686382_master.tif","170","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dwcs",""
"Manuscript No. 2: page 171","Armenian Manuscripts","ark:/21198/zz0025dxc8","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxc8_1686385_master.tif","171","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxc8",""
"Manuscript No. 2: page 172","Armenian Manuscripts","ark:/21198/zz0025dxds","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxds_1686388_master.tif","172","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxds",""
"Manuscript No. 2: page 173","Armenian Manuscripts","ark:/21198/zz0025dxf9","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxf9_1686391_master.tif","173","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxf9",""
"Manuscript No. 2: page 174","Armenian Manuscripts","ark:/21198/zz0025dxgt","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxgt_1686394_master.tif","174","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxgt",""
"Manuscript No. 2: page 175","Armenian Manuscripts","ark:/21198/zz0025dxhb","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxhb_1686397_master.tif","175","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxhb",""
"Manuscript No. 2: page 176","Armenian Manuscripts","ark:/21198/zz0025dxjv","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxjv_1686400_master.tif","176","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxjv",""
"Manuscript No. 2: page 177","Armenian Manuscripts","ark:/21198/zz0025dxkc","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxkc_1686403_master.tif","177","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxkc",""
"Manuscript No. 2: page 178","Armenian Manuscripts","ark:/21198/zz0025dxmw","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxmw_1686406_master.tif","178","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxmw",""
"Manuscript No. 2: page 179","Armenian Manuscripts","ark:/21198/zz0025dxnd","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxnd_1686409_master.tif","179","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxnd",""
"Manuscript No. 2: page 180","Armenian Manuscripts","ark:/21198/zz0025dxpx","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxpx_1686412_master.tif","180","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxpx",""
"Manuscript No. 2: page 181","Armenian Manuscripts","ark:/21198/zz0025dxqf","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxqf_1686415_master.tif","181","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxqf",""
"Manuscript No. 2: page 182","Armenian Manuscripts","ark:/21198/zz0025dxrz","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxrz_1686418_master.tif","182","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxrz",""
"Manuscript No. 2: page 183","Armenian Manuscripts","ark:/21198/zz0025dxsg","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxsg_1686421_master.tif","183","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxsg",""
"Manuscript No. 2: page 184","Armenian Manuscripts","ark:/21198/zz0025dxt0","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxt0_1686424_master.tif","184","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxt0",""
"Manuscript No. 2: page 185","Armenian Manuscripts","ark:/21198/zz0025dxvh","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxvh_1686427_master.tif","185","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxvh",""
"Manuscript No. 2: page 186","Armenian Manuscripts","ark:/21198/zz0025dxw1","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxw1_1686430_master.tif","186","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxw1",""
"Manuscript No. 2: page 187","Armenian Manuscripts","ark:/21198/zz0025dxxj","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxxj_1686433_master.tif","187","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxxj",""
"Manuscript No. 2: page 188","Armenian Manuscripts","ark:/21198/zz0025dxz2","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dxz2_1686436_master.tif","188","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dxz2",""
"Manuscript No. 2: page 189","Armenian Manuscripts","ark:/21198/zz0025dz02","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dz02_1686451_master.tif","189","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dz02",""
"Manuscript No. 2: page 190","Armenian Manuscripts","ark:/21198/zz0025dz1k","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dz1k_1686457_master.tif","190","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dz1k",""
"Manuscript No. 2: page 191","Armenian Manuscripts","ark:/21198/zz0025dz23","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dz23_1686461_master.tif","191","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dz23",""
"Manuscript No. 2: page 192","Armenian Manuscripts","ark:/21198/zz0025dz3m","ark:/21198/zz0025djx7","Page","","armenian/masters/21198-zz0025dz3m_1686466_master.tif","192","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025dz3m",""
