"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 7: page 218","Armenian Manuscripts","ark:/21198/zz0026zsx6","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_218.tif","218","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zsx6",""
"Manuscript No. 7: page 219","Armenian Manuscripts","ark:/21198/zz0026zszq","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_219.tif","219","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zszq",""
"Manuscript No. 7: page 220","Armenian Manuscripts","ark:/21198/zz0026zt0q","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_220.tif","220","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zt0q",""
"Manuscript No. 7: page 221","Armenian Manuscripts","ark:/21198/zz0026zt17","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_221.tif","221","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zt17",""
"Manuscript No. 7: page 222","Armenian Manuscripts","ark:/21198/zz0026zt2r","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_222.tif","222","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zt2r",""
"Manuscript No. 7: page 223","Armenian Manuscripts","ark:/21198/zz0026zt38","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_223.tif","223","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zt38",""
"Manuscript No. 7: page 224","Armenian Manuscripts","ark:/21198/zz0026zt4s","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_224.tif","224","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zt4s",""
"Manuscript No. 7: page 225","Armenian Manuscripts","ark:/21198/zz0026zt59","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_225.tif","225","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zt59",""
"Manuscript No. 7: page 226","Armenian Manuscripts","ark:/21198/zz0026zt6t","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_226.tif","226","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zt6t",""
"Manuscript No. 7: page 227","Armenian Manuscripts","ark:/21198/zz0026zt7b","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_227.tif","227","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zt7b",""
"Manuscript No. 7: page 228","Armenian Manuscripts","ark:/21198/zz0026zt8v","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_228.tif","228","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zt8v",""
"Manuscript No. 7: page 229","Armenian Manuscripts","ark:/21198/zz0026zt9c","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_229.tif","229","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zt9c",""
"Manuscript No. 7: page 230","Armenian Manuscripts","ark:/21198/zz0026ztbw","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_230.tif","230","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztbw",""
"Manuscript No. 7: page 231","Armenian Manuscripts","ark:/21198/zz0026ztcd","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_231.tif","231","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztcd",""
"Manuscript No. 7: page 232","Armenian Manuscripts","ark:/21198/zz0026ztdx","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_232.tif","232","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztdx",""
"Manuscript No. 7: page 233","Armenian Manuscripts","ark:/21198/zz0026ztff","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_233.tif","233","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztff",""
"Manuscript No. 7: page 234","Armenian Manuscripts","ark:/21198/zz0026ztgz","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_234.tif","234","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztgz",""
"Manuscript No. 7: page 235","Armenian Manuscripts","ark:/21198/zz0026zthg","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_235.tif","235","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zthg",""
"Manuscript No. 7: page 236","Armenian Manuscripts","ark:/21198/zz0026ztj0","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_236.tif","236","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztj0",""
"Manuscript No. 7: page 237","Armenian Manuscripts","ark:/21198/zz0026ztkh","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_237.tif","237","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztkh",""
"Manuscript No. 7: page 238","Armenian Manuscripts","ark:/21198/zz0026ztm1","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_238.tif","238","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztm1",""
"Manuscript No. 7: page 239","Armenian Manuscripts","ark:/21198/zz0026ztnj","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_239.tif","239","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztnj",""
"Manuscript No. 7: page 240","Armenian Manuscripts","ark:/21198/zz0026ztp2","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_240.tif","240","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztp2",""
"Manuscript No. 7: page 241","Armenian Manuscripts","ark:/21198/zz0026ztqk","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_241.tif","241","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztqk",""
"Manuscript No. 7: page 242","Armenian Manuscripts","ark:/21198/zz0026ztr3","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_242.tif","242","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztr3",""
"Manuscript No. 7: page 243","Armenian Manuscripts","ark:/21198/zz0026ztsm","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_243.tif","243","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztsm",""
"Manuscript No. 7: page 244","Armenian Manuscripts","ark:/21198/zz0026ztt4","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_244.tif","244","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztt4",""
"Manuscript No. 7: page 245","Armenian Manuscripts","ark:/21198/zz0026ztvn","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_245.tif","245","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztvn",""
"Manuscript No. 7: page 246","Armenian Manuscripts","ark:/21198/zz0026ztw5","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_246.tif","246","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztw5",""
"Manuscript No. 7: page 247","Armenian Manuscripts","ark:/21198/zz0026ztxp","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_247.tif","247","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztxp",""
"Manuscript No. 7: page 248","Armenian Manuscripts","ark:/21198/zz0026ztz6","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_248.tif","248","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026ztz6",""
"Manuscript No. 7: page 249","Armenian Manuscripts","ark:/21198/zz0026zv06","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_249.tif","249","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zv06",""
"Manuscript No. 7: page 250","Armenian Manuscripts","ark:/21198/zz0026zv1q","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_250.tif","250","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zv1q",""
"Manuscript No. 7: page 251","Armenian Manuscripts","ark:/21198/zz0026zv27","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_251.tif","251","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zv27",""
"Manuscript No. 7: page 252","Armenian Manuscripts","ark:/21198/zz0026zv3r","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_252.tif","252","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zv3r",""
"Manuscript No. 7: page 253","Armenian Manuscripts","ark:/21198/zz0026zv48","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_253.tif","253","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zv48",""
"Manuscript No. 7: page 254","Armenian Manuscripts","ark:/21198/zz0026zv5s","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_254.tif","254","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zv5s",""
"Manuscript No. 7: page 255","Armenian Manuscripts","ark:/21198/zz0026zv69","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_255.tif","255","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zv69",""
"Manuscript No. 7: page 256","Armenian Manuscripts","ark:/21198/zz0026zv7t","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_256.tif","256","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zv7t",""
"Manuscript No. 7: page 257","Armenian Manuscripts","ark:/21198/zz0026zv8b","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_257.tif","257","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zv8b",""
"Manuscript No. 7: page 258","Armenian Manuscripts","ark:/21198/zz0026zv9v","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_258.tif","258","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zv9v",""
"Manuscript No. 7: page 259","Armenian Manuscripts","ark:/21198/zz0026zvbc","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_259.tif","259","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvbc",""
"Manuscript No. 7: page 260","Armenian Manuscripts","ark:/21198/zz0026zvcw","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_260.tif","260","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvcw",""
"Manuscript No. 7: page 261","Armenian Manuscripts","ark:/21198/zz0026zvdd","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_261.tif","261","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvdd",""
"Manuscript No. 7: page 262","Armenian Manuscripts","ark:/21198/zz0026zvfx","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_262.tif","262","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvfx",""
"Manuscript No. 7: page 263","Armenian Manuscripts","ark:/21198/zz0026zvgf","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_263.tif","263","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvgf",""
"Manuscript No. 7: page 264","Armenian Manuscripts","ark:/21198/zz0026zvhz","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_264.tif","264","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvhz",""
"Manuscript No. 7: page 265","Armenian Manuscripts","ark:/21198/zz0026zvjg","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_265.tif","265","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvjg",""
"Manuscript No. 7: page 266","Armenian Manuscripts","ark:/21198/zz0026zvk0","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_266.tif","266","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvk0",""
"Manuscript No. 7: page 267","Armenian Manuscripts","ark:/21198/zz0026zvmh","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_267.tif","267","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvmh",""
"Manuscript No. 7: page 268","Armenian Manuscripts","ark:/21198/zz0026zvn1","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_268.tif","268","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvn1",""
"Manuscript No. 7: page 269","Armenian Manuscripts","ark:/21198/zz0026zvpj","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_269.tif","269","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvpj",""
"Manuscript No. 7: page 270","Armenian Manuscripts","ark:/21198/zz0026zvq2","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_270.tif","270","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvq2",""
"Manuscript No. 7: page 271","Armenian Manuscripts","ark:/21198/zz0026zvrk","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_271.tif","271","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvrk",""
"Manuscript No. 7: page 272","Armenian Manuscripts","ark:/21198/zz0026zvs3","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_272.tif","272","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvs3",""
"Manuscript No. 7: page 273","Armenian Manuscripts","ark:/21198/zz0026zvtm","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_273.tif","273","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvtm",""
"Manuscript No. 7: page 274","Armenian Manuscripts","ark:/21198/zz0026zvv4","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_274.tif","274","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvv4",""
"Manuscript No. 7: page 275","Armenian Manuscripts","ark:/21198/zz0026zvwn","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_275.tif","275","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvwn",""
"Manuscript No. 7: page 276","Armenian Manuscripts","ark:/21198/zz0026zvx5","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_276.tif","276","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvx5",""
"Manuscript No. 7: page 277","Armenian Manuscripts","ark:/21198/zz0026zvzp","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_277.tif","277","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zvzp",""
"Manuscript No. 7: page 278","Armenian Manuscripts","ark:/21198/zz0026zw0p","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_278.tif","278","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zw0p",""
"Manuscript No. 7: page 279","Armenian Manuscripts","ark:/21198/zz0026zw16","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_279.tif","279","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zw16",""
"Manuscript No. 7: page 280","Armenian Manuscripts","ark:/21198/zz0026zw2q","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_280.tif","280","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zw2q",""
"Manuscript No. 7: page 281","Armenian Manuscripts","ark:/21198/zz0026zw37","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_281.tif","281","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zw37",""
"Manuscript No. 7: page 282","Armenian Manuscripts","ark:/21198/zz0026zw4r","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_282.tif","282","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zw4r",""
"Manuscript No. 7: page 283","Armenian Manuscripts","ark:/21198/zz0026zw58","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_283.tif","283","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zw58",""
"Manuscript No. 7: page 284","Armenian Manuscripts","ark:/21198/zz0026zw6s","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_284.tif","284","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zw6s",""
"Manuscript No. 7: page 285","Armenian Manuscripts","ark:/21198/zz0026zw79","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_285.tif","285","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zw79",""
"Manuscript No. 7: page 286","Armenian Manuscripts","ark:/21198/zz0026zw8t","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_286.tif","286","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zw8t",""
"Manuscript No. 7: page 287","Armenian Manuscripts","ark:/21198/zz0026zw9b","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_287.tif","287","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zw9b",""
"Manuscript No. 7: page 288","Armenian Manuscripts","ark:/21198/zz0026zwbv","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_288.tif","288","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwbv",""
"Manuscript No. 7: page 289","Armenian Manuscripts","ark:/21198/zz0026zwcc","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_289.tif","289","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwcc",""
"Manuscript No. 7: page 290","Armenian Manuscripts","ark:/21198/zz0026zwdw","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_290.tif","290","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwdw",""
"Manuscript No. 7: page 291","Armenian Manuscripts","ark:/21198/zz0026zwfd","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_291.tif","291","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwfd",""
"Manuscript No. 7: page 292","Armenian Manuscripts","ark:/21198/zz0026zwgx","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_292.tif","292","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwgx",""
"Manuscript No. 7: page 293","Armenian Manuscripts","ark:/21198/zz0026zwhf","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_293.tif","293","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwhf",""
"Manuscript No. 7: page 294","Armenian Manuscripts","ark:/21198/zz0026zwjz","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_294.tif","294","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwjz",""
"Manuscript No. 7: page 295","Armenian Manuscripts","ark:/21198/zz0026zwkg","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_295.tif","295","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwkg",""
"Manuscript No. 7: page 296","Armenian Manuscripts","ark:/21198/zz0026zwm0","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_296.tif","296","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwm0",""
"Manuscript No. 7: page 297","Armenian Manuscripts","ark:/21198/zz0026zwnh","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_297.tif","297","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwnh",""
"Manuscript No. 7: page 298","Armenian Manuscripts","ark:/21198/zz0026zwp1","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_298.tif","298","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwp1",""
"Manuscript No. 7: page 299","Armenian Manuscripts","ark:/21198/zz0026zwqj","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_299.tif","299","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwqj",""
"Manuscript No. 7: page 300","Armenian Manuscripts","ark:/21198/zz0026zwr2","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_300.tif","300","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwr2",""
"Manuscript No. 7: page 301","Armenian Manuscripts","ark:/21198/zz0026zwsk","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_301.tif","301","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwsk",""
"Manuscript No. 7: page 302","Armenian Manuscripts","ark:/21198/zz0026zwt3","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_302.tif","302","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwt3",""
"Manuscript No. 7: page 303","Armenian Manuscripts","ark:/21198/zz0026zwvm","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_303.tif","303","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwvm",""
"Manuscript No. 7: page 304","Armenian Manuscripts","ark:/21198/zz0026zww4","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_304.tif","304","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zww4",""
"Manuscript No. 7: page 305","Armenian Manuscripts","ark:/21198/zz0026zwxn","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_305.tif","305","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwxn",""
"Manuscript No. 7: page 306","Armenian Manuscripts","ark:/21198/zz0026zwz5","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_306.tif","306","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zwz5",""
"Manuscript No. 7: page 307","Armenian Manuscripts","ark:/21198/zz0026zx05","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_307.tif","307","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zx05",""
"Manuscript No. 7: page 308","Armenian Manuscripts","ark:/21198/zz0026zx1p","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_308.tif","308","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zx1p",""
"Manuscript No. 7: page 309","Armenian Manuscripts","ark:/21198/zz0026zx26","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_309.tif","309","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zx26",""
"Manuscript No. 7: page 310","Armenian Manuscripts","ark:/21198/zz0026zx3q","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_310.tif","310","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zx3q",""
"Manuscript No. 7: page 311","Armenian Manuscripts","ark:/21198/zz0026zx47","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_311.tif","311","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zx47",""
"Manuscript No. 7: page 312","Armenian Manuscripts","ark:/21198/zz0026zx5r","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_312.tif","312","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zx5r",""
"Manuscript No. 7: page 313","Armenian Manuscripts","ark:/21198/zz0026zx68","ark:/21198/zz0025q165","Page","","armenian/masters/ms_7/ms_7_313.tif","313","text","","pd","arm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026zx68",""
