"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 76: page 48a","Armenian Manuscripts","ark:/21198/zz001h8vxj","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8vxj_1273708_master.tif","95","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8vxj",""
"Manuscript No. 76: page 48b","Armenian Manuscripts","ark:/21198/zz001h8vz2","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8vz2_1273714_master.tif","96","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8vz2",""
"Manuscript No. 76: page 49a","Armenian Manuscripts","ark:/21198/zz001h8w02","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8w02_1273717_master.tif","97","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8w02",""
"Manuscript No. 76: page 49b","Armenian Manuscripts","ark:/21198/zz001h8w1k","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8w1k_1273720_master.tif","98","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8w1k",""
"Manuscript No. 76: page 50a","Armenian Manuscripts","ark:/21198/zz001h8w23","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8w23_1273723_master.tif","99","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8w23",""
"Manuscript No. 76: page 50b","Armenian Manuscripts","ark:/21198/zz001h8w3m","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8w3m_1273726_master.tif","100","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8w3m",""
"Manuscript No. 76: page 51a","Armenian Manuscripts","ark:/21198/zz001h8w44","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8w44_1273729_master.tif","101","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8w44",""
"Manuscript No. 76: page 51b","Armenian Manuscripts","ark:/21198/zz001h8w5n","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8w5n_1273732_master.tif","102","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8w5n",""
"Manuscript No. 76: page 52a","Armenian Manuscripts","ark:/21198/zz001h8w65","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8w65_1273735_master.tif","103","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8w65",""
"Manuscript No. 76: page 52b","Armenian Manuscripts","ark:/21198/zz001h8w7p","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8w7p_1273738_master.tif","104","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8w7p",""
"Manuscript No. 76: page 53a","Armenian Manuscripts","ark:/21198/zz001h8w86","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8w86_1273741_master.tif","105","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8w86",""
"Manuscript No. 76: page 53b","Armenian Manuscripts","ark:/21198/zz001h8w9q","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8w9q_1273744_master.tif","106","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8w9q",""
"Manuscript No. 76: page 54a","Armenian Manuscripts","ark:/21198/zz001h8wb7","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8wb7_1273747_master.tif","107","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wb7",""
"Manuscript No. 76: page 54b","Armenian Manuscripts","ark:/21198/zz001h8wcr","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8wcr_1273750_master.tif","108","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wcr",""
"Manuscript No. 76: page 55a","Armenian Manuscripts","ark:/21198/zz001h8wd8","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8wd8_1273753_master.tif","109","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wd8",""
"Manuscript No. 76: page 55b","Armenian Manuscripts","ark:/21198/zz001h8wfs","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8wfs_1273756_master.tif","110","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wfs",""
"Manuscript No. 76: page 56a","Armenian Manuscripts","ark:/21198/zz001h8wg9","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8wg9_1273759_master.tif","111","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wg9",""
"Manuscript No. 76: page 56b","Armenian Manuscripts","ark:/21198/zz001h8wht","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8wht_1273762_master.tif","112","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wht",""
"Manuscript No. 76: page 57a","Armenian Manuscripts","ark:/21198/zz001h8wjb","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8wjb_1273765_master.tif","113","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wjb",""
"Manuscript No. 76: page 57b","Armenian Manuscripts","ark:/21198/zz001h8wkv","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8wkv_1273768_master.tif","114","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wkv",""
"Manuscript No. 76: page 58a","Armenian Manuscripts","ark:/21198/zz001h8wmc","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8wmc_1273771_master.tif","115","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wmc",""
"Manuscript No. 76: page 58b","Armenian Manuscripts","ark:/21198/zz001h8wnw","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8wnw_1273774_master.tif","116","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wnw",""
"Manuscript No. 76: page 59a","Armenian Manuscripts","ark:/21198/zz001h8wpd","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8wpd_1273777_master.tif","117","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wpd",""
"Manuscript No. 76: page 59b","Armenian Manuscripts","ark:/21198/zz001h8wqx","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8wqx_1273907_master.tif","118","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wqx",""
"Manuscript No. 76: page 60a","Armenian Manuscripts","ark:/21198/zz001h8wrf","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8wrf_1273913_master.tif","119","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wrf",""
"Manuscript No. 76: page 60b","Armenian Manuscripts","ark:/21198/zz001h8znv","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8znv_1273919_master.tif","120","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8znv",""
"Manuscript No. 76: page 61a","Armenian Manuscripts","ark:/21198/zz001h8wsz","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8wsz_1273927_master.tif","121","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wsz",""
"Manuscript No. 76: page 61b","Armenian Manuscripts","ark:/21198/zz001h8zpc","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8zpc_1273931_master.tif","122","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zpc",""
"Manuscript No. 76: page 62a","Armenian Manuscripts","ark:/21198/zz001h8zqw","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8zqw_1273936_master.tif","123","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zqw",""
"Manuscript No. 76: page 62b","Armenian Manuscripts","ark:/21198/zz001h8zrd","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8zrd_1273942_master.tif","124","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zrd",""
"Manuscript No. 76: page 63a","Armenian Manuscripts","ark:/21198/zz001h8zsx","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8zsx_1273945_master.tif","125","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zsx",""
"Manuscript No. 76: page 63b","Armenian Manuscripts","ark:/21198/zz001h8ztf","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8ztf_1273949_master.tif","126","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8ztf",""
"Manuscript No. 76: page 64a","Armenian Manuscripts","ark:/21198/zz001h8zvz","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8zvz_1273954_master.tif","127","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zvz",""
"Manuscript No. 76: page 64b","Armenian Manuscripts","ark:/21198/zz001h8zwg","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8zwg_1273960_master.tif","128","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zwg",""
"Manuscript No. 76: page 65a","Armenian Manuscripts","ark:/21198/zz001h8zx0","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8zx0_1273963_master.tif","129","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zx0",""
"Manuscript No. 76: page 65b","Armenian Manuscripts","ark:/21198/zz001h8zzh","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8zzh_1273967_master.tif","130","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8zzh",""
"Manuscript No. 76: page 66a","Armenian Manuscripts","ark:/21198/zz001h900z","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h900z_1273973_master.tif","131","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h900z",""
"Manuscript No. 76: page 66b","Armenian Manuscripts","ark:/21198/zz001h901g","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h901g_1273978_master.tif","132","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h901g",""
"Manuscript No. 76: page 67a","Armenian Manuscripts","ark:/21198/zz001h9020","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h9020_1273981_master.tif","133","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9020",""
"Manuscript No. 76: page 67b","Armenian Manuscripts","ark:/21198/zz001h903h","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h903h_1273984_master.tif","134","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h903h",""
"Manuscript No. 76: page 68a","Armenian Manuscripts","ark:/21198/zz001h9041","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h9041_1273987_master.tif","135","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9041",""
"Manuscript No. 76: page 68b","Armenian Manuscripts","ark:/21198/zz001h905j","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h905j_1273990_master.tif","136","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h905j",""
"Manuscript No. 76: page 69a","Armenian Manuscripts","ark:/21198/zz001h9062","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h9062_1273993_master.tif","137","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9062",""
"Manuscript No. 76: page 69b","Armenian Manuscripts","ark:/21198/zz001h907k","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h907k_1273996_master.tif","138","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h907k",""
"Manuscript No. 76: page 70a","Armenian Manuscripts","ark:/21198/zz001h9083","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h9083_1273999_master.tif","139","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9083",""
"Manuscript No. 76: page 70b","Armenian Manuscripts","ark:/21198/zz001h909m","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h909m_1274002_master.tif","140","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h909m",""
"Manuscript No. 76: page 71a","Armenian Manuscripts","ark:/21198/zz001h90b4","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h90b4_1274005_master.tif","141","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90b4",""
"Manuscript No. 76: page 71b","Armenian Manuscripts","ark:/21198/zz001h90cn","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h90cn_1274008_master.tif","142","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90cn",""
"Manuscript No. 76: page 72a","Armenian Manuscripts","ark:/21198/zz001h90d5","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h90d5_1274011_master.tif","143","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90d5",""
"Manuscript No. 76: page 72b","Armenian Manuscripts","ark:/21198/zz001h90fp","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h90fp_1274014_master.tif","144","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90fp",""
"Manuscript No. 76: page 73a","Armenian Manuscripts","ark:/21198/zz001h90g6","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h90g6_1274017_master.tif","145","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90g6",""
"Manuscript No. 76: page 73b","Armenian Manuscripts","ark:/21198/zz001h90hq","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h90hq_1274020_master.tif","146","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90hq",""
"Manuscript No. 76: page 74a","Armenian Manuscripts","ark:/21198/zz001h90j7","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h90j7_1274023_master.tif","147","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90j7",""
"Manuscript No. 76: page 74b","Armenian Manuscripts","ark:/21198/zz001h90kr","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h90kr_1274029_master.tif","148","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90kr",""
"Manuscript No. 76: page 75a","Armenian Manuscripts","ark:/21198/zz001h90m8","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h90m8_1274035_master.tif","149","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90m8",""
"Manuscript No. 76: page 75b","Armenian Manuscripts","ark:/21198/zz001h90ns","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h90ns_1274038_master.tif","150","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90ns",""
"Manuscript No. 76: page 76a","Armenian Manuscripts","ark:/21198/zz001h90tc","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h90tc_1274044_master.tif","151","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90tc",""
"Manuscript No. 76: page 76b","Armenian Manuscripts","ark:/21198/zz001h90vw","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h90vw_1274047_master.tif","152","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90vw",""
"Manuscript No. 76: page 77a","Armenian Manuscripts","ark:/21198/zz001h90wd","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h90wd_1274073_master.tif","153","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90wd",""
"Manuscript No. 76: page 77b","Armenian Manuscripts","ark:/21198/zz001h90xx","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h90xx_1274081_master.tif","154","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90xx",""
"Manuscript No. 76: page 78a","Armenian Manuscripts","ark:/21198/zz001h90zf","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h90zf_1274097_master.tif","155","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h90zf",""
"Manuscript No. 76: page 78b","Armenian Manuscripts","ark:/21198/zz001h911z","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h911z_1274288_master.tif","156","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h911z",""
"Manuscript No. 76: page 79a","Armenian Manuscripts","ark:/21198/zz001h912g","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h912g_1274293_master.tif","157","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h912g",""
"Manuscript No. 76: page 79b","Armenian Manuscripts","ark:/21198/zz001h9130","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h9130_1274300_master.tif","158","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9130",""
"Manuscript No. 76: page 80a","Armenian Manuscripts","ark:/21198/zz001h914h","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h914h_1274303_master.tif","159","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h914h",""
"Manuscript No. 76: page 80b","Armenian Manuscripts","ark:/21198/zz001h9151","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h9151_1274308_master.tif","160","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9151",""
"Manuscript No. 76: page 81a","Armenian Manuscripts","ark:/21198/zz001h916j","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h916j_1274311_master.tif","161","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h916j",""
"Manuscript No. 76: page 81b","Armenian Manuscripts","ark:/21198/zz001h9172","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h9172_1274316_master.tif","162","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9172",""
"Manuscript No. 76: page 82a","Armenian Manuscripts","ark:/21198/zz001h918k","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h918k_1274322_master.tif","163","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h918k",""
"Manuscript No. 76: page 82b","Armenian Manuscripts","ark:/21198/zz001h9193","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h9193_1274325_master.tif","164","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9193",""
"Manuscript No. 76: page 83a","Armenian Manuscripts","ark:/21198/zz001h91bm","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h91bm_1274336_master.tif","165","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h91bm",""
"Manuscript No. 76: page 83b","Armenian Manuscripts","ark:/21198/zz001h91c4","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h91c4_1274340_master.tif","166","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h91c4",""
"Manuscript No. 76: page 84a","Armenian Manuscripts","ark:/21198/zz001h91dn","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h91dn_1274343_master.tif","167","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h91dn",""
"Manuscript No. 76: page 84b","Armenian Manuscripts","ark:/21198/zz001h91f5","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h91f5_1274348_master.tif","168","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h91f5",""
"Manuscript No. 76: page 85a","Armenian Manuscripts","ark:/21198/zz001h91gp","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h91gp_1274352_master.tif","169","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h91gp",""
"Manuscript No. 76: page 85b","Armenian Manuscripts","ark:/21198/zz001h91h6","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h91h6_1274357_master.tif","170","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h91h6",""
"Manuscript No. 76: page 86a","Armenian Manuscripts","ark:/21198/zz001h91jq","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h91jq_1274362_master.tif","171","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h91jq",""
"Manuscript No. 76: page 86b","Armenian Manuscripts","ark:/21198/zz001h91k7","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h91k7_1274874_master.tif","172","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h91k7",""
"Manuscript No. 76: page 87a","Armenian Manuscripts","ark:/21198/zz001h91mr","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h91mr_1274877_master.tif","173","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h91mr",""
"Manuscript No. 76: page 87b","Armenian Manuscripts","ark:/21198/zz001h91n8","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h91n8_1274880_master.tif","174","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h91n8",""
"Manuscript No. 76: page 88a","Armenian Manuscripts","ark:/21198/zz001h91ps","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h91ps_1274883_master.tif","175","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h91ps",""
"Manuscript No. 76: page 88b","Armenian Manuscripts","ark:/21198/zz001h91q9","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h91q9_1274886_master.tif","176","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h91q9",""
"Manuscript No. 76: page 89a","Armenian Manuscripts","ark:/21198/zz001h91rt","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h91rt_1274896_master.tif","177","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h91rt",""
"Manuscript No. 76: page 89b","Armenian Manuscripts","ark:/21198/zz001h91sb","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h91sb_1274916_master.tif","178","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h91sb",""
"Manuscript No. 76: page 90a","Armenian Manuscripts","ark:/21198/zz001h91tv","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h91tv_1274921_master.tif","179","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h91tv",""
"Manuscript No. 76: page 90b","Armenian Manuscripts","ark:/21198/zz001h96m5","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h96m5_1274936_master.tif","180","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h96m5",""
"Manuscript No. 76: page 91a","Armenian Manuscripts","ark:/21198/zz001h96np","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h96np_1274950_master.tif","181","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h96np",""
"Manuscript No. 76: page 91b","Armenian Manuscripts","ark:/21198/zz001h96p6","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h96p6_1274961_master.tif","182","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h96p6",""
"Manuscript No. 76: page 92a","Armenian Manuscripts","ark:/21198/zz001h96qq","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h96qq_1275116_master.tif","183","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h96qq",""
"Manuscript No. 76: page 92b","Armenian Manuscripts","ark:/21198/zz001h96r7","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h96r7_1275119_master.tif","184","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h96r7",""
"Manuscript No. 76: page 93a","Armenian Manuscripts","ark:/21198/zz001h96sr","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h96sr_1275122_master.tif","185","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h96sr",""
"Manuscript No. 76: page 93b","Armenian Manuscripts","ark:/21198/zz001h96t8","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h96t8_1275125_master.tif","186","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h96t8",""
"Manuscript No. 76: page 94a","Armenian Manuscripts","ark:/21198/zz001h96vs","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h96vs_1275128_master.tif","187","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h96vs",""
"Manuscript No. 76: page 94b","Armenian Manuscripts","ark:/21198/zz001h96w9","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h96w9_1275131_master.tif","188","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h96w9",""
"Manuscript No. 76: page 95a","Armenian Manuscripts","ark:/21198/zz001h96xt","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h96xt_1275134_master.tif","189","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h96xt",""
"Manuscript No. 76: page 95b","Armenian Manuscripts","ark:/21198/zz001h98r6","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h98r6_1275137_master.tif","190","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h98r6",""
