Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.genre,Subject,Author,Name.repository,Title,Alt ID.local,Alt ID.oclc,Date.normalized,Format.dimensions,Description.note,Publisher.placeOfOrigin,Date.creation,Format.extent,Publisher.publisherName,Alt ID.callNo,AltTitle.uniform,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Science and Engineering Library Books,ark:/21198/zz002jjmds,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_257.tif,257,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_257,ucla_oc16856119_257,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjmds,
Science and Engineering Library Books,ark:/21198/zz002jjmf9,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_258.tif,258,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_258,ucla_oc16856119_258,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjmf9,
Science and Engineering Library Books,ark:/21198/zz002jjmgt,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_259.tif,259,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_259,ucla_oc16856119_259,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjmgt,
Science and Engineering Library Books,ark:/21198/zz002jjmhb,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_260.tif,260,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_260,ucla_oc16856119_260,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjmhb,
Science and Engineering Library Books,ark:/21198/zz002jjmjv,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_261.tif,261,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_261,ucla_oc16856119_261,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjmjv,
Science and Engineering Library Books,ark:/21198/zz002jjmkc,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_262.tif,262,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_262,ucla_oc16856119_262,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjmkc,
Science and Engineering Library Books,ark:/21198/zz002jjmmw,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_263.tif,263,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_263,ucla_oc16856119_263,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjmmw,
Science and Engineering Library Books,ark:/21198/zz002jjmnd,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_264.tif,264,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_264,ucla_oc16856119_264,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjmnd,
Science and Engineering Library Books,ark:/21198/zz002jjmpx,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_265.tif,265,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_265,ucla_oc16856119_265,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjmpx,
Science and Engineering Library Books,ark:/21198/zz002jjmqf,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_266.tif,266,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_266,ucla_oc16856119_266,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjmqf,
Science and Engineering Library Books,ark:/21198/zz002jjmrz,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_267.tif,267,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_267,ucla_oc16856119_267,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjmrz,
Science and Engineering Library Books,ark:/21198/zz002jjmsg,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_268.tif,268,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_268,ucla_oc16856119_268,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjmsg,
Science and Engineering Library Books,ark:/21198/zz002jjmt0,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_269.tif,269,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_269,ucla_oc16856119_269,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjmt0,
Science and Engineering Library Books,ark:/21198/zz002jjmvh,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_270.tif,270,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_270,ucla_oc16856119_270,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjmvh,
Science and Engineering Library Books,ark:/21198/zz002jjmw1,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_271.tif,271,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_271,ucla_oc16856119_271,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjmw1,
Science and Engineering Library Books,ark:/21198/zz002jjmxj,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_272.tif,272,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_272,ucla_oc16856119_272,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjmxj,
Science and Engineering Library Books,ark:/21198/zz002jjmz2,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_273.tif,273,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_273,ucla_oc16856119_273,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjmz2,
Science and Engineering Library Books,ark:/21198/zz002jjn02,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_274.tif,274,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_274,ucla_oc16856119_274,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjn02,
Science and Engineering Library Books,ark:/21198/zz002jjn1k,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_275.tif,275,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_275,ucla_oc16856119_275,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjn1k,
Science and Engineering Library Books,ark:/21198/zz002jjn23,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_276.tif,276,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_276,ucla_oc16856119_276,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjn23,
Science and Engineering Library Books,ark:/21198/zz002jjn3m,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_277.tif,277,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_277,ucla_oc16856119_277,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjn3m,
Science and Engineering Library Books,ark:/21198/zz002jjn44,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_278.tif,278,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_278,ucla_oc16856119_278,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjn44,
Science and Engineering Library Books,ark:/21198/zz002jjn5n,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_279.tif,279,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_279,ucla_oc16856119_279,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjn5n,
Science and Engineering Library Books,ark:/21198/zz002jjn65,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_280.tif,280,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_280,ucla_oc16856119_280,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjn65,
Science and Engineering Library Books,ark:/21198/zz002jjn7p,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_281.tif,281,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_281,ucla_oc16856119_281,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjn7p,
Science and Engineering Library Books,ark:/21198/zz002jjn86,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_282.tif,282,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_282,ucla_oc16856119_282,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjn86,
Science and Engineering Library Books,ark:/21198/zz002jjn9q,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_283.tif,283,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_283,ucla_oc16856119_283,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjn9q,
Science and Engineering Library Books,ark:/21198/zz002jjnb7,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_284.tif,284,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_284,ucla_oc16856119_284,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjnb7,
Science and Engineering Library Books,ark:/21198/zz002jjncr,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_285.tif,285,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_285,ucla_oc16856119_285,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjncr,
Science and Engineering Library Books,ark:/21198/zz002jjnd8,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_286.tif,286,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_286,ucla_oc16856119_286,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjnd8,
Science and Engineering Library Books,ark:/21198/zz002jjnfs,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_287.tif,287,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_287,ucla_oc16856119_287,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjnfs,
Science and Engineering Library Books,ark:/21198/zz002jjng9,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_288.tif,288,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_288,ucla_oc16856119_288,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjng9,
Science and Engineering Library Books,ark:/21198/zz002jjnht,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_289.tif,289,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_289,ucla_oc16856119_289,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjnht,
Science and Engineering Library Books,ark:/21198/zz002jjnjb,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_290.tif,290,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_290,ucla_oc16856119_290,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjnjb,
Science and Engineering Library Books,ark:/21198/zz002jjnkv,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_291.tif,291,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_291,ucla_oc16856119_291,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjnkv,
Science and Engineering Library Books,ark:/21198/zz002jjnmc,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_292.tif,292,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_292,ucla_oc16856119_292,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjnmc,
Science and Engineering Library Books,ark:/21198/zz002jjnnw,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_293.tif,293,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_293,ucla_oc16856119_293,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjnnw,
Science and Engineering Library Books,ark:/21198/zz002jjnpd,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_294.tif,294,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_294,ucla_oc16856119_294,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjnpd,
Science and Engineering Library Books,ark:/21198/zz002jjnqx,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_295.tif,295,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_295,ucla_oc16856119_295,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjnqx,
Science and Engineering Library Books,ark:/21198/zz002jjnrf,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_296.tif,296,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_296,ucla_oc16856119_296,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjnrf,
Science and Engineering Library Books,ark:/21198/zz002jjnsz,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_297.tif,297,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_297,ucla_oc16856119_297,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjnsz,
Science and Engineering Library Books,ark:/21198/zz002jjntg,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_298.tif,298,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_298,ucla_oc16856119_298,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjntg,
Science and Engineering Library Books,ark:/21198/zz002jjnv0,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_299.tif,299,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_299,ucla_oc16856119_299,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjnv0,
Science and Engineering Library Books,ark:/21198/zz002jjnwh,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_300.tif,300,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_300,ucla_oc16856119_300,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjnwh,
Science and Engineering Library Books,ark:/21198/zz002jjnx1,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_301.tif,301,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_301,ucla_oc16856119_301,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjnx1,
Science and Engineering Library Books,ark:/21198/zz002jjnzj,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_302.tif,302,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_302,ucla_oc16856119_302,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjnzj,
Science and Engineering Library Books,ark:/21198/zz002jjp0j,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_303.tif,303,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_303,ucla_oc16856119_303,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjp0j,
Science and Engineering Library Books,ark:/21198/zz002jjp12,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_304.tif,304,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_304,ucla_oc16856119_304,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjp12,
Science and Engineering Library Books,ark:/21198/zz002jjp2k,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_305.tif,305,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_305,ucla_oc16856119_305,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjp2k,
Science and Engineering Library Books,ark:/21198/zz002jjp33,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_306.tif,306,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_306,ucla_oc16856119_306,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjp33,
Science and Engineering Library Books,ark:/21198/zz002jjp4m,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_307.tif,307,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_307,ucla_oc16856119_307,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjp4m,
Science and Engineering Library Books,ark:/21198/zz002jjp54,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_308.tif,308,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_308,ucla_oc16856119_308,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjp54,
Science and Engineering Library Books,ark:/21198/zz002jjp6n,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_309.tif,309,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_309,ucla_oc16856119_309,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjp6n,
Science and Engineering Library Books,ark:/21198/zz002jjp75,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_310.tif,310,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_310,ucla_oc16856119_310,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjp75,
Science and Engineering Library Books,ark:/21198/zz002jjp8p,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_311.tif,311,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_311,ucla_oc16856119_311,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjp8p,
Science and Engineering Library Books,ark:/21198/zz002jjp96,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_312.tif,312,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_312,ucla_oc16856119_312,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjp96,
Science and Engineering Library Books,ark:/21198/zz002jjpbq,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_313.tif,313,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_313,ucla_oc16856119_313,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjpbq,
Science and Engineering Library Books,ark:/21198/zz002jjpc7,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_314.tif,314,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_314,ucla_oc16856119_314,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjpc7,
Science and Engineering Library Books,ark:/21198/zz002jjpdr,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_315.tif,315,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_315,ucla_oc16856119_315,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjpdr,
Science and Engineering Library Books,ark:/21198/zz002jjpf8,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_316.tif,316,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_316,ucla_oc16856119_316,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjpf8,
Science and Engineering Library Books,ark:/21198/zz002jjpgs,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_317.tif,317,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_317,ucla_oc16856119_317,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjpgs,
Science and Engineering Library Books,ark:/21198/zz002jjph9,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_318.tif,318,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_318,ucla_oc16856119_318,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjph9,
Science and Engineering Library Books,ark:/21198/zz002jjpjt,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_319.tif,319,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_319,ucla_oc16856119_319,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjpjt,
Science and Engineering Library Books,ark:/21198/zz002jjpkb,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_320.tif,320,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_320,ucla_oc16856119_320,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjpkb,
Science and Engineering Library Books,ark:/21198/zz002jjpmv,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_321.tif,321,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_321,ucla_oc16856119_321,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjpmv,
Science and Engineering Library Books,ark:/21198/zz002jjpnc,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_322.tif,322,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_322,ucla_oc16856119_322,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjpnc,
