"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 5: page 273v","Armenian Manuscripts","ark:/21198/zz0025jphr","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jphr_1699016_master.tif","550","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jphr",""
"Manuscript No. 5: page 274r","Armenian Manuscripts","ark:/21198/zz0025jpj8","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jpj8_1699019_master.tif","551","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jpj8",""
"Manuscript No. 5: page 274v","Armenian Manuscripts","ark:/21198/zz0025jpks","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jpks_1699022_master.tif","552","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jpks",""
"Manuscript No. 5: page 275r","Armenian Manuscripts","ark:/21198/zz0025jpm9","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jpm9_1699025_master.tif","553","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jpm9",""
"Manuscript No. 5: page 275v","Armenian Manuscripts","ark:/21198/zz0025jpnt","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jpnt_1699028_master.tif","554","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jpnt",""
"Manuscript No. 5: page 276r","Armenian Manuscripts","ark:/21198/zz0025jppb","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jppb_1699031_master.tif","555","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jppb",""
"Manuscript No. 5: page 276v","Armenian Manuscripts","ark:/21198/zz0025jpqv","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jpqv_1699034_master.tif","556","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jpqv",""
"Manuscript No. 5: page 277r","Armenian Manuscripts","ark:/21198/zz0025jprc","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jprc_1699037_master.tif","557","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jprc",""
"Manuscript No. 5: page 277v","Armenian Manuscripts","ark:/21198/zz0025jpsw","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jpsw_1699040_master.tif","558","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jpsw",""
"Manuscript No. 5: page 278r","Armenian Manuscripts","ark:/21198/zz0025jptd","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jptd_1699043_master.tif","559","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jptd",""
"Manuscript No. 5: page 278v","Armenian Manuscripts","ark:/21198/zz0025jpvx","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jpvx_1699046_master.tif","560","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jpvx",""
"Manuscript No. 5: page 279r","Armenian Manuscripts","ark:/21198/zz0025jpwf","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jpwf_1699049_master.tif","561","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jpwf",""
"Manuscript No. 5: page 279v","Armenian Manuscripts","ark:/21198/zz0025jpxz","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jpxz_1699052_master.tif","562","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jpxz",""
"Manuscript No. 5: page 280r","Armenian Manuscripts","ark:/21198/zz0025jpzg","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jpzg_1699055_master.tif","563","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jpzg",""
"Manuscript No. 5: page 280v","Armenian Manuscripts","ark:/21198/zz0025jq0g","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jq0g_1699058_master.tif","564","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jq0g",""
"Manuscript No. 5: page 281r","Armenian Manuscripts","ark:/21198/zz0025jvtt","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jvtt_1699248_master.tif","565","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jvtt",""
"Manuscript No. 5: page 281v","Armenian Manuscripts","ark:/21198/zz0025jvvb","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jvvb_1699251_master.tif","566","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jvvb",""
"Manuscript No. 5: page 282r","Armenian Manuscripts","ark:/21198/zz0025jvwv","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jvwv_1699254_master.tif","567","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jvwv",""
"Manuscript No. 5: page 282v","Armenian Manuscripts","ark:/21198/zz0025jvxc","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jvxc_1699257_master.tif","568","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jvxc",""
"Manuscript No. 5: page 283r","Armenian Manuscripts","ark:/21198/zz0025jvzw","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jvzw_1699260_master.tif","569","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jvzw",""
"Manuscript No. 5: page 283v","Armenian Manuscripts","ark:/21198/zz0025jw0w","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jw0w_1699263_master.tif","570","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jw0w",""
"Manuscript No. 5: page 284r","Armenian Manuscripts","ark:/21198/zz0025jw1d","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jw1d_1699266_master.tif","571","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jw1d",""
"Manuscript No. 5: page 284v","Armenian Manuscripts","ark:/21198/zz0025jw2x","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jw2x_1699269_master.tif","572","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jw2x",""
"Manuscript No. 5: page 285r","Armenian Manuscripts","ark:/21198/zz0025jw3f","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jw3f_1699272_master.tif","573","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jw3f",""
"Manuscript No. 5: page 285v","Armenian Manuscripts","ark:/21198/zz0025jw4z","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jw4z_1699275_master.tif","574","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jw4z",""
"Manuscript No. 5: page 286r","Armenian Manuscripts","ark:/21198/zz0025jw5g","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jw5g_1699317_master.tif","575","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jw5g",""
"Manuscript No. 5: page 286v","Armenian Manuscripts","ark:/21198/zz0025jw60","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jw60_1699328_master.tif","576","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jw60",""
"Manuscript No. 5: page 287r","Armenian Manuscripts","ark:/21198/zz0025jw7h","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jw7h_1699331_master.tif","577","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jw7h",""
"Manuscript No. 5: page 287v","Armenian Manuscripts","ark:/21198/zz0025jw81","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jw81_1699334_master.tif","578","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jw81",""
"Manuscript No. 5: page 288r","Armenian Manuscripts","ark:/21198/zz0025jw9j","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jw9j_1699337_master.tif","579","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jw9j",""
"Manuscript No. 5: page 288v","Armenian Manuscripts","ark:/21198/zz0025jwb2","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwb2_1699340_master.tif","580","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwb2",""
"Manuscript No. 5: page 289r","Armenian Manuscripts","ark:/21198/zz0025jwck","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwck_1699343_master.tif","581","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwck",""
"Manuscript No. 5: page 289v","Armenian Manuscripts","ark:/21198/zz0025jwd3","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwd3_1699346_master.tif","582","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwd3",""
"Manuscript No. 5: page 290r","Armenian Manuscripts","ark:/21198/zz0025jwfm","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwfm_1699349_master.tif","583","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwfm",""
"Manuscript No. 5: page 290v","Armenian Manuscripts","ark:/21198/zz0025jwg4","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwg4_1699352_master.tif","584","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwg4",""
"Manuscript No. 5: page 291r","Armenian Manuscripts","ark:/21198/zz0025jwhn","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwhn_1699355_master.tif","585","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwhn",""
"Manuscript No. 5: page 291v","Armenian Manuscripts","ark:/21198/zz0025jwj5","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwj5_1699358_master.tif","586","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwj5",""
"Manuscript No. 5: page 292r","Armenian Manuscripts","ark:/21198/zz0025jwkp","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwkp_1699361_master.tif","587","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwkp",""
"Manuscript No. 5: page 292v","Armenian Manuscripts","ark:/21198/zz0025jwm6","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwm6_1699364_master.tif","588","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwm6",""
"Manuscript No. 5: page 293r","Armenian Manuscripts","ark:/21198/zz0025jwnq","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwnq_1699367_master.tif","589","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwnq",""
"Manuscript No. 5: page 293v","Armenian Manuscripts","ark:/21198/zz0025jwp7","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwp7_1699370_master.tif","590","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwp7",""
"Manuscript No. 5: page 294r","Armenian Manuscripts","ark:/21198/zz0025jwqr","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwqr_1699376_master.tif","591","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwqr",""
"Manuscript No. 5: page 294v","Armenian Manuscripts","ark:/21198/zz0025jwr8","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwr8_1699380_master.tif","592","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwr8",""
"Manuscript No. 5: page 295r","Armenian Manuscripts","ark:/21198/zz0025jwss","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwss_1699385_master.tif","593","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwss",""
"Manuscript No. 5: page 295v","Armenian Manuscripts","ark:/21198/zz0025jwt9","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwt9_1699388_master.tif","594","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwt9",""
"Manuscript No. 5: page 296r","Armenian Manuscripts","ark:/21198/zz0025jwvt","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwvt_1699430_master.tif","595","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwvt",""
"Manuscript No. 5: page 296v","Armenian Manuscripts","ark:/21198/zz0025jwwb","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwwb_1699438_master.tif","596","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwwb",""
"Manuscript No. 5: page 297r","Armenian Manuscripts","ark:/21198/zz0025jwxv","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwxv_1699444_master.tif","597","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwxv",""
"Manuscript No. 5: page 297v","Armenian Manuscripts","ark:/21198/zz0025jwzc","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jwzc_1699450_master.tif","598","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jwzc",""
"Manuscript No. 5: page 298r","Armenian Manuscripts","ark:/21198/zz0025jx0c","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jx0c_1699456_master.tif","599","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jx0c",""
"Manuscript No. 5: page 298v","Armenian Manuscripts","ark:/21198/zz0025jx1w","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jx1w_1699462_master.tif","600","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jx1w",""
"Manuscript No. 5: page 299r","Armenian Manuscripts","ark:/21198/zz0025jx2d","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jx2d_1699465_master.tif","601","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jx2d",""
"Manuscript No. 5: page 299v","Armenian Manuscripts","ark:/21198/zz0025jx3x","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jx3x_1699486_master.tif","602","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jx3x",""
"Manuscript No. 5: page 300r","Armenian Manuscripts","ark:/21198/zz0025jx4f","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jx4f_1699492_master.tif","603","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jx4f",""
"Manuscript No. 5: page 300v","Armenian Manuscripts","ark:/21198/zz0025jx5z","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jx5z_1699498_master.tif","604","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jx5z",""
"Manuscript No. 5: page 301r","Armenian Manuscripts","ark:/21198/zz0025jx6g","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jx6g_1699504_master.tif","605","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jx6g",""
"Manuscript No. 5: page 301v","Armenian Manuscripts","ark:/21198/zz0025jx70","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jx70_1699510_master.tif","606","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jx70",""
"Manuscript No. 5: page 302r","Armenian Manuscripts","ark:/21198/zz0025jx8h","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jx8h_1699518_master.tif","607","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jx8h",""
"Manuscript No. 5: page 302v","Armenian Manuscripts","ark:/21198/zz0025jx91","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jx91_1699524_master.tif","608","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jx91",""
"Manuscript No. 5: page 303r","Armenian Manuscripts","ark:/21198/zz0025jxbj","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jxbj_1699532_master.tif","609","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jxbj",""
"Manuscript No. 5: page 303v","Armenian Manuscripts","ark:/21198/zz0025jxc2","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jxc2_1699538_master.tif","610","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jxc2",""
"Manuscript No. 5: page 304r","Armenian Manuscripts","ark:/21198/zz0025jxdk","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jxdk_1699542_master.tif","611","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jxdk",""
"Manuscript No. 5: page 304v","Armenian Manuscripts","ark:/21198/zz0025jxf3","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jxf3_1699549_master.tif","612","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jxf3",""
"Manuscript No. 5: page 305r","Armenian Manuscripts","ark:/21198/zz0025jxgm","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jxgm_1699554_master.tif","613","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jxgm",""
"Manuscript No. 5: page 305v","Armenian Manuscripts","ark:/21198/zz0025jxh4","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jxh4_1699559_master.tif","614","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jxh4",""
"Manuscript No. 5: page 306r","Armenian Manuscripts","ark:/21198/zz0025jxrr","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jxrr_1699881_master.tif","616","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jxrr",""
"Manuscript No. 5: page 306v","Armenian Manuscripts","ark:/21198/zz0025jxs8","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jxs8_1699886_master.tif","617","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jxs8",""
"Manuscript No. 5: page 307r","Armenian Manuscripts","ark:/21198/zz0025jxts","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jxts_1699889_master.tif","618","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jxts",""
"Manuscript No. 5: page 307v","Armenian Manuscripts","ark:/21198/zz0025jxv9","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jxv9_1699894_master.tif","619","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jxv9",""
"Manuscript No. 5: page 308r","Armenian Manuscripts","ark:/21198/zz0025jxwt","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jxwt_1699899_master.tif","620","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jxwt",""
"Manuscript No. 5: page 308v","Armenian Manuscripts","ark:/21198/zz0025jxxb","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jxxb_1699902_master.tif","621","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jxxb",""
"Manuscript No. 5: page 309r","Armenian Manuscripts","ark:/21198/zz0025jxzv","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jxzv_1699907_master.tif","622","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jxzv",""
"Manuscript No. 5: page 309v","Armenian Manuscripts","ark:/21198/zz0025jz0v","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jz0v_1699914_master.tif","623","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jz0v",""
"Manuscript No. 5: page 310r","Armenian Manuscripts","ark:/21198/zz0025jz1c","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jz1c_1699919_master.tif","624","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jz1c",""
"Manuscript No. 5: page 310v","Armenian Manuscripts","ark:/21198/zz0025jz2w","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jz2w_1699924_master.tif","625","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jz2w",""
"Manuscript No. 5: page 311r","Armenian Manuscripts","ark:/21198/zz0025jz3d","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jz3d_1699929_master.tif","626","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jz3d",""
"Manuscript No. 5: page 311v","Armenian Manuscripts","ark:/21198/zz0025jz4x","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jz4x_1699936_master.tif","627","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jz4x",""
"Manuscript No. 5: page 312r","Armenian Manuscripts","ark:/21198/zz0025jz5f","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jz5f_1699943_master.tif","628","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jz5f",""
"Manuscript No. 5: page 312v","Armenian Manuscripts","ark:/21198/zz0025jz6z","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jz6z_1699946_master.tif","629","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jz6z",""
"Manuscript No. 5: page 313r","Armenian Manuscripts","ark:/21198/zz0025jz7g","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jz7g_1699949_master.tif","630","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jz7g",""
"Manuscript No. 5: page 313v","Armenian Manuscripts","ark:/21198/zz0025jz80","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jz80_1699958_master.tif","631","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jz80",""
"Manuscript No. 5: page 314r","Armenian Manuscripts","ark:/21198/zz0025jz9h","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jz9h_1699961_master.tif","632","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jz9h",""
"Manuscript No. 5: page 314v","Armenian Manuscripts","ark:/21198/zz0025jzb1","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzb1_1699966_master.tif","633","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzb1",""
"Manuscript No. 5: page 315r","Armenian Manuscripts","ark:/21198/zz0025jzcj","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzcj_1699971_master.tif","634","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzcj",""
"Manuscript No. 5: page 315v","Armenian Manuscripts","ark:/21198/zz0025jzd2","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzd2_1699974_master.tif","635","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzd2",""
"Manuscript No. 5: page 316r","Armenian Manuscripts","ark:/21198/zz0025jzfk","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzfk_1699977_master.tif","636","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzfk",""
"Manuscript No. 5: page 316v","Armenian Manuscripts","ark:/21198/zz0025jzg3","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzg3_1699980_master.tif","637","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzg3",""
"Manuscript No. 5: page 317r","Armenian Manuscripts","ark:/21198/zz0025jzhm","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzhm_1699983_master.tif","638","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzhm",""
"Manuscript No. 5: page 317v","Armenian Manuscripts","ark:/21198/zz0025jzj4","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzj4_1699986_master.tif","639","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzj4",""
"Manuscript No. 5: page 318r","Armenian Manuscripts","ark:/21198/zz0025jzkn","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzkn_1699991_master.tif","640","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzkn",""
"Manuscript No. 5: page 318v","Armenian Manuscripts","ark:/21198/zz0025jzm5","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzm5_1699996_master.tif","641","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzm5",""
"Manuscript No. 5: page 319r","Armenian Manuscripts","ark:/21198/zz0025jznp","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jznp_1699999_master.tif","642","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jznp",""
"Manuscript No. 5: page 319v","Armenian Manuscripts","ark:/21198/zz0025jzp6","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzp6_1700002_master.tif","643","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzp6",""
"Manuscript No. 5: page 320r","Armenian Manuscripts","ark:/21198/zz0025jzqq","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jzqq_1700007_master.tif","644","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jzqq",""
