"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 12: page 98","Armenian Manuscripts","ark:/21198/zz00272mnd","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_098.tif","98","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272mnd",""
"Manuscript No. 12: page 99","Armenian Manuscripts","ark:/21198/zz00272mpx","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_099.tif","99","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272mpx",""
"Manuscript No. 12: page 100","Armenian Manuscripts","ark:/21198/zz00272mqf","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_100.tif","100","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272mqf",""
"Manuscript No. 12: page 101","Armenian Manuscripts","ark:/21198/zz00272mrz","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_101.tif","101","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272mrz",""
"Manuscript No. 12: page 102","Armenian Manuscripts","ark:/21198/zz00272msg","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_102.tif","102","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272msg",""
"Manuscript No. 12: page 103","Armenian Manuscripts","ark:/21198/zz00272mt0","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_103.tif","103","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272mt0",""
"Manuscript No. 12: page 104","Armenian Manuscripts","ark:/21198/zz00272mvh","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_104.tif","104","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272mvh",""
"Manuscript No. 12: page 105","Armenian Manuscripts","ark:/21198/zz00272mw1","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_105.tif","105","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272mw1",""
"Manuscript No. 12: page 106","Armenian Manuscripts","ark:/21198/zz00272mxj","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_106.tif","106","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272mxj",""
"Manuscript No. 12: page 107","Armenian Manuscripts","ark:/21198/zz00272mz2","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_107.tif","107","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272mz2",""
"Manuscript No. 12: page 108","Armenian Manuscripts","ark:/21198/zz00272n02","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_108.tif","108","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272n02",""
"Manuscript No. 12: page 109","Armenian Manuscripts","ark:/21198/zz00272n1k","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_109.tif","109","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272n1k",""
"Manuscript No. 12: page 110","Armenian Manuscripts","ark:/21198/zz00272n23","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_110.tif","110","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272n23",""
"Manuscript No. 12: page 111","Armenian Manuscripts","ark:/21198/zz00272n3m","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_111.tif","111","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272n3m",""
"Manuscript No. 12: page 112","Armenian Manuscripts","ark:/21198/zz00272n44","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_112.tif","112","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272n44",""
"Manuscript No. 12: page 113","Armenian Manuscripts","ark:/21198/zz00272n5n","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_113.tif","113","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272n5n",""
"Manuscript No. 12: page 114","Armenian Manuscripts","ark:/21198/zz00272n65","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_114.tif","114","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272n65",""
"Manuscript No. 12: page 115","Armenian Manuscripts","ark:/21198/zz00272n7p","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_115.tif","115","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272n7p",""
"Manuscript No. 12: page 116","Armenian Manuscripts","ark:/21198/zz00272n86","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_116.tif","116","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272n86",""
"Manuscript No. 12: page 117","Armenian Manuscripts","ark:/21198/zz00272n9q","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_117.tif","117","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272n9q",""
"Manuscript No. 12: page 118","Armenian Manuscripts","ark:/21198/zz00272nb7","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_118.tif","118","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272nb7",""
"Manuscript No. 12: page 119","Armenian Manuscripts","ark:/21198/zz00272ncr","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_119.tif","119","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272ncr",""
"Manuscript No. 12: page 120","Armenian Manuscripts","ark:/21198/zz00272nd8","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_120.tif","120","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272nd8",""
"Manuscript No. 12: page 121","Armenian Manuscripts","ark:/21198/zz00272nfs","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_121.tif","121","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272nfs",""
"Manuscript No. 12: page 122","Armenian Manuscripts","ark:/21198/zz00272ng9","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_122.tif","122","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272ng9",""
"Manuscript No. 12: page 123","Armenian Manuscripts","ark:/21198/zz00272nht","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_123.tif","123","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272nht",""
"Manuscript No. 12: page 124","Armenian Manuscripts","ark:/21198/zz00272njb","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_124.tif","124","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272njb",""
"Manuscript No. 12: page 125","Armenian Manuscripts","ark:/21198/zz00272nkv","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_125.tif","125","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272nkv",""
"Manuscript No. 12: page 126","Armenian Manuscripts","ark:/21198/zz00272nmc","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_126.tif","126","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272nmc",""
"Manuscript No. 12: page 127","Armenian Manuscripts","ark:/21198/zz00272nnw","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_127.tif","127","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272nnw",""
"Manuscript No. 12: page 128","Armenian Manuscripts","ark:/21198/zz00272npd","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_128.tif","128","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272npd",""
"Manuscript No. 12: page 129","Armenian Manuscripts","ark:/21198/zz00272nqx","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_129.tif","129","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272nqx",""
"Manuscript No. 12: page 130","Armenian Manuscripts","ark:/21198/zz00272nrf","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_130.tif","130","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272nrf",""
"Manuscript No. 12: page 131","Armenian Manuscripts","ark:/21198/zz00272nsz","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_131.tif","131","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272nsz",""
"Manuscript No. 12: page 132","Armenian Manuscripts","ark:/21198/zz00272ntg","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_132.tif","132","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272ntg",""
"Manuscript No. 12: page 133","Armenian Manuscripts","ark:/21198/zz00272nv0","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_133.tif","133","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272nv0",""
"Manuscript No. 12: page 134","Armenian Manuscripts","ark:/21198/zz00272nwh","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_134.tif","134","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272nwh",""
"Manuscript No. 12: page 135","Armenian Manuscripts","ark:/21198/zz00272nx1","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_135.tif","135","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272nx1",""
"Manuscript No. 12: page 136","Armenian Manuscripts","ark:/21198/zz00272nzj","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_136.tif","136","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272nzj",""
"Manuscript No. 12: page 137","Armenian Manuscripts","ark:/21198/zz00272p0j","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_137.tif","137","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272p0j",""
"Manuscript No. 12: page 138","Armenian Manuscripts","ark:/21198/zz00272p12","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_138.tif","138","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272p12",""
"Manuscript No. 12: page 139","Armenian Manuscripts","ark:/21198/zz00272p2k","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_139.tif","139","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272p2k",""
"Manuscript No. 12: page 140","Armenian Manuscripts","ark:/21198/zz00272p33","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_140.tif","140","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272p33",""
"Manuscript No. 12: page 141","Armenian Manuscripts","ark:/21198/zz00272p4m","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_141.tif","141","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272p4m",""
"Manuscript No. 12: page 142","Armenian Manuscripts","ark:/21198/zz00272p54","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_142.tif","142","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272p54",""
"Manuscript No. 12: page 143","Armenian Manuscripts","ark:/21198/zz00272p6n","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_143.tif","143","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272p6n",""
"Manuscript No. 12: page 144","Armenian Manuscripts","ark:/21198/zz00272p75","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_144.tif","144","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272p75",""
"Manuscript No. 12: page 145","Armenian Manuscripts","ark:/21198/zz00272p8p","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_145.tif","145","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272p8p",""
"Manuscript No. 12: page 146","Armenian Manuscripts","ark:/21198/zz00272p96","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_146.tif","146","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272p96",""
"Manuscript No. 12: page 147","Armenian Manuscripts","ark:/21198/zz00272pbq","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_147.tif","147","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272pbq",""
"Manuscript No. 12: page 148","Armenian Manuscripts","ark:/21198/zz00272pc7","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_148.tif","148","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272pc7",""
"Manuscript No. 12: page 149","Armenian Manuscripts","ark:/21198/zz00272pdr","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_149.tif","149","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272pdr",""
"Manuscript No. 12: page 150","Armenian Manuscripts","ark:/21198/zz00272pf8","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_150.tif","150","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272pf8",""
"Manuscript No. 12: page 151","Armenian Manuscripts","ark:/21198/zz00272pgs","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_151.tif","151","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272pgs",""
"Manuscript No. 12: page 152","Armenian Manuscripts","ark:/21198/zz00272ph9","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_152.tif","152","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272ph9",""
"Manuscript No. 12: page 153","Armenian Manuscripts","ark:/21198/zz00272pjt","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_153.tif","153","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272pjt",""
"Manuscript No. 12: page 154","Armenian Manuscripts","ark:/21198/zz00272pkb","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_154.tif","154","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272pkb",""
"Manuscript No. 12: page 155","Armenian Manuscripts","ark:/21198/zz00272pmv","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_155.tif","155","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272pmv",""
"Manuscript No. 12: page 156","Armenian Manuscripts","ark:/21198/zz00272pnc","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_156.tif","156","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272pnc",""
"Manuscript No. 12: page 157","Armenian Manuscripts","ark:/21198/zz00272ppw","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_157.tif","157","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272ppw",""
"Manuscript No. 12: page 158","Armenian Manuscripts","ark:/21198/zz00272pqd","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_158.tif","158","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272pqd",""
"Manuscript No. 12: page 159","Armenian Manuscripts","ark:/21198/zz00272prx","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_159.tif","159","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272prx",""
"Manuscript No. 12: page 160","Armenian Manuscripts","ark:/21198/zz00272psf","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_160.tif","160","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272psf",""
"Manuscript No. 12: page 161","Armenian Manuscripts","ark:/21198/zz00272ptz","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_161.tif","161","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272ptz",""
"Manuscript No. 12: page 162","Armenian Manuscripts","ark:/21198/zz00272pvg","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_162.tif","162","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272pvg",""
"Manuscript No. 12: page 163","Armenian Manuscripts","ark:/21198/zz00272pw0","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_163.tif","163","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272pw0",""
"Manuscript No. 12: page 164","Armenian Manuscripts","ark:/21198/zz00272pxh","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_164.tif","164","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272pxh",""
"Manuscript No. 12: page 165","Armenian Manuscripts","ark:/21198/zz00272pz1","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_165.tif","165","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272pz1",""
"Manuscript No. 12: page 166","Armenian Manuscripts","ark:/21198/zz00272q01","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_166.tif","166","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272q01",""
"Manuscript No. 12: page 167","Armenian Manuscripts","ark:/21198/zz00272q1j","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_167.tif","167","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272q1j",""
"Manuscript No. 12: page 168","Armenian Manuscripts","ark:/21198/zz00272q22","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_168.tif","168","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272q22",""
"Manuscript No. 12: page 169","Armenian Manuscripts","ark:/21198/zz00272q3k","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_169.tif","169","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272q3k",""
"Manuscript No. 12: page 170","Armenian Manuscripts","ark:/21198/zz00272q43","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_170.tif","170","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272q43",""
"Manuscript No. 12: page 171","Armenian Manuscripts","ark:/21198/zz00272q5m","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_171.tif","171","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272q5m",""
"Manuscript No. 12: page 172","Armenian Manuscripts","ark:/21198/zz00272q64","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_172.tif","172","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272q64",""
"Manuscript No. 12: page 173","Armenian Manuscripts","ark:/21198/zz00272q7n","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_173.tif","173","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272q7n",""
"Manuscript No. 12: page 174","Armenian Manuscripts","ark:/21198/zz00272q85","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_174.tif","174","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272q85",""
"Manuscript No. 12: page 175","Armenian Manuscripts","ark:/21198/zz00272q9p","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_175.tif","175","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272q9p",""
"Manuscript No. 12: page 176","Armenian Manuscripts","ark:/21198/zz00272qb6","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_176.tif","176","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qb6",""
"Manuscript No. 12: page 177","Armenian Manuscripts","ark:/21198/zz00272qcq","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_177.tif","177","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qcq",""
"Manuscript No. 12: page 178","Armenian Manuscripts","ark:/21198/zz00272qd7","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_178.tif","178","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qd7",""
"Manuscript No. 12: page 179","Armenian Manuscripts","ark:/21198/zz00272qfr","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_179.tif","179","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qfr",""
"Manuscript No. 12: page 180","Armenian Manuscripts","ark:/21198/zz00272qg8","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_180.tif","180","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qg8",""
"Manuscript No. 12: page 181","Armenian Manuscripts","ark:/21198/zz00272qhs","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_181.tif","181","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qhs",""
"Manuscript No. 12: page 182","Armenian Manuscripts","ark:/21198/zz00272qj9","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_182.tif","182","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qj9",""
"Manuscript No. 12: page 183","Armenian Manuscripts","ark:/21198/zz00272qkt","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_183.tif","183","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qkt",""
"Manuscript No. 12: page 184","Armenian Manuscripts","ark:/21198/zz00272qmb","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_184.tif","184","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qmb",""
"Manuscript No. 12: page 185","Armenian Manuscripts","ark:/21198/zz00272qnv","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_185.tif","185","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qnv",""
"Manuscript No. 12: page 186","Armenian Manuscripts","ark:/21198/zz00272qpc","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_186.tif","186","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qpc",""
"Manuscript No. 12: page 187","Armenian Manuscripts","ark:/21198/zz00272qqw","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_187.tif","187","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qqw",""
"Manuscript No. 12: page 188","Armenian Manuscripts","ark:/21198/zz00272qrd","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_188.tif","188","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qrd",""
"Manuscript No. 12: page 189","Armenian Manuscripts","ark:/21198/zz00272qsx","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_189.tif","189","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qsx",""
"Manuscript No. 12: page 190","Armenian Manuscripts","ark:/21198/zz00272qtf","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_190.tif","190","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qtf",""
"Manuscript No. 12: page 191","Armenian Manuscripts","ark:/21198/zz00272qvz","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_191.tif","191","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qvz",""
"Manuscript No. 12: page 192","Armenian Manuscripts","ark:/21198/zz00272qwg","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_192.tif","192","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qwg",""
"Manuscript No. 12: page 193","Armenian Manuscripts","ark:/21198/zz00272qx0","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_193.tif","193","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qx0",""
"Manuscript No. 12: page 194","Armenian Manuscripts","ark:/21198/zz00272qzh","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_194.tif","194","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272qzh",""
"Manuscript No. 12: page 195","Armenian Manuscripts","ark:/21198/zz00272r0h","ark:/21198/zz0026hv5z","Page","","armenian/masters/ms_12/ms_12_195.tif","195","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00272r0h",""
