"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 8: page 96","Armenian Manuscripts","ark:/21198/zz001dg1c4","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dg1c4_782645_master.tif","96","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dg1c4",""
"Manuscript No. 8: page 97","Armenian Manuscripts","ark:/21198/zz001dg1h6","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dg1h6_782649_master.tif","97","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dg1h6",""
"Manuscript No. 8: page 98","Armenian Manuscripts","ark:/21198/zz001dg1n8","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dg1n8_782655_master.tif","98","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dg1n8",""
"Manuscript No. 8: page 99","Armenian Manuscripts","ark:/21198/zz001dg1q9","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dg1q9_782660_master.tif","99","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dg1q9",""
"Manuscript No. 8: page 100","Armenian Manuscripts","ark:/21198/zz001dg1vc","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dg1vc_782663_master.tif","100","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dg1vc",""
"Manuscript No. 8: page 101","Armenian Manuscripts","ark:/21198/zz001dg20x","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dg20x_782671_master.tif","101","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dg20x",""
"Manuscript No. 8: page 102","Armenian Manuscripts","ark:/21198/zz001dg240","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dg240_782678_master.tif","102","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dg240",""
"Manuscript No. 8: page 103","Armenian Manuscripts","ark:/21198/zz001dg27j","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dg27j_782685_master.tif","103","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dg27j",""
"Manuscript No. 8: page 104","Armenian Manuscripts","ark:/21198/zz001dg2cm","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dg2cm_782690_master.tif","104","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dg2cm",""
"Manuscript No. 8: page 105","Armenian Manuscripts","ark:/21198/zz001dg2fn","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dg2fn_782693_master.tif","105","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dg2fn",""
"Manuscript No. 8: page 106","Armenian Manuscripts","ark:/21198/zz001dg2kq","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dg2kq_782718_master.tif","106","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dg2kq",""
"Manuscript No. 8: page 107","Armenian Manuscripts","ark:/21198/zz001dg2qs","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dg2qs_782726_master.tif","107","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dg2qs",""
"Manuscript No. 8: page 108","Armenian Manuscripts","ark:/21198/zz001dg2st","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dg2st_782733_master.tif","108","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dg2st",""
"Manuscript No. 8: page 109","Armenian Manuscripts","ark:/21198/zz001dg2xw","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dg2xw_782741_master.tif","109","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dg2xw",""
"Manuscript No. 8: page 110","Armenian Manuscripts","ark:/21198/zz001dg30d","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dg30d_782747_master.tif","110","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dg30d",""
"Manuscript No. 8: page 111","Armenian Manuscripts","ark:/21198/zz001dvm55","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvm55_782755_master.tif","111","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvm55",""
"Manuscript No. 8: page 112","Armenian Manuscripts","ark:/21198/zz001dvm6p","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvm6p_782762_master.tif","112","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvm6p",""
"Manuscript No. 8: page 113","Armenian Manuscripts","ark:/21198/zz001dvm76","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvm76_782768_master.tif","113","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvm76",""
"Manuscript No. 8: page 114","Armenian Manuscripts","ark:/21198/zz001dvm8q","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvm8q_782773_master.tif","114","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvm8q",""
"Manuscript No. 8: page 115","Armenian Manuscripts","ark:/21198/zz001dvm97","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvm97_782779_master.tif","115","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvm97",""
"Manuscript No. 8: page 116","Armenian Manuscripts","ark:/21198/zz001dvmbr","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmbr_782785_master.tif","116","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmbr",""
"Manuscript No. 8: page 117","Armenian Manuscripts","ark:/21198/zz001dvmc8","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmc8_782792_master.tif","117","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmc8",""
"Manuscript No. 8: page 118","Armenian Manuscripts","ark:/21198/zz001dvmds","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmds_782800_master.tif","118","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmds",""
"Manuscript No. 8: page 119","Armenian Manuscripts","ark:/21198/zz001dvmf9","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmf9_782807_master.tif","119","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmf9",""
"Manuscript No. 8: page 120","Armenian Manuscripts","ark:/21198/zz001dvmgt","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmgt_782815_master.tif","120","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmgt",""
"Manuscript No. 8: page 121","Armenian Manuscripts","ark:/21198/zz001dvmhb","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmhb_782821_master.tif","121","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmhb",""
"Manuscript No. 8: page 122","Armenian Manuscripts","ark:/21198/zz001dvmjv","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmjv_782829_master.tif","122","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmjv",""
"Manuscript No. 8: page 123","Armenian Manuscripts","ark:/21198/zz001dvmkc","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmkc_782833_master.tif","123","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmkc",""
"Manuscript No. 8: page 124","Armenian Manuscripts","ark:/21198/zz001dvmmw","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmmw_782904_master.tif","124","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmmw",""
"Manuscript No. 8: page 125","Armenian Manuscripts","ark:/21198/zz001dvmnd","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmnd_782913_master.tif","125","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmnd",""
"Manuscript No. 8: page 126","Armenian Manuscripts","ark:/21198/zz001dvmpx","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmpx_782922_master.tif","126","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmpx",""
"Manuscript No. 8: page 127","Armenian Manuscripts","ark:/21198/zz001dvmqf","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmqf_782934_master.tif","127","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmqf",""
"Manuscript No. 8: page 128","Armenian Manuscripts","ark:/21198/zz001dvmrz","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmrz_782939_master.tif","128","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmrz",""
"Manuscript No. 8: page 129","Armenian Manuscripts","ark:/21198/zz001dvmsg","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmsg_782953_master.tif","129","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmsg",""
"Manuscript No. 8: page 130","Armenian Manuscripts","ark:/21198/zz001dvmt0","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmt0_782961_master.tif","130","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmt0",""
"Manuscript No. 8: page 131","Armenian Manuscripts","ark:/21198/zz001dvmvh","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmvh_782969_master.tif","131","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmvh",""
"Manuscript No. 8: page 132","Armenian Manuscripts","ark:/21198/zz001dvmw1","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmw1_782974_master.tif","132","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmw1",""
"Manuscript No. 8: page 133","Armenian Manuscripts","ark:/21198/zz001dvmxj","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmxj_782983_master.tif","133","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmxj",""
"Manuscript No. 8: page 134","Armenian Manuscripts","ark:/21198/zz001dvmz2","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvmz2_782992_master.tif","134","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvmz2",""
"Manuscript No. 8: page 135","Armenian Manuscripts","ark:/21198/zz001dvn02","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvn02_783001_master.tif","135","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvn02",""
"Manuscript No. 8: page 136","Armenian Manuscripts","ark:/21198/zz001dvn1k","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvn1k_783014_master.tif","136","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvn1k",""
"Manuscript No. 8: page 137","Armenian Manuscripts","ark:/21198/zz001dvn23","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvn23_783032_master.tif","137","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvn23",""
"Manuscript No. 8: page 138","Armenian Manuscripts","ark:/21198/zz001dvn3m","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvn3m_783038_master.tif","138","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvn3m",""
"Manuscript No. 8: page 139","Armenian Manuscripts","ark:/21198/zz001dvn44","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvn44_783042_master.tif","139","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvn44",""
"Manuscript No. 8: page 140","Armenian Manuscripts","ark:/21198/zz001dvn5n","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvn5n_783485_master.tif","140","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvn5n",""
"Manuscript No. 8: page 141","Armenian Manuscripts","ark:/21198/zz001dvn65","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvn65_783494_master.tif","141","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvn65",""
"Manuscript No. 8: page 142","Armenian Manuscripts","ark:/21198/zz001dvn7p","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvn7p_783503_master.tif","142","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvn7p",""
"Manuscript No. 8: page 143","Armenian Manuscripts","ark:/21198/zz001dvn86","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvn86_783514_master.tif","143","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvn86",""
"Manuscript No. 8: page 144","Armenian Manuscripts","ark:/21198/zz001dvn9q","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvn9q_783521_master.tif","144","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvn9q",""
"Manuscript No. 8: page 145","Armenian Manuscripts","ark:/21198/zz001dvnb7","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvnb7_783538_master.tif","145","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvnb7",""
"Manuscript No. 8: page 146","Armenian Manuscripts","ark:/21198/zz001dvncr","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvncr_783560_master.tif","146","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvncr",""
"Manuscript No. 8: page 147","Armenian Manuscripts","ark:/21198/zz001dvnd8","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvnd8_783573_master.tif","147","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvnd8",""
"Manuscript No. 8: page 148","Armenian Manuscripts","ark:/21198/zz001dvnfs","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvnfs_783602_master.tif","148","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvnfs",""
"Manuscript No. 8: page 149","Armenian Manuscripts","ark:/21198/zz001dvng9","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvng9_783613_master.tif","149","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvng9",""
"Manuscript No. 8: page 150","Armenian Manuscripts","ark:/21198/zz001dvnht","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvnht_783624_master.tif","150","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvnht",""
"Manuscript No. 8: page 151","Armenian Manuscripts","ark:/21198/zz001dvnjb","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvnjb_783638_master.tif","151","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvnjb",""
"Manuscript No. 8: page 152","Armenian Manuscripts","ark:/21198/zz001dvnkv","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvnkv_783647_master.tif","152","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvnkv",""
"Manuscript No. 8: page 153","Armenian Manuscripts","ark:/21198/zz001dvnmc","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvnmc_783661_master.tif","153","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvnmc",""
"Manuscript No. 8: page 154","Armenian Manuscripts","ark:/21198/zz001dvnnw","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvnnw_783673_master.tif","154","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvnnw",""
"Manuscript No. 8: page 155","Armenian Manuscripts","ark:/21198/zz001dvnpd","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvnpd_783682_master.tif","155","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvnpd",""
"Manuscript No. 8: page 156","Armenian Manuscripts","ark:/21198/zz001dvnqx","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvnqx_783689_master.tif","156","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvnqx",""
"Manuscript No. 8: page 157","Armenian Manuscripts","ark:/21198/zz001dvnrf","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvnrf_783698_master.tif","157","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvnrf",""
"Manuscript No. 8: page 158","Armenian Manuscripts","ark:/21198/zz001dvnsz","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvnsz_783716_master.tif","158","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvnsz",""
"Manuscript No. 8: page 159","Armenian Manuscripts","ark:/21198/zz001dvntg","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvntg_783729_master.tif","159","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvntg",""
"Manuscript No. 8: page 160","Armenian Manuscripts","ark:/21198/zz001dvnv0","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dvnv0_783737_master.tif","160","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvnv0",""
"Manuscript No. 8: page 161","Armenian Manuscripts","ark:/21198/zz001dw1m4","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw1m4_783816_master.tif","161","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw1m4",""
"Manuscript No. 8: page 162","Armenian Manuscripts","ark:/21198/zz001dw1nn","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw1nn_783823_master.tif","162","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw1nn",""
"Manuscript No. 8: page 163","Armenian Manuscripts","ark:/21198/zz001dw1p5","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw1p5_783828_master.tif","163","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw1p5",""
"Manuscript No. 8: page 164","Armenian Manuscripts","ark:/21198/zz001dw1qp","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw1qp_783848_master.tif","164","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw1qp",""
"Manuscript No. 8: page 165","Armenian Manuscripts","ark:/21198/zz001dw1r6","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw1r6_783876_master.tif","165","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw1r6",""
"Manuscript No. 8: page 166","Armenian Manuscripts","ark:/21198/zz001dw1sq","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw1sq_783886_master.tif","166","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw1sq",""
"Manuscript No. 8: page 167","Armenian Manuscripts","ark:/21198/zz001dw1t7","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw1t7_783898_master.tif","167","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw1t7",""
"Manuscript No. 8: page 168","Armenian Manuscripts","ark:/21198/zz001dw1vr","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw1vr_783920_master.tif","168","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw1vr",""
"Manuscript No. 8: page 169","Armenian Manuscripts","ark:/21198/zz001dw1w8","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw1w8_783931_master.tif","169","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw1w8",""
"Manuscript No. 8: page 170","Armenian Manuscripts","ark:/21198/zz001dw1xs","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw1xs_783934_master.tif","170","text","Colophon dated AD 1691.","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw1xs",""
"Manuscript No. 8: page 171","Armenian Manuscripts","ark:/21198/zz001dw1z9","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw1z9_783941_master.tif","171","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw1z9",""
"Manuscript No. 8: page 172","Armenian Manuscripts","ark:/21198/zz001dw209","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw209_783946_master.tif","172","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw209",""
"Manuscript No. 8: page 173","Armenian Manuscripts","ark:/21198/zz001dw21t","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw21t_783955_master.tif","173","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw21t",""
"Manuscript No. 8: page 174","Armenian Manuscripts","ark:/21198/zz001dw22b","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw22b_783965_master.tif","174","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw22b",""
"Manuscript No. 8: page 175","Armenian Manuscripts","ark:/21198/zz001dw23v","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw23v_783976_master.tif","175","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw23v",""
"Manuscript No. 8: page 176","Armenian Manuscripts","ark:/21198/zz001dw24c","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw24c_783983_master.tif","176","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw24c",""
"Manuscript No. 8: page 177","Armenian Manuscripts","ark:/21198/zz001dw25w","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw25w_783988_master.tif","177","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw25w",""
"Manuscript No. 8: page 178","Armenian Manuscripts","ark:/21198/zz001dw26d","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw26d_783991_master.tif","178","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw26d",""
"Manuscript No. 8: page 179","Armenian Manuscripts","ark:/21198/zz001dw27x","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw27x_784000_master.tif","179","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw27x",""
"Manuscript No. 8: page 180","Armenian Manuscripts","ark:/21198/zz001dw28f","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw28f_784004_master.tif","180","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw28f",""
"Manuscript No. 8: page 181","Armenian Manuscripts","ark:/21198/zz001dw29z","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw29z_784016_master.tif","181","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw29z",""
"Manuscript No. 8: page 182","Armenian Manuscripts","ark:/21198/zz001dw2bg","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2bg_784021_master.tif","182","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2bg",""
"Manuscript No. 8: page 183","Armenian Manuscripts","ark:/21198/zz001dw2c0","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2c0_784027_master.tif","183","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2c0",""
"Manuscript No. 8: page 184","Armenian Manuscripts","ark:/21198/zz001dw2dh","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2dh_784033_master.tif","184","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2dh",""
"Manuscript No. 8: page 185","Armenian Manuscripts","ark:/21198/zz001dw2f1","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2f1_784039_master.tif","185","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2f1",""
"Manuscript No. 8: page 186","Armenian Manuscripts","ark:/21198/zz001dw2gj","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2gj_784042_master.tif","186","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2gj",""
"Manuscript No. 8: page 187","Armenian Manuscripts","ark:/21198/zz001dw2h2","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2h2_784051_master.tif","187","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2h2",""
"Manuscript No. 8: page 188","Armenian Manuscripts","ark:/21198/zz001dw2jk","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2jk_784054_master.tif","188","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2jk",""
"Manuscript No. 8: page 189","Armenian Manuscripts","ark:/21198/zz001dw2k3","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2k3_784057_master.tif","189","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2k3",""
"Manuscript No. 8: page 190","Armenian Manuscripts","ark:/21198/zz001dw2mm","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2mm_784060_master.tif","190","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2mm",""
"Manuscript No. 8: page 191","Armenian Manuscripts","ark:/21198/zz001dw2n4","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2n4_784063_master.tif","191","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2n4",""
