"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 10: page 197","Armenian Manuscripts","ark:/21198/zz00276fm8","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_197.tif","198","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276fm8",""
"Manuscript No. 10: page 198","Armenian Manuscripts","ark:/21198/zz00276fns","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_198.tif","199","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276fns",""
"Manuscript No. 10: page 199","Armenian Manuscripts","ark:/21198/zz00276fp9","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_199.tif","200","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276fp9",""
"Manuscript No. 10: page 200","Armenian Manuscripts","ark:/21198/zz00276fqt","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_200.tif","201","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276fqt",""
"Manuscript No. 10: page 201","Armenian Manuscripts","ark:/21198/zz00276frb","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_201.tif","202","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276frb",""
"Manuscript No. 10: page 202","Armenian Manuscripts","ark:/21198/zz00276fsv","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_202.tif","203","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276fsv",""
"Manuscript No. 10: page 203","Armenian Manuscripts","ark:/21198/zz00276ftc","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_203.tif","204","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276ftc",""
"Manuscript No. 10: page 204","Armenian Manuscripts","ark:/21198/zz00276fvw","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_204.tif","205","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276fvw",""
"Manuscript No. 10: page 205","Armenian Manuscripts","ark:/21198/zz00276fwd","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_205.tif","206","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276fwd",""
"Manuscript No. 10: page 206","Armenian Manuscripts","ark:/21198/zz00276fxx","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_206.tif","207","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276fxx",""
"Manuscript No. 10: page 207","Armenian Manuscripts","ark:/21198/zz00276fzf","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_207.tif","208","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276fzf",""
"Manuscript No. 10: page 208","Armenian Manuscripts","ark:/21198/zz00276g0f","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_208.tif","209","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276g0f",""
"Manuscript No. 10: page 209","Armenian Manuscripts","ark:/21198/zz00276g1z","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_209.tif","210","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276g1z",""
"Manuscript No. 10: page 210","Armenian Manuscripts","ark:/21198/zz00276g2g","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_210.tif","211","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276g2g",""
"Manuscript No. 10: page 211","Armenian Manuscripts","ark:/21198/zz00276g30","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_211.tif","212","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276g30",""
"Manuscript No. 10: page 212","Armenian Manuscripts","ark:/21198/zz00276g4h","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_212.tif","213","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276g4h",""
"Manuscript No. 10: page 213","Armenian Manuscripts","ark:/21198/zz00276g51","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_213.tif","214","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276g51",""
"Manuscript No. 10: page 214","Armenian Manuscripts","ark:/21198/zz00276g6j","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_214.tif","215","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276g6j",""
"Manuscript No. 10: page 215","Armenian Manuscripts","ark:/21198/zz00276g72","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_215.tif","216","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276g72",""
"Manuscript No. 10: page 216","Armenian Manuscripts","ark:/21198/zz00276g8k","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_216.tif","217","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276g8k",""
"Manuscript No. 10: page 217","Armenian Manuscripts","ark:/21198/zz00276g93","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_217.tif","218","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276g93",""
"Manuscript No. 10: page 218","Armenian Manuscripts","ark:/21198/zz00276gbm","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_218.tif","219","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276gbm",""
"Manuscript No. 10: page 219","Armenian Manuscripts","ark:/21198/zz00276gc4","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_219.tif","220","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276gc4",""
"Manuscript No. 10: page 220","Armenian Manuscripts","ark:/21198/zz00276gdn","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_220.tif","221","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276gdn",""
"Manuscript No. 10: page 221","Armenian Manuscripts","ark:/21198/zz00276gf5","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_221.tif","222","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276gf5",""
"Manuscript No. 10: page 222","Armenian Manuscripts","ark:/21198/zz00276ggp","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_222.tif","223","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276ggp",""
"Manuscript No. 10: page 223","Armenian Manuscripts","ark:/21198/zz00276gh6","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_223.tif","224","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276gh6",""
"Manuscript No. 10: page 224","Armenian Manuscripts","ark:/21198/zz00276gjq","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_224.tif","225","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276gjq",""
"Manuscript No. 10: page 225","Armenian Manuscripts","ark:/21198/zz00276gk7","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_225.tif","226","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276gk7",""
"Manuscript No. 10: page 226","Armenian Manuscripts","ark:/21198/zz00276gmr","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_226.tif","227","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276gmr",""
"Manuscript No. 10: page 227","Armenian Manuscripts","ark:/21198/zz00276gn8","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_227.tif","228","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276gn8",""
"Manuscript No. 10: page 228","Armenian Manuscripts","ark:/21198/zz00276gps","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_228.tif","229","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276gps",""
"Manuscript No. 10: page 229","Armenian Manuscripts","ark:/21198/zz00276gq9","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_229.tif","230","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276gq9",""
"Manuscript No. 10: page 230","Armenian Manuscripts","ark:/21198/zz00276grt","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_230.tif","231","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276grt",""
"Manuscript No. 10: page 231","Armenian Manuscripts","ark:/21198/zz00276gsb","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_231.tif","232","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276gsb",""
"Manuscript No. 10: page 232","Armenian Manuscripts","ark:/21198/zz00276gtv","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_232.tif","233","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276gtv",""
"Manuscript No. 10: page 233","Armenian Manuscripts","ark:/21198/zz00276gvc","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_233.tif","234","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276gvc",""
"Manuscript No. 10: page 234","Armenian Manuscripts","ark:/21198/zz00276gww","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_234.tif","235","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276gww",""
"Manuscript No. 10: page 235","Armenian Manuscripts","ark:/21198/zz00276gxd","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_235.tif","236","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276gxd",""
"Manuscript No. 10: page 236","Armenian Manuscripts","ark:/21198/zz00276gzx","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_236.tif","237","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276gzx",""
"Manuscript No. 10: page 237","Armenian Manuscripts","ark:/21198/zz00276h0x","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_237.tif","238","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276h0x",""
"Manuscript No. 10: page 238","Armenian Manuscripts","ark:/21198/zz00276h1f","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_238.tif","239","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276h1f",""
"Manuscript No. 10: page 239","Armenian Manuscripts","ark:/21198/zz00276h2z","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_239.tif","240","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276h2z",""
"Manuscript No. 10: page 240","Armenian Manuscripts","ark:/21198/zz00276h3g","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_240.tif","241","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276h3g",""
"Manuscript No. 10: page 241","Armenian Manuscripts","ark:/21198/zz00276h40","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_241.tif","242","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276h40",""
"Manuscript No. 10: page 242","Armenian Manuscripts","ark:/21198/zz00276h5h","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_242.tif","243","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276h5h",""
"Manuscript No. 10: page 243","Armenian Manuscripts","ark:/21198/zz00276h61","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_243.tif","244","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276h61",""
"Manuscript No. 10: page 244","Armenian Manuscripts","ark:/21198/zz00276h7j","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_244.tif","245","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276h7j",""
"Manuscript No. 10: page 245","Armenian Manuscripts","ark:/21198/zz00276h82","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_245.tif","246","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276h82",""
"Manuscript No. 10: page 246","Armenian Manuscripts","ark:/21198/zz00276h9k","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_246.tif","247","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276h9k",""
"Manuscript No. 10: page 247","Armenian Manuscripts","ark:/21198/zz00276hb3","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_247.tif","248","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hb3",""
"Manuscript No. 10: page 248","Armenian Manuscripts","ark:/21198/zz00276hcm","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_248.tif","249","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hcm",""
"Manuscript No. 10: page 249","Armenian Manuscripts","ark:/21198/zz00276hd4","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_249.tif","250","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hd4",""
"Manuscript No. 10: page 250","Armenian Manuscripts","ark:/21198/zz00276hfn","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_250.tif","251","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hfn",""
"Manuscript No. 10: page 251","Armenian Manuscripts","ark:/21198/zz00276hg5","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_251.tif","252","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hg5",""
"Manuscript No. 10: page 252","Armenian Manuscripts","ark:/21198/zz00276hhp","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_252.tif","253","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hhp",""
"Manuscript No. 10: page 253","Armenian Manuscripts","ark:/21198/zz00276hj6","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_253.tif","254","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hj6",""
"Manuscript No. 10: page 254","Armenian Manuscripts","ark:/21198/zz00276hkq","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_254.tif","255","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hkq",""
"Manuscript No. 10: page 255","Armenian Manuscripts","ark:/21198/zz00276hm7","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_255.tif","256","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hm7",""
"Manuscript No. 10: page 256","Armenian Manuscripts","ark:/21198/zz00276hnr","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_256.tif","257","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hnr",""
"Manuscript No. 10: page 257","Armenian Manuscripts","ark:/21198/zz00276hp8","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_257.tif","258","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hp8",""
"Manuscript No. 10: page 258","Armenian Manuscripts","ark:/21198/zz00276hqs","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_258.tif","259","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hqs",""
"Manuscript No. 10: page 259","Armenian Manuscripts","ark:/21198/zz00276hr9","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_259.tif","260","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hr9",""
"Manuscript No. 10: page 260","Armenian Manuscripts","ark:/21198/zz00276hst","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_260.tif","261","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hst",""
"Manuscript No. 10: page 261","Armenian Manuscripts","ark:/21198/zz00276htb","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_261.tif","262","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276htb",""
"Manuscript No. 10: page 262","Armenian Manuscripts","ark:/21198/zz00276hvv","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_262.tif","263","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hvv",""
"Manuscript No. 10: page 263","Armenian Manuscripts","ark:/21198/zz00276hwc","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_263.tif","264","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hwc",""
"Manuscript No. 10: page 264","Armenian Manuscripts","ark:/21198/zz00276hxw","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_264.tif","265","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hxw",""
"Manuscript No. 10: page 265","Armenian Manuscripts","ark:/21198/zz00276hzd","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_265.tif","266","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276hzd",""
"Manuscript No. 10: page 266","Armenian Manuscripts","ark:/21198/zz00276j0d","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_266.tif","267","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276j0d",""
"Manuscript No. 10: page 267","Armenian Manuscripts","ark:/21198/zz00276j1x","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_267.tif","268","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276j1x",""
"Manuscript No. 10: page 268","Armenian Manuscripts","ark:/21198/zz00276j2f","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_268.tif","269","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276j2f",""
"Manuscript No. 10: page 269","Armenian Manuscripts","ark:/21198/zz00276j3z","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_269.tif","270","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276j3z",""
"Manuscript No. 10: page 270","Armenian Manuscripts","ark:/21198/zz00276j4g","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_270.tif","271","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276j4g",""
"Manuscript No. 10: page 271","Armenian Manuscripts","ark:/21198/zz00276j50","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_271.tif","272","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276j50",""
"Manuscript No. 10: page 272","Armenian Manuscripts","ark:/21198/zz00276j6h","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_272.tif","273","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276j6h",""
"Manuscript No. 10: page 273","Armenian Manuscripts","ark:/21198/zz00276j71","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_273.tif","274","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276j71",""
"Manuscript No. 10: page 274","Armenian Manuscripts","ark:/21198/zz00276j8j","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_274.tif","275","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276j8j",""
"Manuscript No. 10: page 275","Armenian Manuscripts","ark:/21198/zz00276j92","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_275.tif","276","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276j92",""
"Manuscript No. 10: page 276","Armenian Manuscripts","ark:/21198/zz00276jbk","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_276.tif","277","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jbk",""
"Manuscript No. 10: page 277","Armenian Manuscripts","ark:/21198/zz00276jc3","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_277.tif","278","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jc3",""
"Manuscript No. 10: page 278","Armenian Manuscripts","ark:/21198/zz00276jdm","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_278.tif","279","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jdm",""
"Manuscript No. 10: page 279","Armenian Manuscripts","ark:/21198/zz00276jf4","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_279.tif","280","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jf4",""
"Manuscript No. 10: page 280","Armenian Manuscripts","ark:/21198/zz00276jgn","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_280.tif","281","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jgn",""
"Manuscript No. 10: page 281","Armenian Manuscripts","ark:/21198/zz00276jh5","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_281.tif","282","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jh5",""
"Manuscript No. 10: page 282","Armenian Manuscripts","ark:/21198/zz00276jjp","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_282.tif","283","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jjp",""
"Manuscript No. 10: page 283","Armenian Manuscripts","ark:/21198/zz00276jk6","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_283.tif","284","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jk6",""
"Manuscript No. 10: page 284","Armenian Manuscripts","ark:/21198/zz00276jmq","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_284.tif","285","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jmq",""
"Manuscript No. 10: page 285","Armenian Manuscripts","ark:/21198/zz00276jn7","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_285.tif","286","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jn7",""
"Manuscript No. 10: page 286","Armenian Manuscripts","ark:/21198/zz00276jpr","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_286.tif","287","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jpr",""
"Manuscript No. 10: page 287","Armenian Manuscripts","ark:/21198/zz00276jq8","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_287.tif","288","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jq8",""
"Manuscript No. 10: page 288","Armenian Manuscripts","ark:/21198/zz00276jrs","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_288.tif","289","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jrs",""
"Manuscript No. 10: page 289","Armenian Manuscripts","ark:/21198/zz00276js9","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_289.tif","290","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276js9",""
"Manuscript No. 10: page 290","Armenian Manuscripts","ark:/21198/zz00276jtt","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_290.tif","291","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jtt",""
"Manuscript No. 10: page 291","Armenian Manuscripts","ark:/21198/zz00276jvb","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_291.tif","292","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jvb",""
"Manuscript No. 10: page 292","Armenian Manuscripts","ark:/21198/zz00276jwv","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_292.tif","293","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jwv",""
"Manuscript No. 10: page 293","Armenian Manuscripts","ark:/21198/zz00276jxc","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_293.tif","294","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jxc",""
"Manuscript No. 10: page 294","Armenian Manuscripts","ark:/21198/zz00276jzw","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_294.tif","295","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276jzw",""
