"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Description.abstract","Coverage.geographic","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Relation.textDirection","Format.extent","thumbnailImageName","masterImageName","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqb3","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqb3-1-master.tif","219","","","","","","","","","pd","","","","","219","r","","","","","","","","","","","","","","","21198-zz000scqb3-1-thumbnail.jpg","21198-zz000scqb3-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqb3",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqcm","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqcm-1-master.tif","220","","","","","","","","","pd","","","","","220","v","","","","","","","","","","","","","","","21198-zz000scqcm-1-thumbnail.jpg","21198-zz000scqcm-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqcm",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqd4","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqd4-1-master.tif","221","","","","","","","","","pd","","","","","221","r","","","","","","","","","","","","","","","21198-zz000scqd4-1-thumbnail.jpg","21198-zz000scqd4-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqd4",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqfn","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqfn-1-master.tif","222","","","","","","","","","pd","","","","","222","v","","","","","","","","","","","","","","","21198-zz000scqfn-1-thumbnail.jpg","21198-zz000scqfn-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqfn",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqg5","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqg5-1-master.tif","223","","","","","","","","","pd","","","","","223","r","","","","","","","","","","","","","","","21198-zz000scqg5-1-thumbnail.jpg","21198-zz000scqg5-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqg5",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqhp","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqhp-1-master.tif","224","","","","","","","","","pd","","","","","224","v","","","","","","","","","","","","","","","21198-zz000scqhp-1-thumbnail.jpg","21198-zz000scqhp-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqhp",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqj6","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqj6-1-master.tif","225","","","","","","","","","pd","","","","","225","r","","","","","","","","","","","","","","","21198-zz000scqj6-1-thumbnail.jpg","21198-zz000scqj6-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqj6",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqkq","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqkq-1-master.tif","226","","","","","","","","","pd","","","","","226","v","","","","","","","","","","","","","","","21198-zz000scqkq-1-thumbnail.jpg","21198-zz000scqkq-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqkq",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqm7","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqm7-1-master.tif","227","","","","","","","","","pd","","","","","227","r","","","","","","","","","","","","","","","21198-zz000scqm7-1-thumbnail.jpg","21198-zz000scqm7-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqm7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqnr","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqnr-1-master.tif","228","","","","","","","","","pd","","","","","228","v","","","","","","","","","","","","","","","21198-zz000scqnr-1-thumbnail.jpg","21198-zz000scqnr-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqnr",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqp8","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqp8-1-master.tif","229","","","","","","","","","pd","","","","","229","r","","","","","","","","","","","","","","","21198-zz000scqp8-1-thumbnail.jpg","21198-zz000scqp8-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqp8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqqs","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqqs-1-master.tif","230","","","","","","","","","pd","","","","","230","v","","","","","","","","","","","","","","","21198-zz000scqqs-1-thumbnail.jpg","21198-zz000scqqs-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqqs",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqr9","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqr9-1-master.tif","231","","","","","","","","","pd","","","","","231","r","","","","","","","","","","","","","","","21198-zz000scqr9-1-thumbnail.jpg","21198-zz000scqr9-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqr9",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqst","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqst-1-master.tif","232","","","","","","","","","pd","","","","","232","v","","","","","","","","","","","","","","","21198-zz000scqst-1-thumbnail.jpg","21198-zz000scqst-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqst",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqtb","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqtb-1-master.tif","233","","","","","","","","","pd","","","","","233","r","","","","","","","","","","","","","","","21198-zz000scqtb-1-thumbnail.jpg","21198-zz000scqtb-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqtb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqvv","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqvv-1-master.tif","234","","","","","","","","","pd","","","","","234","v","","","","","","","","","","","","","","","21198-zz000scqvv-1-thumbnail.jpg","21198-zz000scqvv-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqvv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqwc","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqwc-1-master.tif","235","","","","","","","","","pd","","","","","235","r","","","","","","","","","","","","","","","21198-zz000scqwc-1-thumbnail.jpg","21198-zz000scqwc-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqwc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqxw","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqxw-1-master.tif","236","","","","","","","","","pd","","","","","236","v","","","","","","","","","","","","","","","21198-zz000scqxw-1-thumbnail.jpg","21198-zz000scqxw-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqxw",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scqzd","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scqzd-1-master.tif","237","","","","","","","","","pd","","","","","237","r","","","","","","","","","","","","","","","21198-zz000scqzd-1-thumbnail.jpg","21198-zz000scqzd-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scqzd",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scr0d","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scr0d-1-master.tif","238","","","","","","","","","pd","","","","","238","v","","","","","","","","","","","","","","","21198-zz000scr0d-1-thumbnail.jpg","21198-zz000scr0d-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scr0d",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scr1x","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scr1x-1-master.tif","239","","","","","","","","","pd","","","","","239","r","","","","","","","","","","","","","","","21198-zz000scr1x-1-thumbnail.jpg","21198-zz000scr1x-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scr1x",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scr2f","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scr2f-1-master.tif","240","","","","","","","","","pd","","","","","240","v","","","","","","","","","","","","","","","21198-zz000scr2f-1-thumbnail.jpg","21198-zz000scr2f-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scr2f",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scs4z","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scs4z-1-master.tif","241","","","","","","","","","pd","","","","","241","r","","","","","","","","","","","","","","","21198-zz000scs4z-1-thumbnail.jpg","21198-zz000scs4z-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scs4z",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scs5g","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scs5g-1-master.tif","242","","","","","","","","","pd","","","","","242","v","","","","","","","","","","","","","","","21198-zz000scs5g-1-thumbnail.jpg","21198-zz000scs5g-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scs5g",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scs60","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scs60-1-master.tif","243","","","","","","","","","pd","","","","","243","r","","","","","","","","","","","","","","","21198-zz000scs60-1-thumbnail.jpg","21198-zz000scs60-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scs60",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scs7h","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scs7h-1-master.tif","244","","","","","","","","","pd","","","","","244","v","","","","","","","","","","","","","","","21198-zz000scs7h-1-thumbnail.jpg","21198-zz000scs7h-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scs7h",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scs81","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scs81-1-master.tif","245","","","","","","","","","pd","","","","","245","r","","","","","","","","","","","","","","","21198-zz000scs81-1-thumbnail.jpg","21198-zz000scs81-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scs81",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scs9j","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scs9j-1-master.tif","246","","","","","","","","","pd","","","","","246","v","","","","","","","","","","","","","","","21198-zz000scs9j-1-thumbnail.jpg","21198-zz000scs9j-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scs9j",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scsb2","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scsb2-1-master.tif","247","","","","","","","","","pd","","","","","247","r","","","","","","","","","","","","","","","21198-zz000scsb2-1-thumbnail.jpg","21198-zz000scsb2-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scsb2",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scsck","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scsck-1-master.tif","248","","","","","","","","","pd","","","","","248","v","","","","","","","","","","","","","","","21198-zz000scsck-1-thumbnail.jpg","21198-zz000scsck-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scsck",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scsd3","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scsd3-1-master.tif","249","","","","","","","","","pd","","","","","249","r","","","","","","","","","","","","","","","21198-zz000scsd3-1-thumbnail.jpg","21198-zz000scsd3-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scsd3",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scsfm","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scsfm-1-master.tif","250","","","","","","","","","pd","","","","","250","v","","","","","","","","","","","","","","","21198-zz000scsfm-1-thumbnail.jpg","21198-zz000scsfm-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scsfm",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scsg4","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scsg4-1-master.tif","251","","","","","","","","","pd","","","","","251","r","","","","","","","","","","","","","","","21198-zz000scsg4-1-thumbnail.jpg","21198-zz000scsg4-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scsg4",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scshn","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scshn-1-master.tif","252","","","","","","","","","pd","","","","","252","v","","","","","","","","","","","","","","","21198-zz000scshn-1-thumbnail.jpg","21198-zz000scshn-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scshn",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scsj5","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scsj5-1-master.tif","253","","","","","","","","","pd","","","","","253","r","","","","","","","","","","","","","","","21198-zz000scsj5-1-thumbnail.jpg","21198-zz000scsj5-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scsj5",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scskp","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scskp-1-master.tif","254","","","","","","","","","pd","","","","","254","v","","","","","","","","","","","","","","","21198-zz000scskp-1-thumbnail.jpg","21198-zz000scskp-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scskp",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000scsm6","ark:/21198/zz000sc3v5","2","Completed","Page","medren/masters/21198-zz000scsm6-1-master.tif","255","","","","","","","","","pd","","","","","255","r","","","","","","","","","","","","","","","21198-zz000scsm6-1-thumbnail.jpg","21198-zz000scsm6-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000scsm6",""
