Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Visibility,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,AltTitle.other,Title,Alt ID.local,Description.note,Subject,Genre,Language,Name.subject,Creator,Name.repository,Date.normalized,Date.creation,Relation.isPartOf,AltTitle.descriptive,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Hood (Mantle) papers,ark:/21198/zz002bcc0g,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcc0g_2002368_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item08_pm.tif,Eighth of 29 documents.,,financial records,ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcc0g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcc0g/manifest
Hood (Mantle) papers,ark:/21198/zz002bcc10,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcc10_2002371_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item09_pm.tif,Ninth of 29 documents.,,notes (documents),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcc10,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcc10/manifest
Hood (Mantle) papers,ark:/21198/zz002bcqs6,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcqs6_2003185_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item10_pm.tif,Tenth  of 29 items.,,receipts (financial records),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcqs6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcqs6/manifest
Hood (Mantle) papers,ark:/21198/zz002bcqtq,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcqtq_2003188_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item11_pm.tif,Eleventh of  29 items.,,receipts (financial records),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcqtq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcqtq/manifest
Hood (Mantle) papers,ark:/21198/zz002bcqv7,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcqv7_2003191_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item12_pm.tif,Twelfth of 29 items.,,receipts (financial records),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcqv7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcqv7/manifest
Hood (Mantle) papers,ark:/21198/zz002bcqwr,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcqwr_2003194_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item13_pm.tif,Thirteenth of 29 items.,,documents (object genre),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcqwr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcqwr/manifest
Hood (Mantle) papers,ark:/21198/zz002bcqx8,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcqx8_2003197_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item14_pm.tif,Fourteenth of 29  items.,,documents (object genre),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcqx8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcqx8/manifest
Hood (Mantle) papers,ark:/21198/zz002bcqzs,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcqzs_2003200_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item15_pm.tif,Fifteenth of 29  items.,,documents (object genre),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcqzs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcqzs/manifest
Hood (Mantle) papers,ark:/21198/zz002bcr0s,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcr0s_2003203_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item16_pm.tif,Sixteenth of 29 items.,,documents (object genre),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcr0s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcr0s/manifest
Hood (Mantle) papers,ark:/21198/zz002bcr19,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcr19_2003206_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item17_pm.tif,Seventeenth of 29 items.,,documents (object genre),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcr19,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcr19/manifest
Hood (Mantle) papers,ark:/21198/zz002bcr2t,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcr2t_2003209_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item18_pm.tif,Eighteenth of 29 items.,,documents (object genre),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcr2t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcr2t/manifest
Hood (Mantle) papers,ark:/21198/zz002bcr3b,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcr3b_2003212_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item19_pm.tif,Nineteenth of 29 items.,,documents (object genre),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcr3b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcr3b/manifest
Hood (Mantle) papers,ark:/21198/zz002bcr4v,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcr4v_2003215_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item20_pm.tif,Twentieth of 29 items.,,documents (object genre),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcr4v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcr4v/manifest
Hood (Mantle) papers,ark:/21198/zz002bcr5c,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcr5c_2003218_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item21_pm.tif,Twentieth of 29 items.,,documents (object genre),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcr5c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcr5c/manifest
Hood (Mantle) papers,ark:/21198/zz002bcr6w,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcr6w_2003221_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item21_pm.tif,Twenty first of 29 items.,,documents (object genre),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcr6w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcr6w/manifest
Hood (Mantle) papers,ark:/21198/zz002bcr7d,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcr7d_2003224_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item22_side1_pm.tif,"Twenty second of 29 items, side 1.",,documents (object genre),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcr7d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcr7d/manifest
Hood (Mantle) papers,ark:/21198/zz002bcr8x,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcr8x_2003227_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item22_side2_pm.tif,"Twenty second of 29 items, side 2.",,notes (documents),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcr8x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcr8x/manifest
Hood (Mantle) papers,ark:/21198/zz002bcr9f,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcr9f_2003230_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item23_pm.tif,Twenty third of 29 items.,,receipts (financial records),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcr9f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcr9f/manifest
Hood (Mantle) papers,ark:/21198/zz002bcrbz,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcrbz_2003233_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item24_pm.tif,Twenty fourth of 29 items.,,notes (documents),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcrbz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcrbz/manifest
Hood (Mantle) papers,ark:/21198/zz002bcrcg,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcrcg_2003236_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item25_pm.tif,Twenty fifth of 29  items.,,receipts (financial records),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcrcg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcrcg/manifest
Hood (Mantle) papers,ark:/21198/zz002bcrd0,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcrd0_2003239_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item26_pm.tif,Twenty sixth of 29 items.,,notes (documents),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcrd0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcrd0/manifest
Hood (Mantle) papers,ark:/21198/zz002bcrfh,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcrfh_2003242_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item27_pm.tif,Twenty seventh of 29 items.,,financial records,ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcrfh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcrfh/manifest
Hood (Mantle) papers,ark:/21198/zz002bcrg1,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcrg1_2003245_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item28_pm.tif,Twenty eighth of 29 items.,,financial records,ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcrg1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcrg1/manifest
Hood (Mantle) papers,ark:/21198/zz002bcrhj,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcrhj_2003248_master.tif,,,,,,still image,,"Checks, further information on gamelan shipping",cleth_201103_omd_folder017_item29_pm.tif,Twenty ninth of 29 items.,,notes (documents),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcrhj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcrhj/manifest
Hood (Mantle) papers,ark:/21198/zz002bcrj2,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcrj2_2003251_master.tif,,,,,,still image,,Travel advance,cleth_201103_omd_folder018_item01_pm.tif,UCLA administrative document (envelope).,,envelopes,ind|~|eng,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcrj2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcrj2/manifest
Hood (Mantle) papers,ark:/21198/zz002bcrkk,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcrkk_2003254_master.tif,,,,,,still image,,Travel advance,cleth_201103_omd_folder018_item02_pm.tif,UCLA administrative document.,,financial records,eng,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcrkk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcrkk/manifest
Hood (Mantle) papers,ark:/21198/zz002bcrm3,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcrm3_2003257_master.tif,,,,,,still image,,"1 letter, UCLA event program, various documents",cleth_201103_omd_folder019_item01_pm.tif,Receipt.,,receipts (financial records),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcrm3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcrm3/manifest
Hood (Mantle) papers,ark:/21198/zz002bcrnm,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcrnm_2003260_master.tif,,,,,,still image,,"1 letter, UCLA event program, various documents",cleth_201103_omd_folder019_item02_pm.tif,Receipt.,,receipts (financial records),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcrnm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcrnm/manifest
Hood (Mantle) papers,ark:/21198/zz002bcrp4,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcrp4_2003263_master.tif,,,,,,still image,,"1 letter, UCLA event program, various documents",cleth_201103_omd_folder019_item03_pm.tif,Receipt.,,receipts (financial records),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcrp4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcrp4/manifest
Hood (Mantle) papers,ark:/21198/zz002bcrqn,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcrqn_2003266_master.tif,,,,,,still image,,"1 letter, UCLA event program, various documents",cleth_201103_omd_folder019_item04_pm.tif,Receipt.,,receipts (financial records),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcrqn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcrqn/manifest
Hood (Mantle) papers,ark:/21198/zz002bcrr5,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcrr5_2003269_master.tif,,,,,,still image,,"1 letter, UCLA event program, various documents",cleth_201103_omd_folder019_item05_pm.tif,Letter from Mantle Hood  to Director of Radio Republik Indonesia.,,letters (correspondence),eng,,"Hood, Mantle","University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcrr5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcrr5/manifest
Hood (Mantle) papers,ark:/21198/zz002bcrsp,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcrsp_2003272_master.tif,,,,,,still image,,"1 letter, UCLA event program, various documents",cleth_201103_omd_folder019_item06_side1_pm.tif,"Dances of Indonesia: A Program for the Sixth National Conference of the United States National Commission for UNESCO. Auditorium, Veterans Memorial Building, San Francisco, California.",Gamelan,programs (documents),eng,"Unesco|~|Kailola, Seti-Arti, Mrs.|~|Wardhana, Wisnu|~|Kussudiardjo, Bagong, 1928-|~|Gamelan Udan Mas",,"University of California, Los Angeles. Ethnomusicology Archive",1957-11-07,"November 7, 1957","Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcrsp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcrsp/manifest
Hood (Mantle) papers,ark:/21198/zz002bcrt6,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcrt6_2003275_master.tif,,,,,,still image,,"1 letter, UCLA event program, various documents",cleth_201103_omd_folder019_item06_side2_pm.tif,"Dances of Indonesia: A Program for the Sixth National Conference of the United States National Commission for UNESCO. Auditorium, Veterans Memorial Building, San Francisco, California.",Gamelan,programs (documents),eng,"Unesco|~|Kailola, Seti-Arti, Mrs.|~|Wardhana, Wisnu|~|Kussudiardjo, Bagong, 1928-|~|Gamelan Udan Mas",,"University of California, Los Angeles. Ethnomusicology Archive",1957-11-07,"November 7, 1957","Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcrt6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcrt6/manifest
Hood (Mantle) papers,ark:/21198/zz002bcrvq,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcrvq_2003281_master.tif,,,,,,still image,,"1 letter, UCLA event program, various documents",cleth_201103_omd_folder019_item06_side3_pm.tif,"Dances of Indonesia: A Program for the Sixth National Conference of the United States National Commission for UNESCO. Auditorium, Veterans Memorial Building, San Francisco, California.",Gamelan,programs (documents),eng,"Unesco|~|Kailola, Seti-Arti, Mrs.|~|Wardhana, Wisnu|~|Kussudiardjo, Bagong, 1928-|~|Gamelan Udan Mas",,"University of California, Los Angeles. Ethnomusicology Archive",1957-11-07,"November 7, 1957","Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcrvq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcrvq/manifest
Hood (Mantle) papers,ark:/21198/zz002bcrw7,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcrw7_2003291_master.tif,,,,,,still image,,"1 letter, UCLA event program, various documents",cleth_201103_omd_folder019_item06_side4_pm.tif,"Dances of Indonesia: A Program for the Sixth National Conference of the United States National Commission for UNESCO. Auditorium, Veterans Memorial Building, San Francisco, California.",Gamelan,programs (documents),eng,"Unesco|~|Kailola, Seti-Arti, Mrs.|~|Wardhana, Wisnu|~|Kussudiardjo, Bagong, 1928-|~|Gamelan Udan Mas",,"University of California, Los Angeles. Ethnomusicology Archive",1957-11-07,"November 7, 1957","Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcrw7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcrw7/manifest
Hood (Mantle) papers,ark:/21198/zz002bcs08,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcs08_2003305_master.tif,,,,,,still image,,Handwritten notes,cleth_201103_omd_folder020_item01_pm.tif,"Itemized  expenses.|~|""for trips to Bali...costumes...tjinde...wajang...gallery...""",,notes (documents)|~|financial records,eng,,,"University of California, Los Angeles. Ethnomusicology Archive",1957/1958,1957-1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcs08,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcs08/manifest
Hood (Mantle) papers,ark:/21198/zz002bcs1s,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcs1s_2003322_master.tif,,,,,,still image,,Handwritten notes,cleth_201103_omd_folder020_item02_pm.tif,Itemized expenses.|~|Titled: Gam [gamelan] instr [instruments] extra.,,notes (documents)|~|financial records,eng,,,"University of California, Los Angeles. Ethnomusicology Archive",1957/1958,1957-1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcs1s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcs1s/manifest
Hood (Mantle) papers,ark:/21198/zz002bcs5v,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcs5v_2003333_master.tif,,,,,,still image,,Instrument lists and notes,cleth_201103_omd_folder021_item01_pm.tif,Handwritten note.,,notes (documents),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1957/1958,1957-1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcs5v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcs5v/manifest
Hood (Mantle) papers,ark:/21198/zz002bcs7w,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcs7w_2003344_master.tif,,,,,,still image,,Instrument lists and notes,cleth_201103_omd_folder021_item02_side1_pm.tif,"Instrument list, side 1.",,lists (document genres),ind|~|eng,,,"University of California, Los Angeles. Ethnomusicology Archive",1957/1958,1957-1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcs7w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcs7w/manifest
Hood (Mantle) papers,ark:/21198/zz002bcs8d,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcs8d_2003347_master.tif,,,,,,still image,,Instrument lists and notes,cleth_201103_omd_folder021_item02_side2_pm.tif,"Instrument list, side 2.|~|Handwritten notes, including the name: ""Dr. W. F. Stutterheim..""",,notes (documents),ind,,,"University of California, Los Angeles. Ethnomusicology Archive",1957/1958,1957-1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcs8d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcs8d/manifest
Hood (Mantle) papers,ark:/21198/zz002bcs9x,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcs9x_2003350_master.tif,,,,,,still image,,Instrument lists and notes,cleth_201103_omd_folder021_item03_pm.tif,Itemized expense list?,,lists (document genres),,,,"University of California, Los Angeles. Ethnomusicology Archive",1957/1958,1957-1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcs9x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcs9x/manifest
