Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Type.genre,Rights.statementLocal,Rights.permission,Name.repository,Publisher.publisherName,Rights.rightsHolderContact,Name.photographer,Name.subject,Name.donor,Name.manufacturer,Name.contributor,Name.designer,Title,Format.medium,Description.note,Alt ID.local,Relation.isPartOf,Format.extent,Date.creation,Format.dimensions,Description.physicalDescription,Date.normalized,Format.technique,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Valverde (Richard) Collection,ark:/21198/zz002hkd7b,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkd7b_2268293_master.tif,1031,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Black and White Photograph,Two male friends in contemplation,CSRC_RichardValverde_1031_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkd7b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkd7b/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkd8v,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkd8v_2268296_master.tif,1032,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Black and White Photograph,Portrait of Marisela Norte,CSRC_RichardValverde_1032_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkd8v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkd8v/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkd9c,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkd9c_2268299_master.tif,1033,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Black and White Photograph,Portrait of couple,CSRC_RichardValverde_1033_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkd9c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkd9c/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdbw,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdbw_2268302_master.tif,1034,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Black and White Photograph,Man in sunglasses sitting on a porch,CSRC_RichardValverde_1034_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdbw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdbw/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdcd,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdcd_2268305_master.tif,1035,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Jude in Dodger hat,CSRC_RichardValverde_1035_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdcd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdcd/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkddx,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkddx_2268308_master.tif,1036,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Jude at Dodger's Stadium,CSRC_RichardValverde_1036_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkddx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkddx/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdff,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdff_2268311_master.tif,1037,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Portrait of Espie Valverde,CSRC_RichardValverde_1037_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdff,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdff/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdgz,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdgz_2268314_master.tif,1038,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Portrait of Sally Surviver,CSRC_RichardValverde_1038_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdgz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdgz/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdhg,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdhg_2268317_master.tif,1039,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Costumed Couple,CSRC_RichardValverde_1039_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdhg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdhg/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdj0,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdj0_2268320_master.tif,1041,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Mangos in a Mercado,CSRC_RichardValverde_1041_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdj0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdj0/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdkh,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdkh_2268323_master.tif,1042,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Horseshoe and Beans,CSRC_RichardValverde_1042_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdkh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdkh/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdm1,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdm1_2268326_master.tif,1043,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Dried Chiles,,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,CSRC_RichardValverde_1043_300.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdm1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdm1/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdnj,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdnj_2268329_master.tif,1044,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Woman with a Loom,CSRC_RichardValverde_1044_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdnj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdnj/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdp2,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdp2_2268332_master.tif,1046,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Tomatoes in the Mercado,CSRC_RichardValverde_1046_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdp2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdp2/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdqk,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdqk_2268335_master.tif,1048,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,,Mangos,CSRC_RichardValverde_1048_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdqk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdqk/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdr3,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdr3_2268338_master.tif,1049,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Portrait of two children on hammock,CSRC_RichardValverde_1049_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdr3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdr3/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdsm,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdsm_2268341_master.tif,1050,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,"Father, Son and Machete",CSRC_RichardValverde_1050_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdsm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdsm/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdt4,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdt4_2268344_master.tif,1051,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Family at the doorway,CSRC_RichardValverde_1051_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdt4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdt4/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdvn,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdvn_2268347_master.tif,1052,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Woman with trensa,CSRC_RichardValverde_1052_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdvn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdvn/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdw5,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdw5_2268350_master.tif,1055,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Couple,CSRC_RichardValverde_1055_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdw5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdw5/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdxp,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdxp_2268353_master.tif,1056,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,"Old car, Old wall",CSRC_RichardValverde_1056_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdxp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdxp/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkdz6,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkdz6_2268356_master.tif,1057,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Newspaper clippings and plaster (?),CSRC_RichardValverde_1057_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkdz6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkdz6/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkf06,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkf06_2268359_master.tif,1059,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Chicken on car hood,CSRC_RichardValverde_1059_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkf06,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkf06/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkf1q,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkf1q_2268362_master.tif,1061,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Female leg with chiles in hand,CSRC_RichardValverde_1061_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkf1q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkf1q/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkf27,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkf27_2268365_master.tif,1062,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Spices in the Mercado,CSRC_RichardValverde_1062_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkf27,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkf27/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkf3r,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkf3r_2268368_master.tif,1063,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Old woman with a turkey,CSRC_RichardValverde_1063_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkf3r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkf3r/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkf48,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkf48_2268371_master.tif,1064,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Tomatos on counter,CSRC_RichardValverde_1064_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkf48,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkf48/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkf5s,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkf5s_2268374_master.tif,1065,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Chiles in la canasta,CSRC_RichardValverde_1065_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkf5s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkf5s/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkf69,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkf69_2268377_master.tif,1066,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Woman with a loom,CSRC_RichardValverde_1066_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkf69,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkf69/manifest
