"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","volume/year","Publisher","Publisher.place","Date.issued (single)","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Abstract","Note.content","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Subject.topic","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_077.tif","Page","Page 77","77","ark:/21198/z13z07gn","ark:/21198/z1xp95xr","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp95xr",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_078.tif","Page","Page 78","78","ark:/21198/z13z07gn","ark:/21198/z1sx8f50","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx8f50",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_079.tif","Page","Page 79","79","ark:/21198/z13z07gn","ark:/21198/z1p57pfk","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57pfk",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_080.tif","Page","Page 80","80","ark:/21198/z13z07gn","ark:/21198/z1jd6xr9","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6xr9",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_081.tif","Page","Page 81","81","ark:/21198/z13z07gn","ark:/21198/z1dn661c","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn661c",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_082.tif","Page","Page 82","82","ark:/21198/z13z07gn","ark:/21198/z18w5fb3","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w5fb3",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_083.tif","Page","Page 83","83","ark:/21198/z13z07gn","ark:/21198/z1573d0z","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1573d0z",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_084.tif","Page","Page 84","84","ark:/21198/z13z07gn","ark:/21198/z11g2n7s","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2n7s",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_085.tif","Page","Page 85","85","ark:/21198/z13z07gn","ark:/21198/z1wq24rg","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq24rg",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_086.tif","Page","Page 86","86","ark:/21198/z13z07gn","ark:/21198/z1rz1d0q","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz1d0q",""
