Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Name.creator,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Coverage.geographic,Name.subject,Name.contributor,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,AltTitle.uniform,Name.architect,Name.photographer,AltTitle.other,Name.repository,Relation.isPartOf,Format.dimensions,Alt ID.local,Rights.statementLocal,Description.note,Title,Date.creation,Format.extent,Date.normalized,Format.medium,Publisher.placeOfOrigin,Publisher.publisherName,Description.abstract,Opac url,Alt ID.url
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nhfhb,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nhfhb_1314827_master.tif,,,,,,still image,,,,,Plans,,,California,,,apartment houses|~|Architecture--California--20th century,,,,"Strathmore Apartments (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",21.5 x 28 cm,c1179_b883_f(4)_044,,,"Strathmore Apartments, plan, Los Angeles, California, 1937",1937,1 print,1937,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nhfjv,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nhfjv_1314833_master.tif,,,,,Luckhaus Studio,still image,,,,,Black-and-white photographs,,,California,,"Pfisterer, Peter, 1907-",apartment houses|~|Architecture--California--20th century,,,,"Strathmore Apartments (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",9.5 x 22.5 cm,c1179_b883_f(4)_046,,,"Strathmore Apartments, western view of exterior, Los Angeles, California, 1937",Between 1937 and 1939,1 photographic print,1937/1939,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nhfkc,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nhfkc_1314836_master.tif,,,,,Luckhaus Studio,still image,,,,,Black-and-white photographs,,,California,,"Pfisterer, Peter, 1907-",apartment houses|~|Architecture--California--20th century,,,,"Strathmore Apartments (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",10 x 23.5 cm,c1179_b883_f(4)_047,,,"Strathmore Apartments, garage, Los Angeles, California, 1937",Between 1937 and 1939,1 photographic print,1937/1939,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nhfmw,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nhfmw_1314842_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,"Pfisterer, Peter, 1907-",apartment houses|~|Architecture--California--20th century,,,,"Strathmore Apartments (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",14 x 23 cm,c1179_b883_f(4)_051,,,"Strathmore Apartments, exterior with views of garage and trees, Los Angeles, California, 1937",Between 1937 and 1939,1 photographic print mounted on board,1937/1939,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nhfnd,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nhfnd_1314839_master.tif,,,,,Luckhaus Studio,still image,,,,,Black-and-white photographs,,,California,,"Pfisterer, Peter, 1907-",apartment houses|~|Architecture--California--20th century,,,,"Strathmore Apartments (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",23.5 x 18.5 cm,c1179_b883_f(4)_050,,,"Strathmore Apartments, courtyard between two groups of apartments, Los Angeles, California, 1937",Between 1937 and 1939,1 photographic print,1937/1939,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nhfpx,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nhfpx_1314845_master.tif,,,,,Luckhaus Studio,text,,,,,Black-and-white photographs,,,California,,"Pfisterer, Peter, 1907-",apartment houses|~|Architecture--California--20th century,,,,"Strathmore Apartments (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",15.5 x 23.5 cm,c1179_b883_f(4)_053,,,"Strathmore Apartments, northern view of exterior, Los Angeles, California, 1937",Between 1937 and 1939,1 photographic print,1937/1939,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nhfqf,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nhfqf_1314854_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,"Pfisterer, Peter, 1907-",apartment houses|~|Architecture--California--20th century,,,,"Strathmore Apartments (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",8.5 x 12.5 cm,c1179_b883_f(4)_058,,Dimensions do not include sheet of paper.,"Strathmore Apartments, living room, Los Angeles, California, 1937",1937,1 photographic print adhered to paper,1937,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nhfrz,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nhfrz_1314866_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"McIntosh House (Los Angeles, Calif.)",,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20.5 x 25 cm,c1179_b841_f(1)_003,,"Verso is stamped with the date April 4, 1946, seven years after the construction of the residence.","McIntosh House, plan, Los Angeles, California, 1939",1939,1 print,1939,ink on paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nhfvh,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nhfvh_1314857_master.tif,,,,,"Yost, Lloyd Morgan, 1908-1992",still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"McIntosh House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",17 x 25 cm,c1179_b841_f(1)_001,,,"McIntosh House, furnished bedroom, Los Angeles, California, 1939",1939,1 photographic print,1939,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nhfw1,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nhfw1_1314863_master.tif,,,,,"Yost, Lloyd Morgan, 1908-1992",still image,,,,,Black-and-white photographs,,,California,,,apartment houses|~|Architecture--California--20th century,,,,"McIntosh House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",17 x 24 cm,c1179_b841_f(1)_002,,"Inscription on verso: ""Continuous curtains drawn.""","McIntosh House, living quarters, Los Angeles, California, 1939",1939,1 photographic print,1939,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nhg3m,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nhg3m_1314878_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"McIntosh House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",Luckhaus Studio,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",19.5 x 25 cm,c1179_b841_f(1)_004,,"Verso stamped with the date April 4, 1946 and inscribed with 2/10/41.","McIntosh House, front exterior, Los Angeles, California, 1939","February 10, 1941",1 photographic print,1941-02-10,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nhg44,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nhg44_1314891_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"McIntosh House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",Luckhaus Studio,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",18 x 24 cm,c1179_b841_f(1)_005,,,"McIntosh House, kitchen with view through dining bay into garden, Los Angeles, California, 1939","March 5, 1940",1 photographic print,1940-03-05,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001njcjb,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001njcjb_1317365_master.tif,,,,,"Dapprich, Fred R.",still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Mosk House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",18 x 21 cm,c1179_b847_f(3)_003,,"Inscription on verso: ""Please credit Fred R. Dapprich / Los Angeles, California / Photographer of interesting people.""","Mosk House, interior fireplace corner, Los Angeles, California, 1933",1933,1 photographic print,1933,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001njckv,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001njckv_1317368_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Mosk House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm,c1179_b847_f(3)_004,,,"Mosk House, view from garden looking southeast, Los Angeles, California, 1933",1933,1 photographic print,1933,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001njcmc,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001njcmc_1317371_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Mosk House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm,c1179_b847_f(3)_005,,,"Mosk House, view of balcony, Los Angeles, California, 1933",1933,1 photographic print,1933,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001njcqx,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001njcqx_1317377_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Mosk House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm,c1179_b847_f(3)_007,,,"Mosk House, view from garden looking east, Los Angeles, California, 1933",1933,1 photographic print,1933,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001njdjt,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001njdjt_1317380_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Mosk House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm,c1179_b847_f(3)_008,,,"Mosk House, construction, Los Angeles, California, 1933",1933,1 photographic print,1933,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001njgxg,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001njgxg_1317383_master.tif,,,,,Luckhaus Studio,still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Mosk House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",10 x 23 cm,c1179_b847_f(3)_009,,"Caption adhered to print reads ""Mosk House Hollywoodland / View from South-West.""","Mosk House, view from southwest, Los Angeles, California, 1933",1933,1 photographic print,1933,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001njpc3,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001njpc3_1317390_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Mosk House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",14 x 24 cm,c1179_b847_f(3)_011,,,"Mosk House, interior, Los Angeles, California, 1933",1933,1 photographic print,1933,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001njpf4,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001njpf4_1317419_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Mosk House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",19 x 24.5 cm,c1179_b847_f(3)_013,,"Inscription on verso: ""Mosk Residence / As seen from garden / view balcony overlooking Griffith Park."" Stamped: ""Property of the Architectural Forum.""","Mosk House, view from garden front looking southeast, Los Angeles, California, 1933",1933,1 photographic print,1933,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001njpgn,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001njpgn_1317428_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,,Architecture--California--20th century,,,eng,"Mosk House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",18 x 24 cm,c1179_b847_f(3)_014,,,"Mosk House, garden front seen from southeast, Los Angeles, California, 1933",1933,1 photographic print,1933,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001njph5,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001njph5_1317436_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Mosk House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm,c1179_b847_f(3)_015,,,"Mosk House, street front looking towards Hollywood mountains, Los Angeles, California, 1933",1933,1 photographic print,1933,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nk10p,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nk10p_1421732_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Mosk House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25.5 cm,c1179_b847_f(3)_016,,,"Mosk House, view of balcony, Los Angeles, California, 1933",1933,1 photographic print,1933,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nk6x2,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nk6x2_1422194_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Mosk House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",19 x 24 cm,c1179_b847_f(3)_033,,One-inch paper strip with three holes adhered to print.,"Mosk House, interior living area with fireplace, Los Angeles, California, 1933",1933,1 photographic print,1933,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nk6zk,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nk6zk_1422197_master.tif,,,,,"Dapprich, Fred R.",,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Mosk House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 27 cm,c1179_b847_f(3)_034,,Print adhered to linen paper with three holes along outer edge.,"Mosk House, interior living area with built-in bookcases, Los Angeles, California, 1933",1933,1 photographic print,1933,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nk70k,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nk70k_1422203_master.tif,,,,,"Mosk, Bertha",,,,,,letters (correspondence),,,,,"Neutra, Richard Joseph, $d 1892-1970",dwellings|~|Architecture--California--20th century,,,eng,"Mosk House (Los Angeles, Calif.)",,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",21.5 x 28 cm,c1179_b847_f(3)_037,,"Letter to Richard J. Neutra from Bertha Mosk describing her experience living in a ""modern"" house.","Letter, 1938 January 26, Mrs. Bert Mosk to Richard Neutra, Los Angeles, Calif.","January 26, 1938",1 p.,1938-01-26,typescript on paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nk713,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nk713_1422206_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Plans,,,California,,Luckhaus Studio,dwellings|~|Architecture--California--20th century,,,eng,"Mosk House (Los Angeles, Calif.)",,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",18.5 x 25.5 cm,c1179_b847_f(3)_038,,,"Mosk House, plan, Los Angeles, California, 1933",1933,1 print adhered to paper,1933,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nk72m,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nk72m_1422211_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Mosk House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",8 x 23.5 cm,c1179_b847_f(3)_039,,,"Mosk House, street front looking towards Hollywood mountains, Los Angeles, California, 1933",1933,1 photographic print,1933,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nk734,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nk734_1438590_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,Idaho,,,dwellings|~|Architecture--California--20th century,,,eng,,Neutra and Alexander,"Johnson, Ansgar","Mountain Home Air Force Base Housing (Boise, Idaho)",,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20.5 x 25 cm,C1179_b847_f(4)_mt home # 022,,,"Mountain Home Air Force Base Housing, living room, Boise, Idaho, 1950-1960",Between 1950 and 1960,1 photographic print,1950/1960,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nqxtf,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nqxtf_1439216_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,Idaho,,,dwellings|~|Architecture--California--20th century,,,eng,"Mountain Home Air Force Base Housing (Boise, Idaho)",Neutra and Alexander,"Johnson, Ansgar",,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20.5 x 25 cm,C1179_b847_f(4)_mt home # 025,,,"Mountain Home Air Force Base Housing, bedroom, Boise, Idaho, 1950-1960",Between 1950 and 1960,1 photographic print,1950/1960,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nqzc6,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nqzc6_1439259_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,Idaho,,,dwellings|~|Architecture--California--20th century,,,eng,"Mountain Home Air Force Base Housing (Boise, Idaho)",Neutra and Alexander,"Johnson, Ansgar",,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20.5 x 25 cm,C1179_b847_f(4)_mt home # 026,,,"Mountain Home Air Force Base Housing, living area, Boise, Idaho, 1950-1960",Between 1950 and 1960,1 photographic print,1950/1960,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nqzdq,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nqzdq_1439270_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,Idaho,,,dwellings|~|Architecture--California--20th century,,,eng,"Mountain Home Air Force Base Housing (Boise, Idaho)",Neutra and Alexander,"Johnson, Ansgar",,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20.5 x 25 cm,C1179_b847_f(4)_mt home # 035,,,"Mountain Home Air Force Base Housing, dining room, Boise, Idaho, 1950-1960",Between 1950 and 1960,1 photographic print,1950/1960,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nqzf7,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nqzf7_1439279_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,Idaho,,,dwellings|~|Architecture--California--20th century,,,eng,"Mountain Home Air Force Base Housing (Boise, Idaho)",Neutra and Alexander,McNeil Studio,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20.5 x 25 cm,C1179_b847_f(4)_mt home # 050,,,"Mountain Home Air Force Base Housing, kitchen, Boise, Idaho, 1950-1960",Between 1950 and 1960,1 photographic print,1950/1960,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nqzgr,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nqzgr_1439285_master.tif,,,,,,still image,,,,,Renderings,,,Idaho,,,dwellings|~|Architecture--California--20th century,,,eng,"Mountain Home Air Force Base Housing (Boise, Idaho)",Neutra and Alexander,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20.5 x 25 cm,C1179_b847_f(4)_mt home int # 002,,,"Mountain Home Air Force Base Housing, rendering of extended living quarters, Boise, Idaho, 1950-1960",Between 1950 and 1960,1 print,1950/1960,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nqzh8,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001nqzh8_1439291_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,Idaho,,,dwellings|~|Architecture--California--20th century,,,eng,"Mountain Home Air Force Base Housing (Boise, Idaho)",Neutra and Alexander,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20.5 x 25 cm,C1179_b847_f(5)_mt home # 001,,,"Mountain Home Air Force Base Housing, exterior, Boise, Idaho, 1950-1960",Between 1950 and 1960,1 photographic print,1950/1960,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001nqzjs,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001nqzjs_1439294_master.tif,,,,,,still image,,,private,,Black-and-white photographs,,,Idaho,,,dwellings|~|Architecture--California--20th century,,,eng,"Mountain Home Air Force Base Housing (Boise, Idaho)",Neutra and Alexander,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20.5 x 25 cm,C1179_b847_f(5)_mt home # 002,,,"Mountain Home Air Force Base Housing, exterior, Boise, Idaho, 1950-1960",Between 1950 and 1960,1 photographic print,1950/1960,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293n6f,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz00293n6f_1966590_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b62_f5_001,,,uclamss_1179_b62_f5_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293rfh,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00293rfh_1967029_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b269_f7_001,,,uclamss_1179_b269_f7_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293rg1,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00293rg1_1967088_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b745_002,,,uclamss_1179_b745_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293rhj,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00293rhj_1967058_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b361_f5_430,,,uclamss_1179_b361_f5_430,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293rj2,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00293rj2_1967093_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b773_f7_Adelphi Library,,,uclamss_1179_b773_f7_Adelphi Library,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293rkk,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00293rkk_1967038_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b269_f7_004,,,uclamss_1179_b269_f7_004,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293rm3,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00293rm3_1967061_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b361_f5_431,,,uclamss_1179_b361_f5_431,,,,,,,,,
