Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,viewingHint,Text direction,Visibility,IIIF Range,Title,Alt ID.local,Description.note,Opac url,Format.extent,Date.creation,Place of Origin,Bucketeer State,IIIF Access URL,IIIF Manifest URL,
Aldine Collection,ark:/21198/zz002h39fq,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0177_085r.tif,177,,,,,,,,085r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h39fq,,
Aldine Collection,ark:/21198/zz002h39g7,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0178_085v.tif,178,,,,,,,,085v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h39g7,,
Aldine Collection,ark:/21198/zz002h39hr,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0179_086r.tif,179,,,,,,,,086r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h39hr,,
Aldine Collection,ark:/21198/zz002h39j8,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0180_086v.tif,180,,,,,,,,086v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h39j8,,
Aldine Collection,ark:/21198/zz002h39ks,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0181_087r.tif,181,,,,,,,,087r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h39ks,,
Aldine Collection,ark:/21198/zz002h39m9,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0182_087v.tif,182,,,,,,,,087v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h39m9,,
Aldine Collection,ark:/21198/zz002h39nt,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0183_088r.tif,183,,,,,,,,088r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h39nt,,
Aldine Collection,ark:/21198/zz002h39pb,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0184_088v.tif,184,,,,,,,,088v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h39pb,,
Aldine Collection,ark:/21198/zz002h39qv,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0185_089r.tif,185,,,,,,,,089r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h39qv,,
Aldine Collection,ark:/21198/zz002h39rc,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0186_089v.tif,186,,,,,,,,089v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h39rc,,
Aldine Collection,ark:/21198/zz002h39sw,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0187_090r.tif,187,,,,,,,,090r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h39sw,,
Aldine Collection,ark:/21198/zz002h39td,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0188_090v.tif,188,,,,,,,,090v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h39td,,
Aldine Collection,ark:/21198/zz002h39vx,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0189_091r.tif,189,,,,,,,,091r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h39vx,,
Aldine Collection,ark:/21198/zz002h39wf,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0190_091v.tif,190,,,,,,,,091v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h39wf,,
Aldine Collection,ark:/21198/zz002h39xz,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0191_092r.tif,191,,,,,,,,092r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h39xz,,
Aldine Collection,ark:/21198/zz002h39zg,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0192_092v.tif,192,,,,,,,,092v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h39zg,,
Aldine Collection,ark:/21198/zz002h3b0g,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0193_093r.tif,193,,,,,,,,093r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3b0g,,
Aldine Collection,ark:/21198/zz002h3b10,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0194_093v.tif,194,,,,,,,,093v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3b10,,
Aldine Collection,ark:/21198/zz002h3b2h,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0195_094r.tif,195,,,,,,,,094r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3b2h,,
Aldine Collection,ark:/21198/zz002h3b31,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0196_094v.tif,196,,,,,,,,094v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3b31,,
Aldine Collection,ark:/21198/zz002h3b4j,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0197_095r.tif,197,,,,,,,,095r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3b4j,,
Aldine Collection,ark:/21198/zz002h3b52,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0198_095v.tif,198,,,,,,,,095v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3b52,,
Aldine Collection,ark:/21198/zz002h3b6k,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0199_096r.tif,199,,,,,,,,096r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3b6k,,
Aldine Collection,ark:/21198/zz002h3b73,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0200_096v.tif,200,,,,,,,,096v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3b73,,
Aldine Collection,ark:/21198/zz002h3b8m,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0201_097r.tif,201,,,,,,,,097r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3b8m,,
Aldine Collection,ark:/21198/zz002h3b94,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0202_097v.tif,202,,,,,,,,097v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3b94,,
Aldine Collection,ark:/21198/zz002h3bbn,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0203_098r.tif,203,,,,,,,,098r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3bbn,,
Aldine Collection,ark:/21198/zz002h3bc5,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0204_098v.tif,204,,,,,,,,098v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3bc5,,
Aldine Collection,ark:/21198/zz002h3bdp,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0205_099r.tif,205,,,,,,,,099r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3bdp,,
Aldine Collection,ark:/21198/zz002h3bf6,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0206_099v.tif,206,,,,,,,,099v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3bf6,,
Aldine Collection,ark:/21198/zz002h3bgq,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0207_100r.tif,207,,,,,,,,100r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3bgq,,
Aldine Collection,ark:/21198/zz002h3bh7,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0208_100v.tif,208,,,,,,,,100v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3bh7,,
Aldine Collection,ark:/21198/zz002h3bjr,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0209_101r.tif,209,,,,,,,,101r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3bjr,,
Aldine Collection,ark:/21198/zz002h3bk8,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0210_101v.tif,210,,,,,,,,101v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3bk8,,
Aldine Collection,ark:/21198/zz002h3bms,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0211_102r.tif,211,,,,,,,,102r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3bms,,
Aldine Collection,ark:/21198/zz002h3bn9,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0212_102v.tif,212,,,,,,,,102v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3bn9,,
Aldine Collection,ark:/21198/zz002h3bpt,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0213_103r.tif,213,,,,,,,,103r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3bpt,,
Aldine Collection,ark:/21198/zz002h3bqb,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0214_103v.tif,214,,,,,,,,103v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3bqb,,
Aldine Collection,ark:/21198/zz002h3brv,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0215_104r.tif,215,,,,,,,,104r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3brv,,
Aldine Collection,ark:/21198/zz002h3bsc,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0216_104v.tif,216,,,,,,,,104v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3bsc,,
Aldine Collection,ark:/21198/zz002h3btw,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0217_105r.tif,217,,,,,,,,105r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3btw,,
Aldine Collection,ark:/21198/zz002h3bvd,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0218_105v.tif,218,,,,,,,,105v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3bvd,,
Aldine Collection,ark:/21198/zz002h3bwx,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0219_106r.tif,219,,,,,,,,106r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3bwx,,
Aldine Collection,ark:/21198/zz002h3bxf,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0220_106v.tif,220,,,,,,,,106v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3bxf,,
Aldine Collection,ark:/21198/zz002h3bzz,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0221_107r.tif,221,,,,,,,,107r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3bzz,,
Aldine Collection,ark:/21198/zz002h3c0z,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0222_107v.tif,222,,,,,,,,107v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3c0z,,
Aldine Collection,ark:/21198/zz002h3c1g,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0223_108r.tif,223,,,,,,,,108r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3c1g,,
Aldine Collection,ark:/21198/zz002h3c20,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0224_108v.tif,224,,,,,,,,108v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3c20,,
Aldine Collection,ark:/21198/zz002h3c3h,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0225_109r.tif,225,,,,,,,,109r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3c3h,,
Aldine Collection,ark:/21198/zz002h3c41,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0226_109v.tif,226,,,,,,,,109v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3c41,,
Aldine Collection,ark:/21198/zz002h3c5j,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0227_110r.tif,227,,,,,,,,110r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3c5j,,
Aldine Collection,ark:/21198/zz002h3c62,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0228_110v.tif,228,,,,,,,,110v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3c62,,
Aldine Collection,ark:/21198/zz002h3c7k,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0229_111r.tif,229,,,,,,,,111r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3c7k,,
Aldine Collection,ark:/21198/zz002h3c83,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0230_111v.tif,230,,,,,,,,111v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3c83,,
Aldine Collection,ark:/21198/zz002h3c9m,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0231_112r.tif,231,,,,,,,,112r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3c9m,,
Aldine Collection,ark:/21198/zz002h3cb4,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0232_112v.tif,232,,,,,,,,112v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3cb4,,
Aldine Collection,ark:/21198/zz002h3ccn,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0233_113r.tif,233,,,,,,,,113r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3ccn,,
Aldine Collection,ark:/21198/zz002h3cd5,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0234_113v.tif,234,,,,,,,,113v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3cd5,,
Aldine Collection,ark:/21198/zz002h3cfp,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0235_114r.tif,235,,,,,,,,114r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3cfp,,
Aldine Collection,ark:/21198/zz002h3cg6,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0236_114v.tif,236,,,,,,,,114v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3cg6,,
Aldine Collection,ark:/21198/zz002h3chq,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0237_115r.tif,237,,,,,,,,115r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3chq,,
Aldine Collection,ark:/21198/zz002h3cj7,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0238_115v.tif,238,,,,,,,,115v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3cj7,,
Aldine Collection,ark:/21198/zz002h3ckr,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0239_116r.tif,239,,,,,,,,116r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3ckr,,
Aldine Collection,ark:/21198/zz002h3cm8,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0240_116v.tif,240,,,,,,,,116v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3cm8,,
Aldine Collection,ark:/21198/zz002h3cns,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0241_117r.tif,241,,,,,,,,117r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3cns,,
Aldine Collection,ark:/21198/zz002h3cp9,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0242_117v.tif,242,,,,,,,,117v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3cp9,,
Aldine Collection,ark:/21198/zz002h3cqt,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0243_118r.tif,243,,,,,,,,118r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3cqt,,
Aldine Collection,ark:/21198/zz002h3crb,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0244_118v.tif,244,,,,,,,,118v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3crb,,
Aldine Collection,ark:/21198/zz002h3csv,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0245_119r.tif,245,,,,,,,,119r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3csv,,
Aldine Collection,ark:/21198/zz002h3ctc,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0246_119v.tif,246,,,,,,,,119v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3ctc,,
Aldine Collection,ark:/21198/zz002h3cvw,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0247_120r.tif,247,,,,,,,,120r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3cvw,,
Aldine Collection,ark:/21198/zz002h3cwd,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0248_120v.tif,248,,,,,,,,120v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3cwd,,
Aldine Collection,ark:/21198/zz002h3cxx,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0249_121r.tif,249,,,,,,,,121r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3cxx,,
Aldine Collection,ark:/21198/zz002h3czf,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0250_121v.tif,250,,,,,,,,121v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3czf,,
Aldine Collection,ark:/21198/zz002h3d0f,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0251_122r.tif,251,,,,,,,,122r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3d0f,,
Aldine Collection,ark:/21198/zz002h3d1z,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0252_122v.tif,252,,,,,,,,122v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3d1z,,
Aldine Collection,ark:/21198/zz002h3d2g,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0253_123r.tif,253,,,,,,,,123r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3d2g,,
Aldine Collection,ark:/21198/zz002h3d30,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0254_123v.tif,254,,,,,,,,123v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3d30,,
Aldine Collection,ark:/21198/zz002h3d4h,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0255_124r.tif,255,,,,,,,,124r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3d4h,,
Aldine Collection,ark:/21198/zz002h3d51,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0256_124v.tif,256,,,,,,,,124v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3d51,,
Aldine Collection,ark:/21198/zz002h3d6j,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0257_125r.tif,257,,,,,,,,125r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3d6j,,
Aldine Collection,ark:/21198/zz002h3d72,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0258_125v.tif,258,,,,,,,,125v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3d72,,
Aldine Collection,ark:/21198/zz002h3d8k,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0259_126r.tif,259,,,,,,,,126r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3d8k,,
Aldine Collection,ark:/21198/zz002h3d93,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0260_126v.tif,260,,,,,,,,126v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3d93,,
Aldine Collection,ark:/21198/zz002h3dbm,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0261_127r.tif,261,,,,,,,,127r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3dbm,,
Aldine Collection,ark:/21198/zz002h3dc4,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0262_127v.tif,262,,,,,,,,127v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3dc4,,
Aldine Collection,ark:/21198/zz002h3ddn,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0263_128r.tif,263,,,,,,,,128r,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3ddn,,
Aldine Collection,ark:/21198/zz002h3df5,ark:/21198/zz002h32z3,10,Completed with minimal metadata,Page,aldine/image/YRLSC_Z233_A4_M468_1547_0264_128v.tif,264,,,,,,,,128v,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h3df5,,
