Title,Project Name,Item ARK,Parent ARK,Object Type,viewingHint,File Name,Item Sequence,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Bucketeer State,IIIF Access URL
Manuscript No. 52: 0095,Armenian Manuscripts,ark:/21198/zz0028wnbd,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0095.tif,95,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wnbd
Manuscript No. 52: 0096,Armenian Manuscripts,ark:/21198/zz0028wncx,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0096.tif,96,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wncx
Manuscript No. 52: 0097,Armenian Manuscripts,ark:/21198/zz0028wndf,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0097.tif,97,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wndf
Manuscript No. 52: 0098,Armenian Manuscripts,ark:/21198/zz0028wnfz,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0098.tif,98,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wnfz
Manuscript No. 52: 0099,Armenian Manuscripts,ark:/21198/zz0028wngg,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0099.tif,99,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wngg
Manuscript No. 52: 0100,Armenian Manuscripts,ark:/21198/zz0028wnh0,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0100.tif,100,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wnh0
Manuscript No. 52: 0101,Armenian Manuscripts,ark:/21198/zz0028wnjh,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0101.tif,101,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wnjh
Manuscript No. 52: 0102,Armenian Manuscripts,ark:/21198/zz0028wnk1,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0102.tif,102,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wnk1
Manuscript No. 52: 0103,Armenian Manuscripts,ark:/21198/zz0028wnmj,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0103.tif,103,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wnmj
Manuscript No. 52: 0104,Armenian Manuscripts,ark:/21198/zz0028wnn2,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0104.tif,104,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wnn2
Manuscript No. 52: 0105,Armenian Manuscripts,ark:/21198/zz0028wnpk,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0105.tif,105,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wnpk
Manuscript No. 52: 0106,Armenian Manuscripts,ark:/21198/zz0028wnq3,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0106.tif,106,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wnq3
Manuscript No. 52: 0107,Armenian Manuscripts,ark:/21198/zz0028wnrm,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0107.tif,107,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wnrm
Manuscript No. 52: 0108,Armenian Manuscripts,ark:/21198/zz0028wns4,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0108.tif,108,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wns4
Manuscript No. 52: 0109,Armenian Manuscripts,ark:/21198/zz0028wntn,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0109.tif,109,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wntn
Manuscript No. 52: 0110,Armenian Manuscripts,ark:/21198/zz0028wnv5,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0110.tif,110,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wnv5
Manuscript No. 52: 0111,Armenian Manuscripts,ark:/21198/zz0028wnwp,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0111.tif,111,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wnwp
Manuscript No. 52: 0112,Armenian Manuscripts,ark:/21198/zz0028wnx6,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0112.tif,112,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wnx6
Manuscript No. 52: 0113,Armenian Manuscripts,ark:/21198/zz0028wnzq,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0113.tif,113,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wnzq
Manuscript No. 52: 0114,Armenian Manuscripts,ark:/21198/zz0028wp0q,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0114.tif,114,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wp0q
Manuscript No. 52: 0115,Armenian Manuscripts,ark:/21198/zz0028wp17,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0115.tif,115,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wp17
Manuscript No. 52: 0116,Armenian Manuscripts,ark:/21198/zz0028wp2r,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0116.tif,116,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wp2r
Manuscript No. 52: 0117,Armenian Manuscripts,ark:/21198/zz0028wp38,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0117.tif,117,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wp38
Manuscript No. 52: 0118,Armenian Manuscripts,ark:/21198/zz0028wp4s,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0118.tif,118,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wp4s
Manuscript No. 52: 0119,Armenian Manuscripts,ark:/21198/zz0028wp59,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0119.tif,119,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wp59
Manuscript No. 52: 0120,Armenian Manuscripts,ark:/21198/zz0028wp6t,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0120.tif,120,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wp6t
Manuscript No. 52: 0121,Armenian Manuscripts,ark:/21198/zz0028wp7b,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0121.tif,121,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wp7b
Manuscript No. 52: 0122,Armenian Manuscripts,ark:/21198/zz0028wp8v,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0122.tif,122,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wp8v
Manuscript No. 52: 0123,Armenian Manuscripts,ark:/21198/zz0028wp9c,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0123.tif,123,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wp9c
Manuscript No. 52: 0124,Armenian Manuscripts,ark:/21198/zz0028wpbw,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0124.tif,124,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpbw
Manuscript No. 52: 0125,Armenian Manuscripts,ark:/21198/zz0028wpcd,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0125.tif,125,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpcd
Manuscript No. 52: 0126,Armenian Manuscripts,ark:/21198/zz0028wpdx,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0126.tif,126,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpdx
Manuscript No. 52: 0127,Armenian Manuscripts,ark:/21198/zz0028wpff,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0127.tif,127,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpff
Manuscript No. 52: 0128,Armenian Manuscripts,ark:/21198/zz0028wpgz,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0128.tif,128,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpgz
Manuscript No. 52: 0129,Armenian Manuscripts,ark:/21198/zz0028wphg,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0129.tif,129,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wphg
Manuscript No. 52: 0130,Armenian Manuscripts,ark:/21198/zz0028wpj0,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0130.tif,130,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpj0
Manuscript No. 52: 0131,Armenian Manuscripts,ark:/21198/zz0028wpkh,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0131.tif,131,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpkh
Manuscript No. 52: 0132,Armenian Manuscripts,ark:/21198/zz0028wpm1,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0132.tif,132,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpm1
Manuscript No. 52: 0133,Armenian Manuscripts,ark:/21198/zz0028wpnj,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0133.tif,133,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpnj
Manuscript No. 52: 0134,Armenian Manuscripts,ark:/21198/zz0028wpp2,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0134.tif,134,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpp2
Manuscript No. 52: 0135,Armenian Manuscripts,ark:/21198/zz0028wpqk,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0135.tif,135,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpqk
Manuscript No. 52: 0136,Armenian Manuscripts,ark:/21198/zz0028wpr3,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0136.tif,136,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpr3
Manuscript No. 52: 0137,Armenian Manuscripts,ark:/21198/zz0028wpsm,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0137.tif,137,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpsm
Manuscript No. 52: 0138,Armenian Manuscripts,ark:/21198/zz0028wpt4,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0138.tif,138,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpt4
Manuscript No. 52: 0139,Armenian Manuscripts,ark:/21198/zz0028wpvn,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0139.tif,139,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpvn
Manuscript No. 52: 0140,Armenian Manuscripts,ark:/21198/zz0028wpw5,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0140.tif,140,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpw5
Manuscript No. 52: 0141,Armenian Manuscripts,ark:/21198/zz0028wpxp,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0141.tif,141,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpxp
Manuscript No. 52: 0142,Armenian Manuscripts,ark:/21198/zz0028wpz6,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0142.tif,142,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wpz6
Manuscript No. 52: 0143,Armenian Manuscripts,ark:/21198/zz0028wq06,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0143.tif,143,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wq06
Manuscript No. 52: 0144,Armenian Manuscripts,ark:/21198/zz0028wq1q,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0144.tif,144,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wq1q
Manuscript No. 52: 0145,Armenian Manuscripts,ark:/21198/zz0028wq27,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0145.tif,145,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wq27
Manuscript No. 52: 0146,Armenian Manuscripts,ark:/21198/zz0028wq3r,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0146.tif,146,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wq3r
Manuscript No. 52: 0147,Armenian Manuscripts,ark:/21198/zz0028wq48,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0147.tif,147,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wq48
Manuscript No. 52: 0148,Armenian Manuscripts,ark:/21198/zz0028wq5s,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0148.tif,148,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wq5s
Manuscript No. 52: 0149,Armenian Manuscripts,ark:/21198/zz0028wq69,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0149.tif,149,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wq69
Manuscript No. 52: 0150,Armenian Manuscripts,ark:/21198/zz0028wq7t,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0150.tif,150,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wq7t
Manuscript No. 52: 0151,Armenian Manuscripts,ark:/21198/zz0028wq8b,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0151.tif,151,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wq8b
Manuscript No. 52: 0152,Armenian Manuscripts,ark:/21198/zz0028wq9v,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0152.tif,152,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wq9v
Manuscript No. 52: 0153,Armenian Manuscripts,ark:/21198/zz0028wqbc,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0153.tif,153,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqbc
Manuscript No. 52: 0154,Armenian Manuscripts,ark:/21198/zz0028wqcw,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0154.tif,154,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqcw
Manuscript No. 52: 0155,Armenian Manuscripts,ark:/21198/zz0028wqdd,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0155.tif,155,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqdd
Manuscript No. 52: 0156,Armenian Manuscripts,ark:/21198/zz0028wqfx,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0156.tif,156,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqfx
Manuscript No. 52: 0157,Armenian Manuscripts,ark:/21198/zz0028wqgf,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0157.tif,157,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqgf
Manuscript No. 52: 0158,Armenian Manuscripts,ark:/21198/zz0028wqhz,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0158.tif,158,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqhz
Manuscript No. 52: 0159,Armenian Manuscripts,ark:/21198/zz0028wqjg,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0159.tif,159,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqjg
Manuscript No. 52: 0160,Armenian Manuscripts,ark:/21198/zz0028wqk0,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0160.tif,160,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqk0
Manuscript No. 52: 0161,Armenian Manuscripts,ark:/21198/zz0028wqmh,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0161.tif,161,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqmh
Manuscript No. 52: 0162,Armenian Manuscripts,ark:/21198/zz0028wqn1,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0162.tif,162,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqn1
Manuscript No. 52: 0163,Armenian Manuscripts,ark:/21198/zz0028wqpj,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0163.tif,163,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqpj
Manuscript No. 52: 0164,Armenian Manuscripts,ark:/21198/zz0028wqq2,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0164.tif,164,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqq2
Manuscript No. 52: 0165,Armenian Manuscripts,ark:/21198/zz0028wqrk,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0165.tif,165,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqrk
Manuscript No. 52: 0166,Armenian Manuscripts,ark:/21198/zz0028wqs3,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0166.tif,166,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqs3
Manuscript No. 52: 0167,Armenian Manuscripts,ark:/21198/zz0028wqtm,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0167.tif,167,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqtm
Manuscript No. 52: 0168,Armenian Manuscripts,ark:/21198/zz0028wqv4,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0168.tif,168,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqv4
Manuscript No. 52: 0169,Armenian Manuscripts,ark:/21198/zz0028wqwn,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0169.tif,169,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqwn
Manuscript No. 52: 0170,Armenian Manuscripts,ark:/21198/zz0028wqx5,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0170.tif,170,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqx5
Manuscript No. 52: 0171,Armenian Manuscripts,ark:/21198/zz0028wqzp,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0171.tif,171,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wqzp
Manuscript No. 52: 0172,Armenian Manuscripts,ark:/21198/zz0028wr0p,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0172.tif,172,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wr0p
Manuscript No. 52: 0173,Armenian Manuscripts,ark:/21198/zz0028wr16,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0173.tif,173,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wr16
Manuscript No. 52: 0174,Armenian Manuscripts,ark:/21198/zz0028wr2q,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0174.tif,174,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wr2q
Manuscript No. 52: 0175,Armenian Manuscripts,ark:/21198/zz0028wr37,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0175.tif,175,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wr37
Manuscript No. 52: 0176,Armenian Manuscripts,ark:/21198/zz0028wr4r,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0176.tif,176,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wr4r
Manuscript No. 52: 0177,Armenian Manuscripts,ark:/21198/zz0028wr58,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0177.tif,177,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wr58
Manuscript No. 52: 0178,Armenian Manuscripts,ark:/21198/zz0028wr6s,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0178.tif,178,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wr6s
Manuscript No. 52: 0179,Armenian Manuscripts,ark:/21198/zz0028wr79,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0179.tif,179,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wr79
Manuscript No. 52: 0180,Armenian Manuscripts,ark:/21198/zz0028wr8t,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0180.tif,180,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wr8t
Manuscript No. 52: 0181,Armenian Manuscripts,ark:/21198/zz0028wr9b,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0181.tif,181,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wr9b
Manuscript No. 52: 0182,Armenian Manuscripts,ark:/21198/zz0028wrbv,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0182.tif,182,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrbv
Manuscript No. 52: 0183,Armenian Manuscripts,ark:/21198/zz0028wrcc,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0183.tif,183,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrcc
Manuscript No. 52: 0184,Armenian Manuscripts,ark:/21198/zz0028wrdw,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0184.tif,184,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrdw
Manuscript No. 52: 0185,Armenian Manuscripts,ark:/21198/zz0028wrfd,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0185.tif,185,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrfd
Manuscript No. 52: 0186,Armenian Manuscripts,ark:/21198/zz0028wrgx,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0186.tif,186,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrgx
Manuscript No. 52: 0187,Armenian Manuscripts,ark:/21198/zz0028wrhf,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0187.tif,187,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrhf
Manuscript No. 52: 0188,Armenian Manuscripts,ark:/21198/zz0028wrjz,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0188.tif,188,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrjz
