Title,Project Name,Item ARK,Parent ARK,Object Type,viewingHint,File Name,Item Sequence,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Bucketeer State,IIIF Access URL
Manuscript No.91: 0193,Armenian Manuscripts,ark:/21198/zz00292635,ark:/21198/zz0026w3gx,Page,,armenian/masters/ms_91/ms_91_0193.tif,193,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00292635
Manuscript No.91: 0194,Armenian Manuscripts,ark:/21198/zz0029264p,ark:/21198/zz0026w3gx,Page,,armenian/masters/ms_91/ms_91_0194.tif,194,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029264p
Manuscript No.91: 0195,Armenian Manuscripts,ark:/21198/zz00292656,ark:/21198/zz0026w3gx,Page,,armenian/masters/ms_91/ms_91_0195.tif,195,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00292656
Manuscript No.91: 0196,Armenian Manuscripts,ark:/21198/zz0029266q,ark:/21198/zz0026w3gx,Page,,armenian/masters/ms_91/ms_91_0196.tif,196,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029266q
Manuscript No.91: 0197,Armenian Manuscripts,ark:/21198/zz00292677,ark:/21198/zz0026w3gx,Page,,armenian/masters/ms_91/ms_91_0197.tif,197,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00292677
Manuscript No.91: 0198,Armenian Manuscripts,ark:/21198/zz0029268r,ark:/21198/zz0026w3gx,Page,,armenian/masters/ms_91/ms_91_0198.tif,198,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029268r
Manuscript No.91: 0199,Armenian Manuscripts,ark:/21198/zz00292698,ark:/21198/zz0026w3gx,Page,,armenian/masters/ms_91/ms_91_0199.tif,199,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00292698
Manuscript No.91: 0200,Armenian Manuscripts,ark:/21198/zz002926bs,ark:/21198/zz0026w3gx,Page,,armenian/masters/ms_91/ms_91_0200.tif,200,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002926bs
Manuscript No.91: 0201,Armenian Manuscripts,ark:/21198/zz002926c9,ark:/21198/zz0026w3gx,Page,,armenian/masters/ms_91/ms_91_0201.tif,201,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002926c9
Manuscript No.91: 0202,Armenian Manuscripts,ark:/21198/zz002926dt,ark:/21198/zz0026w3gx,Page,,armenian/masters/ms_91/ms_91_0202.tif,202,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002926dt
Manuscript No.91: 0203,Armenian Manuscripts,ark:/21198/zz002926fb,ark:/21198/zz0026w3gx,Page,,armenian/masters/ms_91/ms_91_0203.tif,203,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002926fb
Manuscript No.91: 0204,Armenian Manuscripts,ark:/21198/zz002926gv,ark:/21198/zz0026w3gx,Page,,armenian/masters/ms_91/ms_91_0204.tif,204,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002926gv
