"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Editor","Name.engraver","Title","Relation.rectoVerso","Relation.PageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz00140kbr","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140kbr-1-master.tif","","","161","","","text","","","","","","Page 149","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140kbr",""
"Picart (Bernard) Collection","ark:/21198/zz00140kc8","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140kc8-1-master.tif","","","162","","","text","","","","","","Page 150","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140kc8",""
"Picart (Bernard) Collection","ark:/21198/zz00140kds","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140kds-1-master.tif","","","163","","","text","","","","","","Page 151","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140kds",""
"Picart (Bernard) Collection","ark:/21198/zz00140kf9","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140kf9-1-master.tif","","","164","","","text","","","","","","Page 152","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140kf9",""
"Picart (Bernard) Collection","ark:/21198/zz00140kgt","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140kgt-1-master.tif","","","165","","","text","","","","","","Page 153","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140kgt",""
"Picart (Bernard) Collection","ark:/21198/zz00140khb","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140khb-1-master.tif","","","166","","","text","","","","","","Page 154","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140khb",""
"Picart (Bernard) Collection","ark:/21198/zz00140kjv","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140kjv-1-master.tif","","","167","","","text","","","","","","Page 155","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140kjv",""
"Picart (Bernard) Collection","ark:/21198/zz00140kkc","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140kkc-1-master.tif","","","168","","","text","","","","","","Page 156","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140kkc",""
"Picart (Bernard) Collection","ark:/21198/zz00140kmw","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140kmw-1-master.tif","","","169","","","text","","","","","","Page 157","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140kmw",""
"Picart (Bernard) Collection","ark:/21198/zz00140knd","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140knd-1-master.tif","","","170","","","text","","","","","","Page 158","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140knd",""
"Picart (Bernard) Collection","ark:/21198/zz00140kpx","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140kpx-1-master.tif","","","171","","","text","","","","","","Page 159","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140kpx",""
"Picart (Bernard) Collection","ark:/21198/zz00140kqf","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140kqf-1-master.tif","","","172","","","text","","","","","","Page 160","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140kqf",""
"Picart (Bernard) Collection","ark:/21198/zz00140krz","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140krz-1-master.tif","","","173","","","text","","","","","","Page 161","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140krz",""
"Picart (Bernard) Collection","ark:/21198/zz00140ksg","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140ksg-1-master.tif","","","174","","","text","","","","","","Page 162","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140ksg",""
"Picart (Bernard) Collection","ark:/21198/zz00140kt0","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140kt0-1-master.tif","","","175","","","text","","","","","","Page 163","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140kt0",""
"Picart (Bernard) Collection","ark:/21198/zz00140kvh","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140kvh-1-master.tif","","","176","","","text","","","","","","Page 164","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140kvh",""
"Picart (Bernard) Collection","ark:/21198/zz00140kw1","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140kw1-1-master.tif","","","177","","","text","","","","","","Page 165","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140kw1",""
"Picart (Bernard) Collection","ark:/21198/zz00140kxj","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140kxj-1-master.tif","","","178","","","text","","","","","","Page 166","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140kxj",""
"Picart (Bernard) Collection","ark:/21198/zz00140kz2","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140kz2-1-master.tif","","","179","","","text","","","","","","Page 167","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140kz2",""
"Picart (Bernard) Collection","ark:/21198/zz00140m02","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140m02-1-master.tif","","","180","","","text","","","","","","Page 168","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140m02",""
"Picart (Bernard) Collection","ark:/21198/zz00140m1k","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140m1k-1-master.tif","","","181","","","text","","","","","","Page 169","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140m1k",""
"Picart (Bernard) Collection","ark:/21198/zz00140m23","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140m23-1-master.tif","","","182","","","text","","","","","","Page 170","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140m23",""
"Picart (Bernard) Collection","ark:/21198/zz00140m3m","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140m3m-1-master.tif","","","183","","","text","","","","","","Page 170a","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140m3m",""
"Picart (Bernard) Collection","ark:/21198/zz00140m44","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140m44-1-master.tif","","","184","","","still image","","","","","","DEUIL des FEMMES GREQUES à RAMA.","v","","DEUIL des FEMMES GREQUES à RAMA.BAPTÊME des GRECS dans le JOURDAIN.B. Picart inv. 1730.","Page 170b","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140m44",""
"Picart (Bernard) Collection","ark:/21198/zz00140m5n","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140m5n-1-master.tif","","","185","","","still image","","","","","","DEUIL des FEMMES GREQUES à RAMA.","r","","DEUIL des FEMMES GREQUES à RAMA.BAPTÊME des GRECS dans le JOURDAIN.B. Picart inv. 1730.","Page 170c","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140m5n",""
"Picart (Bernard) Collection","ark:/21198/zz00140m65","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140m65-1-master.tif","","","186","","","text","","","","","","Page 170d","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140m65",""
"Picart (Bernard) Collection","ark:/21198/zz00140m7p","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140m7p-1-master.tif","","","187","","","text","","","","","","Page 171","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140m7p",""
"Picart (Bernard) Collection","ark:/21198/zz00140m86","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140m86-1-master.tif","","","188","","","text","","","","","","Page 172","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140m86",""
"Picart (Bernard) Collection","ark:/21198/zz00140m9q","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140m9q-1-master.tif","","","189","","","text","","","","","","Page 173","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140m9q",""
"Picart (Bernard) Collection","ark:/21198/zz00140mb7","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140mb7-1-master.tif","","","190","","","text","","","","","","Page 174","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140mb7",""
"Picart (Bernard) Collection","ark:/21198/zz00140mcr","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140mcr-1-master.tif","","","191","","","text","","","","","","Page 175","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140mcr",""
"Picart (Bernard) Collection","ark:/21198/zz00140md8","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140md8-1-master.tif","","","192","","","text","","","","","","Page 176","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140md8",""
"Picart (Bernard) Collection","ark:/21198/zz00140mfs","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140mfs-1-master.tif","","","193","","","text","","","","","","Page 177","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140mfs",""
"Picart (Bernard) Collection","ark:/21198/zz00140mg9","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140mg9-1-master.tif","","","194","","","text","","","","","","Page 178","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140mg9",""
"Picart (Bernard) Collection","ark:/21198/zz00140mht","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00140mht-1-master.tif","","","195","","","text","","","","","","Page 179","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140mht",""
"Picart (Bernard) Collection","ark:/21198/zz00151rqq","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151rqq-1-master.tif","","","196","","","text","","","","","","Page 180","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151rqq",""
"Picart (Bernard) Collection","ark:/21198/zz00151rr7","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151rr7-1-master.tif","","","197","","","text","","","","","","Page 181","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151rr7",""
"Picart (Bernard) Collection","ark:/21198/zz00151rsr","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151rsr-1-master.tif","","","198","","","text","","","","","","Page 182","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151rsr",""
"Picart (Bernard) Collection","ark:/21198/zz00151rt8","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151rt8-1-master.tif","","","199","","","text","","","","","","Page 183","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151rt8",""
"Picart (Bernard) Collection","ark:/21198/zz00151rvs","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151rvs-1-master.tif","","","200","","","text","","","","","","Page 184","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151rvs",""
"Picart (Bernard) Collection","ark:/21198/zz00151rw9","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151rw9-1-master.tif","","","201","","","text","","","","","","Page 185","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151rw9",""
"Picart (Bernard) Collection","ark:/21198/zz00151rxt","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151rxt-1-master.tif","","","202","","","text","","","","","","Page 186","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151rxt",""
"Picart (Bernard) Collection","ark:/21198/zz00151rzb","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151rzb-1-master.tif","","","203","","","text","","","","","","Page 187","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151rzb",""
"Picart (Bernard) Collection","ark:/21198/zz00151s0b","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151s0b-1-master.tif","","","204","","","text","","","","","","Page 188","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151s0b",""
"Picart (Bernard) Collection","ark:/21198/zz00151s1v","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151s1v-1-master.tif","","","205","","","text","","","","","","Page 189","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151s1v",""
"Picart (Bernard) Collection","ark:/21198/zz00151s2c","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151s2c-1-master.tif","","","206","","","text","","","","","","Page 190","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151s2c",""
"Picart (Bernard) Collection","ark:/21198/zz00151s3w","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151s3w-1-master.tif","","","207","","","text","","","","","","Page 191","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151s3w",""
"Picart (Bernard) Collection","ark:/21198/zz00151s4d","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151s4d-1-master.tif","","","208","","","text","","","","","","Page 192","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151s4d",""
"Picart (Bernard) Collection","ark:/21198/zz00151s5x","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151s5x-1-master.tif","","","209","","","text","","","","","","Page 193","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151s5x",""
"Picart (Bernard) Collection","ark:/21198/zz00151s6f","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151s6f-1-master.tif","","","210","","","text","","","","","","Page 194","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151s6f",""
"Picart (Bernard) Collection","ark:/21198/zz00151s7z","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151s7z-1-master.tif","","","211","","","text|~|text","","","","","","Page 195","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151s7z",""
"Picart (Bernard) Collection","ark:/21198/zz00151s8g","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151s8g-1-master.tif","","","212","","","text","","","","","","Page 196","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151s8g",""
"Picart (Bernard) Collection","ark:/21198/zz00151s90","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151s90-1-master.tif","","","213","","","text","","","","","","Page 197","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151s90",""
"Picart (Bernard) Collection","ark:/21198/zz00151sbh","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151sbh-1-master.tif","","","214","","","text","","","","","","Page 198","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151sbh",""
"Picart (Bernard) Collection","ark:/21198/zz00151sc1","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00151sc1-1-master.tif","","","215","","","text","","","","","","Page 199","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00151sc1",""
"Picart (Bernard) Collection","ark:/21198/zz001520jz","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001520jz-1-master.tif","","","216","","","text","","","","","","Page 200","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001520jz",""
"Picart (Bernard) Collection","ark:/21198/zz001520kg","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001520kg-1-master.tif","","","217","","","text","","","","","","Page 201","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001520kg",""
"Picart (Bernard) Collection","ark:/21198/zz001520m0","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001520m0-1-master.tif","","","218","","","text","","","","","","Page 202","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001520m0",""
"Picart (Bernard) Collection","ark:/21198/zz001520nh","ark:/21198/zz0009pfk3","2","Completed","Page","","","","219","","","text","","","","","","Page 203 [missing image]","r","","","","","","","","","","","","","","","","","","","","missing","",""
"Picart (Bernard) Collection","ark:/21198/zz001520p1","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001520p1-1-master.tif","","","220","","","text","","","","","","Page 204","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001520p1",""
"Picart (Bernard) Collection","ark:/21198/zz001520qj","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001520qj-2-master.tif","","","221","","","text","","","","","","Page 205","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001520qj",""
"Picart (Bernard) Collection","ark:/21198/zz001520r2","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001520r2-1-master.tif","","","222","","","text","","","","","","Page 206","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001520r2",""
"Picart (Bernard) Collection","ark:/21198/zz001520sk","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001520sk-1-master.tif","","","223","","","text","","","","","","Page 207","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001520sk",""
"Picart (Bernard) Collection","ark:/21198/zz001520t3","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001520t3-1-master.tif","","","224","","","text","","","","","","Page 208","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001520t3",""
"Picart (Bernard) Collection","ark:/21198/zz001520vm","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001520vm-1-master.tif","","","225","","","text","","","","","","Page 209","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001520vm",""
"Picart (Bernard) Collection","ark:/21198/zz001520w4","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001520w4-1-master.tif","","","226","","","text","","","","","","Page 210","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001520w4",""
"Picart (Bernard) Collection","ark:/21198/zz001520xn","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001520xn-1-master.tif","","","227","","","text","","","","","","Page 211","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001520xn",""
"Picart (Bernard) Collection","ark:/21198/zz001520z5","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001520z5-1-master.tif","","","228","","","text","","","","","","Page 212","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001520z5",""
"Picart (Bernard) Collection","ark:/21198/zz00152105","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00152105-1-master.tif","","","229","","","text","","","","","","Page 213","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152105",""
"Picart (Bernard) Collection","ark:/21198/zz0015211p","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0015211p-1-master.tif","","","230","","","text","","","","","","Page 214","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015211p",""
"Picart (Bernard) Collection","ark:/21198/zz00152126","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00152126-1-master.tif","","","231","","","text","","","","","","Page 215","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152126",""
"Picart (Bernard) Collection","ark:/21198/zz0015213q","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0015213q-1-master.tif","","","232","","","text","","","","","","Page 216","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015213q",""
"Picart (Bernard) Collection","ark:/21198/zz00152147","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00152147-1-master.tif","","","233","","","text","","","","","","Page 217","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152147",""
"Picart (Bernard) Collection","ark:/21198/zz0015215r","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0015215r-1-master.tif","","","234","","","text","","","","","","Page 218","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015215r",""
"Picart (Bernard) Collection","ark:/21198/zz00152168","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00152168-1-master.tif","","","235","","","text","","","","","","Page 219","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152168",""
"Picart (Bernard) Collection","ark:/21198/zz0015217s","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0015217s-1-master.tif","","","236","","","text","","","","","","Page 220","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015217s",""
"Picart (Bernard) Collection","ark:/21198/zz00152189","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz00152189-1-master.tif","","","237","","","text","","","","","","Page 221","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152189",""
"Picart (Bernard) Collection","ark:/21198/zz0015219t","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz0015219t-1-master.tif","","","238","","","text","","","","","","Page 222","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015219t",""
"Picart (Bernard) Collection","ark:/21198/zz001521bb","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001521bb-1-master.tif","","","239","","","text","","","","","","Page 222a","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001521bb",""
"Picart (Bernard) Collection","ark:/21198/zz001521cv","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001521cv-1-master.tif","","","240","","","still image","","","","","","EGLISE des ARMENIENS.","v","","EGLISE des ARMENIENS.B. Picart dir.","Page 222b","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001521cv",""
"Picart (Bernard) Collection","ark:/21198/zz001521dc","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001521dc-1-master.tif","","","241","","","text","","","","","","Page 223","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001521dc",""
"Picart (Bernard) Collection","ark:/21198/zz001521fw","ark:/21198/zz0009pfk3","2","Completed","Page","picart/masters/21198-zz001521fw-1-master.tif","","","242","","","text","","","","","","Page 224","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001521fw",""
