"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Editor","Name.engraver","Title","Relation.rectoVerso","Relation.PageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz00153pg1","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153pg1-1-master.tif","","","82","","","text","","","","","","Page 056","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153pg1",""
"Picart (Bernard) Collection","ark:/21198/zz00153phj","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153phj-1-master.tif","","","83","","","text","","","","","","Page 057","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153phj",""
"Picart (Bernard) Collection","ark:/21198/zz00153pj2","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153pj2-1-master.tif","","","84","","","text","","","","","","Page 058","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153pj2",""
"Picart (Bernard) Collection","ark:/21198/zz00153pkk","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153pkk-1-master.tif","","","85","","","text","","","","","","Page 059","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153pkk",""
"Picart (Bernard) Collection","ark:/21198/zz00153pm3","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153pm3-1-master.tif","","","86","","","text","","","","","","Page 060","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153pm3",""
"Picart (Bernard) Collection","ark:/21198/zz00153pnm","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153pnm-1-master.tif","","","87","","","text","","","","","","Page 061","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153pnm",""
"Picart (Bernard) Collection","ark:/21198/zz00153pp4","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153pp4-1-master.tif","","","88","","","text","","","","","","Page 062","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153pp4",""
"Picart (Bernard) Collection","ark:/21198/zz00153pqn","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153pqn-1-master.tif","","","89","","","text","","","","","","Page 063","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153pqn",""
"Picart (Bernard) Collection","ark:/21198/zz00153pr5","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153pr5-1-master.tif","","","90","","","text","","","","","","Page 064","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153pr5",""
"Picart (Bernard) Collection","ark:/21198/zz00153psp","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153psp-1-master.tif","","","91","","","text","","","","","","Page 065","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153psp",""
"Picart (Bernard) Collection","ark:/21198/zz00153pt6","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153pt6-1-master.tif","","","92","","","text","","","","","","Page 066","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153pt6",""
"Picart (Bernard) Collection","ark:/21198/zz00153pvq","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153pvq-1-master.tif","","","93","","","text","","","","","","Page 067","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153pvq",""
"Picart (Bernard) Collection","ark:/21198/zz00153pw7","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153pw7-1-master.tif","","","94","","","text","","","","","","Page 068","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153pw7",""
"Picart (Bernard) Collection","ark:/21198/zz00153pxr","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153pxr-1-master.tif","","","95","","","text","","","","","","Page 069","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153pxr",""
"Picart (Bernard) Collection","ark:/21198/zz00153pz8","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153pz8-1-master.tif","","","96","","","text","","","","","","Page 070","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153pz8",""
"Picart (Bernard) Collection","ark:/21198/zz00153q08","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153q08-1-master.tif","","","97","","","text","","","","","","Page 071","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153q08",""
"Picart (Bernard) Collection","ark:/21198/zz00153q1s","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153q1s-1-master.tif","","","98","","","text","","","","","","Page 072","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153q1s",""
"Picart (Bernard) Collection","ark:/21198/zz00153q29","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153q29-1-master.tif","","","99","","","text","","","","","","Page 073","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153q29",""
"Picart (Bernard) Collection","ark:/21198/zz00153q3t","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153q3t-1-master.tif","","","100","","","text","","","","","","Page 074","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153q3t",""
"Picart (Bernard) Collection","ark:/21198/zz00153q4b","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153q4b-1-master.tif","","","101","","","text","","","","","","Page 075","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153q4b",""
"Picart (Bernard) Collection","ark:/21198/zz00153q5v","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153q5v-1-master.tif","","","102","","","text","","","","","","Page 076","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153q5v",""
"Picart (Bernard) Collection","ark:/21198/zz00153q6c","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153q6c-1-master.tif","","","103","","","text","","","","","","Page 077","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153q6c",""
"Picart (Bernard) Collection","ark:/21198/zz00153q7w","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153q7w-1-master.tif","","","104","","","text","","","","","","Page 078","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153q7w",""
"Picart (Bernard) Collection","ark:/21198/zz00153q8d","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153q8d-1-master.tif","","","105","","","text","","","","","","Page 079","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153q8d",""
"Picart (Bernard) Collection","ark:/21198/zz00153q9x","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153q9x-1-master.tif","","","106","","","text","","","","","","Page 080","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153q9x",""
"Picart (Bernard) Collection","ark:/21198/zz00153qbf","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153qbf-1-master.tif","","","107","","","text","","","","","","Page 081","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153qbf",""
"Picart (Bernard) Collection","ark:/21198/zz00153qcz","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153qcz-1-master.tif","","","108","","","text","","","","","","Page 082","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153qcz",""
"Picart (Bernard) Collection","ark:/21198/zz00153qdg","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153qdg-1-master.tif","","","109","","","text","","","","","","Page 083","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153qdg",""
"Picart (Bernard) Collection","ark:/21198/zz00153qf0","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153qf0-1-master.tif","","","110","","","text","","","","","","Page 084","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153qf0",""
"Picart (Bernard) Collection","ark:/21198/zz00153qgh","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153qgh-1-master.tif","","","111","","","text","","","","","","Page 085","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153qgh",""
"Picart (Bernard) Collection","ark:/21198/zz00153qh1","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153qh1-1-master.tif","","","112","","","text","","","","","","Page 086","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153qh1",""
"Picart (Bernard) Collection","ark:/21198/zz00153qjj","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153qjj-1-master.tif","","","113","","","text","","","","","","Page 087","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153qjj",""
"Picart (Bernard) Collection","ark:/21198/zz00153qk2","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153qk2-1-master.tif","","","114","","","text","","","","","","Page 088","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153qk2",""
"Picart (Bernard) Collection","ark:/21198/zz00153qmk","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153qmk-1-master.tif","","","115","","","text","","","","","","Page 088a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153qmk",""
"Picart (Bernard) Collection","ark:/21198/zz00153qn3","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153qn3-1-master.tif","","","116","","","still image","","","","","","La COMMUNION des ANGLICANS à SAINT PAUL.","v","","La COMMUNION des ANGLICANS à SAINT PAUL.J. V. Schley del. et fecit 1736.","Page 088b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153qn3",""
"Picart (Bernard) Collection","ark:/21198/zz00153qpm","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153qpm-1-master.tif","","","117","","","still image","","","","","","La COMMUNION des ANGLICANS à SAINT PAUL.","r","","La COMMUNION des ANGLICANS à SAINT PAUL.J. V. Schley del. et fecit 1736.","Page 088c","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153qpm",""
"Picart (Bernard) Collection","ark:/21198/zz00153qq4","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153qq4-1-master.tif","","","118","","","text","","","","","","Page 088d","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153qq4",""
"Picart (Bernard) Collection","ark:/21198/zz00153qrn","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153qrn-1-master.tif","","","119","","","text","","","","","","Page 089","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153qrn",""
"Picart (Bernard) Collection","ark:/21198/zz00153qs5","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153qs5-1-master.tif","","","120","","","text","","","","","","Page 090","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153qs5",""
"Picart (Bernard) Collection","ark:/21198/zz00153qtp","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153qtp-1-master.tif","","","121","","","text","","","","","","Page 090a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153qtp",""
"Picart (Bernard) Collection","ark:/21198/zz00153sq3","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153sq3-1-master.tif","","","122","","","still image","","","","","","Le SERMENT de la FILLE qui se trouve enceinte.","v","","Le SERMENT de la FILLE qui se trouve enceinte.W. Hogarth invenit.Le BAPTÊME domestique.J. V. Schley del. et fecit 1735.CONVOI Funebre des ANGLOIS.J. V. Schley del. et fecit 1735.","Page 090b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153sq3",""
"Picart (Bernard) Collection","ark:/21198/zz00153srm","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153srm-1-master.tif","","","123","","","still image","","","","","","Le BAPTÊME domestique.","r","","Le SERMENT de la FILLE qui se trouve enceinte.W. Hogarth invenit.Le BAPTÊME domestique.J. V. Schley del. et fecit 1735.CONVOI Funebre des ANGLOIS.J. V. Schley del. et fecit 1735.","Page 090c","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153srm",""
"Picart (Bernard) Collection","ark:/21198/zz00153ss4","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153ss4-1-master.tif","","","124","","","text","","","","","","Page 090d","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153ss4",""
"Picart (Bernard) Collection","ark:/21198/zz00153stn","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153stn-1-master.tif","","","125","","","text","","","","","","Page 091","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153stn",""
"Picart (Bernard) Collection","ark:/21198/zz00153sv5","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153sv5-1-master.tif","","","126","","","text","","","","","","Page 092","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153sv5",""
"Picart (Bernard) Collection","ark:/21198/zz00153swp","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153swp-1-master.tif","","","127","","","text","","","","","","Page 092a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153swp",""
"Picart (Bernard) Collection","ark:/21198/zz00153sx6","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153sx6-1-master.tif","","","128","","","still image","","","","","","Le MARIAGE CLANDESTIN.","v","","Le MARIAGE CLANDESTIN.Ceremonies FUNEBRES DOMESTIQUES chez les ANGLOIS.Du Bourg delin.","Page 092b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153sx6",""
"Picart (Bernard) Collection","ark:/21198/zz00153szq","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153szq-1-master.tif","","","129","","","text","","","","","","Page 093","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153szq",""
"Picart (Bernard) Collection","ark:/21198/zz00153t0q","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153t0q-1-master.tif","","","130","","","text","","","","","","Page 094","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153t0q",""
"Picart (Bernard) Collection","ark:/21198/zz00153t17","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153t17-1-master.tif","","","131","","","text","","","","","","Page 095","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153t17",""
"Picart (Bernard) Collection","ark:/21198/zz00153t2r","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153t2r-1-master.tif","","","132","","","text","","","","","","Page 096","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153t2r",""
"Picart (Bernard) Collection","ark:/21198/zz00153t38","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153t38-1-master.tif","","","133","","","text","","","","","","Page 097","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153t38",""
"Picart (Bernard) Collection","ark:/21198/zz00153t4s","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153t4s-1-master.tif","","","134","","","text","","","","","","Page 098","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153t4s",""
"Picart (Bernard) Collection","ark:/21198/zz00153t59","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153t59-1-master.tif","","","135","","","text","","","","","","Page 099","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153t59",""
"Picart (Bernard) Collection","ark:/21198/zz00153t6t","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153t6t-1-master.tif","","","136","","","text","","","","","","Page 100","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153t6t",""
"Picart (Bernard) Collection","ark:/21198/zz00153t7b","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153t7b-1-master.tif","","","137","","","text","","","","","","Page 101","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153t7b",""
"Picart (Bernard) Collection","ark:/21198/zz00153t8v","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153t8v-1-master.tif","","","138","","","text","","","","","","Page 102","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153t8v",""
"Picart (Bernard) Collection","ark:/21198/zz00153t9c","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153t9c-1-master.tif","","","139","","","text","","","","","","Page 103","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153t9c",""
"Picart (Bernard) Collection","ark:/21198/zz00153tbw","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153tbw-1-master.tif","","","140","","","text","","","","","","Page 104","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153tbw",""
"Picart (Bernard) Collection","ark:/21198/zz00153tcd","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153tcd-1-master.tif","","","141","","","text","","","","","","Page 105","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153tcd",""
"Picart (Bernard) Collection","ark:/21198/zz00153tdx","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153tdx-1-master.tif","","","142","","","text|~|still image","","","","","","Page 106","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153tdx",""
"Picart (Bernard) Collection","ark:/21198/zz00153tff","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153tff-1-master.tif","","","143","","","text|~|still image","","","","","","Page 107","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153tff",""
"Picart (Bernard) Collection","ark:/21198/zz00153tgz","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153tgz-1-master.tif","","","144","","","text","","","","","","Page 108","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153tgz",""
"Picart (Bernard) Collection","ark:/21198/zz00153thg","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153thg-1-master.tif","","","145","","","text","","","","","","Page 109","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153thg",""
"Picart (Bernard) Collection","ark:/21198/zz00153tj0","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153tj0-1-master.tif","","","146","","","text","","","","","","Page 110","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153tj0",""
"Picart (Bernard) Collection","ark:/21198/zz00153tkh","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153tkh-1-master.tif","","","147","","","text","","","","","","Page 111","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153tkh",""
"Picart (Bernard) Collection","ark:/21198/zz00153tm1","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153tm1-1-master.tif","","","148","","","text","","","","","","Page 112","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153tm1",""
"Picart (Bernard) Collection","ark:/21198/zz00153tnj","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153tnj-1-master.tif","","","149","","","text","","","","","","Page 113","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153tnj",""
"Picart (Bernard) Collection","ark:/21198/zz00153tp2","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153tp2-1-master.tif","","","150","","","text","","","","","","Page 114","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153tp2",""
"Picart (Bernard) Collection","ark:/21198/zz00153tqk","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153tqk-1-master.tif","","","151","","","text","","","","","","Page 115","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153tqk",""
"Picart (Bernard) Collection","ark:/21198/zz00153tr3","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153tr3-1-master.tif","","","152","","","text","","","","","","Page 116","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153tr3",""
"Picart (Bernard) Collection","ark:/21198/zz00153tsm","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153tsm-1-master.tif","","","153","","","text","","","","","","Page 117","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153tsm",""
"Picart (Bernard) Collection","ark:/21198/zz00153tt4","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153tt4-1-master.tif","","","154","","","text","","","","","","Page 118","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153tt4",""
"Picart (Bernard) Collection","ark:/21198/zz00153tvn","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153tvn-1-master.tif","","","155","","","text","","","","","","Page 119","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153tvn",""
"Picart (Bernard) Collection","ark:/21198/zz00153tw5","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153tw5-1-master.tif","","","156","","","text","","","","","","Page 120","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153tw5",""
"Picart (Bernard) Collection","ark:/21198/zz00153txp","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153txp-1-master.tif","","","157","","","text","","","","","","Page 121","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153txp",""
"Picart (Bernard) Collection","ark:/21198/zz00153tz6","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153tz6-1-master.tif","","","158","","","text","","","","","","Page 122","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153tz6",""
"Picart (Bernard) Collection","ark:/21198/zz00153v06","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153v06-1-master.tif","","","159","","","text|~|still image","","","","","","Page 123","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153v06",""
"Picart (Bernard) Collection","ark:/21198/zz00153v1q","ark:/21198/zz0009pfmm","2","Completed","Page","picart/masters/21198-zz00153v1q-1-master.tif","","","160","","","text|~|still image","","","","","","Page 124","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153v1q",""
