Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.subject,Coverage.geographic,Name.creator,Subject,Rights.publicationNote,Language,Type.genre,Author,Name.contributor,Name.correspondent,Name.repository,Rights.permissionNote,Name.photographer,Title,Date.creation,Date.publication,Description.note,Date.normalized,Description.caption,Description.abstract
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179r8d,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179r8d_503241_master.tif,10,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects,,,,,,,,,,Bloodline Protest,"July, 1979",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1979-07,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179r9x,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179r9x_503244_master.tif,11,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects,,,,,,,,,,Bloodline Protest,"July, 1979",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1979-07,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179rbf,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179rbf_503247_master.tif,5,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects,,,,,,,,,,Bloodline Protest - 8730 Sunset Blvd,"July, 1979",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1979-07,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179rcz,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179rcz_503250_master.tif,12,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects,,,,,,,,,,Bloodline Protest,"July, 1979",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1979-07,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179rdg,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179rdg_503253_master.tif,13,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects,,,,,,,,,,Bloodline Protest,"July, 1979",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1979-07,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179rf0,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179rf0_503256_master.tif,2,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects,,,,,,,,,,Bloodline Protest - Greater LA Press Club Event,"July, 1979",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1979-07,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179rgh,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179rgh_503259_master.tif,14,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects,,,,,,,,,,Bloodline Protest,"July, 1979",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1979-07,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179rh1,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179rh1_503262_master.tif,15,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects,,,,,,,,,,Bloodline Protest,"July, 1979",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1979-07,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179rjj,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179rjj_503265_master.tif,6,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects,,,,,,,,,,Bloodline Protest - 8730 Sunset Blvd,"July, 1979",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1979-07,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179rk2,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179rk2_503268_master.tif,16,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects,,,,,,,,,,Bloodline Protest,"July, 1979",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1979-07,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179rmk,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179rmk_503271_master.tif,3,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,,,,,,,,,Bloodline Protest - Greater LA Press Club Event,"July, 1979",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1979-07,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179rn3,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179rn3_503275_master.tif,17,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects,,,,,,,,,,Bloodline Protest,"July, 1979",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1979-07,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179rpm,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179rpm_503278_master.tif,18,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects,,,,,,,,,,Bloodline Billboard,"July, 1979",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1979-07,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179rq4,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179rq4_503281_master.tif,7,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects,,,,,,,,,,Bloodline Protest - Press Coverage,"July, 1979",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1979-07,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179rrn,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179rrn_503284_master.tif,20,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects,,,,,,,,,,Bloodline Protest,"July, 1979",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1979-07,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179rx7,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179rx7_503302_master.tif,22,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Pornography--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Pornography--Psychological Aspects|~|Pornography--Political aspects|~|Pornography in popular culture--Social aspects--United States,,,,,,,,,,Women Against Pornography,"June, 1985",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1985-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179s0r,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179s0r_503305_master.tif,24,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Pornography--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Pornography--Psychological Aspects|~|Pornography--Political aspects|~|Pornography in popular culture--Social aspects--United States,,,,,,,,,,Women Against Pornography - The Story of O Protest,"June, 1985",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1985-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179s18,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179s18_503310_master.tif,23,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Pornography--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Pornography--Psychological Aspects|~|Pornography--Political aspects|~|Pornography in popular culture--Social aspects--United States,,,,,,,,,,Women Against Pornography,"June, 1985",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1985-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00179s4t,ark:/21198/zz00179n4w,2,Completed,Page,wavav/images/masters/21198-zz00179s4t_503313_master.tif,26,,,,,,private,,still image,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Unknown,Pornography--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Pornography--Psychological Aspects|~|Pornography--Political aspects|~|Pornography in popular culture--Social aspects--United States,,,,,,,,,,Women Against Pornography Storefront,"June, 1985",,Rights.statementLocal: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.,1985-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sgxn,ark:/21198/zz000s2z4b,2,Completed,Work,,27,,,,,,,,text,copyrighted,,,Women Against Violence Against Women ,Los Angeles (Calif.),,,,eng,,,,,,,,Campaigns - Other,Between 1974 and 1986,,"Women Against Violence Against Women Collection: Box 5, 1 Folder; Box 9, 24 Folders.|~|Hillside Strangler memorial demonstration and related correspondence and notes. Correspondence between WAVAW, the Federal Trade Commission (FTC) and U.S. Congressman Edward Roybal re the ""Self-Defense"" advertising campaign undertaken by Max Factor to promote a new line of cosmetics. Copy of letter sent to Ellen Willis, copy of record reviewer Bruce Dancis' ""In These Times"" article about WAVAW and copy of response from WAVAW that appeared in March 12, 1979 edition of ""In These Times."" Press coverage of the Playboy sponsored Hugh M. Hefner First Amendment Awards and press releases and statements for the ""WAVAW Hugh Hefner Spirit of Playboy Awards,"" sponsored by WAVAW, Women Against Violence in Pornography and Media (WAVPM), and Women Against Pornography (WAP). Letters of protest against adult video games such as ""Custer's Revenge,"" ""Bachelor Party,"" and ""Beat'em and Eat'em"" produced by American Multiple Industries (AMI), response letters from AMI, press releases and publicity articles. Campaigns including: Beulah Land, Dressed to Kill, Bloodline, Windows, Tattoo, Firehouse Rape, Heaven Sent, The Eyes Have It, Killing Us Softly, Seduction, 9 1/2 Weeks, Pieces.",1974/1986,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sgz5,ark:/21198/zz0017sgxn,2,Completed,Page,,36,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Violence in mass media|~|Rape|~|Sex in mass media,,eng,,,,,,,,"Flyer Protesting ""9 1/2 Weeks""",1986,,,1986,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sh05,ark:/21198/zz0017sgz5,2,Completed,Page,wavav/images/masters/21198-zz0017sh05_725508_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sh1p,ark:/21198/zz0017sgxn,2,Completed,Page,,1,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Serial murders $z California $z Los Angeles County,,eng,,,,,,,,Instructions for Hillside Strangler Memorial Event,1977,,,1977,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sh26,ark:/21198/zz0017sgxn,2,Completed,Page,,4,,,,,,private,,text,copyrighted,unpublished,N,Women Against Violence Against Women ,Los Angeles (Calif.),,,,eng,letters (correspondence),,,,,,,"Letter from Congressman Regarding ""Self-Defense"" Campaign","January 18, 1978",,Rights.statementLocal: Need to obtain permission to publish from original author.,1978-01-18,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sh3q,ark:/21198/zz0017sgxn,2,Completed,Page,,3,,,,,,private,,text,copyrighted,unpublished,N,Women Against Violence Against Women ,Los Angeles (Calif.),,,,eng,letters (correspondence),,,,,,,"Letter from Federal Trade Commission Regarding ""Self-Defense"" Campaign","January 30, 1978",,Rights.statementLocal: Need to obtain permission to publish from original author.,1978-01-30,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sh47,ark:/21198/zz0017sgxn,2,Completed,Page,,9,,,,,,,,text,copyrighted,unpublished,Y,Paramount Pictures|~|Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Sadomasochism|~|Violence in mass media|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,,,,,,,,Press Release Calling for Discontinuation of Bloodline Film,"July 6, 1979",,,1979-07-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sh5r,ark:/21198/zz0017sgxn,2,Completed,Page,,10,,,,,,,,text,copyrighted,unpublished,Y,Paramount Pictures|~|Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Sadomasochism|~|Violence in mass media|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,letters (correspondence),,,,,,,Letter to Paramount Requesting Removal of All Advertising for Film,"July 6, 1979",,,1979-07-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sh68,ark:/21198/zz0017sgxn,2,Completed,Page,,11,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,"Los Angeles (Calif.)|~|Knoxville, Tennessee",,Rape|~|Rape--United States--Psychological aspects|~|Rape victims--Medical examinations|~|Rape--Investigation,,eng,letters (correspondence),"London, Julia",,,,,,Letter to Knoxville Mayor Regarding Firehouse Rape,"November 15, 1979",,Rights.statementLocal: Unsure as to whether or not permission from author needs to be obtained as she was writing on behalf of the organization.,1979-11-15,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sh7s,ark:/21198/zz0017sgxn,2,Completed,Page,,12,,,,,,,,text,copyrighted,,Y,Women Against Violence Against Women ,"Los Angeles (Calif.)|~|Knoxville, Tennessee",,Rape|~|Rape--United States--Psychological aspects|~|Rape--Investigation|~|Rape victims,unpublished,eng,letters (correspondence),"London, Julia",,,,,,Letter to Victim of Firehouse Rape,"November 17, 1979",,Rights.statementLocal: Unsure as to whether or not permission from author needs to be obtained as she was writing on behalf of the organization.,1979-11-17,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sh89,ark:/21198/zz0017sgxn,2,Completed,Page,,13,,,,,,private,,text,copyrighted,,N,Women Against Violence Against Women ,"Los Angeles (Calif.)|~|Knoxville, Tennessee",,Rape|~|Rape--United States--Psychological aspects|~|Rape victims--Medical examinations|~|Rape--Investigation,,eng,letters (correspondence),,,,,unpublished,,Response from Knoxville Mayor Regarding Firehouse Rape,"January 24, 1980",,Rights.statementLocal: Need to obtain permission to publish from original author.,1980-01-24,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sh9t,ark:/21198/zz0017sgxn,2,Completed,Page,,14,,,,,,,,text,copyrighted,unpublished,Y,"Hefner, Hugh M. (Hugh Marston), 1926-|~|Playboy Enterprises Inc, 20th century|~|Women Against Violence Against Women ",Los Angeles (Calif.),Women Against Violence Against Women ,Freedom of speech|~|Racism|~|Violence in mass media|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,,,,,,,,Press Release for Hugh M. Hefner Spirit of Playboy Awards,"June 26, 1980",,,1980-06-26,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shbb,ark:/21198/zz0017sgxn,2,Completed,Page,,15,,,,,,,,text,copyrighted,unpublished,Y,"Hefner, Hugh M. (Hugh Marston), 1926-|~|Playboy Enterprises Inc, 20th century|~|Women Against Violence Against Women ",Los Angeles (Calif.),Women Against Violence Against Women ,Freedom of speech|~|Violence in mass media|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,,,,,,,,Press Release for Hugh M. Hefner Spirit of Playboy Awards,"June 26, 1980",,,1980-06-26,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shcv,ark:/21198/zz0017sgxn,2,Completed,Page,,16,,,,,,private,,text,copyrighted,N,unknown,Women Against Violence Against Women |~|NBC Television Network|~|Columbia Pictures Television ,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Racism|~|Violence in mass media|~|Rape,,eng,,,,,,,,"Flyer for Campaign Against Airing of ""Beulah Land""",1980,,Rights.statementLocal: Need to obtain permission to publish from original author. Unsure who original author is.,1980,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shdc,ark:/21198/zz0017sgxn,2,Completed,Page,,17,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women |~|NBC Television Network|~|Columbia Pictures Television ,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Racism|~|Violence in mass media|~|Rape,,eng,letters (correspondence),,,,,,,"Form Letter Regarding Postponing Production of ""Beulah Land""",1980,,,1980,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shfw,ark:/21198/zz0017sgxn,2,Completed,Page,,18,,,,,,private,,text,copyrighted,unpublished,N,Women Against Violence Against Women ,Los Angeles (Calif.),NBC Television Network,Boycotts--California--Los Angeles|~|Racism|~|Violence in mass media|~|Rape,,eng,letters (correspondence),,,,,,,"Letter from NBC Regarding Postponing Production of ""Beulah Land""","June 20, 1980",,Rights.statementLocal: Need to obtain permission to publish from original author.,1980-06-20,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shgd,ark:/21198/zz0017sgxn,2,Completed,Page,,19,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Boycotts--United States|~|Violence in mass media|~|Rape|~|Sex in mass media|~|Sex in advertising,,eng,letters (correspondence),,,,,,,"Letter Initiating Letter Writing Campaign to Protest Film ""Dressed to Kill""","July 31, 1980",,,1980-07-31,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shhx,ark:/21198/zz0017sgxn,2,Completed,Page,,20,,,,,,,,text,copyrighted,unpublished,Y,Time Inc. Magazine Company|~|Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Violence in mass media|~|Rape|~|Sex in mass media|~|Sex in advertising,,eng,letters (correspondence),,,,,,,"Letter of Complaint to Time Regarding Advertising of Film ""Dressed to Kill""","August 4, 1980",,,1980-08-04,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shjf,ark:/21198/zz0017sgxn,2,Completed,Page,,21,,,,,,private,,text,copyrighted,unpublished,unknown,Women Against Violence Against Women |~|Filmways Pictures|~|Los Angeles Examiner,Los Angeles (Calif.),Women Against Violence Against Women ,Violence in mass media|~|Rape|~|Sex in mass media|~|Sex in advertising,,eng,letters (correspondence),"Singer, Cathy",,,,,,"Letter of Complaint to Los Angeles Examiner Regarding Advertising of Film ""Dressed to Kill""","August 5, 1980",,Rights.statementLocal: Unsure as to whether or not permission from author needs to be obtained as she was writing on behalf of the organization.,1980-08-05,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shkz,ark:/21198/zz0017sh1p,2,Completed,Page,wavav/images/masters/21198-zz0017shkz_725525_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shmg,ark:/21198/zz0017sh1p,2,Completed,Page,wavav/images/masters/21198-zz0017shmg_725531_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shn0,ark:/21198/zz0017sh1p,2,Completed,Page,wavav/images/masters/21198-zz0017shn0_725534_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shph,ark:/21198/zz0017sh1p,2,Completed,Page,wavav/images/masters/21198-zz0017shph_725538_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shq1,ark:/21198/zz0017sh26,2,Completed,Page,wavav/images/masters/21198-zz0017shq1_725547_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shrj,ark:/21198/zz0017sh3q,2,Completed,Page,wavav/images/masters/21198-zz0017shrj_725551_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shs2,ark:/21198/zz0017sh47,2,Completed,Page,wavav/images/masters/21198-zz0017shs2_725559_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shtk,ark:/21198/zz0017sh5r,2,Completed,Page,wavav/images/masters/21198-zz0017shtk_725571_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shv3,ark:/21198/zz0017sh68,2,Completed,Page,wavav/images/masters/21198-zz0017shv3_725595_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shwm,ark:/21198/zz0017sh68,2,Completed,Page,wavav/images/masters/21198-zz0017shwm_725598_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017shx4,ark:/21198/zz0017sh68,2,Completed,Page,wavav/images/masters/21198-zz0017shx4_725601_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sj0n,ark:/21198/zz0017sh7s,2,Completed,Page,wavav/images/masters/21198-zz0017sj0n_725604_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sj15,ark:/21198/zz0017sh89,2,Completed,Page,wavav/images/masters/21198-zz0017sj15_725610_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sj2p,ark:/21198/zz0017sh89,2,Completed,Page,wavav/images/masters/21198-zz0017sj2p_725613_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sj36,ark:/21198/zz0017sh89,2,Completed,Page,wavav/images/masters/21198-zz0017sj36_725616_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sj4q,ark:/21198/zz0017sh89,2,Completed,Page,wavav/images/masters/21198-zz0017sj4q_725998_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sq23,ark:/21198/zz0017sh9t,2,Completed,Page,wavav/images/masters/21198-zz0017sq23_726001_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sq3m,ark:/21198/zz0017sh9t,2,Completed,Page,wavav/images/masters/21198-zz0017sq3m_726004_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sq44,ark:/21198/zz0017sh9t,2,Completed,Page,wavav/images/masters/21198-zz0017sq44_726007_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
