"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Relation.textDirection","Format.extent","Relation.pageNumber","thumbnailImageName","masterImageName","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz000b9gmk","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000b9gmk-1-master.tif","119","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 119","r","","","","","","","","","","","","","","","","","21198-zz000b9gmk-1-thumbnail.jpg","21198-zz000b9gmk-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000b9gmk",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000b9gn3","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000b9gn3-1-master.tif","120","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 120","v","","","","","","","","","","","","","","","","","21198-zz000b9gn3-1-thumbnail.jpg","21198-zz000b9gn3-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000b9gn3",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3fc8","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3fc8-1-master.tif","121","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 121","r","","","","","","","","","","","","","","","","","21198-zz000j3fc8-1-thumbnail.jpg","21198-zz000j3fc8-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3fc8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3fds","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3fds-1-master.tif","122","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 122","v","","","","","","","","","","","","","","","","","21198-zz000j3fds-1-thumbnail.jpg","21198-zz000j3fds-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3fds",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3ff9","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3ff9-1-master.tif","123","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 123","r","","","","","","","","","","","","","","","","","21198-zz000j3ff9-1-thumbnail.jpg","21198-zz000j3ff9-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3ff9",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3fgt","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3fgt-1-master.tif","124","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 124","v","","","","","","","","","","","","","","","","","21198-zz000j3fgt-1-thumbnail.jpg","21198-zz000j3fgt-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3fgt",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3fhb","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3fhb-1-master.tif","125","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 125","r","","","","","","","","","","","","","","","","","21198-zz000j3fhb-1-thumbnail.jpg","21198-zz000j3fhb-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3fhb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3fjv","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3fjv-1-master.tif","126","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 126","v","","","","","","","","","","","","","","","","","21198-zz000j3fjv-1-thumbnail.jpg","21198-zz000j3fjv-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3fjv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3fkc","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3fkc-1-master.tif","127","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 127","r","","","","","","","","","","","","","","","","","21198-zz000j3fkc-1-thumbnail.jpg","21198-zz000j3fkc-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3fkc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3fmw","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3fmw-1-master.tif","128","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 128","v","","","","","","","","","","","","","","","","","21198-zz000j3fmw-1-thumbnail.jpg","21198-zz000j3fmw-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3fmw",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3fnd","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3fnd-1-master.tif","129","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 129","r","","","","","","","","","","","","","","","","","21198-zz000j3fnd-1-thumbnail.jpg","21198-zz000j3fnd-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3fnd",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3fpx","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3fpx-1-master.tif","130","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 130","v","","","","","","","","","","","","","","","","","21198-zz000j3fpx-1-thumbnail.jpg","21198-zz000j3fpx-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3fpx",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3fqf","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3fqf-1-master.tif","131","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 131","r","","","","","","","","","","","","","","","","","21198-zz000j3fqf-1-thumbnail.jpg","21198-zz000j3fqf-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3fqf",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3frz","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3frz-1-master.tif","132","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 132","v","","","","","","","","","","","","","","","","","21198-zz000j3frz-1-thumbnail.jpg","21198-zz000j3frz-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3frz",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3fsg","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3fsg-1-master.tif","133","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 133","r","","","","","","","","","","","","","","","","","21198-zz000j3fsg-1-thumbnail.jpg","21198-zz000j3fsg-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3fsg",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3ft0","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3ft0-1-master.tif","134","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 134","v","","","","","","","","","","","","","","","","","21198-zz000j3ft0-1-thumbnail.jpg","21198-zz000j3ft0-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3ft0",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3fvh","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3fvh-1-master.tif","135","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 135","r","","","","","","","","","","","","","","","","","21198-zz000j3fvh-1-thumbnail.jpg","21198-zz000j3fvh-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3fvh",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3fw1","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3fw1-1-master.tif","136","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 136","v","","","","","","","","","","","","","","","","","21198-zz000j3fw1-1-thumbnail.jpg","21198-zz000j3fw1-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3fw1",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3fxj","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3fxj-1-master.tif","137","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 137","r","","","","","","","","","","","","","","","","","21198-zz000j3fxj-1-thumbnail.jpg","21198-zz000j3fxj-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3fxj",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3fz2","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3fz2-1-master.tif","138","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 138","v","","","","","","","","","","","","","","","","","21198-zz000j3fz2-1-thumbnail.jpg","21198-zz000j3fz2-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3fz2",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3g02","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3g02-1-master.tif","139","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 139","r","","","","","","","","","","","","","","","","","21198-zz000j3g02-1-thumbnail.jpg","21198-zz000j3g02-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3g02",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3g1k","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3g1k-1-master.tif","140","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 140","v","","","","","","","","","","","","","","","","","21198-zz000j3g1k-1-thumbnail.jpg","21198-zz000j3g1k-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3g1k",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3gfs","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3gfs-1-master.tif","141","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 141","r","","","","","","","","","","","","","","","","","21198-zz000j3gfs-1-thumbnail.jpg","21198-zz000j3gfs-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3gfs",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3gg9","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3gg9-1-master.tif","142","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 142","v","","","","","","","","","","","","","","","","","21198-zz000j3gg9-1-thumbnail.jpg","21198-zz000j3gg9-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3gg9",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3ght","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3ght-1-master.tif","143","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 143","r","","","","","","","","","","","","","","","","","21198-zz000j3ght-1-thumbnail.jpg","21198-zz000j3ght-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3ght",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3gjb","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3gjb-1-master.tif","144","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 144","v","","","","","","","","","","","","","","","","","21198-zz000j3gjb-1-thumbnail.jpg","21198-zz000j3gjb-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3gjb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3gkv","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3gkv-1-master.tif","145","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 145","r","","","","","","","","","","","","","","","","","21198-zz000j3gkv-1-thumbnail.jpg","21198-zz000j3gkv-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3gkv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3gmc","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3gmc-1-master.tif","146","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 146","v","","","","","","","","","","","","","","","","","21198-zz000j3gmc-1-thumbnail.jpg","21198-zz000j3gmc-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3gmc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3gnw","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3gnw-1-master.tif","147","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 147","r","","","","","","","","","","","","","","","","","21198-zz000j3gnw-1-thumbnail.jpg","21198-zz000j3gnw-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3gnw",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3gpd","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3gpd-1-master.tif","148","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 148","v","","","","","","","","","","","","","","","","","21198-zz000j3gpd-1-thumbnail.jpg","21198-zz000j3gpd-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3gpd",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3gqx","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3gqx-1-master.tif","149","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 149","r","","","","","","","","","","","","","","","","","21198-zz000j3gqx-1-thumbnail.jpg","21198-zz000j3gqx-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3gqx",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3grf","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3grf-1-master.tif","150","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 150","v","","","","","","","","","","","","","","","","","21198-zz000j3grf-1-thumbnail.jpg","21198-zz000j3grf-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3grf",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3gsz","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3gsz-1-master.tif","151","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 151","r","","","","","","","","","","","","","","","","","21198-zz000j3gsz-1-thumbnail.jpg","21198-zz000j3gsz-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3gsz",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3gtg","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3gtg-1-master.tif","152","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 152","v","","","","","","","","","","","","","","","","","21198-zz000j3gtg-1-thumbnail.jpg","21198-zz000j3gtg-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3gtg",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3gv0","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3gv0-1-master.tif","153","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 153","r","","","","","","","","","","","","","","","","","21198-zz000j3gv0-1-thumbnail.jpg","21198-zz000j3gv0-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3gv0",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3gwh","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3gwh-1-master.tif","154","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 154","v","","","","","","","","","","","","","","","","","21198-zz000j3gwh-1-thumbnail.jpg","21198-zz000j3gwh-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3gwh",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3gx1","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3gx1-1-master.tif","155","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 155","r","","","","","","","","","","","","","","","","","21198-zz000j3gx1-1-thumbnail.jpg","21198-zz000j3gx1-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3gx1",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3gzj","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3gzj-1-master.tif","156","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 156","v","","","","","","","","","","","","","","","","","21198-zz000j3gzj-1-thumbnail.jpg","21198-zz000j3gzj-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3gzj",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3h0j","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3h0j-1-master.tif","157","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 157","r","","","","","","","","","","","","","","","","","21198-zz000j3h0j-1-thumbnail.jpg","21198-zz000j3h0j-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3h0j",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3h12","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3h12-1-master.tif","158","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 158","v","","","","","","","","","","","","","","","","","21198-zz000j3h12-1-thumbnail.jpg","21198-zz000j3h12-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3h12",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3h2k","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3h2k-1-master.tif","159","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 159","r","","","","","","","","","","","","","","","","","21198-zz000j3h2k-1-thumbnail.jpg","21198-zz000j3h2k-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3h2k",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3h33","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3h33-1-master.tif","160","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 160","v","","","","","","","","","","","","","","","","","21198-zz000j3h33-1-thumbnail.jpg","21198-zz000j3h33-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3h33",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3h96","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3h96-1-master.tif","161","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 161","r","","","","","","","","","","","","","","","","","21198-zz000j3h96-1-thumbnail.jpg","21198-zz000j3h96-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3h96",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hbq","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hbq-1-master.tif","162","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 162","v","","","","","","","","","","","","","","","","","21198-zz000j3hbq-1-thumbnail.jpg","21198-zz000j3hbq-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hbq",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hc7","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hc7-1-master.tif","163","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 163","r","","","","","","","","","","","","","","","","","21198-zz000j3hc7-1-thumbnail.jpg","21198-zz000j3hc7-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hc7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hdr","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hdr-1-master.tif","164","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 164","v","","","","","","","","","","","","","","","","","21198-zz000j3hdr-1-thumbnail.jpg","21198-zz000j3hdr-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hdr",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hf8","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hf8-1-master.tif","165","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 165","r","","","","","","","","","","","","","","","","","21198-zz000j3hf8-1-thumbnail.jpg","21198-zz000j3hf8-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hf8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hgs","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hgs-1-master.tif","166","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 166","v","","","","","","","","","","","","","","","","","21198-zz000j3hgs-1-thumbnail.jpg","21198-zz000j3hgs-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hgs",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hh9","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hh9-1-master.tif","167","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 167","r","","","","","","","","","","","","","","","","","21198-zz000j3hh9-1-thumbnail.jpg","21198-zz000j3hh9-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hh9",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hjt","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hjt-1-master.tif","168","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 168","v","","","","","","","","","","","","","","","","","21198-zz000j3hjt-1-thumbnail.jpg","21198-zz000j3hjt-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hjt",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hkb","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hkb-1-master.tif","169","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 169","r","","","","","","","","","","","","","","","","","21198-zz000j3hkb-1-thumbnail.jpg","21198-zz000j3hkb-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hkb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hmv","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hmv-1-master.tif","170","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 170","v","","","","","","","","","","","","","","","","","21198-zz000j3hmv-1-thumbnail.jpg","21198-zz000j3hmv-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hmv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hnc","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hnc-1-master.tif","171","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 171","r","","","","","","","","","","","","","","","","","21198-zz000j3hnc-1-thumbnail.jpg","21198-zz000j3hnc-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hnc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hpw","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hpw-1-master.tif","172","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 172","v","","","","","","","","","","","","","","","","","21198-zz000j3hpw-1-thumbnail.jpg","21198-zz000j3hpw-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hpw",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hqd","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hqd-1-master.tif","173","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 173","r","","","","","","","","","","","","","","","","","21198-zz000j3hqd-1-thumbnail.jpg","21198-zz000j3hqd-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hqd",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hrx","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hrx-1-master.tif","174","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 174","v","","","","","","","","","","","","","","","","","21198-zz000j3hrx-1-thumbnail.jpg","21198-zz000j3hrx-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hrx",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hsf","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hsf-1-master.tif","175","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 175","r","","","","","","","","","","","","","","","","","21198-zz000j3hsf-1-thumbnail.jpg","21198-zz000j3hsf-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hsf",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3htz","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3htz-1-master.tif","176","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 176","v","","","","","","","","","","","","","","","","","21198-zz000j3htz-1-thumbnail.jpg","21198-zz000j3htz-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3htz",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hvg","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hvg-1-master.tif","177","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 177","r","","","","","","","","","","","","","","","","","21198-zz000j3hvg-1-thumbnail.jpg","21198-zz000j3hvg-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hvg",""
