Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Language,Subject,Name.repository,Name.creator,Title,Relation.rectoVerso,Date.creation,Relation.isPartOf,Alt ID.local,AltTitle.uniform,Description.note,Format.dimensions,Description.abstract,Coverage.geographic,Relation.leafNumber,Date.normalized,Publisher.placeOfOrigin,Format.medium,Publisher.publisherName,Relation.textDirection,Format.extent,Relation.pageNumber,thumbnailImageName,masterImageName,Bucketeer State,IIIF Access URL
Medieval and Renaissance Manuscripts,ark:/21198/zz0009srj8,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009srj8-1-master.tif,121,,,,,,,,,pd,,,,,121,r,,,,,,,,,,,,,,,,,21198-zz0009srj8-1-thumbnail.jpg,21198-zz0009srj8-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009srj8
Medieval and Renaissance Manuscripts,ark:/21198/zz0009srks,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009srks-1-master.tif,122,,,,,,,,,pd,,,,,122,v,,,,,,,,,,,,,,,,,21198-zz0009srks-1-thumbnail.jpg,21198-zz0009srks-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009srks
Medieval and Renaissance Manuscripts,ark:/21198/zz0009srm9,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009srm9-1-master.tif,123,,,,,,,,,pd,,,,,123,r,,,,,,,,,,,,,,,,,21198-zz0009srm9-1-thumbnail.jpg,21198-zz0009srm9-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009srm9
Medieval and Renaissance Manuscripts,ark:/21198/zz0009srnt,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009srnt-1-master.tif,124,,,,,,,,,pd,,,,,124,v,,,,,,,,,,,,,,,,,21198-zz0009srnt-1-thumbnail.jpg,21198-zz0009srnt-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009srnt
Medieval and Renaissance Manuscripts,ark:/21198/zz0009srpb,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009srpb-1-master.tif,125,,,,,,,,,pd,,,,,125,r,,,,,,,,,,,,,,,,,21198-zz0009srpb-1-thumbnail.jpg,21198-zz0009srpb-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009srpb
Medieval and Renaissance Manuscripts,ark:/21198/zz0009srqv,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009srqv-1-master.tif,126,,,,,,,,,pd,,,,,126,v,,,,,,,,,,,,,,,,,21198-zz0009srqv-1-thumbnail.jpg,21198-zz0009srqv-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009srqv
Medieval and Renaissance Manuscripts,ark:/21198/zz0009srrc,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009srrc-1-master.tif,127,,,,,,,,,pd,,,,,127,r,,,,,,,,,,,,,,,,,21198-zz0009srrc-1-thumbnail.jpg,21198-zz0009srrc-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009srrc
Medieval and Renaissance Manuscripts,ark:/21198/zz0009srsw,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009srsw-1-master.tif,128,,,,,,,,,pd,,,,,128,v,,,,,,,,,,,,,,,,,21198-zz0009srsw-1-thumbnail.jpg,21198-zz0009srsw-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009srsw
Medieval and Renaissance Manuscripts,ark:/21198/zz0009srtd,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009srtd-1-master.tif,129,,,,,,,,,pd,,,,,129,r,,,,,,,,,,,,,,,,,21198-zz0009srtd-1-thumbnail.jpg,21198-zz0009srtd-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009srtd
Medieval and Renaissance Manuscripts,ark:/21198/zz0009srvx,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009srvx-1-master.tif,130,,,,,,,,,pd,,,,,130,v,,,,,,,,,,,,,,,,,21198-zz0009srvx-1-thumbnail.jpg,21198-zz0009srvx-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009srvx
Medieval and Renaissance Manuscripts,ark:/21198/zz0009srwf,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009srwf-1-master.tif,131,,,,,,,,,pd,,,,,131,r,,,,,,,,,,,,,,,,,21198-zz0009srwf-1-thumbnail.jpg,21198-zz0009srwf-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009srwf
Medieval and Renaissance Manuscripts,ark:/21198/zz0009srxz,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009srxz-1-master.tif,132,,,,,,,,,pd,,,,,132,v,,,,,,,,,,,,,,,,,21198-zz0009srxz-1-thumbnail.jpg,21198-zz0009srxz-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009srxz
Medieval and Renaissance Manuscripts,ark:/21198/zz0009srzg,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009srzg-1-master.tif,133,,,,,,,,,pd,,,,,133,r,,,,,,,,,,,,,,,,,21198-zz0009srzg-1-thumbnail.jpg,21198-zz0009srzg-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009srzg
Medieval and Renaissance Manuscripts,ark:/21198/zz0009ss0g,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009ss0g-1-master.tif,134,,,,,,,,,pd,,,,,134,v,,,,,,,,,,,,,,,,,21198-zz0009ss0g-1-thumbnail.jpg,21198-zz0009ss0g-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ss0g
Medieval and Renaissance Manuscripts,ark:/21198/zz0009ss10,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009ss10-1-master.tif,135,,,,,,,,,pd,,,,,135,r,,,,,,,,,,,,,,,,,21198-zz0009ss10-1-thumbnail.jpg,21198-zz0009ss10-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ss10
Medieval and Renaissance Manuscripts,ark:/21198/zz0009ss2h,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009ss2h-1-master.tif,136,,,,,,,,,pd,,,,,136,v,,,,,,,,,,,,,,,,,21198-zz0009ss2h-1-thumbnail.jpg,21198-zz0009ss2h-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ss2h
Medieval and Renaissance Manuscripts,ark:/21198/zz0009ss31,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009ss31-1-master.tif,137,,,,,,,,,pd,,,,,137,r,,,,,,,,,,,,,,,,,21198-zz0009ss31-1-thumbnail.jpg,21198-zz0009ss31-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ss31
Medieval and Renaissance Manuscripts,ark:/21198/zz0009ss4j,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009ss4j-1-master.tif,138,,,,,,,,,pd,,,,,138,v,,,,,,,,,,,,,,,,,21198-zz0009ss4j-1-thumbnail.jpg,21198-zz0009ss4j-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ss4j
Medieval and Renaissance Manuscripts,ark:/21198/zz0009ss52,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009ss52-1-master.tif,139,,,,,,,,,pd,,,,,139,r,,,,,,,,,,,,,,,,,21198-zz0009ss52-1-thumbnail.jpg,21198-zz0009ss52-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ss52
Medieval and Renaissance Manuscripts,ark:/21198/zz0009ss6k,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009ss6k-1-master.tif,140,,,,,,,,,pd,,,,,140,v,,,,,,,,,,,,,,,,,21198-zz0009ss6k-1-thumbnail.jpg,21198-zz0009ss6k-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ss6k
Medieval and Renaissance Manuscripts,ark:/21198/zz0009ss94,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009ss94-1-master.tif,141,,,,,,,,,pd,,,,,141,r,,,,,,,,,,,,,,,,,21198-zz0009ss94-1-thumbnail.jpg,21198-zz0009ss94-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ss94
Medieval and Renaissance Manuscripts,ark:/21198/zz0009ssbn,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009ssbn-1-master.tif,142,,,,,,,,,pd,,,,,142,v,,,,,,,,,,,,,,,,,21198-zz0009ssbn-1-thumbnail.jpg,21198-zz0009ssbn-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ssbn
Medieval and Renaissance Manuscripts,ark:/21198/zz0009ssc5,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009ssc5-1-master.tif,143,,,,,,,,,pd,,,,,143,r,,,,,,,,,,,,,,,,,21198-zz0009ssc5-1-thumbnail.jpg,21198-zz0009ssc5-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ssc5
Medieval and Renaissance Manuscripts,ark:/21198/zz0009ssdp,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009ssdp-1-master.tif,144,,,,,,,,,pd,,,,,144,v,,,,,,,,,,,,,,,,,21198-zz0009ssdp-1-thumbnail.jpg,21198-zz0009ssdp-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ssdp
Medieval and Renaissance Manuscripts,ark:/21198/zz0009ssf6,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009ssf6-1-master.tif,145,,,,,,,,,pd,,,,,145,r,,,,,,,,,,,,,,,,,21198-zz0009ssf6-1-thumbnail.jpg,21198-zz0009ssf6-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ssf6
Medieval and Renaissance Manuscripts,ark:/21198/zz0009ssgq,ark:/21198/zz0009s6dg,2,Completed,Page,medren/masters/21198-zz0009ssgq-1-master.tif,146,,,,,,,,,pd,,,,,146,v,,,,,,,,,,,,,,,,,21198-zz0009ssgq-1-thumbnail.jpg,21198-zz0009ssgq-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ssgq
