Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Type.genre,Rights.permission,Name.subject,Name.photographer,Rights.statementLocal,Rights.copyrightStatus,Alt ID.local,Relation.isPartOf,Title,Date.creation,Date.normalized,Format.dimensions,Format.extent,Name.repository,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2jqm,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/21198-zz002k2jqm_2376458_master.tif,,,,still image,black-and-white photographs,,"Khan, Shujaat","Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp125,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Ustad Shujaat Khan,,,3 1/2 x 5 in.,1 photograph: b&w,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2jqm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2jqm/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2jr4,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2jr4_2376494_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp131,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Indian Dancers and Musicians,,,4 x 6 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2jr4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2jr4/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2jsn,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2jsn_2376461_master.tif,,,,still image,color photographs,,"Khan, Shujaat","Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp126,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Ustad Shujaat Khan,March 1997,1997-03,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2jsn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2jsn/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2jt5,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2jt5_2376485_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp129,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Indian Musicians,,,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2jt5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2jt5/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2jvp,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2jvp_2376647_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp155,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2jvp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2jvp/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2jw6,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2jw6_2376497_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp132,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Indian Dancers and Musicians,,,4 x 6 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2jw6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2jw6/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2jxq,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2jxq_2376713_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp170,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2jxq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2jxq/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2jz7,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2jz7_2376515_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp135,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Bulgarian Musicians,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2jz7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2jz7/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2k07,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2k07_2376680_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp161,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2k07,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2k07/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2k1r,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2k1r_2376524_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp137,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Bulgarian Musicians,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2k1r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2k1r/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2k28,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2k28_2376686_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp162,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2k28,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2k28/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2k3s,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2k3s_2376509_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp134,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Bulgarian Musicians,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2k3s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2k3s/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2k49,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2k49_2376692_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp163,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2k49,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2k49/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2k5t,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2k5t_2376533_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp138,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Peter Sellars,August 1993,1993-08,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2k5t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2k5t/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2k6b,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2k6b_2376650_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp156,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2k6b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2k6b/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2k7v,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2k7v_2376542_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp140,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Peter Sellars,August 1993,1993-08,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2k7v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2k7v/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2k8c,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2k8c_2376695_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp164,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2k8c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2k8c/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2k9w,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2k9w_2376558_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp142,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Margalit Oved,August 1993,1993-08,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2k9w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2k9w/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2kbd,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2kbd_2376698_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp165,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2kbd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2kbd/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2kcx,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2kcx_2376573_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp143,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2kcx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2kcx/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2kdf,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2kdf_2376701_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp166,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2kdf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2kdf/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2kfz,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2kfz_2376587_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp145,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Margalit Oved,August 1993,1993-08,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2kfz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2kfz/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2kgg,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2kgg_2376704_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp167,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2kgg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2kgg/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2kh0,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2kh0_2376599_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp147,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2kh0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2kh0/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2kjh,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2kjh_2376716_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp171,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Whirling Dervishes and Ensemble,,,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2kjh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2kjh/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2kk1,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2kk1_2376609_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp149,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2kk1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2kk1/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2kmj,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2kmj_2376632_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp153,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2kmj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2kmj/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2kn2,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2kn2_2376620_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp151,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2kn2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2kn2/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2kpk,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2kpk_2376616_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp150,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2kpk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2kpk/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2kq3,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2kq3_2376626_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp152,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2kq3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2kq3/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2krm,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2krm_2376605_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp148,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2krm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2krm/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2ks4,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2ks4_2376674_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp160,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2ks4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2ks4/manifest
