Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Visibility,viewingHint,Delete in Title,Subject topic,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.subject,Subject,Subject.conceptTopic,Language,Rights.permissionNote,Name.creator,Rights.publicationNote,Text direction,IIIF Range,Name.repository,Title,Date.creation,Description.note,Summary,Description.caption,Date.normalized,Description.abstract,Date.created,AltTitle.other,Opac url,Finding Aid URL,IIIF Manifest URL
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vn1p,ark:/21198/zz000s2z5v,2,Completed,Work,,105,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vnfw,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - September 17, 1981","September 17, 1981",,,,1981-09-17,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vn1p/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vn26,ark:/21198/zz000s2z5v,2,Completed,Work,,107,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vngd,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - October 28, 1981","October 28, 1981",,,,1981-02-28,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vn26/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vn3q,ark:/21198/zz000s2z5v,2,Completed,Work,,109,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vnhx,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - November 19, 1981","November 19, 1981",,,,1981-11-19,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vn3q/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vn47,ark:/21198/zz000s2z5v,2,Completed,Work,,111,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vnjf,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - December 17, 1981","December 17, 1981",,,,1981-12-17,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vn47/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vnkz,ark:/21198/zz000s2z5v,2,Completed,Work,,113,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vnmg,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - January 28, 1982","January 28, 1982",,,,1982-01-28,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vnkz/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vnn0,ark:/21198/zz000s2z5v,2,Completed,Work,,115,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vnq1,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Special Meeting Minutes - February 10, 1982","February 10, 1982",,,,1982-02-10,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vnn0/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vnph,ark:/21198/zz000s2z5v,2,Completed,Work,,118,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vns2,text,,copyrighted,unknown,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - February 17, 1982","February 17, 1982",Rights.generalNote: Item contains personal information (home address for Bunny MacCulloch).,,,1982-02-17,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vnph/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vntk,ark:/21198/zz000s2z5v,2,Completed,Work,,116,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vnwm,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"SCWU Voting Member Qualification, Board of Directors Meeting - February 10, 1982","February 10, 1982",,,,1982-02-10,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vntk/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vnv3,ark:/21198/zz000s2z5v,2,Completed,Work,,117,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vnzn,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"SCWU Personnel Policies, Board of Directors Meeting - February 10, 1982","February 10, 1982",,,,1982-02-10,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vnv3/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vp2p,ark:/21198/zz000s2z5v,2,Completed,Work,,120,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vp36,text,,copyrighted,unknown,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,"MacCulloch, Bunny",,,,,"Report on the Women's Building - March 5, 1982","March 5, 1982",Rights.generalNote: Unsure as to whether copyright is held by organization or individual author.,,,1982-03-05,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vp2p/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vp4q,ark:/21198/zz000s2z5v,2,Completed,Work,,122,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vp57,text,,copyrighted,Y,published,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Do's and Dont's in SCWU Flyers - March, 1982","March, 1982","Approved by board at March, 1982 meeting",,,1982-03,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vp4q/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vp6r,ark:/21198/zz000s2z5v,2,Completed,Work,,123,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vp8s,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - April 14, 1982","April 14, 1982",,,,1982-04-14,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vp6r/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vp78,ark:/21198/zz000s2z5v,2,Completed,Work,,124,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vp99,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - April 22, 1982","April 22, 1982",,,,1982-04-22,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vp78/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vpcb,ark:/21198/zz000s2z5v,2,Completed,Work,,294,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vs9r,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - June 5, 1989","June 5, 1989",,,,1989-06-05,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vpcb/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vpdv,ark:/21198/zz000s2z5v,2,Completed,Work,,126,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vpfc,text,,copyrighted,unknown,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - May 19, 1982","May 19, 1982",Rights.generalNote: Item contains personal information (home address for Margie Mullen).,,,1982-05-19,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vpdv/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vr0m,ark:/21198/zz000s2z5v,2,Completed,Work,,128,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vr14,text,,copyrighted,unknown,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - June 16, 1982","June 16, 1982",Rights.generalNote: Item contains personal information (home address for Margie Mullen).,,,1982-06-16,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vr0m/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vr2n,ark:/21198/zz000s2z5v,2,Completed,Work,,130,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vr35,text,,copyrighted,unknown,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - July 14, 1982","July 14, 1982",Rights.generalNote: Item contains personal information (home address for Bunny MacCulloch).,,,1982-07-14,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vr2n/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vr4p,ark:/21198/zz000s2z5v,2,Completed,Work,,132,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vr6q,text,,copyrighted,unknown,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - August 11, 1982","August 11, 1982",Rights.generalNote: Item contains personal information (home address for Judi Doyle).,,,1982-08-11,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vr4p/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vr56,ark:/21198/zz000s2z5v,2,Completed,Work,,133,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vr77,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Results of Creative Efforts - August, 1982","August, 1982","This report was attached to the board of directors meeting minutes for the August 22, 1982 meeting.",,,1982-08,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vr56/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vr98,ark:/21198/zz000s2z5v,2,Completed,Work,,136,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vrbs,text,,copyrighted,unknown,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - September 15, 1982","September 15, 1982",Rights.generalNote: Item contains personal information (home address for Myra Riddell).,,,1982-09-15,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vr98/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vrc9,ark:/21198/zz000s2z5v,2,Completed,Work,,135,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vrdt,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Central Education Committee Meeting Minutes - September 13, 1982","September 13, 1982",,,,1982-09-13,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vrc9/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vrhc,ark:/21198/zz000s2z5v,2,Completed,Work,,138,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vrkd,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - October 21, 1982","October 21, 1982",,,,1982-10-21,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vrhc/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vrjw,ark:/21198/zz000s2z5v,2,Completed,Work,,139,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vrmx,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - October 28, 1982","October 28, 1982",,,,1982-10-28,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vrjw/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vrpz,ark:/21198/zz000s2z5v,2,Completed,Work,,141,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vrqg,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Central Education Committee Meeting Minutes - November 8, 1982","November 8, 1982",,,,1982-11-08,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vrpz/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vrr0,ark:/21198/zz000s2z5v,2,Completed,Work,,143,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vrsh,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - December 15, 1982","December 15, 1982",,,,1982-11-15,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vrr0/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vrt1,ark:/21198/zz000s2z5v,2,Completed,Work,,146,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vrxk,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - January 20, 1983","January 20, 1983",,,,1983-01-20,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vrt1/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vrvj,ark:/21198/zz000s2z5v,2,Completed,Work,,148,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vrz3,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - January 27, 1983","January 27, 1983",,,,1983-01-27,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vrvj/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vrw2,ark:/21198/zz000s2z5v,2,Completed,Work,,145,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vs03,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Central Education Committee Meeting Minutes - January 12, 1983","January 12, 1983",,,,1983-01-12,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vrw2/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vs1m,ark:/21198/zz000s2z5v,2,Completed,Work,,151,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vs24,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - March 14, 1983","March 14, 1983",,,,1983-03-14,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vs1m/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vs3n,ark:/21198/zz000s2z5v,2,Completed,Work,,153,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vs45,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Staff Report - March, 1983","March, 1983","Was included with Board of Director meeting minutes from March 24, 1983.",,,1983-03,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vs3n/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vs5p,ark:/21198/zz000s2z5v,2,Completed,Work,,155,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vs7q,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - May 19, 1983","March 19, 1983",,,,1983-03-19,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vs5p/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vs66,ark:/21198/zz000s2z5v,2,Completed,Work,,157,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vs87,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Staff Report - May, 1983","May, 1983","Was included with Board of Director meeting minutes from May 24, 1983.",,,1983-05,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vs66/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vsgb,ark:/21198/zz000s2z5v,2,Completed,Work,,158,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vsjc,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - June 16, 1983","June 16, 1983",,,,1983-06-16,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vsgb/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vshv,ark:/21198/zz000s2z5v,2,Completed,Work,,159,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vskw,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - June 23, 1983","June 23, 1983",,,,1983-06-23,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vshv/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vspf,ark:/21198/zz000s2z5v,2,Completed,Work,,161,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vsrg,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - July 21, 1983","July 21, 1983",,,,1983-07-21,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vspf/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vsqz,ark:/21198/zz000s2z5v,2,Completed,Work,,162,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vsth,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - July 28, 1983","July 28, 1983",,,,1983-07-28,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vsqz/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vswj,ark:/21198/zz000s2z5v,2,Completed,Work,,166,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vsx2,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,"Conger, Jean",Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Administrative Director's Report - September 22, 1983","September 22, 1983",,,,1983-09-22,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vswj/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vszk,ark:/21198/zz000s2z5v,2,Completed,Work,,167,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vt13,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - October 27, 1983","October 27, 1983",,,,1983-10-27,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vszk/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vt0k,ark:/21198/zz000s2z5v,2,Completed,Work,,168,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vt34,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Administrative Director's Report - October 27, 1983","October 27, 1983",,,,1983-10-27,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vt0k/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vt55,ark:/21198/zz000s2z5v,2,Completed,Work,,171,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vt6p,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Administrative Director's Report - December 8, 1983","December 8, 1983",,,,1983-12-08,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vt55/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vt76,ark:/21198/zz000s2z5v,2,Completed,Work,,174,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vt8q,text,,copyrighted,unknown,unpublished,Los Angeles (Calif.),,Unknown,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,,,,,,"Letter from San Gabriel Board Member - January 26, 1984","January 26, 1984","Rights.generalNote: Orphan work? Need to obtain permission to publish from original author (Wendy, last name unknown).",,,1984-01-26,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vt76/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vtc8,ark:/21198/zz000s2z5v,2,Completed,Work,,178,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vtgt,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,"Conger, Jean",Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Administrative Director's Report - March 22, 1984","March 22, 1984",,,,1984-03-22,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vtc8/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vtds,ark:/21198/zz000s2z5v,2,Completed,Work,,176,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vtf9,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"SCWU Recruitment Policy - March 12, 1984","March 12, 1984","Included with Board of Director's meeting minutes from March 22, 1984.",,,1984-03-12,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vtds/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vthb,ark:/21198/zz000s2z5v,2,Completed,Work,,180,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vtjv,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,"Conger, Jean",Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Administrative Director's Report - April 26, 1984","April 26, 1984",,,,1984-04-26,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vthb/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vtkc,ark:/21198/zz000s2z5v,2,Completed,Work,,184,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vtpx,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - July 18, 1984","July 18, 1984",,,,1984-07-18,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vtkc/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vtmw,ark:/21198/zz000s2z5v,2,Completed,Work,,185,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vtqf,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - July 26, 1984","July 26, 1984",,,,1984-07-26,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vtmw/manifest
