"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.publication","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz001hgqmn","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgqmn-1-master.tif","","","77","","","text","","","","","","page 058","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgqmn",""
"Picart (Bernard) Collection","ark:/21198/zz001hgqn5","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgqn5-1-master.tif","","","78","","","text","","","","","","page 059","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgqn5",""
"Picart (Bernard) Collection","ark:/21198/zz001hgqpp","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgqpp-1-master.tif","","","79","","","text","","","","","","page 060","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgqpp",""
"Picart (Bernard) Collection","ark:/21198/zz001hgqq6","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgqq6-1-master.tif","","","80","","","text","","","","","","page 061","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgqq6",""
"Picart (Bernard) Collection","ark:/21198/zz001hgqrq","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgqrq-1-master.tif","","","81","","","text","","","","","","page 062","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgqrq",""
"Picart (Bernard) Collection","ark:/21198/zz001hgqs7","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgqs7-1-master.tif","","","82","","","text","","","","","","page 063","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgqs7",""
"Picart (Bernard) Collection","ark:/21198/zz001hgqtr","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgqtr-1-master.tif","","","83","","","text","","","","","","page 064","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgqtr",""
"Picart (Bernard) Collection","ark:/21198/zz001hgqv8","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgqv8-1-master.tif","","","84","","","still image","","","","","","Le BAPTEME ADMINISTRE par un PRETRE. Le BAPTEME ADMINISTRE par la SAGE-FEMME.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgqv8",""
"Picart (Bernard) Collection","ark:/21198/zz001hgqws","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgqws-1-master.tif","","","85","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgqws",""
"Picart (Bernard) Collection","ark:/21198/zz001hgqx9","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgqx9-1-master.tif","","","86","","","text","","","","","","page 065","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgqx9",""
"Picart (Bernard) Collection","ark:/21198/zz001hgqzt","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgqzt-1-master.tif","","","88","","","text","","","","","","page 066","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgqzt",""
"Picart (Bernard) Collection","ark:/21198/zz001hgr0t","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgr0t-1-master.tif","","","90","","","still image","","","","","","CEREMONIE de la CONFIRMATION. Autre Maniere de CONFIRMER.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgr0t",""
"Picart (Bernard) Collection","ark:/21198/zz001hgr1b","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgr1b-1-master.tif","","","92","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgr1b",""
"Picart (Bernard) Collection","ark:/21198/zz001hgr2v","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgr2v-1-master.tif","","","93","","","text","","","","","","page 067","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgr2v",""
"Picart (Bernard) Collection","ark:/21198/zz001hgr3c","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgr3c-1-master.tif","","","94","","","text","","","","","","page 068","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgr3c",""
"Picart (Bernard) Collection","ark:/21198/zz001hgr4w","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgr4w-1-master.tif","","","95","","","still image","","","","","","La COMMUNION. Le VIATIQUE.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgr4w",""
"Picart (Bernard) Collection","ark:/21198/zz001hgr5d","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgr5d-1-master.tif","","","96","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgr5d",""
"Picart (Bernard) Collection","ark:/21198/zz001hgr6x","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgr6x-1-master.tif","","","97","","","text","","","","","","page 069","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgr6x",""
"Picart (Bernard) Collection","ark:/21198/zz001hgr7f","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgr7f-1-master.tif","","","98","","","text","","","","","","page 070","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgr7f",""
"Picart (Bernard) Collection","ark:/21198/zz001hgr8z","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgr8z-1-master.tif","","","99","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgr8z",""
"Picart (Bernard) Collection","ark:/21198/zz001hgr9g","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgr9g-1-master.tif","","","100","","","still image","","","","","","La CONFESSION. EXTREME ONCTION.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgr9g",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrb0","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrb0-1-master.tif","","","101","","","text","","","","","","page 071","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrb0",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrch","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrch-1-master.tif","","","102","","","text","","","","","","page 072","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrch",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrd1","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrd1-1-master.tif","","","103","","","text","","","","","","page 073","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrd1",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrfj","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrfj-1-master.tif","","","104","","","text","","","","","","page 074","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrfj",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrg2","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrg2-1-master.tif","","","105","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrg2",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrhk","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrhk-1-master.tif","","","106","","","still image","","","","","","Les PENITENS se PRESENTENT. On leur met le CILICE. On les met hors de L'EGLISE. Ils sont devant la porte de l'Eglise, les CIERGES ETEINTS. On les fait RENTRER, en les prenant par la main. Pendant qu'ils sont a genoux, on RECITE les LITANIES.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrhk",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrj3","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrj3-1-master.tif","","","107","","","text","","","","","","page 075","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrj3",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrkm","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrkm-1-master.tif","","","108","","","text","","","","","","page 076","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrkm",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrm4","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrm4-1-master.tif","","","109","","","still image","","","","","","DEGRADATION de L'EVEQUE. RETABLISSEMENT de celui qui avoit ete DEGRADE. L'EXCOMMUNICATION a chandelles eteintes. RETABLISSEMENT d'un EXCOMMUNIE. RECONCILIATION de L'HERETIQUE. L'HERETIQUE conduit aux pieds de l'Autel par L'EVEQUE.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrm4",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrnn","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrnn-1-master.tif","","","110","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrnn",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrp5","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrp5-1-master.tif","","","111","","","text","","","","","","page 077","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrp5",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrqp","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrqp-1-master.tif","","","112","","","text","","","","","","page 078","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrqp",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrr6","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrr6-1-master.tif","","","113","","","text","","","","","","page 079","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrr6",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrsq","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrsq-1-master.tif","","","114","","","text","","","","","","page 080","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrsq",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrt7","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrt7-1-master.tif","","","115","","","text","","","","","","page 081","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrt7",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrvr","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrvr-1-master.tif","","","116","","","text","","","","","","page 082","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrvr",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrw8","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrw8-1-master.tif","","","117","","","text","","","","","","page 083","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrw8",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrxs","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrxs-1-master.tif","","","118","","","text","","","","","","page 084","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrxs",""
"Picart (Bernard) Collection","ark:/21198/zz001hgrz9","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgrz9-1-master.tif","","","119","","","text","","","","","","page 085","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgrz9",""
"Picart (Bernard) Collection","ark:/21198/zz001hgs09","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgs09-1-master.tif","","","120","","","text","","","","","","page 086","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgs09",""
"Picart (Bernard) Collection","ark:/21198/zz001hgs1t","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgs1t-1-master.tif","","","121","","","text","","","","","","page 087","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgs1t",""
"Picart (Bernard) Collection","ark:/21198/zz001hgs2b","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgs2b-1-master.tif","","","122","","","text","","","","","","page 088","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgs2b",""
"Picart (Bernard) Collection","ark:/21198/zz001hgs3v","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgs3v-1-master.tif","","","123","","","still image","","","","","","L'EXPOSISION du CORPS a la Porte du Logis. L'OFRANDE du PAIN et du VIN a la MESSE des MORTS.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgs3v",""
"Picart (Bernard) Collection","ark:/21198/zz001hgs4c","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgs4c-1-master.tif","","","124","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgs4c",""
"Picart (Bernard) Collection","ark:/21198/zz001hgs5w","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgs5w-1-master.tif","","","125","","","text","","","","","","page 089","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgs5w",""
"Picart (Bernard) Collection","ark:/21198/zz001hgs6d","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgs6d-1-master.tif","","","126","","","text","","","","","","page 090","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgs6d",""
"Picart (Bernard) Collection","ark:/21198/zz001hgs7x","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgs7x-1-master.tif","","","127","","","text","","","","","","page 091","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgs7x",""
"Picart (Bernard) Collection","ark:/21198/zz001hgs8f","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgs8f-1-master.tif","","","128","","","text","","","","","","page 092","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgs8f",""
"Picart (Bernard) Collection","ark:/21198/zz001hgs9z","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgs9z-1-master.tif","","","129","","","text","","","","","","page 093","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgs9z",""
"Picart (Bernard) Collection","ark:/21198/zz001hgsbg","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgsbg-1-master.tif","","","130","","","text","","","","","","page 094","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgsbg",""
"Picart (Bernard) Collection","ark:/21198/zz001hgsc0","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgsc0-1-master.tif","","","131","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgsc0",""
"Picart (Bernard) Collection","ark:/21198/zz001hgsdh","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgsdh-1-master.tif","","","132","","","still image","","","","","","Le CONVOI FUNEBRE. Le CORPS EXPOSE dans le CHOEUR. On jette L'EAU BENITE sur le CORPS apres qu'on la DESCENDU dans la FOSSE. (left gatefold)","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgsdh",""
"Picart (Bernard) Collection","ark:/21198/zz001hgsf1","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgsf1-1-master.tif","","","133","","","still image","","","","","","Le CONVOI FUNEBRE. Le CORPS EXPOSE dans le CHOEUR. On jette L'EAU BENITE sur le CORPS apres qu'on la DESCENDU dans la FOSSE. (right gatefold)","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgsf1",""
"Picart (Bernard) Collection","ark:/21198/zz001hgsgj","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgsgj-1-master.tif","","","134","","","still image","","","","","","Le CONVOI FUNEBRE. Le CORPS EXPOSE dans le CHOEUR. On jette L'EAU BENITE sur le CORPS apres qu'on la DESCENDU dans la FOSSE. (full gatefold)","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgsgj",""
"Picart (Bernard) Collection","ark:/21198/zz001hgsh2","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgsh2-1-master.tif","","","135","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgsh2",""
"Picart (Bernard) Collection","ark:/21198/zz001hgsjk","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgsjk-1-master.tif","","","136","","","text","","","","","","page 095","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgsjk",""
"Picart (Bernard) Collection","ark:/21198/zz001hgsk3","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgsk3-1-master.tif","","","137","","","text","","","","","","page 096","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgsk3",""
"Picart (Bernard) Collection","ark:/21198/zz001hgsmm","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgsmm-1-master.tif","","","138","","","text","","","","","","page 097","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgsmm",""
"Picart (Bernard) Collection","ark:/21198/zz001hgsn4","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgsn4-1-master.tif","","","139","","","text","","","","","","page 098","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgsn4",""
"Picart (Bernard) Collection","ark:/21198/zz001hgspn","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgspn-1-master.tif","","","140","","","text","","","","","","page 099","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgspn",""
"Picart (Bernard) Collection","ark:/21198/zz001hgsq5","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgsq5-1-master.tif","","","141","","","text","","","","","","page 100","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgsq5",""
"Picart (Bernard) Collection","ark:/21198/zz001hgsrp","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgsrp-1-master.tif","","","142","","","text","","","","","","page 101","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgsrp",""
"Picart (Bernard) Collection","ark:/21198/zz001hgss6","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgss6-1-master.tif","","","143","","","text","","","","","","page 102","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgss6",""
"Picart (Bernard) Collection","ark:/21198/zz001hgstq","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgstq-1-master.tif","","","144","","","text","","","","","","page 103","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgstq",""
"Picart (Bernard) Collection","ark:/21198/zz001hgsv7","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgsv7-1-master.tif","","","145","","","text","","","","","","page 104","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgsv7",""
"Picart (Bernard) Collection","ark:/21198/zz001hgswr","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgswr-1-master.tif","","","146","","","text","","","","","","page 105","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgswr",""
"Picart (Bernard) Collection","ark:/21198/zz001hgsx8","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgsx8-1-master.tif","","","147","","","text","","","","","","page 106","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgsx8",""
"Picart (Bernard) Collection","ark:/21198/zz001hgszs","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgszs-1-master.tif","","","148","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgszs",""
"Picart (Bernard) Collection","ark:/21198/zz001hgt0s","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgt0s-1-master.tif","","","149","","","still image","","","","","","Ceremonie de MARIAGE. Benediction du LIT NUPTIAL.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgt0s",""
"Picart (Bernard) Collection","ark:/21198/zz001hgt19","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgt19-1-master.tif","","","150","","","text","","","","","","page 107","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgt19",""
"Picart (Bernard) Collection","ark:/21198/zz001hgt2t","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgt2t-1-master.tif","","","151","","","text","","","","","","page 108","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgt2t",""
"Picart (Bernard) Collection","ark:/21198/zz001hgt3b","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgt3b-1-master.tif","","","152","","","text","","","","","","page 109","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgt3b",""
"Picart (Bernard) Collection","ark:/21198/zz001hgt4v","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgt4v-1-master.tif","","","153","","","text","","","","","","page 110","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgt4v",""
"Picart (Bernard) Collection","ark:/21198/zz001hgt5c","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgt5c-1-master.tif","","","154","","","text","","","","","","page 111","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgt5c",""
"Picart (Bernard) Collection","ark:/21198/zz001hgt6w","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgt6w-1-master.tif","","","155","","","text","","","","","","page 112","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgt6w",""
"Picart (Bernard) Collection","ark:/21198/zz001hgt7d","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgt7d-1-master.tif","","","156","","","text","","","","","","page 113","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgt7d",""
