"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.publication","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL"
"Picart (Bernard) Collection","ark:/21198/zz001hjq07","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjq07-1-master.tif","","","157","","","text","","","","","","page 138","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjq07"
"Picart (Bernard) Collection","ark:/21198/zz001hjq1r","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjq1r-1-master.tif","","","158","","","text","","","","","","page 139","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjq1r"
"Picart (Bernard) Collection","ark:/21198/zz001hjq28","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjq28-1-master.tif","","","159","","","text","","","","","","page 140","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjq28"
"Picart (Bernard) Collection","ark:/21198/zz001hjq3s","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjq3s-1-master.tif","","","160","","","text","","","","","","page 141","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjq3s"
"Picart (Bernard) Collection","ark:/21198/zz001hjq49","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjq49-1-master.tif","","","161","","","text","","","","","","page 142","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjq49"
"Picart (Bernard) Collection","ark:/21198/zz001hjq5t","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjq5t-1-master.tif","","","162","","","text","","","","","","page 143","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjq5t"
"Picart (Bernard) Collection","ark:/21198/zz001hjq6b","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjq6b-1-master.tif","","","163","","","text","","","","","","page 144","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjq6b"
"Picart (Bernard) Collection","ark:/21198/zz001hjq7v","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjq7v-1-master.tif","","","164","","","text","","","","","","page 145","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjq7v"
"Picart (Bernard) Collection","ark:/21198/zz001hjq8c","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjq8c-1-master.tif","","","165","","","text","","","","","","page 146","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjq8c"
"Picart (Bernard) Collection","ark:/21198/zz001hjq9w","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjq9w-1-master.tif","","","166","","","text","","","","","","page 147","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjq9w"
"Picart (Bernard) Collection","ark:/21198/zz001hjqbd","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqbd-1-master.tif","","","167","","","text","","","","","","page 148","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqbd"
"Picart (Bernard) Collection","ark:/21198/zz001hjqcx","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqcx-1-master.tif","","","168","","","text","","","","","","page 149","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqcx"
"Picart (Bernard) Collection","ark:/21198/zz001hjqdf","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqdf-1-master.tif","","","169","","","text","","","","","","page 150","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqdf"
"Picart (Bernard) Collection","ark:/21198/zz001hjqfz","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqfz-1-master.tif","","","170","","","text","","","","","","page 151","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqfz"
"Picart (Bernard) Collection","ark:/21198/zz001hjqgg","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqgg-1-master.tif","","","171","","","text","","","","","","page 152","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqgg"
"Picart (Bernard) Collection","ark:/21198/zz001hjqh0","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqh0-1-master.tif","","","172","","","text","","","","","","page 153","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqh0"
"Picart (Bernard) Collection","ark:/21198/zz001hjqjh","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqjh-1-master.tif","","","173","","","text","","","","","","page 154","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqjh"
"Picart (Bernard) Collection","ark:/21198/zz001hjqk1","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqk1-1-master.tif","","","174","","","text","","","","","","page 155","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqk1"
"Picart (Bernard) Collection","ark:/21198/zz001hjqmj","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqmj-1-master.tif","","","175","","","text","","","","","","page 156","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqmj"
"Picart (Bernard) Collection","ark:/21198/zz001hjqn2","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqn2-1-master.tif","","","176","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqn2"
"Picart (Bernard) Collection","ark:/21198/zz001hjqpk","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqpk-1-master.tif","","","177","","","text|~|still image","","","","","","DEUIL des FEMMES GREQUES à RAMA. BAPTÊME des GRECS dans le JOURDAIN. (lefthand gatefold)","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqpk"
"Picart (Bernard) Collection","ark:/21198/zz001hjqq3","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqq3-1-master.tif","","","178","","","text","","","","","","DEUIL des FEMMES GREQUES à RAMA. BAPTÊME des GRECS dans le JOURDAIN. (righthand gatefold)","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqq3"
"Picart (Bernard) Collection","ark:/21198/zz001hjqrm","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqrm-1-master.tif","","","179","","","text","","","","","","DEUIL des FEMMES GREQUES à RAMA. BAPTÊME des GRECS dans le JOURDAIN. (full gatefold)","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqrm"
"Picart (Bernard) Collection","ark:/21198/zz001hjqs4","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqs4-1-master.tif","","","180","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqs4"
"Picart (Bernard) Collection","ark:/21198/zz001hjqtn","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqtn-1-master.tif","","","181","","","text","","","","","","page 157","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqtn"
"Picart (Bernard) Collection","ark:/21198/zz001hjqv5","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqv5-1-master.tif","","","182","","","text","","","","","","page 158","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqv5"
"Picart (Bernard) Collection","ark:/21198/zz001hjqwp","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqwp-1-master.tif","","","183","","","text","","","","","","page 159","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqwp"
"Picart (Bernard) Collection","ark:/21198/zz001hjqx6","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqx6-1-master.tif","","","184","","","text","","","","","","page 160","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqx6"
"Picart (Bernard) Collection","ark:/21198/zz001hjqzq","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjqzq-1-master.tif","","","185","","","text","","","","","","page 161","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjqzq"
"Picart (Bernard) Collection","ark:/21198/zz001hjr0q","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjr0q-1-master.tif","","","186","","","text","","","","","","page 162","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjr0q"
"Picart (Bernard) Collection","ark:/21198/zz001hjr17","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjr17-1-master.tif","","","187","","","text","","","","","","page 163","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjr17"
"Picart (Bernard) Collection","ark:/21198/zz001hjr2r","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjr2r-1-master.tif","","","188","","","text","","","","","","page 164","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjr2r"
"Picart (Bernard) Collection","ark:/21198/zz001hjr38","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjr38-1-master.tif","","","189","","","text","","","","","","page 165","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjr38"
"Picart (Bernard) Collection","ark:/21198/zz001hjr4s","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjr4s-1-master.tif","","","190","","","text","","","","","","page 166","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjr4s"
"Picart (Bernard) Collection","ark:/21198/zz001hjr59","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjr59-1-master.tif","","","191","","","text","","","","","","page 167","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjr59"
"Picart (Bernard) Collection","ark:/21198/zz001hjr6t","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjr6t-1-master.tif","","","192","","","text","","","","","","page 168","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjr6t"
"Picart (Bernard) Collection","ark:/21198/zz001hjr7b","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjr7b-1-master.tif","","","193","","","text","","","","","","page 169","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjr7b"
"Picart (Bernard) Collection","ark:/21198/zz001hjr8v","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjr8v-1-master.tif","","","194","","","text","","","","","","page 170","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjr8v"
"Picart (Bernard) Collection","ark:/21198/zz001hjr9c","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjr9c-1-master.tif","","","195","","","text","","","","","","page 171","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjr9c"
"Picart (Bernard) Collection","ark:/21198/zz001hjrbw","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrbw-1-master.tif","","","196","","","text","","","","","","page 172","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrbw"
"Picart (Bernard) Collection","ark:/21198/zz001hjrcd","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrcd-1-master.tif","","","197","","","text","","","","","","page 173","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrcd"
"Picart (Bernard) Collection","ark:/21198/zz001hjrdx","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrdx-1-master.tif","","","198","","","text","","","","","","page 174","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrdx"
"Picart (Bernard) Collection","ark:/21198/zz001hjrff","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrff-1-master.tif","","","199","","","text","","","","","","page 175","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrff"
"Picart (Bernard) Collection","ark:/21198/zz001hjrgz","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrgz-1-master.tif","","","200","","","text","","","","","","page 176","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrgz"
"Picart (Bernard) Collection","ark:/21198/zz001hjrhg","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrhg-1-master.tif","","","201","","","text","","","","","","page 177","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrhg"
"Picart (Bernard) Collection","ark:/21198/zz001hjrj0","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrj0-1-master.tif","","","202","","","text","","","","","","page 178","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrj0"
"Picart (Bernard) Collection","ark:/21198/zz001hjrkh","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrkh-1-master.tif","","","203","","","text","","","","","","page 179","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrkh"
"Picart (Bernard) Collection","ark:/21198/zz001hjrm1","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrm1-1-master.tif","","","204","","","text","","","","","","page 180","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrm1"
"Picart (Bernard) Collection","ark:/21198/zz001hjrnj","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrnj-1-master.tif","","","205","","","text","","","","","","page 181","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrnj"
"Picart (Bernard) Collection","ark:/21198/zz001hjrp2","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrp2-1-master.tif","","","206","","","text","","","","","","page 182","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrp2"
"Picart (Bernard) Collection","ark:/21198/zz001hjrqk","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrqk-1-master.tif","","","207","","","text","","","","","","page 183","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrqk"
"Picart (Bernard) Collection","ark:/21198/zz001hjrr3","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrr3-1-master.tif","","","208","","","text","","","","","","page 184","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrr3"
"Picart (Bernard) Collection","ark:/21198/zz001hjrsm","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrsm-1-master.tif","","","209","","","text","","","","","","page 185","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrsm"
"Picart (Bernard) Collection","ark:/21198/zz001hjrt4","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrt4-1-master.tif","","","210","","","text","","","","","","page 186","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrt4"
"Picart (Bernard) Collection","ark:/21198/zz001hjrvn","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrvn-1-master.tif","","","211","","","text","","","","","","page 187","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrvn"
"Picart (Bernard) Collection","ark:/21198/zz001hjrw5","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrw5-1-master.tif","","","212","","","text","","","","","","page 188","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrw5"
"Picart (Bernard) Collection","ark:/21198/zz001hjrxp","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrxp-1-master.tif","","","213","","","text","","","","","","page 189","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrxp"
"Picart (Bernard) Collection","ark:/21198/zz001hjrz6","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjrz6-1-master.tif","","","214","","","text","","","","","","page 190","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjrz6"
"Picart (Bernard) Collection","ark:/21198/zz001hjs06","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjs06-1-master.tif","","","215","","","text","","","","","","page 191","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjs06"
"Picart (Bernard) Collection","ark:/21198/zz001hjs1q","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjs1q-1-master.tif","","","216","","","text","","","","","","page 192","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjs1q"
"Picart (Bernard) Collection","ark:/21198/zz001hjs27","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjs27-1-master.tif","","","217","","","text","","","","","","page 193","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjs27"
"Picart (Bernard) Collection","ark:/21198/zz001hjs3r","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjs3r-1-master.tif","","","218","","","text","","","","","","page 194","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjs3r"
"Picart (Bernard) Collection","ark:/21198/zz001hjs48","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjs48-1-master.tif","","","219","","","text","","","","","","page 195","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjs48"
"Picart (Bernard) Collection","ark:/21198/zz001hjs5s","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjs5s-1-master.tif","","","220","","","text","","","","","","page 196","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjs5s"
"Picart (Bernard) Collection","ark:/21198/zz001hjs69","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjs69-1-master.tif","","","221","","","text","","","","","","page 197","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjs69"
"Picart (Bernard) Collection","ark:/21198/zz001hjs7t","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjs7t-1-master.tif","","","222","","","text","","","","","","page 198","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjs7t"
"Picart (Bernard) Collection","ark:/21198/zz001hjs8b","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjs8b-1-master.tif","","","223","","","text","","","","","","page 199","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjs8b"
"Picart (Bernard) Collection","ark:/21198/zz001hjs9v","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjs9v-1-master.tif","","","224","","","text","","","","","","page 200","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjs9v"
"Picart (Bernard) Collection","ark:/21198/zz001hjsbc","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjsbc-1-master.tif","","","225","","","text","","","","","","page 201","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjsbc"
"Picart (Bernard) Collection","ark:/21198/zz001hjscw","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjscw-1-master.tif","","","226","","","text","","","","","","page 202","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjscw"
"Picart (Bernard) Collection","ark:/21198/zz001hjsdd","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjsdd-1-master.tif","","","227","","","text","","","","","","page 203","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjsdd"
"Picart (Bernard) Collection","ark:/21198/zz001hjsfx","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjsfx-1-master.tif","","","228","","","text","","","","","","page 204","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjsfx"
"Picart (Bernard) Collection","ark:/21198/zz001hjsgf","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjsgf-1-master.tif","","","229","","","still image","","","","","","EGLISE des ARMENIENS.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjsgf"
"Picart (Bernard) Collection","ark:/21198/zz001hjshz","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjshz-1-master.tif","","","230","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjshz"
"Picart (Bernard) Collection","ark:/21198/zz001hjsjg","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjsjg-1-master.tif","","","231","","","text","","","","","","page 205","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjsjg"
"Picart (Bernard) Collection","ark:/21198/zz001hjsk0","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjsk0-1-master.tif","","","232","","","text","","","","","","page 206","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjsk0"
"Picart (Bernard) Collection","ark:/21198/zz001hjsmh","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjsmh-1-master.tif","","","233","","","still image","","","","","","1. PRÊTRE Armenien, en HABIT SACERDOTAL. 2. DIACRE Armenien. 3. SOUSDIACRE. MOINES Armeniens, vus par devant, et par derriere on voit dans le lointain le Mont Ararat, et les trois Eglises. FILLE ARMENIENE qui se MARIER. Conduite à l'EGLISE par deux vieilles MATRONES.  ARMENIEN qui vâ à l'EGLISE pour se MARIER acompagné du COMPERE qui porte son Sabre.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjsmh"
"Picart (Bernard) Collection","ark:/21198/zz001hjsn1","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjsn1-1-master.tif","","","234","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjsn1"
