"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.publication","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz001hgb01","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgb01-1-master.tif","","","273","","","text","","","","","","page 206","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgb01",""
"Picart (Bernard) Collection","ark:/21198/zz001hgb1j","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgb1j-1-master.tif","","","274","","","text","","","","","","page 207","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgb1j",""
"Picart (Bernard) Collection","ark:/21198/zz001hgb22","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgb22-1-master.tif","","","275","","","text","","","","","","page 208","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgb22",""
"Picart (Bernard) Collection","ark:/21198/zz001hgb3k","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgb3k-1-master.tif","","","276","","","text","","","","","","page 209","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgb3k",""
"Picart (Bernard) Collection","ark:/21198/zz001hgb43","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgb43-1-master.tif","","","277","","","text","","","","","","page 210","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgb43",""
"Picart (Bernard) Collection","ark:/21198/zz001hgb5m","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgb5m-1-master.tif","","","278","","","text","","","","","","page 211","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgb5m",""
"Picart (Bernard) Collection","ark:/21198/zz001hgb64","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgb64-1-master.tif","","","279","","","text","","","","","","page 212","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgb64",""
"Picart (Bernard) Collection","ark:/21198/zz001hgb7n","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgb7n-1-master.tif","","","280","","","text","","","","","","page 213","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgb7n",""
"Picart (Bernard) Collection","ark:/21198/zz001hgb85","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgb85-1-master.tif","","","281","","","text","","","","","","page 214","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgb85",""
"Picart (Bernard) Collection","ark:/21198/zz001hgb9p","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgb9p-1-master.tif","","","282","","","text","","","","","","page 215","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgb9p",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbb6","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbb6-1-master.tif","","","283","","","text","","","","","","page 216","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbb6",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbcq","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbcq-1-master.tif","","","284","","","text","","","","","","page 217","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbcq",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbd7","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbd7-1-master.tif","","","285","","","text","","","","","","page 218","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbd7",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbfr","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbfr-1-master.tif","","","286","","","text","","","","","","page 219","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbfr",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbg8","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbg8-1-master.tif","","","287","","","text","","","","","","page 220","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbg8",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbhs","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbhs-1-master.tif","","","288","","","text","","","","","","page 221","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbhs",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbj9","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbj9-1-master.tif","","","289","","","text","","","","","","page 222","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbj9",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbkt","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbkt-1-master.tif","","","290","","","text","","","","","","page 223","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbkt",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbmb","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbmb-1-master.tif","","","291","","","text","","","","","","page 224","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbmb",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbnv","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbnv-1-master.tif","","","292","","","text","","","","","","page 225","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbnv",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbpc","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbpc-1-master.tif","","","293","","","text","","","","","","page 226","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbpc",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbqw","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbqw-1-master.tif","","","294","","","text","","","","","","page 227","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbqw",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbrd","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbrd-1-master.tif","","","295","","","text","","","","","","page 228","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbrd",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbsx","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbsx-1-master.tif","","","296","","","text","","","","","","page 229","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbsx",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbtf","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbtf-1-master.tif","","","297","","","text","","","","","","page 230","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbtf",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbvz","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbvz-1-master.tif","","","298","","","text","","","","","","page 231","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbvz",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbwg","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbwg-1-master.tif","","","299","","","text","","","","","","page 232","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbwg",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbx0","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbx0-1-master.tif","","","300","","","text","","","","","","page 233","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbx0",""
"Picart (Bernard) Collection","ark:/21198/zz001hgbzh","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgbzh-1-master.tif","","","301","","","text","","","","","","page 234","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgbzh",""
"Picart (Bernard) Collection","ark:/21198/zz001hgc0h","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgc0h-1-master.tif","","","302","","","text","","","","","","page 235","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgc0h",""
"Picart (Bernard) Collection","ark:/21198/zz001hgc11","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgc11-1-master.tif","","","303","","","text","","","","","","page 236","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgc11",""
"Picart (Bernard) Collection","ark:/21198/zz001hgc2j","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgc2j-1-master.tif","","","304","","","text","","","","","","page 237","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgc2j",""
"Picart (Bernard) Collection","ark:/21198/zz001hgc32","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgc32-1-master.tif","","","305","","","text","","","","","","page 238","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgc32",""
"Picart (Bernard) Collection","ark:/21198/zz001hgc4k","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgc4k-1-master.tif","","","306","","","text","","","","","","page 239","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgc4k",""
"Picart (Bernard) Collection","ark:/21198/zz001hgc53","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgc53-1-master.tif","","","307","","","text","","","","","","page 240","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgc53",""
"Picart (Bernard) Collection","ark:/21198/zz001hgc6m","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgc6m-1-master.tif","","","308","","","still image","","","","","","FIGURE Representant le côté imprimé d'un Billet pour le Scrutin. FIGURE Representant le Revers d'un Billet pour le Scrutin, & pour l'Accés; couvert de Fleurons. La Structure et la charpente des cellules des Cardinaux.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgc6m",""
"Picart (Bernard) Collection","ark:/21198/zz001hgc74","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgc74-1-master.tif","","","309","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgc74",""
"Picart (Bernard) Collection","ark:/21198/zz001hgc8n","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgc8n-1-master.tif","","","310","","","text","","","","","","page 241","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgc8n",""
"Picart (Bernard) Collection","ark:/21198/zz001hgc95","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgc95-1-master.tif","","","311","","","text","","","","","","page 242","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgc95",""
"Picart (Bernard) Collection","ark:/21198/zz001hgcbp","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgcbp-1-master.tif","","","312","","","text","","","","","","page 243","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgcbp",""
"Picart (Bernard) Collection","ark:/21198/zz001hgcc6","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgcc6-1-master.tif","","","313","","","text","","","","","","page 244","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgcc6",""
"Picart (Bernard) Collection","ark:/21198/zz001hgcdq","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgcdq-1-master.tif","","","314","","","still image","","","","","","L'ENTREE des CARDINAUX au CONCLAVE. ll La MESSE du SAINT ESPRIT. ll Premiere CONGREGATION generale des CARDINAUX. ll Le SCRUTIN des CARDINAUX pour L'ELECTION dim PAPE. ll MANIERE dont on porte les VIVRES an CONCLAVE. ll L'EXAMEN des VIVRES.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgcdq",""
"Picart (Bernard) Collection","ark:/21198/zz001hgcf7","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgcf7-1-master.tif","","","315","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgcf7",""
"Picart (Bernard) Collection","ark:/21198/zz001hgcgr","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgcgr-1-master.tif","","","316","","","text","","","","","","page 245","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgcgr",""
"Picart (Bernard) Collection","ark:/21198/zz001hgch8","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgch8-1-master.tif","","","317","","","text","","","","","","page 246","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgch8",""
"Picart (Bernard) Collection","ark:/21198/zz001hgcjs","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgcjs-1-master.tif","","","318","","","still image","","","","","","L'ADORATION du PAPE dans la CHAPELLE. ll L'ADORATION du PAPE sur le grand AUTEL de St.PIERRE. ll Les ETOUPES brulees devant le PAPE. ll Le COURONNEMENT du PAPE. ll Les JUIFS presentant le PENTATEUQUE au PAPE dans le Collisee. ll Les CLEFS presentee au PAPE sous le vestibule de St. Jean de Latran.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgcjs",""
"Picart (Bernard) Collection","ark:/21198/zz001hgck9","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgck9-1-master.tif","","","319","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgck9",""
"Picart (Bernard) Collection","ark:/21198/zz001hgcmt","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgcmt-1-master.tif","","","320","","","text","","","","","","page 247","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgcmt",""
"Picart (Bernard) Collection","ark:/21198/zz001hgcnb","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgcnb-1-master.tif","","","321","","","text","","","","","","page 248","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgcnb",""
"Picart (Bernard) Collection","ark:/21198/zz001hgcpv","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgcpv-1-master.tif","","","322","","","text","","","","","","page 249","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgcpv",""
"Picart (Bernard) Collection","ark:/21198/zz001hgcqc","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgcqc-1-master.tif","","","323","","","text","","","","","","page 250","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgcqc",""
"Picart (Bernard) Collection","ark:/21198/zz001hgcrw","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgcrw-1-master.tif","","","324","","","text","","","","","","page 251","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgcrw",""
"Picart (Bernard) Collection","ark:/21198/zz001hgcsd","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgcsd-1-master.tif","","","325","","","text","","","","","","page 252","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgcsd",""
"Picart (Bernard) Collection","ark:/21198/zz001hgctx","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgctx-1-master.tif","","","326","","","text","","","","","","page 253","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgctx",""
"Picart (Bernard) Collection","ark:/21198/zz001hgcvf","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgcvf-1-master.tif","","","327","","","text","","","","","","page 254","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgcvf",""
"Picart (Bernard) Collection","ark:/21198/zz001hgcwz","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgcwz-1-master.tif","","","328","","","still image","","","","","","Le PAPE va en CEREMONIE prendre POSSESION du PONTIFICAT dans l'Eglise de St. JEAN de LATRAN qui est la Capitale de toutes celles qui relevent de la juidiction du PAPE dans la Chretieneti.  (gatefold left side)","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgcwz",""
"Picart (Bernard) Collection","ark:/21198/zz001hgcxg","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgcxg-1-master.tif","","","329","","","still image","","","","","","Le PAPE va en CEREMONIE prendre POSSESION du PONTIFICAT dans l'Eglise de St. JEAN de LATRAN qui est la Capitale de toutes celles qui relevent de la juidiction du PAPE dans la Chretieneti.  (gatefold right side)","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgcxg",""
"Picart (Bernard) Collection","ark:/21198/zz001hgcz0","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgcz0-1-master.tif","","","330","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgcz0",""
"Picart (Bernard) Collection","ark:/21198/zz001hgd21","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgd21-1-master.tif","","","333","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgd21",""
"Picart (Bernard) Collection","ark:/21198/zz001hgd3j","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgd3j-1-master.tif","","","334","","","text","","","","","","page 255","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgd3j",""
"Picart (Bernard) Collection","ark:/21198/zz001hgd42","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgd42-1-master.tif","","","335","","","text","","","","","","page 256","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgd42",""
"Picart (Bernard) Collection","ark:/21198/zz001hgd5k","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgd5k-1-master.tif","","","336","","","text","","","","","","Page 257","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgd5k",""
"Picart (Bernard) Collection","ark:/21198/zz001hgd63","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgd63-1-master.tif","","","337","","","text","","","","","","page 258","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgd63",""
"Picart (Bernard) Collection","ark:/21198/zz001hgd7m","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgd7m-1-master.tif","","","338","","","text","","","","","","page 259","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgd7m",""
"Picart (Bernard) Collection","ark:/21198/zz001hgd84","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgd84-1-master.tif","","","339","","","text","","","","","","page 260","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgd84",""
"Picart (Bernard) Collection","ark:/21198/zz001hgd9n","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgd9n-1-master.tif","","","340","","","text","","","","","","page 261","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgd9n",""
"Picart (Bernard) Collection","ark:/21198/zz001hgdb5","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgdb5-1-master.tif","","","341","","","text","","","","","","page 262","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgdb5",""
"Picart (Bernard) Collection","ark:/21198/zz001hgdcp","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgdcp-1-master.tif","","","342","","","text","","","","","","page 263","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgdcp",""
"Picart (Bernard) Collection","ark:/21198/zz001hgdd6","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgdd6-1-master.tif","","","343","","","text","","","","","","page 264","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgdd6",""
"Picart (Bernard) Collection","ark:/21198/zz001hgdfq","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgdfq-1-master.tif","","","344","","","text","","","","","","page 265","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgdfq",""
"Picart (Bernard) Collection","ark:/21198/zz001hgdg7","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgdg7-1-master.tif","","","345","","","text","","","","","","page 266","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgdg7",""
"Picart (Bernard) Collection","ark:/21198/zz001hgdhr","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgdhr-1-master.tif","","","346","","","text","","","","","","page 267","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgdhr",""
"Picart (Bernard) Collection","ark:/21198/zz001hgdj8","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgdj8-1-master.tif","","","347","","","text","","","","","","page 268","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgdj8",""
"Picart (Bernard) Collection","ark:/21198/zz001hgdks","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgdks-1-master.tif","","","348","","","still image","","","","","","La CHAPELLE du PAPE.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgdks",""
"Picart (Bernard) Collection","ark:/21198/zz001hgdm9","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgdm9-1-master.tif","","","349","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgdm9",""
"Picart (Bernard) Collection","ark:/21198/zz001hgdnt","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgdnt-1-master.tif","","","350","","","text","","","","","","page 269","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgdnt",""
"Picart (Bernard) Collection","ark:/21198/zz001hgdpb","ark:/21198/zz001hg0k0","2","Completed","Page","picart/masters/21198-zz001hgdpb-1-master.tif","","","351","","","text","","","","","","page 270","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgdpb",""
