"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz001hhw48","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhw48-1-master.tif","","","77","","","text","","","","","","page 050","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhw48",""
"Picart (Bernard) Collection","ark:/21198/zz001hhw5s","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhw5s-1-master.tif","","","78","","","text","","","","","","page 051","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhw5s",""
"Picart (Bernard) Collection","ark:/21198/zz001hhw69","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhw69-1-master.tif","","","79","","","text","","","","","","page 052","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhw69",""
"Picart (Bernard) Collection","ark:/21198/zz001hhw7t","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhw7t-1-master.tif","","","80","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhw7t",""
"Picart (Bernard) Collection","ark:/21198/zz001hhw8b","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhw8b-1-master.tif","","","81","","","still image","","","","","","COUVENT de TALAPOINS. PIERRES en forme de MITRE quon voit aupres des PAGODES. PARASOLS d'HONNEUR que le ROI de SIAM donne aux Sanerats.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhw8b",""
"Picart (Bernard) Collection","ark:/21198/zz001hhw9v","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhw9v-1-master.tif","","","82","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhw9v",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwbc","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwbc-1-master.tif","","","83","","","still image","","","","","","SOMMONACODOM environné d'IDOLES, qui reprefentent ses Disciples. Le Temple de BARKALAM à SIAM La lettre A. marque l'Edifice qui est propent le TEMPLE de BARKALAM B. est une autre Pagode. autres IDOLES des Siamois. (lefthand gatefold)","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwbc",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwcw","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwcw-1-master.tif","","","84","","","still image","","","","","","SOMMONACODOM environné d'IDOLES, qui reprefentent ses Disciples. Le Temple de BARKALAM à SIAM La lettre A. marque l'Edifice qui est propent le TEMPLE de BARKALAM B. est une autre Pagode. autres IDOLES des Siamois. (righthand gatefold)","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwcw",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwdd","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwdd-1-master.tif","","","85","","","still image","","","","","","SOMMONACODOM environné d'IDOLES, qui reprefentent ses Disciples. Le Temple de BARKALAM à SIAM La lettre A. marque l'Edifice qui est propent le TEMPLE de BARKALAM B. est une autre Pagode. autres IDOLES des Siamois. (full gatefold)","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwdd",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwfx","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwfx-1-master.tif","","","86","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwfx",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwgf","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwgf-1-master.tif","","","87","","","text","","","","","","page 053","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwgf",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwhz","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwhz-1-master.tif","","","88","","","text","","","","","","page 054","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwhz",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwjg","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwjg-1-master.tif","","","89","","","still image","","","","","","Piramides de plufieurs facons, que l'on voit a Siam autour des PAGODES.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwjg",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwk0","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwk0-1-master.tif","","","90","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwk0",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwmh","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwmh-1-master.tif","","","91","","","text","","","","","","page 055","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwmh",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwn1","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwn1-1-master.tif","","","92","","","text","","","","","","page 056","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwn1",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwpj","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwpj-1-master.tif","","","93","","","text","","","","","","page 057","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwpj",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwq2","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwq2-1-master.tif","","","94","","","text","","","","","","page 058","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwq2",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwrk","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwrk-1-master.tif","","","95","","","text","","","","","","page 059","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwrk",""
"Picart (Bernard) Collection","ark:/21198/zz001hhws3","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhws3-1-master.tif","","","96","","","text","","","","","","page 060","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhws3",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwtm","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwtm-1-master.tif","","","97","","","text","","","","","","page 061","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwtm",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwv4","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwv4-1-master.tif","","","98","","","text","","","","","","page 062","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwv4",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwwn","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwwn-1-master.tif","","","99","","","text","","","","","","page 063","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwwn",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwx5","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwx5-1-master.tif","","","100","","","text","","","","","","page 064","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwx5",""
"Picart (Bernard) Collection","ark:/21198/zz001hhwzp","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhwzp-1-master.tif","","","101","","","text","","","","","","page 065","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhwzp",""
"Picart (Bernard) Collection","ark:/21198/zz001hhx0p","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhx0p-1-master.tif","","","102","","","text","","","","","","page 066","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhx0p",""
"Picart (Bernard) Collection","ark:/21198/zz001hhx16","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhx16-1-master.tif","","","103","","","text","","","","","","page 067","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhx16",""
"Picart (Bernard) Collection","ark:/21198/zz001hhx2q","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhx2q-1-master.tif","","","104","","","text","","","","","","page 068","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhx2q",""
"Picart (Bernard) Collection","ark:/21198/zz001hhx37","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhx37-1-master.tif","","","105","","","text","","","","","","page 069","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhx37",""
"Picart (Bernard) Collection","ark:/21198/zz001hhx4r","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhx4r-1-master.tif","","","106","","","text","","","","","","page 070","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhx4r",""
"Picart (Bernard) Collection","ark:/21198/zz001hhx58","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhx58-1-master.tif","","","107","","","text","","","","","","page 071","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhx58",""
"Picart (Bernard) Collection","ark:/21198/zz001hhx6s","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhx6s-1-master.tif","","","108","","","text","","","","","","page 072","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhx6s",""
"Picart (Bernard) Collection","ark:/21198/zz001hhx79","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhx79-1-master.tif","","","109","","","text","","","","","","page 073","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhx79",""
"Picart (Bernard) Collection","ark:/21198/zz001hhx8t","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhx8t-1-master.tif","","","110","","","text","","","","","","page 074","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhx8t",""
"Picart (Bernard) Collection","ark:/21198/zz001hhx9b","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhx9b-1-master.tif","","","111","","","text","","","","","","page 075","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhx9b",""
"Picart (Bernard) Collection","ark:/21198/zz001hhxbv","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhxbv-1-master.tif","","","112","","","text","","","","","","page 076","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhxbv",""
"Picart (Bernard) Collection","ark:/21198/zz001hhxcc","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhxcc-1-master.tif","","","113","","","text","","","","","","page 077","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhxcc",""
"Picart (Bernard) Collection","ark:/21198/zz001hhxdw","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhxdw-1-master.tif","","","114","","","text","","","","","","page 078","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhxdw",""
"Picart (Bernard) Collection","ark:/21198/zz001hhxfd","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhxfd-1-master.tif","","","115","","","text","","","","","","page 079","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhxfd",""
"Picart (Bernard) Collection","ark:/21198/zz001hhxgx","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhxgx-1-master.tif","","","116","","","text","","","","","","page 080","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhxgx",""
"Picart (Bernard) Collection","ark:/21198/zz001hhxhf","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhxhf-1-master.tif","","","117","","","text","","","","","","page 081","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhxhf",""
"Picart (Bernard) Collection","ark:/21198/zz001hhxjz","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhxjz-1-master.tif","","","118","","","text","","","","","","page 082","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhxjz",""
"Picart (Bernard) Collection","ark:/21198/zz001hhxkg","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhxkg-1-master.tif","","","119","","","text","","","","","","page 083","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhxkg",""
"Picart (Bernard) Collection","ark:/21198/zz001hhxm0","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhxm0-1-master.tif","","","120","","","text","","","","","","page 084","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhxm0",""
"Picart (Bernard) Collection","ark:/21198/zz001hhxnh","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhxnh-1-master.tif","","","121","","","text","","","","","","page 085","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhxnh",""
"Picart (Bernard) Collection","ark:/21198/zz001hhxp1","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhxp1-1-master.tif","","","122","","","text","","","","","","page 086","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhxp1",""
"Picart (Bernard) Collection","ark:/21198/zz001hhxqj","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhxqj-1-master.tif","","","123","","","text","","","","","","page 087","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhxqj",""
"Picart (Bernard) Collection","ark:/21198/zz001hhxr2","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhxr2-1-master.tif","","","124","","","text","","","","","","page 088","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhxr2",""
"Picart (Bernard) Collection","ark:/21198/zz001hhxsk","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hhxsk-1-master.tif","","","125","","","text","","","","","","page 089","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hhxsk",""
