Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,viewingHint,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Rights.copyrightStatus,Language,Description.note,Date.normalized,Date.creation,Title,Alt ID.local,IIIF Manifest URL
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gch3m,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch3m%2Ftz51r07x,still image,pd_usfed,,,,,Shandong_DS1112-2264DA021_21_a,Shandong_DS1112-2264DA021_21_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gch3m/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gch44,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch44%2F4n38635s,still image,pd_usfed,,,,,Shandong_DS1112-2264DA022_22_a,Shandong_DS1112-2264DA022_22_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gch44/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gch5n,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch5n%2F8w02764c,still image,pd_usfed,,,,,Shandong_DS1112-2264DA023_23_a,Shandong_DS1112-2264DA023_23_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gch5n/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gch65,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch65%2Fw9814g7j,still image,pd_usfed,,,,,Shandong_DS1112-2264DA023_23_d1,Shandong_DS1112-2264DA023_23_d1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gch65/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gch7p,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch7p%2Fs099h10s,still image,pd_usfed,,,,,Shandong_DS1112-2264DA024_24_a,Shandong_DS1112-2264DA024_24_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gch7p/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gch86,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch86%2F80191h5q,still image,pd_usfed,,,,,Shandong_DS1114-1054DA105_105_a,Shandong_DS1114-1054DA105_105_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gch86/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gch9q,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch9q%2Ff708796t,still image,pd_usfed,,,,,Shandong_DS1114-1054DA106_106_a,Shandong_DS1114-1054DA106_106_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gch9q/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchb7,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchb7%2F0q22vq8f,still image,pd_usfed,,,,,Shandong_DS1114-1054DA107_107_a,Shandong_DS1114-1054DA107_107_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchb7/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchcr,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchcr%2F1j75341v,still image,pd_usfed,,,,,Shandong_DS1114-1054DA108_108_a,Shandong_DS1114-1054DA108_108_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchcr/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchd8,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchd8%2Fhf835g70,still image,pd_usfed,,,,,Shandong_DS1114-1054DA109_109_a,Shandong_DS1114-1054DA109_109_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchd8/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchfs,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchfs%2Fbw57qg40,still image,pd_usfed,,,,,Shandong_DS1114-1054DA110_110_a,Shandong_DS1114-1054DA110_110_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchfs/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchg9,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchg9%2Fzs24qz8p,still image,pd_usfed,,,,,Shandong_DS1114-1054DF098_98_a,Shandong_DS1114-1054DF098_98_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchg9/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchht,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchht%2Fg990w048,still image,pd_usfed,,,,,Shandong_DS1114-1054DF099_99_a,Shandong_DS1114-1054DF099_99_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchht/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchjb,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchjb%2Fnq30kf38,still image,pd_usfed,,,,,Shandong_DS1114-1054DF100_100_a,Shandong_DS1114-1054DF100_100_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchjb/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchkv,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchkv%2F8z30fq8d,still image,pd_usfed,,,,,Shandong_DS1114-1054DF101_101_a,Shandong_DS1114-1054DF101_101_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchkv/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchmc,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchmc%2F85342b52,still image,pd_usfed,,,,,Shandong_DS1114-1054DF102_102_a,Shandong_DS1114-1054DF102_102_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchmc/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchnw,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchnw%2Fv957mr2d,still image,pd_usfed,,,,,Shandong_DS1114-1054DF103_103_a,Shandong_DS1114-1054DF103_103_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchnw/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchpd,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchpd%2Fk665bc93,still image,pd_usfed,,,,,Shandong_DS1115-2167DA045_45_a,Shandong_DS1115-2167DA045_45_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchpd/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchqx,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchqx%2Fg7700t6g,still image,pd_usfed,,,,,Shandong_DS1115-2167DA046_46_a,Shandong_DS1115-2167DA046_46_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchqx/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchrf,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchrf%2Fbf397r69,still image,pd_usfed,,,,,Shandong_DS1115-2167DA047_47_a,Shandong_DS1115-2167DA047_47_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchrf/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchsz,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchsz%2F2z31dv8r,still image,pd_usfed,,,,,Shandong_DS1115-2167DA048_48_a,Shandong_DS1115-2167DA048_48_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchsz/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchtg,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchtg%2Fcm55531n,still image,pd_usfed,,,,,Shandong_DS1115-2167DA049_49_a,Shandong_DS1115-2167DA049_49_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchtg/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchv0,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchv0%2F7159ps6c,still image,pd_usfed,,,,,Shandong_DS1115-2167DA050_50_a,Shandong_DS1115-2167DA050_50_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchv0/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchwh,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchwh%2Fqf68br3s,still image,pd_usfed,,,,,Shandong_DS1115-2167DA051_51_a,Shandong_DS1115-2167DA051_51_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchwh/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchx1,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchx1%2Fdh48k374,still image,pd_usfed,,,,,Shandong_DS1115-2167DA052_52_a,Shandong_DS1115-2167DA052_52_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchx1/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gchzj,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gchzj%2Fzw37jb1f,still image,pd_usfed,,,,,Shandong_DS1115-2167DF032_32_a,Shandong_DS1115-2167DF032_32_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gchzj/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcj0j,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcj0j%2Fxp35kb6x,still image,pd_usfed,,,,,Shandong_DS1115-2167DF033_33_a,Shandong_DS1115-2167DF033_33_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcj0j/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcj12,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcj12%2Fth73gh6j,still image,pd_usfed,,,,,Shandong_DS1115-2167DF034_34_a,Shandong_DS1115-2167DF034_34_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcj12/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcj2k,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcj2k%2Fm600jn4m,still image,pd_usfed,,,,,Southern_Shanxi_DS1102-2135DA095_95_a,Southern_Shanxi_DS1102-2135DA095_95_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcj2k/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcj33,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcj33%2F8s513807,still image,pd_usfed,,,,,Southern_Shanxi_DS1102-2135DA123_123_a,Southern_Shanxi_DS1102-2135DA123_123_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcj33/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcj4m,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcj4m%2Fb618117b,still image,pd_usfed,,,,,Southern_Shanxi_DS1102-2135DA125_125_a,Southern_Shanxi_DS1102-2135DA125_125_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcj4m/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcj54,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcj54%2Fvx07md3x,still image,pd_usfed,,,,,Southern_Shanxi_DS1102-2135DA126_126_a,Southern_Shanxi_DS1102-2135DA126_126_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcj54/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcj6n,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcj6n%2Fvj571835,still image,pd_usfed,,,,,Southern_Shanxi_DS1102-2135DF087_87_c,Southern_Shanxi_DS1102-2135DF087_87_c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcj6n/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcj75,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcj75%2Ftz19q49r,still image,pd_usfed,,,,,Southern_Shanxi_DS1102-2135DF112_112_a,Southern_Shanxi_DS1102-2135DF112_112_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcj75/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcj8p,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcj8p%2F4w523k16,still image,pd_usfed,,,,,Southern_Shanxi_DS1102-2135DF116_116_a,Southern_Shanxi_DS1102-2135DF116_116_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcj8p/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcj96,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcj96%2F3986ft5r,still image,pd_usfed,,,,,Southern_Shanxi_DS1102-2135DF118_118_a,Southern_Shanxi_DS1102-2135DF118_118_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcj96/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjbq,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjbq%2Fkr32ft8g,still image,pd_usfed,,,,,Southern_Shanxi_DS1102-2135DF119_119_a,Southern_Shanxi_DS1102-2135DF119_119_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjbq/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjc7,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjc7%2Fm4962n5h,still image,pd_usfed,,,,,Southern_Shanxi_DS1104-2135DA060_60_a,Southern_Shanxi_DS1104-2135DA060_60_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjc7/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjdr,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjdr%2Fkc73r14b,still image,pd_usfed,,,,,Southern_Shanxi_DS1104-2135DF051_51_a,Southern_Shanxi_DS1104-2135DF051_51_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjdr/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjf8,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjf8%2Fx075fs7g,still image,pd_usfed,,,,,Southern_Shanxi_DS1104-2135DF053_53_a,Southern_Shanxi_DS1104-2135DF053_53_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjf8/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjgs,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjgs%2F0297cc5g,still image,pd_usfed,,,,,Southern_Shanxi_DS1105-1038DA074_74_a,Southern_Shanxi_DS1105-1038DA074_74_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjgs/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjh9,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjh9%2F58983c8s,still image,pd_usfed,,,,,Southern_Shanxi_DS1105-1038DA082_82_a,Southern_Shanxi_DS1105-1038DA082_82_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjh9/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjjt,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjjt%2Frv24f134,still image,pd_usfed,,,,,Southern_Shanxi_DS1105-1038DF073_73_a,Southern_Shanxi_DS1105-1038DF073_73_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjjt/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjkb,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjkb%2F33339j9p,still image,pd_usfed,,,,,Southern_Shanxi_DS1105-2183DA089_89_a,Southern_Shanxi_DS1105-2183DA089_89_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjkb/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjmv,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjmv%2F9s61f48w,still image,pd_usfed,,,,,Southern_Shanxi_DS1105-2183DA090_90_a,Southern_Shanxi_DS1105-2183DA090_90_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjmv/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjnc,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjnc%2F3x26872j,still image,pd_usfed,,,,,Southern_Shanxi_DS1105-2183DF089_89_a,Southern_Shanxi_DS1105-2183DF089_89_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjnc/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjpw,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjpw%2Fmp21988k,still image,pd_usfed,,,,,Southern_Shanxi_DS1105-2183DF092_92_a,Southern_Shanxi_DS1105-2183DF092_92_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjpw/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjqd,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjqd%2F6613n85z,still image,pd_usfed,,,,,Southern_Shanxi_DS1108-1070DF041_41_a,Southern_Shanxi_DS1108-1070DF041_41_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjqd/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjrx,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjrx%2Fdq87v62r,still image,pd_usfed,,,,,Southern_Shanxi_DS1108-1070DF042_42_a,Southern_Shanxi_DS1108-1070DF042_42_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjrx/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjsf,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjsf%2Fmc29bt5z,still image,pd_usfed,,,,,Southern_Shanxi_DS1108-1070DF043_43_a,Southern_Shanxi_DS1108-1070DF043_43_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjsf/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjtz,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjtz%2Fqr36308b,still image,pd_usfed,,,,,Southern_Shanxi_DS1108-2135DA026_26_a,Southern_Shanxi_DS1108-2135DA026_26_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjtz/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjvg,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjvg%2Fmr903h7w,still image,pd_usfed,,,,,Southern_Shanxi_DS1108-2135DA028_28_a,Southern_Shanxi_DS1108-2135DA028_28_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjvg/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjw0,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjw0%2Fv4963n2f,still image,pd_usfed,,,,,Southern_Shanxi_DS1108-2135DA029_29_a,Southern_Shanxi_DS1108-2135DA029_29_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjw0/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjxh,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjxh%2Ft818w31x,still image,pd_usfed,,,,,Southern_Shanxi_DS1108-2135DF021_21_a,Southern_Shanxi_DS1108-2135DF021_21_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjxh/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcjz1,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjz1%2Fx0839t15,still image,pd_usfed,,,,,Southern_Shanxi_DS1108-2135DF022_22_a,Southern_Shanxi_DS1108-2135DF022_22_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcjz1/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gck01,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gck01%2F5f634b24,still image,pd_usfed,,,,,Southern_Shanxi_DS1108-2135DF023_23_a,Southern_Shanxi_DS1108-2135DF023_23_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gck01/manifest
