Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Type.typeOfResource,Name.subject,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.distributor,Name.producer,Author,Name.actor,Coverage.geographic,Name.director,Name.screenwriter,Subject,Name.costumeDesigner,Subject.descriptiveTopic,Name.singer,Rights.servicesContact,Name.photographer,Language,Name.repository,Name.lyricist,Name.composer,Name.architect,Name.filmEditor,Name.artist,Name.creator,Name.musicalDirector,Name.choreographer,Name.soundDesigner,Name.cinematographer,Name.musician,Description.note,Title,AltTitle.other,Alt ID.local,Description.fundingNote,Format.extent,Format.medium,Relation.isPartOf,Date.creation,Date.normalized,Summary,Format.dimensions,Description.longitude,Description.latitude,Publisher.publisherName,Publisher.placeOfOrigin,AltTitle.descriptive,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Columbia Pictures Stills and Key books,ark:/21198/zz002jgp57,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_1417i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,"Sheila Mannors, actress, modeling a short-skirted outfit, back of photo, 1934",,uclamss_2213_1417i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.|~|ark:/21198/zz002jgnjf (image on the front of this photo)",1934,1934,[Stamp:] DEC 7 1934. [Handwritten:] Kill,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgp57,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgp57/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgp6r,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1418i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1418i - Sheila Manners - deteriorated print,,uclamss_2213_1418i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgp6r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgp6r/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgp78,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_1419i.tif,,,,private,still image,,Black-and-white photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Sheila Bromley appeared in eight Columbia Pictures films from 1934 to 1938 billed as ""Sheila Mannors"" or ""Sheila Bromley.""","Sheila Mannors, actress, modeling shorts and a halter top, back of photo, 1934",,uclamss_2213_1419i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.|~|ark:/21198/zz002jgnkz (image of front of photo)",1934,1934,[Stamp:] DEC 7 1934|~|[Handwritten and crossed out:] 2 swg Sully. [Stamp:] Dec 7 1934.|~|Text from negative enclosure: Sheila Mannors,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgp78,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgp78/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgp8s,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1420i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1420i - sheila Mannors - deteriorated print,,uclamss_2213_1420i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgp8s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgp8s/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgp99,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1421i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1421i - Sheila Mannors - deteriorated print verso,,uclamss_2213_1421i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgp99,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgp99/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpbt,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1422i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1422i - Sheila Mannors - dteriorated print,,uclamss_2213_1422i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpbt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpbt/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpcb,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1423i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1423i - Sheila Mannors - deteriorated print verso,,uclamss_2213_1423i,Access to this collection is generously supported by Arcadia funds.,1 photographicprint,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpcb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpcb/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpdv,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1424i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1424i - Sheila Mannors - deteriorated print,,uclamss_2213_1424i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpdv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpdv/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpfc,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1425i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1425i - Sheila Mannors - deteriorated print verso,,uclamss_2213_1425i,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpfc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpfc/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpgw,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1426i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1426i - Sheila Bromley - deteriorated print,,uclamss_2213_1426i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpgw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpgw/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgphd,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1427i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1427i - Sheila Bromley - deteriorated print verso,,uclamss_2213_1427i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgphd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgphd/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpjx,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1428i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1428i - Sheila Mannors - deteriorated print,,uclamss_2213_1428i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpjx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpjx/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpkf,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_1429i.tif,,,,private,still image,,Black-and-white photographs|~|film stills,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Sheila Bromley appeared in eight Columbia Pictures films from 1934 to 1938 billed as ""Sheila Mannors"" or ""Sheila Bromley.""","Sheila Mannors, actress, modeling a midriff top and matching sarong, back of photo, 1934",,uclamss_2213_1429i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.|~|ark:/21198/zz002jgnwm (image of front of photo)",1934,1934,[Handwritten:] 1 8 x 10 - Hardy by 11/24. [Stamped:] NOV [...] 1934.|~|Text from negative enclosure: Sheila Mannors,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpkf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpkf/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpmz,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1430i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1430i - Sheila Mannors - deteriorated print,,uclamss_2213_1430i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpmz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpmz/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpng,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_1431i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,"Sheila Mannors, actress, modeling a silk pants suit for the American Maid Shop, back of photo, 1934",,uclamss_2213_1431i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.|~|ark:/21198/zz002jgnx4 (image on front of photo)",1934,1934,"G. P. Sully was the head of the Property Department at Columbia Pictures, 1438 N. Gower St.|~|Text from negative enclosure: Sheila Mannors",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpng,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpng/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpp0,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_1432i.tif,,,,private,still image,,ephemera,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Sheila Bromley appeared in eight Columbia Pictures films from 1934 to 1938 billed as ""Sheila Mannors"" or ""Sheila Bromley.""","Sheila Mannors, actress, ephemera associated with photographs, 1934",,uclamss_2213_1432i,Access to this collection is generously supported by Arcadia funds.,1 page,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",1934,1934,Fashions. Unretouched.|~|Text from negative enclosure: Sheila Mannors,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpp0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpp0/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpqh,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_1433.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Sheila Bromley appeared in eight Columbia Pictures films from 1934 to 1938 billed as ""Sheila Mannors"" or ""Sheila Bromley.""","Sheila Mannors, actress, modeling a silk blouse and skirt, 1934",,uclamss_2213_1433,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",1934,1934,Text from negative enclosure: Sheila Mannors,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpqh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpqh/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpr1,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_1434.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Sheila Bromley appeared in eight Columbia Pictures films from 1934 to 1938 billed as ""Sheila Mannors"" or ""Sheila Bromley.""","Sheila Mannors, actress, modeling a silk outfit, 1934",,uclamss_2213_1434,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",1934,1934,Text from negative enclosure: Sheila Mannors,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpr1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpr1/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpsj,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_1435.tif,,,,private,still image,"Sully, G. P. $q (Grenville P.), $d 1902-1968",Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"G. P. Sully was the Property Department at Columbia Pictures in 1937-1938.|~|Sheila Bromley appeared in eight Columbia Pictures films from 1934 to 1938 billed as ""Sheila Mannors"" or ""Sheila Bromley.""|~|G. P .Sully was the head of the Property Department at Columbia Pictures, 1438 N. Gower St.","Sheila Mannors, actress, modeling a hat and dress, 1934",,uclamss_2213_1435,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.|~|ark:/21198/zz002jgr14 (back of a photo of this image)",1934,1934,"From verso of a print of this image:  [Handwritten and crossed out:] 2 - 8 x 10 swg Janke, Merick - Loraine. 17 - 11 x 14. G. P. Sully. By H. S. [Stamp:] AUG 25 1934.|~|Text from negative enclosure: Sheila Mannors",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpsj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpsj/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpt2,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_1436.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Sheila Bromley appeared in eight Columbia Pictures films from 1934 to 1938 billed as ""Sheila Mannors"" or ""Sheila Bromley.""","Sheila Mannors, actress, modeling a knit dress, 1934",,uclamss_2213_1436,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",1934,1934,Text from negative enclosure: Sheila Mannors,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpt2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpt2/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpvk,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_1437.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Sheila Bromley appeared in eight Columbia Pictures films from 1934 to 1938 billed as ""Sheila Mannors"" or ""Sheila Bromley.""","Sheila Mannors, actress, modeling a long smock, 1934",,uclamss_2213_1437,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",1934,1934,Text from negative enclosure: Sheila Mannors,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpvk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpvk/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpw3,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_1438.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Sheila Bromley appeared in eight Columbia Pictures films from 1934 to 1938 billed as ""Sheila Mannors"" or ""Sheila Bromley.""|~|On verso of a print of this image: [Handwritten and crossed out:] Photoplay. Rush 8 x 10, 1- mount - Will and George. [Stamp:] JUN 27 1934.","Sheila Mannors, actress, modeling a fur jacket, 1934",,uclamss_2213_1438,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.|~|ark:/21198/zz002jgrc9 (back of photo of this image)",1934,1934,Text from negative enclosure: Sheila Mannors,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpw3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpw3/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpxm,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_1439.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Sheila Bromley appeared in eight Columbia Pictures films from 1934 to 1938 billed as ""Sheila Mannors"" or ""Sheila Bromley.""","Sheila Mannors, actress, modeling a blouse and skirt on a chaise lounge, 1934",,uclamss_2213_1439,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",1934,1934,Text from negative enclosure: Sheila Mannors,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpxm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpxm/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgpz4,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_1440.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Sheila Bromley appeared in eight Columbia Pictures films from 1934 to 1938 billed as ""Sheila Mannors"" or ""Sheila Bromley.""","Sheila Mannors, actress, modeling a long smock, 1934",,uclamss_2213_1440,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",1934,1934,Text from negative enclosure: Sheila Mannors,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgpz4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgpz4/manifest
