Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Type.typeOfResource,Name.subject,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.distributor,Name.producer,Author,Name.actor,Coverage.geographic,Name.director,Name.screenwriter,Subject,Name.costumeDesigner,Subject.descriptiveTopic,Name.singer,Rights.servicesContact,Name.photographer,Language,Name.repository,Name.lyricist,Name.composer,Name.architect,Name.filmEditor,Name.artist,Name.creator,Name.musicalDirector,Name.choreographer,Name.soundDesigner,Name.cinematographer,Name.musician,Description.note,Title,AltTitle.other,Alt ID.local,Description.fundingNote,Format.extent,Format.medium,Relation.isPartOf,Date.creation,Date.normalized,Summary,Format.dimensions,Description.longitude,Description.latitude,Publisher.publisherName,Publisher.placeOfOrigin,AltTitle.descriptive,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Columbia Pictures Stills and Key books,ark:/21198/zz002jcw48,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02870i.tif,,,,private,still image,,ephemera,copyrighted,unknown,Columbia Pictures,,,,,"Capra, Frank, $d 1897-1991",,,,Lost horizon (Motion picture : 1937),,,"Forman, Harrison, $d 1904-1978",eng,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,"Harrison Forman, photographer, ephemera, 1937",,uclamss_2213_02870i,Access to this collection is generously supported by Arcadia funds.,,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[1937],1937,Text from negative sleeve: Copy negs of Harrson Forman's shots taken in Tibet.|~|Text from negative enclosure: Lost Horizon (negatives).,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcw48,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcw48/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcw5s,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02871.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|cellulose nitrate film,copyrighted,unknown,,,,,Tibet,,,,,,,,"Forman, Harrison, $d 1904-1978",,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"This image may be a copy negative of a photograph by Harrison Forman, which would have been used as research for Lost Horizon (1937).","People and animals near buildings with mountains in the background, possibly in Tibet",,uclamss_2213_02871,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,Text from negative enclosure: Lost Horizon,8 x 10 inches,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcw5s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcw5s/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcw69,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02872.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,,,,,,,Horseback riding|~|Polo,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Marian Marsh appeared in numerous films in the 1930's and 1940's, including ones produced by Columbia Pictures from 1935-1940.","Man riding a horse and holding a polo mallet, circa 1935-1939",,uclamss_2213_02872,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1939],1935/1939,Text from negative enclosure: Marion [sic] Marsh. Nitrate.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcw69,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcw69/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcw7t,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02873.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Marsh, Marian, $d 1913-2006",,,,,,Horseback riding,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Marian Marsh appeared in numerous films in the 1930's and 1940's, including ones produced by Columbia Pictures from 1935-1940.","Marian Marsh, actress, riding a horse, circa 1935-1939",,uclamss_2213_02873,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",1935/1939|~|[circa 1935-1939],,Text from negative enclosure: Marion [sic] Marsh. Nitrate.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcw7t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcw7t/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcw8b,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02874.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Marsh, Marian, $d 1913-2006",,,,,,Horseback riding,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Marian Marsh appeared in numerous films in the 1930's and 1940's, including ones produced by Columbia Pictures from 1935-1940.","Marian Marsh, actress, riding horses with a man, circa 1935-1939",,uclamss_2213_02874,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1939],1935/1939,Text from negative enclosure: Marion [sic] Marsh. Nitrate.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcw8b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcw8b/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcw9v,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02875.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Marsh, Marian, $d 1913-2006",,,,,,Horseback riding,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Marian Marsh appeared in numerous films in the 1930's and 1940's, including ones produced by Columbia Pictures from 1935-1940.","Marian Marsh, actress, riding horses with a man, circa 1935-1939",,uclamss_2213_02875,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1939],1935/1939,Text from negative enclosure: Marion [sic] Marsh. Nitrate.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcw9v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcw9v/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcwbc,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02876.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Marsh, Marian, $d 1913-2006",,,,,,Horseback riding,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Marian Marsh appeared in numerous films in the 1930's and 1940's, including ones produced by Columbia Pictures from 1935-1940.","Marian Marsh, actress, riding horses with a man, circa 1935-1939",,uclamss_2213_02876,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1939],1935/1939,Text from negative enclosure: Marion [sic] Marsh. Nitrate.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcwbc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcwbc/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcwcw,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02877.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Marsh, Marian, $d 1913-2006",,,,,,Horseback riding,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Marian Marsh appeared in numerous films in the 1930's and 1940's, including ones produced by Columbia Pictures from 1935-1940.","Marian Marsh, actress, riding a horse, circa 1935-1939",,uclamss_2213_02877,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1939],1935/1939,Text from negative enclosure: Marion [sic] Marsh. Nitrate.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcwcw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcwcw/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcwdd,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02878.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Marsh, Marian, $d 1913-2006",,,,,,Horseback riding,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Marian Marsh appeared in numerous films in the 1930's and 1940's, including ones produced by Columbia Pictures from 1935-1940.","Marian Marsh, actress, riding horses with a man, circa 1935-1939",,uclamss_2213_02878,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1939],1935/1939,Text from negative enclosure: Marion [sic] Marsh. Nitrate.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcwdd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcwdd/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcwfx,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02879.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Marsh, Marian, $d 1913-2006",,,,,,Horseback riding,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Marian Marsh appeared in numerous films in the 1930's and 1940's, including ones produced by Columbia Pictures from 1935-1940.","Marian Marsh, actress, riding horses with a man, circa 1935-1939",,uclamss_2213_02879,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1939],1935/1939,Text from negative enclosure: Marion [sic] Marsh. Nitrate.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcwfx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcwfx/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcwgf,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0288.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,"Johnston, Arthur, $d 1898-1954",,,,,,,,,,"Arthur Johnston composed the music for seven Columbia Pictures films from 1930 to 1936, including Pennies From Heaven (1936), starring Bing Crosby.","Arthur Johnston, composer, playing a piano as a woman identified as a blind pianist listens, circa 1936",,uclamss_2213_0288,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.|~|ark:/21198/zz002jcxz5 (negative sleeve)",[circa 1936],1936,"Text from negative enclosure: Arthur Johnson [sic] [Johnston]|~|On negative sleeve: Arthur Johnston, Crosby & blind woman.",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcwgf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcwgf/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcwhz,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02880.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Marsh, Marian, $d 1913-2006",Los Angeles (Calif.),,,,,Police $z California $z Los Angeles|~|Fingerprinting $z California $z Los Angeles,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,"Marian Marsh, actress, having her fingerprints taken by a police officer, Los Angeles, circa 1935-1939",,uclamss_2213_02880,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1939],1935/1939,Text from negative enclosure: Marion [sic] Marsh. Nitrate.,,"Marian Marsh appeared in numerous films in the 1930's and 1940's, including ones produced by Columbia Pictures from 1935-1940.",,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcwhz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcwhz/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcwjg,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02881.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Marsh, Marian, $d 1913-2006",Los Angeles (Calif.),,,,,Fingerprinting $z California $z Los Angeles,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Marian Marsh appeared in numerous films in the 1930's and 1940's, including ones produced by Columbia Pictures from 1935-1940.","Marian Marsh, actress, showing fingerprints to a man, Los Angeles, circa 1935-1939",,uclamss_2213_02881,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1939],1935/1939,Text from negative enclosure: Marion [sic] Marsh. Nitrate.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcwjg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcwjg/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcwk0,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02882.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Marsh, Marian, $d 1913-2006",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Marian Marsh appeared in numerous films in the 1930's and 1940's, including ones produced by Columbia Pictures from 1935-1940.","Marian Marsh, actress, arm in arm with a man holding a cane, circa 1935-1939",,uclamss_2213_02882,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1939],1935/1939,Text from negative enclosure: Marion [sic] Marsh. Nitrate.|~|Handwritten on negative: S-4.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcwk0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcwk0/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcwmh,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02883.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Marsh, Marian, $d 1913-2006",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Marian Marsh appeared in numerous films in the 1930's and 1940's, including ones produced by Columbia Pictures from 1935-1940.","Marian Marsh, actress, standing with a man, circa 1935-1939",,uclamss_2213_02883,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1939],1935/1939,Handwritten on negative: S-3.|~|Text from negative enclosure: Marion [sic] Marsh. Nitrate.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcwmh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcwmh/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcwn1,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02884.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Marsh, Marian, $d 1913-2006",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Marian Marsh appeared in numerous films in the 1930's and 1940's, including ones produced by Columbia Pictures from 1935-1940.","Marian Marsh, actress, shaking hands with a man, circa 1935-1939",,uclamss_2213_02884,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1939],1935/1939,Text from negative enclosure: Marion [sic] Marsh. Nitrate.|~|Handwritten on negative: S-6.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcwn1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcwn1/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcwpj,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02885.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Marsh, Marian, $d 1913-2006",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Marian Marsh appeared in numerous films in the 1930's and 1940's, including ones produced by Columbia Pictures from 1935-1940.","Marian Marsh, actress, holding the branches of a tree, circa 1935-1939",,uclamss_2213_02885,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1939],1935/1939,Text from negative enclosure: Marion [sic] Marsh. Nitrate.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcwpj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcwpj/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcwq2,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02886.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Marsh, Marian, $d 1913-2006",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Marian Marsh appeared in numerous films in the 1930's and 1940's, including ones produced by Columbia Pictures from 1935-1940.","Marian Marsh, actress, circa 1935-1939",,uclamss_2213_02886,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1939],1935/1939,Handwritten on negative: E H 2 1/4 hr. 9.|~|Text from negative enclosure: Marion [sic] Marsh. Nitrate.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcwq2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcwq2/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcwrk,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02887.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Marsh, Marian, $d 1913-2006",,,,,,Wedding clothing & dress,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Marian Marsh appeared in numerous films in the 1930's and 1940's, including ones produced by Columbia Pictures from 1935-1940.","Marian Marsh, actress, wearing a wedding dress, circa 1935-1939",,uclamss_2213_02887,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1939],1935/1939,Text from negative enclosure: Marion [sic] Marsh. Nitrate.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcwrk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcwrk/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcws3,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02888.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Marsh, Marian, $d 1913-2006",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,Marian Marsh appeared in films produced by Columbia Pictures from 1935-1940.,"Marian Marsh, actress, circa 1935-1939",,uclamss_2213_02888,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1939],1935/1939,Text from negative enclosure: Marion [sic] Marsh. Nitrate.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcws3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcws3/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcwtm,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_02889.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,"Marsh, Marian, $d 1913-2006",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Marian Marsh appeared in numerous films in the 1930's and 1940's, including ones produced by Columbia Pictures from 1935-1940.","Marian Marsh, actress, circa 1935-1939",,uclamss_2213_02889,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1939],1935/1939,Text from negative enclosure: Marion [sic] Marsh. Nitrate.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcwtm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcwtm/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jcwv4,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0289.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|cellulose nitrate film,copyrighted,unknown,,,,,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,"Johnston, Arthur, $d 1898-1954",,,,,,,,,,"Arthur Johnston composed the music for seven Columbia Pictures films from 1930 to 1936, including Pennies From Heaven (1936), starring Bing Crosby.","Arthur Johnston, composer, stands beside a blind pianist seated at a piano, circa 1936",,uclamss_2213_0289,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1936],1936,"On negative sleeve: Arthur Johnston, Crosby & blind woman.|~|Text from negative enclosure: Arthur Johnson [sic] [Johnston]",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jcwv4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jcwv4/manifest
