File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_041.tif,Page,[View 41],41,ark:/21198/z1n31kf2,ark:/21198/z1zs4kfw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4kfw,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_042.tif,Page,[View 42],42,ark:/21198/z1n31kf2,ark:/21198/z1v13trx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v13trx,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_043.tif,Page,[View 43],43,ark:/21198/z1n31kf2,ark:/21198/z1q8332f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q8332f,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_044.tif,Page,[View 44],44,ark:/21198/z1n31kf2,ark:/21198/z1kh2b8t,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2b8t,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_045.tif,Page,[View 45],45,ark:/21198/z1n31kf2,ark:/21198/z1fv0908,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv0908,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_046.tif,Page,[View 46],46,ark:/21198/z1n31kf2,ark:/21198/z1b29j7v,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29j7v,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_047.tif,Page,[View 47],47,ark:/21198/z1n31kf2,ark:/21198/z1698sgp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1698sgp,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_048.tif,Page,[View 48],48,ark:/21198/z1n31kf2,ark:/21198/z12j81rb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j81rb,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_049.tif,Page,[View 49],49,ark:/21198/z1n31kf2,ark:/21198/z1xs7jbz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7jbz,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_050.tif,Page,[View 50],50,ark:/21198/z1n31kf2,ark:/21198/z1t16sn0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t16sn0,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_051.tif,Page,[View 51],51,ark:/21198/z1n31kf2,ark:/21198/z1p861w6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p861w6,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_052.tif,Page,[View 52],52,ark:/21198/z1n31kf2,ark:/21198/z1jm40mn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm40mn,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_053.tif,Page,[View 53],53,ark:/21198/z1n31kf2,ark:/21198/z1dv37t1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv37t1,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_054.tif,Page,[View 54],54,ark:/21198/z1n31kf2,ark:/21198/z1932h2k,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932h2k,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_055.tif,Page,[View 55],55,ark:/21198/z1n31kf2,ark:/21198/z15b1rc9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1rc9,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_056.tif,Page,[View 56],56,ark:/21198/z1n31kf2,ark:/21198/z11k10qv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k10qv,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_057.tif,Page,[View 57],57,ark:/21198/z1n31kf2,ark:/21198/z1wt0h64,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0h64,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_058.tif,Page,[View 58],58,ark:/21198/z1n31kf2,ark:/21198/z1s19rfq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s19rfq,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_059.tif,Page,[View 59],59,ark:/21198/z1n31kf2,ark:/21198/z1nc7q55,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7q55,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_060.tif,Page,[View 60],60,ark:/21198/z1n31kf2,ark:/21198/z1hm6zcj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm6zcj,
Masters/othermasters/dl_jaip/ucla_lsc_0131_b001_f002_001_061.tif,Page,[View 61],61,ark:/21198/z1n31kf2,ark:/21198/z1cv66n6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv66n6,
