Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,viewingHint,Visibility,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Name.artist,Name.photographer,Relation.isPartOf,Title,Date,Format.dimensions,Format.medium,Description,Description.note,Description.abstract
Art Department Digital Image Collection,ark:/21198/zz00156zvx,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156zvx%2Ftn66jn4c,,,copyrighted,"Flavin, Dan",,Sculpture Collection,Untitled,1996,,,"Santa Maria in Chiesa Rossa, Milan",,
Art Department Digital Image Collection,ark:/21198/zz0015722x,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015722x%2F5n306r2j,,,copyrighted,"Friedman, Tom",,Sculpture Collection,Untitled,1994,"h.2, circum.183",,,,
Art Department Digital Image Collection,ark:/21198/zz001572j5,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001572j5%2Fzw40km22,,,copyrighted,"Genzken, Isa",,Sculpture Collection,ABC,1987,1485 x 1120 x 40cm,concrete,,,
Art Department Digital Image Collection,ark:/21198/zz00157pxj,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157pxj%2Ff798h05j,,,copyrighted,"Gaudi, Antoni",,Sculpture Collection,Casa Mila,1906-10,,,,,
Art Department Digital Image Collection,ark:/21198/zz00157q02,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157q02%2F7j27nj5m,,,copyrighted,"Gaudi, Antoni",,Sculpture Collection,Guell Park,1900-14,,,,,
Art Department Digital Image Collection,ark:/21198/zz00157q3m,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157q3m%2Fs359db82,,,copyrighted,"Gaudi, Antoni",,Sculpture Collection,The Temple of the Sagrada Familia,1882,,,,,
Art Department Digital Image Collection,ark:/21198/zz00157q5n,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157q5n%2Ft147314k,,,copyrighted,"Gaudi, Antoni",,Sculpture Collection,Guell Park,1900-14,,,,,
Art Department Digital Image Collection,ark:/21198/zz00157qd8,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157qd8%2F3055408f,,,copyrighted,,,Sculpture Collection,"Dymaxion Dome, ""Chilled Dome""",1940,,3200 lbs w/ naturel cooling system,,,
Art Department Digital Image Collection,ark:/21198/zz00157qht,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157qht%2F5109pn5s,,,copyrighted,"Gaudi, Antoni",,Sculpture Collection,Casa Batllo,1906,,,,,
Art Department Digital Image Collection,ark:/21198/zz00157qqx,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157qqx%2Fbt73jt7g,,,copyrighted,Gilbert & George,,Sculpture Collection,The Singing Sculpture,,,,,,
Art Department Digital Image Collection,ark:/21198/zz00157qtg,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157qtg%2F6h259539,,,copyrighted,"Fuller, Buckminster",,Sculpture Collection,Dymaxion Car,1933,,,,,
Art Department Digital Image Collection,ark:/21198/zz00157qzj,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157qzj%2F4v69bd11,,,copyrighted,"Gaudi, Antoni",,Sculpture Collection,Colegio Teresiano,1988-89,,,,,
Art Department Digital Image Collection,ark:/21198/zz00157r54,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157r54%2Fqb03d633,,,copyrighted,"Friedman, Tom",,Sculpture Collection,Untitled,2000,"12 x 114 x 120""",,,,
Art Department Digital Image Collection,ark:/21198/zz00157t8n,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157t8n%2F9v60p37f,,,copyrighted,"Gehry, Frank",,Sculpture Collection,Models,2000,,,,,
Art Department Digital Image Collection,ark:/21198/zz00157tf7,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157tf7%2Fd471d07h,,,copyrighted,"Gehry, Frank",,Sculpture Collection,Models,2000,,,,,
Art Department Digital Image Collection,ark:/21198/zz00157tgr,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157tgr%2Fkd948m6f,,,copyrighted,"Giger, HR",,Sculpture Collection,Landscape X,1972,,,detail,,
Art Department Digital Image Collection,ark:/21198/zz00157tmt,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157tmt%2Fdw09vq6x,,,copyrighted,"Giger, HR",,Sculpture Collection,Biomechanic Metempsychosis,1980,,,,,
Art Department Digital Image Collection,ark:/21198/zz00157trw,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157trw%2Fsg895774,,,copyrighted,"Gehry, Frank",,Sculpture Collection,Ray and Maria Stata Center at MIT,1998,,,model,,
Art Department Digital Image Collection,ark:/21198/zz00157tsd,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157tsd%2Fmh779s41,,,copyrighted,"Gehry, Frank",,Sculpture Collection,"Conference Center in Main Atrium DG Bank Building, Berlin",2000,,,,,
Art Department Digital Image Collection,ark:/21198/zz00157v5k,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157v5k%2F33554t8v,,,copyrighted,"Gober, Robert",,Sculpture Collection,Chest's,,,,detail,,
Art Department Digital Image Collection,ark:/21198/zz00157v63,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157v63%2Fhc17dz36,,,copyrighted,"Eakins, Thomas",,Sculpture Collection,A Study,1999,20 x 40 x 25',,,,
Art Department Digital Image Collection,ark:/21198/zz00157v84,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157v84%2Fdb781d3b,,,copyrighted,"Gehry, Frank",,Sculpture Collection,Guggenheim Museum Bilbao,1997,,,,,
Art Department Digital Image Collection,ark:/21198/zz00159mvf,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159mvf%2Fd8178r93,,,copyrighted,"Gober, Robert",,Sculpture Collection,Hanging Man / Sleeping Man,1989,,,,,
Art Department Digital Image Collection,ark:/21198/zz00159qvw,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159qvw%2F0h12z593,,,copyrighted,"Goldsworthy, Andrew",,Sculpture Collection,sculpture_2_1801.tif,1998,,Chestnut leaves creased and folded,,,
Art Department Digital Image Collection,ark:/21198/zz0015b27v,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015b27v%2Fss264s08,,,copyrighted,"Goldsworthy, Andrew",,Sculpture Collection,Horse Chestnut leaves,1987,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015b3t4,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015b3t4%2F91080z30,,,copyrighted,"Gormley, Antony",,Sculpture Collection,"Fruit, Part One and Two",1991,12 x 7 x 4ft,,,,
Art Department Digital Image Collection,ark:/21198/zz0015bd9q,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bd9q%2Fwp85tg26,,,copyrighted,"Graham, Dan",,Sculpture Collection,Homes for America,1966-67,,slide projection,,,
Art Department Digital Image Collection,ark:/21198/zz0015bdcr,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bdcr%2Fp8154s5b,,,copyrighted,"Graham, Dan",,Sculpture Collection,Homes for America,1966-67,,slide projection,,,
Art Department Digital Image Collection,ark:/21198/zz0015bdfs,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bdfs%2F8884f06q,,,copyrighted,"Graham, Dan",,Sculpture Collection,Alteration of Suburban House,1978,,,model,,
Art Department Digital Image Collection,ark:/21198/zz0015bdmc,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bdmc%2Ft014s75s,,,copyrighted,"Graham, Dan",,Sculpture Collection,Pavilion / Sculpture for Argome,1978-81,"90 x 180 x 180""",,,,
Art Department Digital Image Collection,ark:/21198/zz0015bdwh,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bdwh%2F5j44f79c,,,copyrighted,"Graham, Dan",,Sculpture Collection,Video Projection Outside Home,1978,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015bf2k,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bf2k%2Fmz58zm1p,,,copyrighted,"Graham, Dan",,Sculpture Collection,Homes for America,1966-67,,slide projection,Slide Projection,,
Art Department Digital Image Collection,ark:/21198/zz0015cd6m,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015cd6m%2Fpv52b72f,,,copyrighted,"Graves, Nancy",,Sculpture Collection,"Inside, outside",1970,48 x 1120 x 120,"steel, wax, marble dust, crylic, fiberglass, oil paint, a. skin",,,
Art Department Digital Image Collection,ark:/21198/zz0015nj3k,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015nj3k%2Fzm52qj72,,,copyrighted,"Gursky, Andreas",,Sculpture Collection,99 cents,1999,,,detail,,
Art Department Digital Image Collection,ark:/21198/zz0015njg8,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015njg8%2F8s790d5h,,,copyrighted,"Haacke, Hans",,Sculpture Collection,On Social Grease,1975,"30 x 30""",photo engraved magnesium on aluminum,,,
Art Department Digital Image Collection,ark:/21198/zz0015nnvd,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015nnvd%2Fss61gt1c,,,copyrighted,"Hamilton, Ann",,Sculpture Collection,parallel lines,1991,,,"candle structure, entrance view, floor and base of cradle",,
Art Department Digital Image Collection,ark:/21198/zz0015nnxf,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015nnxf%2Fp174dz5j,,,copyrighted,"Haacke, Hans",,Sculpture Collection,A Breed Apart,1978,36 x 36,Photo on masonite,7 panels,,
Art Department Digital Image Collection,ark:/21198/zz0015np0z,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015np0z%2Fh262t53n,,,copyrighted,"Haacke, Hans",,Sculpture Collection,Taking Stock (Unfinished),1983-84,,,detail,,
Art Department Digital Image Collection,ark:/21198/zz0015np62,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015np62%2F7c09rd3c,,,copyrighted,"Hamilton, Ann",,Sculpture Collection,Privation and Excesses,1989,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015npj7,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015npj7%2Fx7515h1k,,,copyrighted,"Haacke, Hans",,Sculpture Collection,Oil Painting: Homage to Marcel Broodthaers,1982,,,Installation detailTwo parts installation;oil painting on opposite wall from protest photo enlargement.,,
Art Department Digital Image Collection,ark:/21198/zz0015qmfm,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015qmfm%2F3s475k54,,,copyrighted,"Hamilton, Ann",,Sculpture Collection,Linings,1990,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015qmm6,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015qmm6%2F8m61zz19,,,copyrighted,"Hamilton, Ann",,Sculpture Collection,palimpsests,1989,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015qmss,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015qmss%2Fx730mb86,,,copyrighted,"Hamilton, Ann",,Sculpture Collection,Still Life,1988,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015qmvt,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015qmvt%2Fs568np3w,,,copyrighted,"Hamilton, Ann",,Sculpture Collection,Untitled (the capacity of absorption),1988,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015qn1w,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015qn1w%2Fsv67600k,,,copyrighted,"Hamilton, Ann",,Sculpture Collection,Between Taxonomy and Communion,1990,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015qrr6,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015qrr6%2Fd211qs60,,,copyrighted,"Hatoum, Mona",,Sculpture Collection,Map,1998,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015qrsq,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015qrsq%2Fk849m25d,,,copyrighted,"Hatoum, Mona",,Sculpture Collection,The Light at the End,1989,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015qs4c,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015qs4c%2Fpm45180x,,,copyrighted,"Hatoum, Mona",,Sculpture Collection,Socie du Monde,1992-93,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015r3ft,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015r3ft%2F5919j75f,,,copyrighted,"Hawkinson, Tim",,Sculpture Collection,Index ( Finger ),1997,15 x 12 x 12cm,,,,
Art Department Digital Image Collection,ark:/21198/zz0015r3v1,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015r3v1%2Fh704m78t,,,copyrighted,"Hartley, Marsden",,Sculpture Collection,Motif from an African Textile,1925,"29 x 9""",,,,
Art Department Digital Image Collection,ark:/21198/zz0015r476,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015r476%2Fm353kx6x,,,copyrighted,"Heizer, Michael",,Sculpture Collection,Effigy Tumuli,1985-86,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015r4nd,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015r4nd%2Fd794z45g,,,copyrighted,"Heizer, Michael",,Sculpture Collection,Catfish,1989,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015rbxf,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rbxf%2F9220n38f,,,copyrighted,"Hawkinson, Tim",,Sculpture Collection,Das Tannenboot,1994,69 x 50 x 70,,,,
Art Department Digital Image Collection,ark:/21198/zz0015rcns,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rcns%2Fts70f069,,,copyrighted,"Hesse, Eva",,Sculpture Collection,Untitled,1965,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015rn8z,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rn8z%2F7t34kv69,,,copyrighted,"Hirschhorn, Thomas",,,Cavemanman,2002,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015rnd1,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rnd1%2Ftz87dq34,,,copyrighted,"Hirst, Damien",,Sculpture Collection,Away From the Flock,1994,96.5 x 149 x 51,,,,
Art Department Digital Image Collection,ark:/21198/zz0015rnqp,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rnqp%2Fb9312j7c,,,copyrighted,"Hirschhorn, Thomas",,Sculpture Collection,Laundrette,2001,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015rp2b,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rp2b%2Fns08vg3w,,,copyrighted,"Hirschhorn, Thomas",,Sculpture Collection,Bataille Monument,2002,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015rp3v,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rp3v%2F5x135b6d,,,copyrighted,"Hill, Gary",,Sculpture Collection,Inasmuch As it is Always Already Taking Place,1990,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015rp7x,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rp7x%2F4889b17b,,,copyrighted,"Hirschhorn, Thomas",,Sculpture Collection,Pole-Self,2001,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015rpf1,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rpf1%2Fwk00dv54,,,copyrighted,"Horn, Rebecca",,Sculpture Collection,Athur,1988,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015rpzs,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rpzs%2Fn933h091,,,copyrighted,"Holt, Nancy",,Sculpture Collection,Stone Enclosure. Rock Rings,1977,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s45m,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s45m%2F4p71q17z,,,copyrighted,"Hsu, Tishan",,Sculpture Collection,Auto Immune,1988,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s4qw,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s4qw%2Ftv69jq4f,,,copyrighted,"Isermann, Jim",,Sculpture Collection,Untitled ( hole paintings and mobiles ),1988,"paintings 48 x 48 x 2"", mobiles 39 x 39 """,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s4zh,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s4zh%2Fb707tp46,,,copyrighted,"Ireland, David",,Sculpture Collection,Newgate,1986,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s553,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s553%2Fjq38s38r,,,copyrighted,"Isermann, Jim",,Sculpture Collection,TV Lounge,1988,12 x 12 x 12',,,,
Art Department Digital Image Collection,ark:/21198/zz0015s595,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s595%2Fjh420z94,,,copyrighted,"Ireland, David",,Sculpture Collection,Rodeo Room,1986,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s5bp,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s5bp%2Fr769cc59,,,copyrighted,"Irwin, Robert",,Sculpture Collection,1234°,1992,,,"Installed at the Pace Gallery, NY",,
Art Department Digital Image Collection,ark:/21198/zz0015s8cn,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s8cn%2F9z131x33,,,copyrighted,"Jetelova, Magdalena",,Sculpture Collection,Austrian Museum for Applied Art,1992,30 meters,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s8m8,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s8m8%2Fx0645t3c,,,copyrighted,"Isermann, Jim",,Sculpture Collection,Motel Modern,1982,,,"Installation at the Inn of Tomorrow, Anaheim, CA",,
Art Department Digital Image Collection,ark:/21198/zz0015s8ns,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s8ns%2Fxp25pd1d,,,copyrighted,"Jackson, Richard",,Sculpture Collection,VW Fan,1998,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s8qt,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s8qt%2F3792559x,,,copyrighted,"Jetelova, Magdalena",,Sculpture Collection,Austrian Museum for Applied Art,1992,30 meters,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s8rb,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s8rb%2Fht580n9b,,,copyrighted,"Isermann, Jim",,Sculpture Collection,Untitled ( wall plaques ),1980,"40 x 40"", 49 x 37 "", 60 x 74"", 96 x 96""",,,,
Art Department Digital Image Collection,ark:/21198/zz0015s8sv,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s8sv%2Fqp42tn93,,,copyrighted,"Isermann, Jim",,Sculpture Collection,Project Unite,1993,,,Installation at LE Corbusier's Unite d'Habitation,,
Art Department Digital Image Collection,ark:/21198/zz0015s8xx,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s8xx%2Fjq62gt83,,,copyrighted,"Isermann, Jim",,Sculpture Collection,TV Room,1986,,,Lace video screening room,,
Art Department Digital Image Collection,ark:/21198/zz0015s9f5,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s9f5%2Fh591xn6n,,,copyrighted,"Isermann, Jim",,Sculpture Collection,Futura,1987,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s9q9,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s9q9%2Ft0736q09,,,copyrighted,"Isermann, Jim",,Sculpture Collection,Suburban,1984,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s9ww,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s9ww%2F2383647s,,,copyrighted,"Isermann, Jim",,Sculpture Collection,Look Forward to Tomorrow,1983,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015sdg4,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015sdg4%2Fmz13ng5b,,,copyrighted,"Kabakov, Ilya",,Sculpture Collection,Album of My Mother,1991,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015sdp7,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015sdp7%2Fcj26rx7t,,,copyrighted,"Kawamata, Tadashi",,Sculpture Collection,Favela in Battery Park City : Inside / Outside,1988,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015sfh4,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015sfh4%2Fnx46rm7c,,,copyrighted,"Kapoor, Anish",,Sculpture Collection,Marsyas,2002,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015sg4x,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015sg4x%2F51372d4d,,,copyrighted,"Kapoor, Anish",,Sculpture Collection,Void Field,1989,,,,,
