Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,viewingHint,Visibility,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Name.artist,Name.photographer,Relation.isPartOf,Title,Date,Format.dimensions,Format.medium,Description,Description.note,Description.abstract
Art Department Digital Image Collection,ark:/21198/zz0015s9f5/7n85zt8x,ark:/21198/zz0015s9f5,,,Page,art/image/21198-zz0015s9f5-4-master.tif,4,,private,,,,,,,,,,Page 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s9f5/b9540q91,ark:/21198/zz0015s9f5,,,Page,art/image/21198-zz0015s9f5-5-master.tif,5,,private,,,,,,,,,,Page 5,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s9f5/h591xn6n,ark:/21198/zz0015s9f5,,,Page,art/image/21198-zz0015s9f5-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s9f5/pf402c4w,ark:/21198/zz0015s9f5,,,Page,art/image/21198-zz0015s9f5-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s9f5/zq91071x,ark:/21198/zz0015s9f5,,,Page,art/image/21198-zz0015s9f5-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s9q9/0r55jk2r,ark:/21198/zz0015s9q9,,,Page,art/image/21198-zz0015s9q9-4-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s9q9/8465m46k,ark:/21198/zz0015s9q9,,,Page,art/image/21198-zz0015s9q9-5-master.tif,4,,private,,,,,,,,,,Page 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s9q9/sd92j00d,ark:/21198/zz0015s9q9,,,Page,art/image/21198-zz0015s9q9-3-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s9q9/t0736q09,ark:/21198/zz0015s9q9,,,Page,art/image/21198-zz0015s9q9-2-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s9ww/2383647s,ark:/21198/zz0015s9ww,,,Page,art/image/21198-zz0015s9ww-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s9ww/7d14ts5k,ark:/21198/zz0015s9ww,,,Page,art/image/21198-zz0015s9ww-4-master.tif,4,,private,,,,,,,,,,Page 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s9ww/k6311m0r,ark:/21198/zz0015s9ww,,,Page,art/image/21198-zz0015s9ww-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015s9ww/qx53268b,ark:/21198/zz0015s9ww,,,Page,art/image/21198-zz0015s9ww-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015sdg4/jb53d802,ark:/21198/zz0015sdg4,,,Page,art/image/21198-zz0015sdg4-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015sdg4/k151g43j,ark:/21198/zz0015sdg4,,,Page,art/image/21198-zz0015sdg4-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015sdg4/mz13ng5b,ark:/21198/zz0015sdg4,,,Page,art/image/21198-zz0015sdg4-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015sdp7/2z56g65v,ark:/21198/zz0015sdp7,,,Page,art/image/21198-zz0015sdp7-4-master.tif,4,,private,,,,,,,,,,Page 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015sdp7/cj26rx7t,ark:/21198/zz0015sdp7,,,Page,art/image/21198-zz0015sdp7-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015sdp7/m217566v,ark:/21198/zz0015sdp7,,,Page,art/image/21198-zz0015sdp7-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015sdp7/sx99qs8m,ark:/21198/zz0015sdp7,,,Page,art/image/21198-zz0015sdp7-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015sfh4/7668z51f,ark:/21198/zz0015sfh4,,,Page,art/image/21198-zz0015sfh4-4-master.tif,4,,private,,,,,,,,,,Page 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015sfh4/dt18w78p,ark:/21198/zz0015sfh4,,,Page,art/image/21198-zz0015sfh4-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015sfh4/hh56f999,ark:/21198/zz0015sfh4,,,Page,art/image/21198-zz0015sfh4-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015sfh4/nx46rm7c,ark:/21198/zz0015sfh4,,,Page,art/image/21198-zz0015sfh4-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015sg4x/51372d4d,ark:/21198/zz0015sg4x,,,Page,art/image/21198-zz0015sg4x-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015sg4x/v874q98v,ark:/21198/zz0015sg4x,,,Page,art/image/21198-zz0015sg4x-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tppj/0m62h53z,ark:/21198/zz0015tppj,,,Page,art/image/21198-zz0015tppj-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tppj/6c42j19x,ark:/21198/zz0015tppj,,,Page,art/image/21198-zz0015tppj-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tpv4/7q90c08f,ark:/21198/zz0015tpv4,,,Page,art/image/21198-zz0015tpv4-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tpv4/vg66h26n,ark:/21198/zz0015tpv4,,,Page,art/image/21198-zz0015tpv4-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tq16/5s243r2h,ark:/21198/zz0015tq16,,,Page,art/image/21198-zz0015tq16-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tq16/5v245f95,ark:/21198/zz0015tq16,,,Page,art/image/21198-zz0015tq16-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tq16/hb71wc6b,ark:/21198/zz0015tq16,,,Page,art/image/21198-zz0015tq16-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tq2q/7w919m53,ark:/21198/zz0015tq2q,,,Page,art/image/21198-zz0015tq2q-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tq2q/ff57043x,ark:/21198/zz0015tq2q,,,Page,art/image/21198-zz0015tq2q-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tqnh/1n92xr0s,ark:/21198/zz0015tqnh,,,Page,art/image/21198-zz0015tqnh-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tqnh/gs35w45n,ark:/21198/zz0015tqnh,,,Page,art/image/21198-zz0015tqnh-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tqnh/nh21dh1r,ark:/21198/zz0015tqnh,,,Page,art/image/21198-zz0015tqnh-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tqvm/ct39v20r,ark:/21198/zz0015tqvm,,,Page,art/image/21198-zz0015tqvm-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tqvm/k296t123,ark:/21198/zz0015tqvm,,,Page,art/image/21198-zz0015tqvm-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tqvm/mv44j75r,ark:/21198/zz0015tqvm,,,Page,art/image/21198-zz0015tqvm-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tqxn/7q65ds91,ark:/21198/zz0015tqxn,,,Page,art/image/21198-zz0015tqxn-3-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tqxn/jf59d33x,ark:/21198/zz0015tqxn,,,Page,art/image/21198-zz0015tqxn-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tr26/9d72g23j,ark:/21198/zz0015tr26,,,Page,art/image/21198-zz0015tr26-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tr26/qr87m46p,ark:/21198/zz0015tr26,,,Page,art/image/21198-zz0015tr26-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tr68/k867j253,ark:/21198/zz0015tr68,,,Page,art/image/21198-zz0015tr68-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tr68/ws27768r,ark:/21198/zz0015tr68,,,Page,art/image/21198-zz0015tr68-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015trjf/nt394r2b,ark:/21198/zz0015trjf,,,Page,art/image/21198-zz0015trjf-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015trjf/th02tr2v,ark:/21198/zz0015trjf,,,Page,art/image/21198-zz0015trjf-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015ts57/ks12bb8q,ark:/21198/zz0015ts57,,,Page,art/image/21198-zz0015ts57-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015ts57/v2097q49,ark:/21198/zz0015ts57,,,Page,art/image/21198-zz0015ts57-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tsbt/hz841c5x,ark:/21198/zz0015tsbt,,,Page,art/image/21198-zz0015tsbt-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tsbt/tx14w319,ark:/21198/zz0015tsbt,,,Page,art/image/21198-zz0015tsbt-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tscb/v137k43h,ark:/21198/zz0015tscb,,,Page,art/image/21198-zz0015tscb-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015tscb/vq72nw67,ark:/21198/zz0015tscb,,,Page,art/image/21198-zz0015tscb-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015v0m9/fb761577,ark:/21198/zz0015v0m9,,,Page,art/image/21198-zz0015v0m9-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015v0m9/nd10x46x,ark:/21198/zz0015v0m9,,,Page,art/image/21198-zz0015v0m9-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015v1gq/dr96x039,ark:/21198/zz0015v1gq,,,Page,art/image/21198-zz0015v1gq-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015v1gq/hz97b06j,ark:/21198/zz0015v1gq,,,Page,art/image/21198-zz0015v1gq-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015v25j/7821h58n,ark:/21198/zz0015v25j,,,Page,art/image/21198-zz0015v25j-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015v25j/8892h86v,ark:/21198/zz0015v25j,,,Page,art/image/21198-zz0015v25j-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015v25j/bd89gm1x,ark:/21198/zz0015v25j,,,Page,art/image/21198-zz0015v25j-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015v29m/h500x571,ark:/21198/zz0015v29m,,,Page,art/image/21198-zz0015v29m-4-master.tif,4,,private,,,,,,,,,,Page 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015v29m/px48n54t,ark:/21198/zz0015v29m,,,Page,art/image/21198-zz0015v29m-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015v29m/v389np3q,ark:/21198/zz0015v29m,,,Page,art/image/21198-zz0015v29m-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015v29m/vf453t73,ark:/21198/zz0015v29m,,,Page,art/image/21198-zz0015v29m-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015vqgc/6d01xz6b,ark:/21198/zz0015vqgc,,,Page,art/image/21198-zz0015vqgc-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015vqgc/gd378686,ark:/21198/zz0015vqgc,,,Page,art/image/21198-zz0015vqgc-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015w6jm/1t55hh9s,ark:/21198/zz0015w6jm,,,Page,art/image/21198-zz0015w6jm-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015w6jm/5700416b,ark:/21198/zz0015w6jm,,,Page,art/image/21198-zz0015w6jm-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015w6s7/h751h019,ark:/21198/zz0015w6s7,,,Page,art/image/21198-zz0015w6s7-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015w6s7/nz14dv79,ark:/21198/zz0015w6s7,,,Page,art/image/21198-zz0015w6s7-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015w74w/1b81hh0p,ark:/21198/zz0015w74w,,,Page,art/image/21198-zz0015w74w-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015w74w/gn96486x,ark:/21198/zz0015w74w,,,Page,art/image/21198-zz0015w74w-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015w79g/4291kd60,ark:/21198/zz0015w79g,,,Page,art/image/21198-zz0015w79g-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015w79g/5422b95t,ark:/21198/zz0015w79g,,,Page,art/image/21198-zz0015w79g-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015w79g/6q934d67,ark:/21198/zz0015w79g,,,Page,art/image/21198-zz0015w79g-4-master.tif,4,,private,,,,,,,,,,Page 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015w79g/7168tp66,ark:/21198/zz0015w79g,,,Page,art/image/21198-zz0015w79g-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015w7fj/2d69722v,ark:/21198/zz0015w7fj,,,Page,art/image/21198-zz0015w7fj-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015w7fj/8671q61k,ark:/21198/zz0015w7fj,,,Page,art/image/21198-zz0015w7fj-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015w7m4/j955cv14,ark:/21198/zz0015w7m4,,,Page,art/image/21198-zz0015w7m4-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015w7m4/p076174w,ark:/21198/zz0015w7m4,,,Page,art/image/21198-zz0015w7m4-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015w7m4/r501839b,ark:/21198/zz0015w7m4,,,Page,art/image/21198-zz0015w7m4-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015w809/6f50h36f,ark:/21198/zz0015w809,,,Page,art/image/21198-zz0015w809-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015w809/dk49c22j,ark:/21198/zz0015w809,,,Page,art/image/21198-zz0015w809-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wjwm/9b80mh1j,ark:/21198/zz0015wjwm,,,Page,art/image/21198-zz0015wjwm-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wjwm/9k47dr80,ark:/21198/zz0015wjwm,,,Page,art/image/21198-zz0015wjwm-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wjwm/k1139z7s,ark:/21198/zz0015wjwm,,,Page,art/image/21198-zz0015wjwm-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wjwm/k207c47z,ark:/21198/zz0015wjwm,,,Page,art/image/21198-zz0015wjwm-4-master.tif,4,,private,,,,,,,,,,Page 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wpd9/v612pm5b,ark:/21198/zz0015wpd9,,,Page,art/image/21198-zz0015wpd9-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wpd9/z2600q87,ark:/21198/zz0015wpd9,,,Page,art/image/21198-zz0015wpd9-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wphv/js13cb2c,ark:/21198/zz0015wphv,,,Page,art/image/21198-zz0015wphv-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wphv/kx114c7s,ark:/21198/zz0015wphv,,,Page,art/image/21198-zz0015wphv-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wphv/m9649t10,ark:/21198/zz0015wphv,,,Page,art/image/21198-zz0015wphv-4-master.tif,4,,private,,,,,,,,,,Page 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wphv/q939f113,ark:/21198/zz0015wphv,,,Page,art/image/21198-zz0015wphv-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wpkw/9z30392p,ark:/21198/zz0015wpkw,,,Page,art/image/21198-zz0015wpkw-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wpkw/bv36t04m,ark:/21198/zz0015wpkw,,,Page,art/image/21198-zz0015wpkw-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wpkw/gd05f13w,ark:/21198/zz0015wpkw,,,Page,art/image/21198-zz0015wpkw-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wpkw/mc100m4x,ark:/21198/zz0015wpkw,,,Page,art/image/21198-zz0015wpkw-4-master.tif,4,,private,,,,,,,,,,Page 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wpkw/tw893c2w,ark:/21198/zz0015wpkw,,,Page,art/image/21198-zz0015wpkw-5-master.tif,5,,private,,,,,,,,,,Page 5,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wpnx/5h52f19b,ark:/21198/zz0015wpnx,,,Page,art/image/21198-zz0015wpnx-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wpnx/7f343889,ark:/21198/zz0015wpnx,,,Page,art/image/21198-zz0015wpnx-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wpqz/7f896231,ark:/21198/zz0015wpqz,,,Page,art/image/21198-zz0015wpqz-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wpqz/c4086b17,ark:/21198/zz0015wpqz,,,Page,art/image/21198-zz0015wpqz-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wpqz/qk13s42d,ark:/21198/zz0015wpqz,,,Page,art/image/21198-zz0015wpqz-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wprg/0w64k49p,ark:/21198/zz0015wprg,,,Page,art/image/21198-zz0015wprg-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wprg/18208p5b,ark:/21198/zz0015wprg,,,Page,art/image/21198-zz0015wprg-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wprg/dm889j9d,ark:/21198/zz0015wprg,,,Page,art/image/21198-zz0015wprg-4-master.tif,4,,private,,,,,,,,,,Page 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wprg/mc070w9g,ark:/21198/zz0015wprg,,,Page,art/image/21198-zz0015wprg-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wpth/1824fp0s,ark:/21198/zz0015wpth,,,Page,art/image/21198-zz0015wpth-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wpth/70089b4t,ark:/21198/zz0015wpth,,,Page,art/image/21198-zz0015wpth-5-master.tif,5,,private,,,,,,,,,,Page 5,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wpth/h655f67p,ark:/21198/zz0015wpth,,,Page,art/image/21198-zz0015wpth-4-master.tif,4,,private,,,,,,,,,,Page 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wpth/q884114f,ark:/21198/zz0015wpth,,,Page,art/image/21198-zz0015wpth-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wpth/tn62bc4g,ark:/21198/zz0015wpth,,,Page,art/image/21198-zz0015wpth-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wq2m/6g00zf16,ark:/21198/zz0015wq2m,,,Page,art/image/21198-zz0015wq2m-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wq2m/cd302n6p,ark:/21198/zz0015wq2m,,,Page,art/image/21198-zz0015wq2m-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wq34/2q804x7z,ark:/21198/zz0015wq34,,,Page,art/image/21198-zz0015wq34-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wq34/ds89zn8f,ark:/21198/zz0015wq34,,,Page,art/image/21198-zz0015wq34-4-master.tif,4,,private,,,,,,,,,,Page 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wq34/n306pr92,ark:/21198/zz0015wq34,,,Page,art/image/21198-zz0015wq34-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wq34/v179c459,ark:/21198/zz0015wq34,,,Page,art/image/21198-zz0015wq34-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wqf9/1z82dd8z,ark:/21198/zz0015wqf9,,,Page,art/image/21198-zz0015wqf9-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wqf9/k064xp9z,ark:/21198/zz0015wqf9,,,Page,art/image/21198-zz0015wqf9-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wqgt/3466jx27,ark:/21198/zz0015wqgt,,,Page,art/image/21198-zz0015wqgt-5-master.tif,5,,private,,,,,,,,,,Page 5,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wqgt/dm012d7c,ark:/21198/zz0015wqgt,,,Page,art/image/21198-zz0015wqgt-4-master.tif,4,,private,,,,,,,,,,Page 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wqgt/g0647p8r,ark:/21198/zz0015wqgt,,,Page,art/image/21198-zz0015wqgt-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wqgt/gd46s304,ark:/21198/zz0015wqgt,,,Page,art/image/21198-zz0015wqgt-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wqgt/zp38gb78,ark:/21198/zz0015wqgt,,,Page,art/image/21198-zz0015wqgt-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wqkc/1j18n31h,ark:/21198/zz0015wqkc,,,Page,art/image/21198-zz0015wqkc-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wqkc/p039np33,ark:/21198/zz0015wqkc,,,Page,art/image/21198-zz0015wqkc-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wqmw/6v55b37h,ark:/21198/zz0015wqmw,,,Page,art/image/21198-zz0015wqmw-3-master.tif,3,,private,,,,,,,,,,Page 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wqmw/p374wd3h,ark:/21198/zz0015wqmw,,,Page,art/image/21198-zz0015wqmw-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wqmw/pf85093w,ark:/21198/zz0015wqmw,,,Page,art/image/21198-zz0015wqmw-1-master.tif,1,,private,,,,,,,,,,Page 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0015wqnd/5p39q87q,ark:/21198/zz0015wqnd,,,Page,art/image/21198-zz0015wqnd-2-master.tif,2,,private,,,,,,,,,,Page 2,,,,,,
