Item Created Date,Last Edit Date,Item Ark,Title,Modified By,Created By,Project Title
2012-10-12 19:02:06,2019-11-25 11:11:21,21198/zz002dfpf8,"Actor Harry Richman, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:53,2019-11-25 11:10:59,21198/zz002j7g14,"Actor Charles Ray pointing to sketch, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:54,2019-11-25 11:10:35,21198/zz002j7g2n,"Actor Charles Ray holding drawing, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:55:11,2019-11-25 11:08:49,21198/zz002j86wn,"William H. W. Evans, arrested and charged with child abduction by his ex-wife Elizabeth Evans, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:15,2019-11-25 11:08:21,21198/zz002dbpfx,"US Judge Charles G. Briggle, US District Court Judge for the Southern District of Illinois, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:49:06,2019-11-25 11:07:54,21198/zz002hn6hg,"Timothy G. Turner, reporter for the Los Angeles Times, stands reading a newspaper, Los Angeles, 1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:49:05,2019-11-25 11:07:14,21198/zz002hn6gz,"Timothy G. Turner, reporter for the Los Angeles Times, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:43:54,2019-11-25 11:06:35,21198/zz002hms10,"Reverend Charles Leahy stands holding several communist booklets, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:49:01,2019-11-25 11:05:30,21198/zz002j7s0z,"Phyllis Bertino, mermaid queen of the Newport-Balboa Harbor opening celebration, Newport Beach, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:42:17,2019-11-25 11:04:20,21198/zz002hmn4m,"One-Eyed Connolly, gate-crasher of events, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:33,2019-11-25 11:03:57,21198/zz002dbq58,"Neil Brown playing tennis, Los Angeles, ca. 1927",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:41,2019-11-25 11:03:18,21198/zz002dbqhf,"Monroe Butler, seated by a door, Los Angeles, 1933",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:42,2019-11-25 11:02:27,21198/zz002dbqjz,"Monroe Butler and E. P. Hayward, vice-presidents of the California Reserve Company, Los Angeles, 1933",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:51:22,2019-11-25 11:01:31,21198/zz002hncq0,"L. D. Hotchkiss, managing editor of the Los Angeles Times, Los Angeles, 1920s (?)",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:51:24,2019-11-25 11:00:51,21198/zz002hncs1,"L. D. Hotchkiss, managing editor of the Los Angeles Times, Los Angeles, 1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:51:23,2019-11-25 11:00:21,21198/zz002hncrh,"L. D. Hotchkiss, managing editor of the Los Angeles Times, Los Angeles, 1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:46:34,2019-11-25 10:57:21,21198/zz002hn0fj,"Kid Broad crouches in a fighting stance, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:27,2019-11-25 10:56:32,21198/zz002dbpx5,"Judge Ray Brockman, Los Angeles, 1930s",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:43:03,2019-11-25 10:56:08,21198/zz002hmq0h,"Judge Robert Scott, Superior Court judge, who presided over both criminal and juvenile court cases, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:45:01,2019-11-25 10:55:33,21198/zz002hmvps,"John Factor, aka Jake the Barber, con man and gangster, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:25,2019-11-25 10:55:01,21198/zz002dbpv4,"James P. Britt, veteran Republican campaigner and vice-chairman of the Los Angeles County Republican Central Committee, Los Angeles County, 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:43:17,2019-11-25 10:54:28,21198/zz002hmqjs,"I. W. Barnett, principal of Brea Olinda High School, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:46,2019-11-25 10:53:28,21198/zz002dbqqj,"H. L. Byram, Los Angeles County Treasurer and County Tax Collector, sitting at his desk, Los Angeles County, 1934",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:47,2019-11-25 10:52:59,21198/zz002dbqr2,"H. L. Byram, Los Angeles County Treasurer and County Tax Collector, 1934",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:44:36,2019-11-25 10:52:04,21198/zz002hmtp9,"Floyd McCracken, editor for the Anaheim Bulletin, Anaheim, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:46:35,2019-11-25 10:51:35,21198/zz002hn0hk,"Floyd D. Young, meteorologist, stands outside by a hydrograph, Pomona, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:32,2019-11-25 10:50:27,21198/zz002dbq4r,"Eugene M. Brown, regional agent for the State Emergency Relief Administration, and executive secretary for Los Angeles County Emergency Relief Commission, Los Angeles County, 1934",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:46:33,2019-11-25 10:49:54,21198/zz002hn0d1,"Emilie Biggar stands in front of a closet, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:49:04,2019-11-25 10:49:19,21198/zz002hn6ff,"Elmer E. Adams, president of the First National Bank of Fergus Falls, Minnesota, state legislator, and editor of Fergus Falls Journal, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:55:10,2019-11-25 10:48:34,21198/zz002j86v4,"Elizabeth Evans, who accused ex-husband William H. W. Evans of child abduction, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:44:11,2019-11-25 10:48:04,21198/zz002hmspt,"Edward E. Blake, national chairman of the Prohibition Party, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:46:37,2019-11-25 10:47:15,21198/zz002hn0km,"Dr. Ethel Percy Andrus, principal of Abraham Lincoln High School, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:25,2019-11-25 10:46:35,21198/zz002dbptm,"Dr. Albert Britt, president of Knox College, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:48:52,2019-11-25 10:45:05,21198/zz002j7rrv,"Berrien von Grunigen and Olga Celeste, with one of Olga's trained leopards, Eckie, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:46:06,2019-11-25 10:44:29,21198/zz002hmz9j,"Aleen I. Purdy, member of the State Board of Cosmetology, Southern District, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:02,2019-11-25 10:43:07,21198/zz002dbnw5,"Albert G. Burns, president of the National Inventors Congress, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:48:03,2019-11-22 17:29:48,21198/zz002j7pwz,"Workers connect a large sand bucket to a crane, Calexico, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:55:34,2019-11-22 17:29:23,21198/zz002hnqp9,"Throngs celebrate New Year's 1936 in the streets of downtown, Los Angeles, 1935 or 36",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:51:11,2019-11-22 17:28:54,21198/zz002j7xg4,"Ted Allen finds a secret compartment in an automobile used by Joe Shaw, Los Angeles, 1938",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:48:51,2019-11-22 17:28:24,21198/zz002j7rpt,"Saul Caston hangs up his concert jacket, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:48:05,2019-11-22 17:27:58,21198/zz002j7q00,"Sand bucket hangs from the end of a crane and gathers sand from the All American Canal, Calexico, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:52:14,2019-11-22 17:25:49,21198/zz002hnfrg,"Mrs. George J. Hill, Sr., Mrs. George J. Hill, Jr. and Mrs. Frederick F. Payne enjoy a luncheon at the Desert Inn, Palm Springs, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:58:21,2019-11-22 17:25:26,21198/zz002hnz0b,"Lucy ""Dickey Dell"" Doheny and Joyce Hodgeson enjoy ice cream as they walk down a street, Palm Springs, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:48:48,2019-11-22 17:25:03,21198/zz002j7rk8,"Leopold Stokowski, Philadelphia Orchestra conductor, addresses his musicians, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:48:49,2019-11-22 17:24:32,21198/zz002j7rms,"Leopold Stokowski stands backstage, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:48:52,2019-11-22 17:24:04,21198/zz002j7rqb,"Leopold Stokowski and Isidore Gusikoff, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:55:36,2019-11-22 17:23:37,21198/zz002hnqrb,"Large crowd celebrates the 1936 New Year, Los Angeles, 1935 or 36",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:48:43,2019-11-22 17:23:06,21198/zz002j7rc5,"Judges A. A. Scott, C. Newell Carns and Supervisor Gordon McDonough discuss traffic safety, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:57:26,2019-11-22 17:22:38,21198/zz002hnvwb,"Judge Robert H. Scott addresses the 9th annual area Child Welfare Conference, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:59:04,2019-11-22 17:22:10,21198/zz002hp0n3,"Jack Fields and A. Lewis Newman sit with their attorney, Harry Margid, and investigator Charles Griffin, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:45:03,2019-11-22 17:21:44,21198/zz002j7gdt,"Hundreds gather on Peace Hill in Pacific Palisades for Easter sunrise service, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:55:35,2019-11-22 17:21:16,21198/zz002hnqqt,"Hundreds crowd the intersection of 7th and Broadway to celebrate New Year’s 1936, Los Angeles, 1935 or 36",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:51:51,2019-11-22 17:20:39,21198/zz002j7zts,"Hortensia Elias Calles de Torreblanca, General Plutarco Calles, Fernando Torreblanca and Enrique Torreblanca relax aboard a deck of the Malolo, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:51:52,2019-11-22 17:20:04,21198/zz002j7zv9,"General Plutarco Calles, former Mexican President, lounges aboard the Malolo, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:41:44,2019-11-22 17:19:25,21198/zz002j7707,"Gege Gravante kneels over the ropes during a fight against Roy Johnson, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:51:53,2019-11-22 17:19:00,21198/zz002j7zwt,"Former Mexican President Plutarco Calles poses on a deck of the Malolo with his daughter and son-in-law, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:38,2019-11-22 17:17:52,21198/zz002j7ffv,"Dr. U. L. Di Ghilini poses with a diploma issued by the Spiritual Psychic Science Church, [Los Angeles], 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:46:09,2019-11-22 17:17:24,21198/zz002j7jvh,"Debris and wreckage of Bill's Barge litters the seashore after a storm, Newport Beach, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:55:37,2019-11-22 17:16:57,21198/zz002hnqsv,"Crowds celebrate New Year's 1936 along Broadway, Los Angeles, 1935 or 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:48:04,2019-11-22 17:16:30,21198/zz002j7pz0,"Crane and sand bucket dump sand while digging the trench for the All American Canal, Calexico, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:40,2019-11-22 17:15:56,21198/zz002j7fhw,"Copy of Rev. Fulton Oursler, D. D.'s Bishop at Large degree issued by the Spiritual Psychic Science Church, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:48,2019-11-22 17:15:34,21198/zz002j7ftj,"Copy of Nellie Poorkluck's Certificate of Ordination degree issued by the Spiritual Psychic Science Church, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:47,2019-11-22 17:15:01,21198/zz002j7fs1,"Copy of Nellie Poorkluck's application for an Ordinance Certificate from the Spirtual Psychic Science Church, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:43,2019-11-22 17:14:33,21198/zz002j7fnz,"Copy of Rev. Edward Saint, D. D.'s diploma and certificate of philosophy issued by the Spiritual Psychic Science Church, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:45,2019-11-22 17:14:05,21198/zz002j7fq0,"Copy of Mrs. G. Davis' dog license and an invoice for ordination certificate from the Spiritual Psychic Science Church, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:44,2019-11-22 17:13:33,21198/zz002j7fpg,"Copy of Henry Bedford-Jones' Certificate of Ordination issued by the Spiritual Psychic Science Church, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:39,2019-11-22 17:13:07,21198/zz002j7fgc,"Copy of Fulton Ousler's Doctor of Divinity certificate from the Spiritual Psychic Science Church, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:41,2019-11-22 17:12:39,21198/zz002j7fjd,"Copy of Fulton Oursler's Certificate of Ordination issued by the Spiritual Psychic Science Church, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:42,2019-11-22 17:11:41,21198/zz002j7fmf,"Copy of Drake Googoo's Certificate of Ordination issued by the Spiritual Psychic Science Church, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:42,2019-11-22 17:11:11,21198/zz002j7fkx,"Copy of Drake Googoo's application for an Ordinance Certificate from the Spiritual Psychic Science Church, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:48:53,2019-11-22 17:10:44,21198/zz002j7rsc,"Copy of a map of the Arroyo Seco Parkway, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:46,2019-11-22 17:08:49,21198/zz002j7frh,"Copies of a payment slip from Fulton Oursler and a short note from the Ministerial Association of Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:48:50,2019-11-22 17:08:24,21198/zz002j7rn9,"Cellist Elsa Hilger sits backstage with her cello, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:48:04,2019-11-22 17:07:58,21198/zz002j7pxg,"Canal construction workers attach a large sand bucket to a crane, Calexico, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:57:57,2019-11-22 17:06:47,21198/zz002hnx2w,"Aleck Curlett, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:57:58,2019-11-22 17:06:16,21198/zz002hnx3d,"Aleck Curlett and Dwight W. Stephenson, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:59:05,2019-11-22 17:05:54,21198/zz002hp0pm,"A. Lewis Newman and Jack Fields pose with their attorney, Harry Margid, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 10:41:27,2019-11-22 17:05:07,21198/zz002cx5cv,"Students and spectators at Occidental College commencement ceremony, Los Angeles, 1933",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 10:41:57,2019-11-22 17:04:42,21198/zz002cx5fw,"Student receving diploma at Occidental College commencement ceremony, Los Angeles, 1933",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 10:41:05,2019-11-22 17:04:17,21198/zz002cx5bb,"Sir John Adams delivering a commencement address at Occidental College, Los Angeles, 1933",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:01:27,2019-11-22 17:03:13,21198/zz002dfn1k,"Benjamin Wham speaking at the American Bar Association annual convention, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:15:20,2019-11-22 17:02:17,21198/zz002h8xnr,"Valhalla Memorial Park during construction, Burbank, 1924",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:15:25,2019-11-22 17:01:45,21198/zz002h8xqs,"Valhalla Memorial Park during construction, Burbank, 1924",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:15:23,2019-11-22 17:01:18,21198/zz002h8xp8,"Valhalla Memorial Park during construction, Burbank, 1924",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:15:26,2019-11-22 17:00:41,21198/zz002h8xr9,"Valhalla Memorial Park during construction, Burbank, 1924",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:09:36,2019-11-22 16:59:26,21198/zz002dg9qj,"Rheba Crawford on the witness stand, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:09:38,2019-11-22 16:58:20,21198/zz002dg9sk,"Rehba Crawford flipping through photobook at her desk, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:20:23,2019-11-22 16:56:58,21198/zz002dh7bb,"Mrs. Hazelton and Carl Brisson, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:09:38,2019-11-22 16:55:58,21198/zz002dg9t3,"Newton Kendall and Dorothy Baldwin during Rheba Crawford case, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:01:29,2019-11-22 16:51:40,21198/zz002dfn3m,"Monte Carter hit in eye, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:20:21,2019-11-22 16:51:00,21198/zz002dh789,"Louise E. Nimmo, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:01:30,2019-11-22 16:49:53,21198/zz002dfn44,"Herbert Clegg inspects courthouse cornerstone, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:09:48,2019-11-22 16:49:04,21198/zz002dgb7s,"Gordon Gould on the witness stand for factory fire, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:09:49,2019-11-22 16:47:48,21198/zz002dgb89,"Elliott Theobald on the witness stand for factory fire, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:01:38,2019-11-22 16:46:52,21198/zz002dfnd8,"Dr. Joseph R Phelps and Dr. Charles A. Costello, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:09:43,2019-11-22 16:46:00,21198/zz002dgb05,"Dona Vigare, San Gabriel Valley, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:09:40,2019-11-22 16:45:23,21198/zz002dg9w4,"Dan McNally, David Hutton and Jonathan Perkins during the Rheba Crawford case, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:02:22,2019-11-22 16:43:20,21198/zz002dfq3k,"New Metropolitan Post Office, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:02:24,2019-11-22 16:42:41,21198/zz002dfq5m,"Mormon choir on the steps of City Hall, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:08:24,2019-11-22 16:41:38,21198/zz002dg6q3,"Margarete Clark and Frank A. Bouelle holding checks, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:02:20,2019-11-22 16:41:02,21198/zz002dfq01,"J. B. Van Nuys, J. F. Bourne, and H. B. R. Briggs inside new post office, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:12:28,2019-11-22 16:39:56,21198/zz002dgjmc,"French deer standing in a cage at the S. California Bird & Pet Exchange, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:08:23,2019-11-22 16:37:49,21198/zz002dg6pk,"Board of Education checks, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:02:23,2019-11-22 16:35:29,21198/zz002dfq43,"Albert S. Southwick, Mayor Shaw, and David A. Smith at City Hall, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 18:57:41,2019-11-22 16:33:18,21198/zz002dfbff,"Aerial view of new Union Station site, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:16:54,2019-11-22 14:33:58,21198/zz002h925w,"H. L.  Byram and Herbert D. Alfonso place money in a vault, Los Angeles, 1935",Dana Iwata,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:49:12,2019-11-22 13:24:18,21198/zz002j7scn,"Radio promoter Bayard E. Weibert being tried for grand theft and violating the Corporate Securities Act, Los Angeles, 1936",Dana Iwata,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:01:31,2019-11-22 11:23:45,21198/zz002dfn5n,"A.S. Judge Ray B. Schauer and F. P. Phillips getting ready for bar pageant, Los Angeles, 1935",Claudia Horning,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:43:20,2019-11-22 10:33:15,21198/zz002hmqnb,"Students Warner Antonson and Jerri Lee work on problems during an adult class, Los Angeles, 1936",Dana Iwata,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:01:07,2019-11-22 08:43:43,21198/zz002dfm97,"Animal at the California Zoological Gardens looking out of its cage, Los Angeles, 1935",Claudia Horning,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:53:56,2019-11-22 08:37:04,21198/zz002hnkwg,"San Francisco's ""History in the Making"" float at the Tournament of Roses Parade, Pasadena, 1936",Claudia Horning,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:43:21,2019-11-21 17:54:47,21198/zz002hmqpv,"Lucille Stafford instructs night school students Mary Sato and Ann Smith, Los Angeles, 1936",Dana Iwata,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:43:18,2019-11-21 17:51:45,21198/zz002hmqk9,"Night school pupils Mildred Maretick and Douglas Tuck study geometry, Los Angeles, 1936",Dana Iwata,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:43:19,2019-11-21 17:49:51,21198/zz002hmqmt,"Gaillard Wardwick instructs Robert Brayman in charcoal, Los Angeles, 1936",Dana Iwata,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 05:54:42,2019-11-21 17:01:17,21198/zz002cw2x7,zz - duplicate of 5952                    uclamss_1429_5954,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:18:31,2019-11-21 16:08:58,21198/zz002dd11f,"Jefferson High School destroyed by an earthquake, Los Angeles, 1933",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:19:49,2019-11-21 16:08:31,21198/zz002dd46g,"Jefferson High School destroyed by an earthquake, Los Angeles, 1933",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:23:57,2019-11-21 15:49:21,21198/zz002dhhb6,"Neil Brown plays at the Los Angeles Tennis Club, Los Angeles, ca. 1927",Dana Iwata,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:00:40,2019-11-21 13:32:52,21198/zz002dbw7q,"R.C. Branion, head of Emergency Relief Administration, 1934",Dana Iwata,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:00:40,2019-11-21 13:21:23,21198/zz002dbw66,"R. C. Branion, head of Emergency Relief Administration, 1934",Dana Iwata,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:17:16,2019-11-21 08:22:16,21198/zz002h9319,zzz - duplicate       uclamss_1429_11114,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:17:15,2019-11-21 08:22:02,21198/zz002h930s,zzz - duplicate   uclamss_1429_11113,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 05:01:48,2019-11-21 08:12:38,21198/zz002cvvtb,zz - uclamss_1429_5777 DUPLICATE of uclamss_1429_5748 - do not catalog,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:56:19,2019-11-20 17:03:18,21198/zz002hb2kj,"Floyd D. Young, meteorologist, standing outside beside a hydrograph, Pomona, 1935",Dana Iwata,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:45:23,2019-11-20 12:26:17,21198/zz002j7h5p,zzz uclamss_1429_13996 duplicate of 13995,Sarah Richardson,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 03:08:54,2019-11-19 13:43:20,21198/zz002cvf46,zz - uclamss_1429_5409i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:21:34,2019-11-19 13:30:27,21198/zz002dh9kx,"Monroe Butler in court with Clyde Shoemaker and Huntington P. Bledsoe, Los Angeles, 1935",Dana Iwata,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 01:25:40,2019-11-19 12:27:50,21198/zz002cv1gk,"Walter Hagen waits and watches another golfer tee-off, Pasadena, between 1929-1938",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 22:52:11,2019-11-18 13:23:44,21198/zz002cq793,"Vesey Walker, band leader, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:57:43,2019-11-18 12:49:01,21198/zz002hnwjn,"Garden and grounds of Mission San Juan Capistrano, San Juan Capistrano, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:41:35,2019-11-18 12:48:28,21198/zz002hmkjv,"Evelyn Porter, Los Angeles Times employee, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
