"Item Created Date","Last Edit Date","Item Ark","Title","Modified By","Created By","Project Title"
"2012-08-10 07:50:42","2019-10-23 14:37:54","21198/zz002cwhrx","Aimee Semple McPherson with her children, Rolf and Roberta in front of a train car, Los Angeles, 1935","Martha Steele","Batch Ingest","Los Angeles Times Photographic Archive"
"2012-10-09 19:49:46","2019-10-23 14:37:09","21198/zz002db7m7","Actors Florence Rice and Michael Bartlett at door of airplane, 1935","Martha Steele","Batch Ingest","Los Angeles Times Photographic Archive"
"2014-09-12 18:26:31","2019-10-23 14:13:12","21198/zz002j56kn","Maud West, Maurine Bacon and Mertie West pose on a set of steps stretching between a bluff and the beach, Laguna Beach, 1953","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:29","2019-10-23 13:35:16","21198/zz002j56g3","Madeline Bacon and Debby Lou West pose on a toy wagon outside H. H. West's residence, Los Angeles, 1953","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2019-04-04 16:30:41","2019-10-23 11:12:36","21198/zz002kdwzj","Valle de San Fernando (9)","Erica Olsen","Tara Oldenburg","Packman (Ana B. de) Papers.  Collection 1491"
"2019-04-04 16:30:41","2019-10-23 11:12:31","21198/zz002kdwx1","Valle de San Fernanda (8)","Erica Olsen","Tara Oldenburg","Packman (Ana B. de) Papers.  Collection 1491"
"2019-04-04 16:25:18","2019-10-23 11:12:27","21198/zz002kdwwh","Valle de San Fernando (7)","Erica Olsen","Tara Oldenburg","Packman (Ana B. de) Papers.  Collection 1491"
"2019-04-03 13:27:42","2019-10-23 11:12:21","21198/zz002kdwtg","Valle de San Fernando (6)","Erica Olsen","Tara Oldenburg","Packman (Ana B. de) Papers.  Collection 1491"
"2019-04-03 13:23:22","2019-10-23 11:12:06","21198/zz002kdwsz","Valle de San Fernando (5)","Erica Olsen","Tara Oldenburg","Packman (Ana B. de) Papers.  Collection 1491"
"2019-04-03 13:18:19","2019-10-23 11:12:01","21198/zz002kdwrf","Valle de San Fernanda (4)","Erica Olsen","Tara Oldenburg","Packman (Ana B. de) Papers.  Collection 1491"
"2019-04-03 13:11:50","2019-10-23 11:11:56","21198/zz002kdwqx","Valle de San Fernando (3)","Erica Olsen","Tara Oldenburg","Packman (Ana B. de) Papers.  Collection 1491"
"2019-03-22 16:54:33","2019-10-23 11:11:51","21198/zz002kdwnw","Valle de San Fernando (2)","Erica Olsen","Tara Oldenburg","Packman (Ana B. de) Papers.  Collection 1491"
"2019-03-22 16:52:09","2019-10-23 11:11:43","21198/zz002kdwmc","Valle de San Fernando ca. 1880-1930","Erica Olsen","Tara Oldenburg","Packman (Ana B. de) Papers.  Collection 1491"
"2014-09-12 18:26:28","2019-10-23 10:34:40","21198/zz002j56d2","Historical Society of Southern California members picnic at Fort Tejon, Fort Tejon, 1953","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2019-03-22 16:39:52","2019-10-23 10:24:53","21198/zz002kdwjb","Rancho Santa Rosa n.d.","Erica Olsen","Tara Oldenburg","Packman (Ana B. de) Papers.  Collection 1491"
"2019-03-22 16:04:46","2019-10-23 10:24:17","21198/zz002kdwg9","Rancho Santa Rosa n.d.","Erica Olsen","Tara Oldenburg","Packman (Ana B. de) Papers.  Collection 1491"
"2019-03-22 16:25:21","2019-10-23 10:23:35","21198/zz002kdwht","Rancho Santa Rosa n.d.","Erica Olsen","Tara Oldenburg","Packman (Ana B. de) Papers.  Collection 1491"
"2019-10-17 15:50:21","2019-10-23 10:18:41","21198/zz002kfkn0","Rancho Jurupa ca. 1800-1950","Erica Olsen","Erica Olsen","Packman (Ana B. de) Papers.  Collection 1491"
"2014-09-12 18:26:28","2019-10-23 10:10:28","21198/zz002j56fk","Edmond Ducommun poses beneath a tree at Fort Tejon, Fort Tejon, 1953","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:24","2019-10-23 09:42:23","21198/zz002j567g","Hebard West investigates a stove in the H. H. West Company's display at the Trailer Show, Los Angeles, 1953","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:25","2019-10-23 09:31:05","21198/zz002j5680","Florence stoves on display in the H. H. West Company's booth at the Trailer Show, Los Angeles, 1953","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:26","2019-10-23 09:19:56","21198/zz002j56b1","Hub Industries' exhibit booth on display at the Trailer Show, Los Angeles, 1953","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:27","2019-10-23 09:19:40","21198/zz002j56cj","Hebard West stands in the H. H. West Company's booth at the Trailer Show, Los Angeles, 1953","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:25","2019-10-23 09:14:52","21198/zz002j569h","Hal LaBohn interacts with visitors to the Hub Industries booth at the Trailer Show, Los Angeles, 1953","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:23","2019-10-22 15:35:35","21198/zz002j566z","Madeline Bacon and Debby Lou West pose in front of H. H. West's residence, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:22","2019-10-22 15:15:55","21198/zz002j565f","Madeline Bacon and Debby Lou West play in front of H. H. West's duplex, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:21","2019-10-22 14:48:34","21198/zz002j564x","Photograph of Debby Lou West printed in a calendar mock-up, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:20","2019-10-22 14:29:48","21198/zz002j563d","Photograph of Debby Lou West sold to Bigelow, Brown and Shaw, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:19","2019-10-22 14:08:36","21198/zz002j561c","Mertie West poses with Christmas gifts on her front porch, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:18","2019-10-22 14:08:11","21198/zz002j560v","Christmas presents and a Christmas tree sit on H. H. and Mertie West's front porch, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:20","2019-10-22 14:07:55","21198/zz002j562w","H. H. West poses with Christmas gifts on his front porch, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:14","2019-10-22 10:29:26","21198/zz002j55s8","Bobbie and Billy Burgess poses outside H. H. West's residence, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:17","2019-10-22 10:21:35","21198/zz002j55xb","H. H. West poses with his great-grandsons, Bobbie and Billy Burgess, outside his home, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:15","2019-10-22 09:58:52","21198/zz002j55v9","H. H. West poses with Bobbie Burgess, Debby Lou West and Billy Burgess, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:16","2019-10-22 09:34:19","21198/zz002j55wt","Bobbie Burgess, Debby West and Billy Burgess pose in front of H. H. West's residence, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:17","2019-10-22 09:24:47","21198/zz002j55zv","Bobbie Burgess, Debby West and Billy Burgess pose outside H. H. West's residence, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:13","2019-10-22 08:48:08","21198/zz002j55rr","Madeline Bacon, Maurine Bacon and Mertie West pose with the old time miners at Knott's Berry Farm, Buena Park, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:12","2019-10-22 08:11:24","21198/zz002j55q7","Forrest Whitaker and Agnes Whitaker pose beside their new Packard car, Laguna Beach, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:11","2019-10-22 08:00:28","21198/zz002j55n6","Wayne West, Mertie West, Agnes Whitaker, Maud West and Forrest Whitaker stand by the Whitakers' new Packard, Laguna Beach, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:11","2019-10-21 11:04:10","21198/zz002j55pq","Forrest Whitaker's new Packard car parked outside Wayne West's home, Santa Ana, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:10","2019-10-21 10:53:38","21198/zz002j55mp","H. H. West, Sr. and H. H. West, Jr. pose in H. H. West, Sr.'s front yard, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:09","2019-10-21 10:46:23","21198/zz002j55k5","Employee addresses the attendees of the Southern Pacific Railroad employees' picnic, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:08","2019-10-21 10:45:11","21198/zz002j55h4","Richard E. Steere poses with his fellow Southern Pacific Railroad retirees at a company picnic, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:08","2019-10-21 10:36:31","21198/zz002j55jn","Richard E. Steere poses beside a railroad crossing sign at the Southern Pacific Railroad employees' picnic, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:02","2019-10-21 08:34:25","21198/zz002j558h","Zetta Witherby and Chloe McDonald stand in the courtyard outside Hebard West's home, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:01","2019-10-21 08:33:42","21198/zz002j5570","Members of the West, Whitaker, Witherby and McDonald families pose in the courtyard outside Hebard West's home, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2012-06-28 13:58:19","2019-10-18 16:50:49","21198/zz002cfvgs","SESSION 15 (6/30/2011)","Teresa Barnett ","Virginia","UCLA Center for Oral History Research Interview Collection"
"2012-06-28 13:58:18","2019-10-18 16:49:54","21198/zz002cfvdr","SESSION 13 (5/24/2011)","Teresa Barnett ","Virginia","UCLA Center for Oral History Research Interview Collection"
"2012-06-28 13:58:18","2019-10-18 16:49:23","21198/zz002cfvc7","SESSION 12 (5/19/2011)","Teresa Barnett ","Virginia","UCLA Center for Oral History Research Interview Collection"
"2012-06-28 13:58:17","2019-10-18 16:48:55","21198/zz002cfvbq","SESSION 11 (5/6/2011)","Teresa Barnett ","Virginia","UCLA Center for Oral History Research Interview Collection"
"2012-06-28 13:58:17","2019-10-18 16:47:28","21198/zz002cfv96","SESSION 10 (4/29/2011)","Teresa Barnett ","Virginia","UCLA Center for Oral History Research Interview Collection"
"2012-06-28 13:58:16","2019-10-18 16:46:47","21198/zz002cfv8p","SESSION 9 (4/20/2011)","Teresa Barnett ","Virginia","UCLA Center for Oral History Research Interview Collection"
"2012-06-28 13:58:16","2019-10-18 16:46:15","21198/zz002cfv75","SESSION 8 (4/15/2011)","Teresa Barnett ","Virginia","UCLA Center for Oral History Research Interview Collection"
"2012-06-28 13:58:15","2019-10-18 16:45:49","21198/zz002cfv6n","SESSION 7 (4/9/2011)","Teresa Barnett ","Virginia","UCLA Center for Oral History Research Interview Collection"
"2012-06-28 13:58:14","2019-10-18 16:43:14","21198/zz002cfv33","SESSION 4 (3/5/2011)","Teresa Barnett ","Virginia","UCLA Center for Oral History Research Interview Collection"
"2012-06-28 13:58:13","2019-10-18 16:42:33","21198/zz002cfv2k","SESSION 3 (2/18/2011)","Teresa Barnett ","Virginia","UCLA Center for Oral History Research Interview Collection"
"2012-06-28 13:58:13","2019-10-18 16:41:52","21198/zz002cfv12","SESSION 2 (2/4/2011)","Teresa Barnett ","Virginia","UCLA Center for Oral History Research Interview Collection"
"2012-06-28 13:58:12","2019-10-18 16:41:10","21198/zz002cfv0j","SESSION 1 (1/26/2011)","Teresa Barnett ","Virginia","UCLA Center for Oral History Research Interview Collection"
"2014-09-12 18:25:59","2019-10-18 14:34:26","21198/zz002j554f","H. H. West, Jr. poses in the H. H. West Company's booth at the Sportsmen's Show, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:26:00","2019-10-18 13:51:15","21198/zz002j556g","Ann West and Debby Lou West attend the Sportsmen's Show at the Pan American Auditorium, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:56","2019-10-18 13:24:01","21198/zz002j551w","Radio shack and Frances L. Wells' duplex, viewed from across the street, Big Bear Lake, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2012-10-12 18:57:00","2019-10-18 12:42:38","21198/zz002df8qm","Mary Louise Cline, Dolly Born and others listen to Dr. Edward G. Roehrig talk about snakes, Los Angeles, 1935","Claudia Horning","Batch Ingest","Los Angeles Times Photographic Archive"
"2014-09-12 18:25:57","2019-10-18 12:40:57","21198/zz002j552d","Car sits outside Frances L. Wells' duplex and radio shack, Big Bear Lake, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:54","2019-10-18 12:07:33","21198/zz002j54zc","Congregants exiting First Methodist Church of Hollywood cross Franklin Avenue, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:55","2019-10-18 11:59:09","21198/zz002j550c","Congregants of First Methodist Church of Hollywood cross Franklin Avenue, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:52","2019-10-18 11:00:13","21198/zz002j54wb","Hazel Gardiner carries a bucket across her front lawn, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:52","2019-10-18 10:51:12","21198/zz002j54vt","Archie Gardiner and an unknown man stand in Archie's yard, Los Angeles, 1952","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:04:33","2019-10-18 08:07:03","21198/zz002j44vc","Members of the West family pose for a photograph outside Wayne West's home on Thanksgiving Day, Santa Ana, 1951","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:04:34","2019-10-18 08:05:31","21198/zz002j44ww","Hebard West, Patty West, Richard West, H. H. West, (Sr.) and Wayne West pose in Wayne West's front yard on Thanksgiving Day, Santa Ana, 1951","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:51","2019-10-18 08:01:15","21198/zz002j54t9","Hebard West, Ann West, Sally West and Richard West pose with their young children on Wayne West's front lawn on Thanksgiving Day, Santa Ana, 1951","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:50","2019-10-18 07:52:14","21198/zz002j54ss","Hebard West, Ann West, Sally West and Richard West pose with their young children at Wayne West's home on Thanksgiving, Santa Ana, 1951","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:49","2019-10-18 07:34:40","21198/zz002j54r8","West family poses on Wayne West's lawn on Thanksgiving Day, Santa Ana, 1951","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2019-03-22 16:44:57","2019-10-17 16:14:11","21198/zz002kdwkv","Louis Sainsevain","Erica Olsen","Tara Oldenburg","Packman (Ana B. de) Papers.  Collection 1491"
"2009-11-05 13:15:05","2019-10-17 15:57:28","21198/zz001h9b8x","Marc Copland at the piano, Los Angeles, September 1997 [descriptive]","Elizabeth McAulay","Laurel","Arkatov (James) Collection"
"2009-12-16 12:57:02","2019-10-17 15:56:40","21198/zz001hppnc","Mayuto playing guitar in Los Angeles, July 1996 [descriptive]","Elizabeth McAulay","Laurel","Arkatov (James) Collection"
"2009-09-01 10:53:01","2019-10-17 15:48:44","21198/zz001dsk8b","Jean Luis Vignes -  French pioneers in California  n.d.","Erica Olsen","Michael Wartenbe","Packman (Ana B. de) Papers.  Collection 1491"
"2009-09-01 10:38:05","2019-10-17 15:48:35","21198/zz001dsjvn","Doña Anita Johnson Mellus de Trudell -  California women  ca. 1850-1910","Erica Olsen","Michael Wartenbe","Packman (Ana B. de) Papers.  Collection 1491"
"2009-09-01 10:52:14","2019-10-17 15:48:23","21198/zz001dsk7t","Rancho de la Merced ca. 1869-1937","Erica Olsen","Michael Wartenbe","Packman (Ana B. de) Papers.  Collection 1491"
"2009-09-01 10:47:01","2019-10-17 15:46:20","21198/zz001dsjxp","Rancho de la Merced  ca. 1869-1937","Erica Olsen","Michael Wartenbe","Packman (Ana B. de) Papers.  Collection 1491"
"2009-09-01 10:43:09","2019-10-17 15:41:03","21198/zz001dsjw5","Mission San Rafael","Erica Olsen","Michael Wartenbe","Packman (Ana B. de) Papers.  Collection 1491"
"2014-09-12 18:25:40","2019-10-17 15:33:42","21198/zz002j54ck","Mertie West holds Deborah Louise West, Los Angeles, 1951","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:39","2019-10-17 15:33:20","21198/zz002j54b2","Mertie West holds Deborah Louise West outside her home, Los Angeles, 1951","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:45","2019-10-17 15:32:30","21198/zz002j54kp","Mertie West poses with Debby West on her front lawn, Los Angeles, 1951","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:47","2019-10-17 15:19:37","21198/zz002j54p7","Deborah Louise West sits in a rocking chair on H. H. West's front lawn, Los Angeles, 1951","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2009-07-15 13:54:20","2019-10-17 14:25:16","21198/zz001d1ftt","Official transportation and city map of Los Angeles, California and suburbs","Erica Olsen","John Bridge","Pamphlet Maps Collection 1750-"
"2009-07-15 14:09:21","2019-10-17 14:24:53","21198/zz001d1fxc","Map of Virginia City and the Comstock Lode, state of Nevada, showing the latest changes up to Jan. 1875","Erica Olsen","John Bridge","Pamphlet Maps Collection 1750-"
"2009-07-15 14:22:11","2019-10-17 14:24:42","21198/zz001d1g2x","Faust's map of city and county of San Francisco California","Erica Olsen","John Bridge","Pamphlet Maps Collection 1750-"
"2009-07-15 15:02:21","2019-10-17 14:24:24","21198/zz001d1g81","Bancroft's map of California, Nevada, Utah and Arizona [cover]","Erica Olsen","John Bridge","Pamphlet Maps Collection 1750-"
"2014-09-12 18:25:42","2019-10-17 14:11:15","21198/zz002j54g4","Forrest Whitaker, Agnes Whitaker, Mertie West and Frances L. Wells pose beside a cabin, Big Bear Lake, 1951","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2009-07-15 13:26:28","2019-10-17 14:07:27","21198/zz001d1csb","Map of the United States, Canada, Mexico and the West Indies with Central America, showing all the routes to California with a table of distances [cover]","Octavio Olvera","John Bridge","Pamphlet Maps Collection 1750-"
"2014-09-12 18:25:44","2019-10-17 14:06:35","21198/zz002j54j5","Elizabeth Siemsen, H. H. West and Al Siemsen pose during a visit to Big Bear Lake, Big Bear Lake, 1951","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:43","2019-10-17 14:03:55","21198/zz002j54hn","Frances L. Wells poses in front of a tree, Big Bear Lake, 1951","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2007-12-05 17:05:16","2019-10-17 13:09:58","21198/zz0008c1zj","Carleton Watkins Collection of Photographs, ca. 1867-1882","Dana Peterman","Stephen Davison","Watkins (Carleton) Collection of Photographs.  Collection 599"
"2007-12-10 12:32:55","2019-10-17 13:09:35","21198/zz0008c4tx","Mission, San Diego. No. 1202. WATKINS' New Series. [negative copy]","Dana Peterman","Debbie Cornell","Watkins (Carleton) Collection of Photographs.  Collection 599"
"2014-09-12 18:25:37","2019-10-17 11:49:38","21198/zz002j5481","Donovan Jones, Helen Jones, Gerald Kenrick, Frances Jones, Bertha Keethler and Mertie West pose along North Ridgewood Place, Los Angeles, 1950","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:36","2019-10-17 11:02:33","21198/zz002j5460","Donovan Jones and Forrest Whitaker chat during a picnic in Victory Park, Los Angeles, 1950","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:35","2019-10-17 10:49:02","21198/zz002j545g","Forrest Whitaker and Donovan Jones mingle at a picnic in Victory Park, Los Angeles, 1950","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:34","2019-10-17 10:29:58","21198/zz002j544z","Donovan Jones takes a photograph during a picnic at Victory Park, Los Angeles, 1950","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:37","2019-10-17 10:23:37","21198/zz002j547h","Donovan Jones stands with his back to camera in Victory Park, Los Angeles, 1950","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:33","2019-10-17 10:01:48","21198/zz002j543f","Forrest Whitaker holds a watermelon rind filled with fruit salad, Alhambra, 1950","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2009-07-15 12:21:39","2019-10-17 08:31:44","21198/zz001d1ch6","The official map of Orange County, California and portions of adjoining counties","Octavio Olvera","John Bridge","Pamphlet Maps Collection 1750-"
"2009-07-14 16:57:39","2019-10-17 08:29:01","21198/zz001d17k9","California","Octavio Olvera","John Bridge","Pamphlet Maps Collection 1750-"
"2014-09-12 18:25:29","2019-10-17 08:26:27","21198/zz002j53xc","Shriners parade onto Los Angeles Memorial Coliseum's field, Los Angeles, 1950","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:30","2019-10-17 08:14:53","21198/zz002j53zw","Shriners parade on the field of Los Angeles Memorial Coliseum, Los Angeles, 1950","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:31","2019-10-17 08:06:28","21198/zz002j540w","Shriners Temples parade into Los Angeles Memorial Coliseum, Los Angeles, 1950","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:31","2019-10-17 07:57:43","21198/zz002j541d","Shriners fill the stands of Los Angeles Memorial Stadium, Los Angeles, 1950","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:28","2019-10-17 07:30:36","21198/zz002j53wv","Randall Phillips, Bishop Glenn Randall Phillips and an unknown man pose on a driveway outside First Methodist Church, Los Angeles, 1950,","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:25","2019-10-16 15:39:31","21198/zz002j53s9","H. H. West, Jr. poses with his newborn daughter, Deborah Louise West, Los Angeles, 1950","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:27","2019-10-16 15:27:40","21198/zz002j53vb","H. H. West wears a Shriners fez and poses outside H. H. West, Jr.'s residence, Los Angeles, 1950","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:23","2019-10-16 15:06:23","21198/zz002j53pr","Booths line Olive Street and Pershing Square during a Shrine convention, Los Angeles, 1950","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:24","2019-10-16 14:46:17","21198/zz002j53q8","Two Shriners escort a woman across Olive Street, Los Angeles, 1950","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:22","2019-10-16 14:27:54","21198/zz002j53n7","Model poses in an exhibit booth at the Sportsmen show, Los Angeles, 1950","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:19","2019-10-16 13:45:04","21198/zz002j53jp","People relax in a pool at the bath house, Desert Hot Springs, 1950","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:21","2019-10-16 11:48:03","21198/zz002j53mq","Golfers walk the fairways during a tournament at O'Donnell Golf Club, Palm Springs, 1950","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:15","2019-10-16 10:58:13","21198/zz002j53c3","Dode Witherby and Will Witherby stand along a fence at Los Angeles Airport, Los Angeles, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:16","2019-10-16 10:50:57","21198/zz002j53dm","Will Witherby poses with a flight attendant before boarding his plane, Los Angeles, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:17","2019-10-16 10:50:08","21198/zz002j53f4","Will Witherby, Dode Witherby, Mertie West and Zetta Witherby pose at Los Angeles Airport, Los Angeles, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:18","2019-10-16 10:12:21","21198/zz002j53gn","Will Witherby and other passengers board their TWA airplane at Los Angeles Airport, Los Angeles, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:12","2019-10-16 09:37:22","21198/zz002j5371","Visitors to Muir Woods return to the bus, Mill Valley vicinity, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:14","2019-10-16 08:58:45","21198/zz002j53bk","Ship sails in San Francisco Bay, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:13","2019-10-16 08:47:38","21198/zz002j5392","Ship sails near the Bay Bridge, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:12","2019-10-16 08:35:43","21198/zz002j538j","Mrs. Al Waxstock, Mertie West and Mildred Boyce pose during their ferry ride through San Francisco Bay, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:10","2019-10-15 15:11:52","21198/zz002j5350","Mertie West poses beside the Greyhound bus at Muir Woods, Mill Valley vicinity, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:09","2019-10-15 14:38:06","21198/zz002j534g","Bus driver and 2 motorcycle cops pose in front of the Wests' Muir Woods bus, Mill Valley vicinity, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:11","2019-10-15 13:38:18","21198/zz002j536h","uclamss_1998_c183_003","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:05","2019-10-15 13:30:45","21198/zz002j52zd","Members of the Knights Templar wait for a bus, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:07","2019-10-15 12:39:35","21198/zz002j531x","Knights Templar bands and commanderies gather on Kezar Stadium's field during a conclave, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:08","2019-10-15 12:23:57","21198/zz002j533z","Crowd watches a procession march through the stadium during a Knights Templar conclave, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:04","2019-10-15 11:44:28","21198/zz002j52xw","Governor Earl Warren attends the Knights Templar conclave, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:24:50","2019-10-15 11:41:06","21198/zz002j529k","Governor Earl Warren sits with the Grand Encampment during a Knights Templar conclave, San Francsico, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
