Item Created Date,Last Edit Date,Item Ark,Title,Modified By,Created By,Project Title
2013-06-14 12:33:11,2019-12-16 09:48:45,21198/zz002h9gnx,"Jim Ross hitting a golf ball out of a sand trap, Los Angeles,",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:35:38,2019-12-16 09:47:57,21198/zz002h9p7m,"Jigger Statz on a baseball field, Los Angeles, 1930s",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 06:45:49,2019-12-16 09:47:35,21198/zz002cw8kz,"Inquest after the fire at Griffith Park, Los Angeles, 1933",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 11:47:47,2019-12-16 09:47:18,21198/zz002cxd4m,"Indoor exhibition at the Pacific Southwest Exposition, Long Beach, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 10:40:34,2019-12-16 09:46:40,21198/zz002cx589,"Hall of Letters, on the former Highland Park campus of Occidental College, under renovation, Highland Park (Los Angeles), 1930s",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 11:48:40,2019-12-16 09:46:20,21198/zz002cxd75,"Exhibition area at the Pacific Southwest Exposition, Long Beach, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:30,2019-12-16 09:46:01,21198/zz002j7f46,"Grace Widney Mabee, founder of the Southern California Festival of Allied Arts, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 11:06:57,2019-12-16 09:45:39,21198/zz002h83tr,"Fred M. Rolens, publisher of the South Pasadena Review, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:57:12,2019-12-16 09:45:22,21198/zz002dbkxq,"Frank J. Buck, mining engineer, holds a hammer and a rock, Tujunga, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:57:13,2019-12-16 09:45:05,21198/zz002dbkz7,"Frank J. Buck, mining engineer and writer, seated at his typewriter, Tujunga (Los Angeles), 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:42:50,2019-12-16 09:44:47,21198/zz002hmpfr,"Five circus elephants at a watering trough, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 11:48:55,2019-12-16 09:44:21,21198/zz002cxd8p,"Exhibition area at the Pacific Southwest Exposition, Long Beach, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:33:33,2019-12-16 09:44:03,21198/zz002h9hhb,"Dutch Ruether and Doc Crandall at a baseball game, Los Angeles, 1934-1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:33:34,2019-12-16 09:43:41,21198/zz002h9hjv,"Dutch Ruether and Chet Smith on a baseball field, Los Angeles, 1934-1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:43:32,2019-12-16 09:43:24,21198/zz002j7c05,"Dr. Walter Boyd, primary delegate, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:33,2019-12-16 09:42:47,21198/zz002j7f7r,"Dr. Gertrude Laws, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 10:40:17,2019-12-16 09:42:28,21198/zz002cx57s,"Commencement procession at Occidental College, Eagle Rock (Los Angeles), 1934",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:01:16,2019-12-16 09:42:06,21198/zz002dbxgt,"Cleo Carlyle at practice with the Hollywood Stars baseball team, Los Angeles, 1928-1934",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 08:32:58,2019-12-16 09:41:46,21198/zz002cwpd5,"Chuck Eaton and Johnny Myrra, javelin athletes, at the Coliseum, Los Angeles, circa 1925",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 11:48:09,2019-12-16 09:41:19,21198/zz002cxd54,"Children explore a diorama exhibition at the Pacific Southwest Exposition, Long Beach, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 10:38:49,2019-12-16 09:41:01,21198/zz002cx53q,"Cast of a commedia dell'arte performance at Occidental College, Eagle Rock (Los Angeles), 1930s",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:35:47,2019-12-16 09:40:45,21198/zz002h9pj8,"C. K. Steele, acting director of the City Bureau of Assessments, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 06:39:18,2019-12-16 09:40:25,21198/zz002cw7z5,"Burned-out area of Griffith Park after a fire, Los Angeles, 1933",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 06:39:49,2019-12-16 09:40:04,21198/zz002cw805,"Buildings on hill in Griffith Park during a fire, Los Angeles, 1933",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 07:26:32,2019-12-16 09:39:46,21198/zz002cwf2m,"Bob Mattick, baseball player with the Los Angeles Angels, Los Angeles, 1934-1937",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 08:33:13,2019-12-16 09:38:43,21198/zz002cwpfp,"Andy Myrra finishes 3rd in the Times marathon, Los Angeles, 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 18:58:25,2019-12-16 09:36:53,21198/zz002dfd79,"Vincent C. Riccardi, former attorney, in jail for grand theft, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 18:58:16,2019-12-16 09:36:15,21198/zz002dfcv4,"Los Angeles Sheriff Eugene Biscailuz with sisters Josephine and Maria del Carmen Otero, Carmen Vilaubi, and Consuelo Ruiz, Los Angeles Mission Plaza, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 18:56:46,2019-12-16 09:35:51,21198/zz002df85b,"J. Allison Moore, special agent in the Indian Service, with Jack Kelly and Rose Grant, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 13:02:24,2019-12-16 09:35:27,21198/zz002cxpn7,"Bill Ranft, handball player, Los Angeles, [between 1920-1936?]",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 18:55:59,2019-12-16 09:35:06,21198/zz002df66w,"Adolfo de la Huerta, former President of Mexico, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 18:55:07,2019-12-16 09:34:31,21198/zz002df44w,"Minor league baseball pitcher Frank Shellenback at Wrigley Field, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:43:09,2019-12-16 09:33:55,21198/zz002hmq6m,"Tree planting ceremony at Olive View Sanatorium, Sylmar, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:49:44,2019-12-16 09:33:33,21198/zz002hn816,"Roscoe Turner, aviator, fixing a car tire, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:35:41,2019-12-16 09:32:33,21198/zz002h9pb5,"Police chief Roy Steckel shakes hands with General Eoin O'Duffy, police commissioner of the Irish Free State, Los Angeles, 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 11:09:51,2019-12-16 09:32:15,21198/zz002h8bhg,"Los Angeles Juventus versus Sacramento Western Pacific, soccer match at Loyola University, Los Angeles, 1934",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 11:09:52,2019-12-16 09:31:44,21198/zz002h8bj0,"Los Angeles Juventus versus Sacramento Western Pacific, soccer match at Loyola University, Los Angeles, 1934",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 11:09:53,2019-12-16 09:31:21,21198/zz002h8bkh,"Los Angeles Juventus versus Sacramento Western Pacific, soccer match at Loyola University, Los Angeles, 1934",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 11:09:49,2019-12-16 09:30:55,21198/zz002h8bff,"Left-hand shot of a panoramic trio of photographs of Wrigley Field during a boxing match, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:11,2019-12-16 09:30:30,21198/zz002dbp7t,"Judge Guy F. Bush and Leila LeGrand Bush's house, Westwood, 1934",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:10,2019-12-16 09:30:07,21198/zz002dbp69,"Judge Guy F. Bush and his second wife, Leila Hewitt LeGrand, 1934 (copy photo)",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:57:19,2019-12-16 09:29:42,21198/zz002dbm5t,"Judge Charles Edward Bull, noted Abraham Lincoln look-alike, Los Angeles, [between 1923 and 1933]",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:47:07,2019-12-16 09:29:18,21198/zz002hn1s6,"John M. Larronde, James Cairns, Bert M. Blake, & William O. Harris of the Board of Fire Commissioners stand behind Mayor Frank Shaw, Los Angeles 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:33:57,2019-12-16 09:28:55,21198/zz002h9jfs,"John E. Ryan, general passenger manager for Matson Lines/Matson Navigation Company, [between 1932 and 1934]",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:16:46,2019-12-16 09:28:30,21198/zz002h91vr,"John Alferi, Hoover supporter and organizer of the bonus march, 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:43:10,2019-12-16 09:28:07,21198/zz002hmq74,"J. L. Nickell prepares Harriet Hunter for fingerprinting, Chief H. H. Mueller stands nearby, San Fernando, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:53:57,2019-12-16 09:27:43,21198/zz002dbkdz,"Harold C. McGugin, Anna Laura Barnett, and Jackson Barnett, Beverly Hills (copy photo)",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 11:40:42,2019-12-16 09:27:20,21198/zz002h8tgq,"George H. Anderson points with a ruler at a rainfall chart, Redondo Beach, 1938",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:47:05,2019-12-16 09:26:57,21198/zz002hn1q5,"Frank Shaw, mayor of Los Angeles, and Anna C. Thuesen, president of the Native Daughters of the Golden West, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:42:42,2019-12-16 09:26:32,21198/zz002j7927,"Ernest Pierce, Charles C. Chapman, and Marie Morrow at Chapman College's Founders Day, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 11:41:50,2019-12-16 09:26:09,21198/zz002h8x3g,"Dr. C. S. Howe, honorary marshal for the 1938 Tournament of Roses Parade, on King Tut, Pasadena, 1938 (copy photo)",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:47:04,2019-12-16 09:25:43,21198/zz002hn1pn,"Col. Andrew J. Copp Jr., Maj. George L. Armstrong, Colonel Ray I. Follmer, Capt. Eugene Beebe, planning for Army Day, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:42:42,2019-12-16 09:25:20,21198/zz002j791q,"Charles C. Chapman and Marie Morrow at Chapman College's Founders Day, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 11:09:50,2019-12-16 09:24:49,21198/zz002h8bgz,"Center shot of a panoramic trio of photographs of Wrigley Field during a boxing match, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:47:03,2019-12-16 09:24:25,21198/zz002hn1n4,"Capt. Karl W. Marks, Lt. Col. William H. Fairbanks, and Capt. Jack Block, planning for Army Day, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:55:27,2019-12-16 09:23:36,21198/zz002hnqfp,"Andrew Schwarzman, arrested for threatening Cecil B. De Mille, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 11:40:02,2019-12-16 09:23:07,21198/zz002h8s21,"Procession of children and adults giving wrapped gifts to the First Methodist Church, Los Angeles, 1938",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 00:30:51,2019-12-16 09:22:15,21198/zz002ctsvf,"Address on letter from kidnap victim William Gettle to his attorney, Ernest E. Noon, May 1934 (page 2)",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 00:29:19,2019-12-16 09:20:22,21198/zz002ctsqc,"Gettle children posing for photographers on the lawn of their home, Beverly Hills, 1934",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 00:29:49,2019-12-16 09:19:52,21198/zz002ctsrw,"Gettle children at carnival at El Rodeo School, May 1934",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 04:31:04,2019-12-16 09:18:54,21198/zz002cvr8m,"Aerial shot of Los Angeles County General Hospital, Los Angeles County, 1934",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 04:29:48,2019-12-16 09:18:31,21198/zz002cvr4j,"Women kitchen staff working in the Los Angeles General Hospital Kitchen, Los Angeles, 1934",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 00:09:35,2019-12-16 09:18:08,21198/zz002ctqgs,"William May Garland waving his hat, Los Angeles, [between 1920-1939]",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:03:27,2019-12-16 09:17:36,21198/zz002dc3f5,"Upside down shot of water on opposite side of  Big Dalton Dam, Glendora (vicinity), 1929",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 20:11:46,2019-12-16 09:17:13,21198/zz002cpn5c,"Sherriff William Traegaer returns to his team of sherriffs at Los Angeles County after vacation, Los Angeles, 1930",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:16:56,2019-12-16 09:16:33,21198/zz002dcw33,"Roy E. Steckel, James E. Davis, Police Commission, Los Angeles, ca. 1930s",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 04:59:54,2019-12-16 09:16:10,21198/zz002cvvm7,"Point Vicente lighthouse, Rancho Palos Verdes, 1926-1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:15:15,2019-12-16 09:15:45,21198/zz002dcqzm,"Men and women on the telephone after the flood from the failure of Saint Francis Dam, Santa Clara River Valley (Calif.), 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 00:17:26,2019-12-16 09:15:22,21198/zz002ctrb6,"Marjorie Gay on boat with director Harry Joe Brown, Los Angeles, 1930s",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:16:29,2019-12-16 09:14:02,21198/zz002dctxj,"Destruction due to flooding from Saint Francis Dam failure at San Francisquito (Calif.), 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 16:11:58,2019-12-16 09:13:37,21198/zz002cn5kc,"Crown Prince Gustav Adolf and Crown Princess Louise of Sweden leaving Natural History Museum on train, Los Angeles, 1926",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 20:25:18,2019-12-16 09:12:44,21198/zz002cpppm,"Col. Roscoe Turner resting hand on aviation trophy, Los Angeles, 1930s",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-09 23:19:36,2019-12-16 09:11:56,21198/zz002cthxm,zzz - uclamss_1429_4649i - relates to 4648 - metadata added,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 22:57:54,2019-12-16 09:11:44,21198/zz002cq7ww,xxx - uclamss_1429_4452i - relates to 4451 - metadata added,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 12:01:25,2019-12-16 09:07:44,21198/zz002j8pd5,"U.S.S. Tennessee lists towards starboard and works to right itself during an naval test, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 12:01:24,2019-12-16 09:07:18,21198/zz002j8pcn,"U.S.S. Tennessee lists towards its starboard side during a naval test, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 12:01:26,2019-12-16 09:06:53,21198/zz002j8pfp,"U.S.S. Tennessee lists to starboard during a naval test, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 12:01:27,2019-12-16 09:06:28,21198/zz002j8pg6,"U.S.S. Tennessee lists to starboard during a naval drill, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 12:01:19,2019-12-16 09:06:02,21198/zz002j8p5j,"U.S.S. Idaho, Los Angeles vicinity, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 12:01:19,2019-12-16 09:05:34,21198/zz002j8p62,"U.S.S. Idaho saluting, Los Angeles vicinity, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-09 23:48:20,2019-12-16 09:04:42,21198/zz002ctmzk,"Two Occidental players fall on the ground and try to gain possession of the football during a game against Whittier College, Whittier, 1925",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-09 23:31:48,2019-12-16 09:00:58,21198/zz002ctk6q,"San Francisco Don player misses a pass during the Loyola versus San Francisco University football game, Los Angeles, 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-09 23:36:31,2019-12-16 08:59:24,21198/zz002ctkqg,"Photographers obscure a play during the USC and Notre Dame football game, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-09 23:49:05,2019-12-16 08:59:01,21198/zz002ctn2m,"Occidental's Solly Mishkin tries to carry the football through a pile-up during a game against Whittier College, Whittier, 1925",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-09 23:48:50,2019-12-16 08:58:36,21198/zz002ctn13,"Occidental Tiger runs with the football towards the end zone during their football game against Whittier College, Whittier, 1925",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-09 23:35:29,2019-12-16 08:58:06,21198/zz002ctkmx,"Notre Dame shamrock stands on the Coliseum's field during the USC and Notre Dame game, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 12:01:28,2019-12-16 08:57:35,21198/zz002j8pj7,"Navy transport ships, U.S.S. Henderson and U.S.S. Chaumont mooring in San Pedro Harbor, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-09 23:31:24,2019-12-16 08:56:12,21198/zz002ctk56,"Loyola Lion runs up the sideline during a football game against the San Francisco University Dons, Los Angeles, 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 23:03:02,2019-12-16 08:55:23,21198/zz002cq8d4,"Lieutenant-Commander Herbert V. Wiley, 1934",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 23:44:35,2019-12-16 08:55:00,21198/zz002cqdqq,"Judge H. Parker Wood poses in his office, Los Angeles, 1933",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 23:44:57,2019-12-16 08:54:36,21198/zz002cqdr7,"Judge H. Parker Wood is sworn in by Judges Marshal F. McComb and Guy F. Bush, Los Angeles, circa 1933",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-09 23:19:06,2019-12-16 08:52:02,21198/zz002cthw3,"Dr. A. F. Futterer, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-09 23:35:13,2019-12-16 08:50:21,21198/zz002ctkkd,"Band of the Fighting Irish marches onto the field during halftime of the USC and Notre Dame football game, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:03:47,2019-12-15 22:54:55,21198/zz002dc47j,zzz - DUP - uclamss 1429 1627 DUPLICATE - delete this record,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 11:50:13,2019-12-13 10:56:59,21198/zz002cxdf8,"Aerial shot of Pacific Southwest Exposition, Long Beach, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 11:50:43,2019-12-13 10:56:47,21198/zz002cxdh9,"Art at the Pacific Southwest Exposition, Long Beach, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 11:50:28,2019-12-13 10:56:33,21198/zz002cxdgs,"Pacific Southwest Exposition, Long Beach, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 11:49:42,2019-12-13 10:56:13,21198/zz002cxdc7,"Statue and Stadium at Pacific Southwest Exposition, Long Beach, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:53:46,2019-12-12 16:22:27,21198/zz002j83vp,"Bob Scholte, KLM pilot, Marjory Gage, aviatrix, and Henrik Veenendaal, KLM representative, stand under a KLM airplane, 1936",Dana Iwata,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 18:56:46,2019-12-12 14:43:08,21198/zz002df84t,"Jack Kelly and Rose Grant, Los Angeles, 1935",Joseph Andrews,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:52,2019-12-11 18:13:09,21198/zz002j7fzm,"Andrew Schwarzman is apprehended for disturbing the peace, Los Angeles, 1936",Dana Iwata,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:44:51,2019-12-11 18:12:31,21198/zz002j7fx3,"Andrew Schwarzman is apprehended for disturbing the peace, Los Angeles, 1936",Dana Iwata,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 00:18:29,2019-12-11 17:09:52,21198/zz002ctrfr,"Marjorie Gay is awarded $5000 by the court, Los Angeles, 1934",Anthony Santiago,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 00:18:12,2019-12-11 17:09:07,21198/zz002ctrd7,"Marjorie Gay is given money in her divorce settlement, Los Angeles, 1934",Anthony Santiago,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 00:17:41,2019-12-11 17:08:27,21198/zz002ctrcq,"Marjorie Gay is given money in her divorce settlement, Los Angeles, 1934",Anthony Santiago,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 06:44:13,2019-12-11 16:43:15,21198/zz002cw8dc,zz -- DO NOT CATALOG -- uclamss_1429_6113,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 06:45:05,2019-12-11 16:42:04,21198/zz002cw8hx,zzz - do not catalog - fire victimes - uclamss_1429_6116,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 06:45:35,2019-12-11 16:40:35,21198/zz002cw8jf,zzz - do not catalog - fire victims uclamss_1429_6117,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 06:43:43,2019-12-11 16:39:12,21198/zz002cw8cv,"zzz - uclamss_- fire victims, do not catalog 1429_6112",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 20:12:01,2019-12-11 15:18:43,21198/zz002cpn6w,"Sheriff William Traeger poses on his return from a trip to Hawaii, [Los Angeles?], 1930",Anthony Santiago,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 16:11:28,2019-12-11 14:27:46,21198/zz002cn5jv,"Crown Prince Gustav Adolf and Crown Princess Louise of Sweden leaving the Natural History Museum, Los Angeles, 1926",Anthony Santiago,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:55:30,2019-12-10 14:27:56,21198/zz002hnqj7,"Harry Wetzel, Brigadier General H. H. Arnold, and Brigadier General W. P. Story at the Army and Navy Club, Los Angeles, 1936",Dana Iwata,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:55:31,2019-12-10 14:27:14,21198/zz002hnqkr,"Oscar Tuppett, H. E. Pickering, Harry Wetzel, Brig. Gen. H. H. Arnold, Brig. Gen. W. P. Story, and James Hanabery at the Army and Navy Club, Los Angeles, 1936",Dana Iwata,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:53:54,2019-12-10 09:48:50,21198/zz002dbk8w,zzz - uclamss_1429_1164i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:23:23,2019-12-09 17:42:04,21198/zz002dhfzj,"New graduates of Loyola College, Los Angeles, 1935",Dana Iwata,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:45:10,2019-12-09 17:13:13,21198/zz002j7gpz,zzz - uclamss_1429_13982i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 00:29:01,2019-12-09 16:20:13,21198/zz002ctspv,"Hand and footprints of Billy, Betty, Bobby, and Jimmy Gettle, Beverly Hills, 1934",Claudia Horning,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 12:01:29,2019-12-09 14:28:18,21198/zz002j8pkr,zzz uclamss_1429_14994i - relates to 14993,Sarah Richardson,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 04:58:40,2019-12-09 11:57:26,21198/zz002cvvfn,"Aerial view over downtown Los Angeles, 1928-1935",Anthony Santiago,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:35:26,2019-12-07 22:16:28,21198/zz002h9nrw,zzz - uclamss_1429_11589i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:17:04,2019-12-07 22:16:02,21198/zz002h92k3,zzz - uclamss_1429_11101i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:16:01,2019-12-07 22:14:28,21198/zz002h903w,zzz - uclamss_1429_11029i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:33:05,2019-12-07 22:14:08,21198/zz002h9gd9,zzz - uclamss_1429_11434i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 12:17:41,2019-12-07 22:13:31,21198/zz002h941s,zzz - uclamss_1429_11143i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 11:08:22,2019-12-06 19:07:37,21198/zz002h8729,"Yaqui Indian named Aguilar picks a papaya in Colonel Stewart's garden, La Habra Heights, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:58:23,2019-12-06 19:07:14,21198/zz002j8ft0,"Workman sits on a support beam of the old ""opera house"" during its demolition, South Pasadena, 1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 11:08:25,2019-12-06 19:06:51,21198/zz002h875v,"Woman visits a vine-covered mansion, Los Angeles vicinity, about 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2013-06-14 11:08:24,2019-12-06 19:06:28,21198/zz002h874b,"Woman stands beneath the archway of a vine-covered mansion, Los Angeles vicinity, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:59:07,2019-12-06 19:04:43,21198/zz002j8hdr,"Western Union messengers, Maury Warner and Leslie Winton sing carols to Dorothy Lamour, Los Angeles vicinity, 1938",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:59:08,2019-12-06 19:04:12,21198/zz002j8hf8,"Western Union messengers Maury Warner and Leslie Winton serenade actress Dorothy Lamour on set, Los Angeles vicinity, 1938",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
