"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Summary","Description.caption","Date.normalized","Description.abstract","Date.created","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00162731","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz00162731-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00162731",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0016274j","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz0016274j-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016274j",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00162752","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz00162752-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00162752",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0016276k","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz0016276k-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016276k",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00162773","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz00162773-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00162773",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0016278m","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz0016278m-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016278m",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00162794","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz00162794-1-master.tif","17","","","","","","","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00162794",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627bn","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627bn-1-master.tif","18","","","","","","","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627bn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627c5","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627c5-1-master.tif","19","","","","","","","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627c5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627dp","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627dp-1-master.tif","20","","","","","","","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627dp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627f6","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627f6-1-master.tif","21","","","","","","","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627f6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627gq","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627gq-1-master.tif","22","","","","","","","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627gq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627h7","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627h7-1-master.tif","23","","","","","","","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627h7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627jr","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627jr-1-master.tif","24","","","","","","","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627jr",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627k8","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627k8-1-master.tif","25","","","","","","","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627k8",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627ms","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627ms-1-master.tif","26","","","","","","","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627ms",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627n9","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627n9-1-master.tif","27","","","","","","","","","","","","","","","","","","","","","","","","","Page 27","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627n9",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627pt","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627pt-1-master.tif","28","","","","","","","","","","","","","","","","","","","","","","","","","Page 28","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627pt",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627qb","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627qb-1-master.tif","29","","","","","","","","","","","","","","","","","","","","","","","","","Page 29","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627qb",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627rv","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627rv-1-master.tif","30","","","","","","","","","","","","","","","","","","","","","","","","","Page 30","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627rv",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627sc","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627sc-1-master.tif","31","","","","","","","","","","","","","","","","","","","","","","","","","Page 31","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627sc",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627tw","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627tw-1-master.tif","32","","","","","","","","","","","","","","","","","","","","","","","","","Page 32","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627tw",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627vd","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627vd-1-master.tif","33","","","","","","","","","","","","","","","","","","","","","","","","","Page 33","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627vd",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627wx","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627wx-1-master.tif","34","","","","","","","","","","","","","","","","","","","","","","","","","Page 34","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627wx",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627xf","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627xf-1-master.tif","35","","","","","","","","","","","","","","","","","","","","","","","","","Page 35","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627xf",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001627zz","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz001627zz-1-master.tif","36","","","","","","","","","","","","","","","","","","","","","","","","","Page 36","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001627zz",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0016280z","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz0016280z-1-master.tif","37","","","","","","","","","","","","","","","","","","","","","","","","","Page 37","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016280z",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0016281g","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz0016281g-1-master.tif","38","","","","","","","","","","","","","","","","","","","","","","","","","Page 38","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016281g",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00162820","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz00162820-1-master.tif","39","","","","","","","","","","","","","","","","","","","","","","","","","Page 39","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00162820",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0016283h","ark:/21198/zz001626qv","2","Completed","Page","scwu/images/masters/21198-zz0016283h-1-master.tif","40","","","","","","","","","","","","","","","","","","","","","","","","","Page 40","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016283h",""
