"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Summary","Description.caption","Date.normalized","Description.abstract","Date.created","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001622v0","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001622v0-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001622v0",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001622wh","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001622wh-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001622wh",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001622x1","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001622x1-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001622x1",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001622zj","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001622zj-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001622zj",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0016230j","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz0016230j-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016230j",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00162312","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz00162312-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00162312",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0016232k","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz0016232k-1-master.tif","17","","","","","","","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016232k",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00162333","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz00162333-1-master.tif","18","","","","","","","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00162333",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0016234m","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz0016234m-1-master.tif","19","","","","","","","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016234m",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00162354","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz00162354-1-master.tif","20","","","","","","","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00162354",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0016236n","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz0016236n-1-master.tif","21","","","","","","","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016236n",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00162375","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz00162375-1-master.tif","22","","","","","","","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00162375",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0016238p","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz0016238p-1-master.tif","23","","","","","","","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016238p",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00162396","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz00162396-1-master.tif","24","","","","","","","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00162396",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001623bq","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001623bq-1-master.tif","25","","","","","","","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001623bq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001623c7","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001623c7-1-master.tif","26","","","","","","","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001623c7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001623dr","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001623dr-1-master.tif","27","","","","","","","","","","","","","","","","","","","","","","","","","Page 27","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001623dr",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001623f8","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001623f8-1-master.tif","28","","","","","","","","","","","","","","","","","","","","","","","","","Page 28","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001623f8",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001623gs","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001623gs-1-master.tif","29","","","","","","","","","","","","","","","","","","","","","","","","","Page 29","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001623gs",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001623h9","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001623h9-1-master.tif","30","","","","","","","","","","","","","","","","","","","","","","","","","Page 30","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001623h9",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001623jt","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001623jt-1-master.tif","31","","","","","","","","","","","","","","","","","","","","","","","","","Page 31","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001623jt",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001623kb","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001623kb-1-master.tif","32","","","","","","","","","","","","","","","","","","","","","","","","","Page 32","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001623kb",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001623mv","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001623mv-1-master.tif","33","","","","","","","","","","","","","","","","","","","","","","","","","Page 33","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001623mv",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001623nc","ark:/21198/zz001622fs","2","Completed","Page","scwu/images/masters/21198-zz001623nc-1-master.tif","34","","","","","","","","","","","","","","","","","","","","","","","","","Page 34","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001623nc",""
