Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Subject,Name.subject,Name.creator,Rights.servicesContact,Language,Name.repository,Name.artist,Rights.permission,Name.photographer,Name.correspondent,Description.note,Alt ID.local,Title,Date.creation,Format.extent,Date.normalized,Coverage.geographic,Alt ID.collection,Description.inscription,Alt ID.url,Description.abstract,Relation.url,Alt ID.mp4,Format.medium,Relation.isPartOf,IIIF Access URL
Huxley (Aldous) Collection,ark:/21198/zz002b1n7g,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1n7g-1-master.wav,563,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,Personal- Recording,uclamss_2009_tape243,"Meditations [?], Handwritten label reads ""Health"" (tape 243)",no date,14:05 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1n80,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1n80-1-master.wav,564,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape244,"Laura Huxley, interview, Health Club of the Air (tape 244)",no date,40:51 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1n9h,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1n9h-1-master.wav,565,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Aldous, 1894-1963|~|Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape245,"Aldous Huxley, Laura Huxley, interview, Conversations Californiennes, French language (tape 245)",1983,31:32 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1nb1,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1nb1-1-master.wav,566,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape246a,"Laura Huxley, interview, handwritten label reads ""Fernanela Pivano e L."", unknown piano lesson? (tape 246a)",1985,61:22 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1nfk,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1nfk-1-master.wav,567,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape246b,"Laura Huxley, interview, handwritten label reads ""Fernanela Pivano e L."", unknown piano lesson? (continued from UCLA Tape No. 246a) (tape 246b)",1985,61:21 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1ng3,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1ng3-1-master.wav,568,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape247a,"Laura Huxley, interview, typed label reads ""Laura and Canadian interviewer"" (tape 247a)",1986,45:44 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1nhm,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1nhm-1-master.wav,569,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape247b,"Laura Huxley, interview, typed label reads, ""Laura & Canadian interviewer"" (continued from UCLA Tape No. 247a) (tape 247b)",1986,43:56 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1nj4,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1nj4-1-master.wav,570,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape248,"Laura Huxley, interview, typed label reads, ""Laura on Prof. Szekeley with Dan Maziark '86""  (tape 248)",1986,57:32 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1nkn,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1nkn-1-master.wav,571,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape249a,"Laura Huxley, interview, David Dunaway (tape 249a)",1985 June 1,46:15 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1nm5,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1nm5-1-master.wav,572,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape249b,"Laura Huxley, interview, David Dunaway (continued from UCLA Tape No. 249a) (tape 249b)",1985 June 1,46:21 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1nnp,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1nnp-1-master.wav,573,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape249c,"Laura Huxley, interview, David Dunaway (continued from UCLA Tape No. 249b) (tape 249c)",1985 June 1,45:45 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1np6,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1np6-1-master.wav,574,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape249d,"Laura Huxley, interview, David Dunaway (continued from UCLA Tape No. 249c) (tape 249d)",1985 June 1,47:37 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1nqq,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1nqq-1-master.wav,575,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape249e,"Laura Huxley, interview, David Dunaway (continued from UCLA Tape No. 249d) (tape 249e)",1985 June 1,47:41 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1nr7,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1nr7-1-master.wav,576,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape250,"Laura Huxley, interview, typed label reads, ""Laura- Canadian Radio Piero""  (tape 250)",1985,36:05 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1nsr,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1nsr-1-master.wav,577,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape51,"Laura Huxley, interview, handwritten label reads, ""Interview Seniors Health,"" self recorded responses  (tape 251)",1994 Mar 8,20:10 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1nt8,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1nt8-1-master.wav,578,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape252,"Laura Huxley, interview, KLSX (tape 252)",1994 Mar 20,28:30 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1nvs,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1nvs-1-master.wav,579,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape253,"Laura Huxley, interview, Gloria Allred, KABC (tape 253)",1994 Apr 14,42:34 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1nw9,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1nw9-1-master.wav,580,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape254a,"Laura Huxley, interview, BBC (tape 254a)",1994 Feb 5,47:28 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1nxt,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1nxt-1-master.wav,581,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape254b,"Laura Huxley, interview, BBC (continued from UCLA Tape No. 254a) (tape 254b)",1994 Feb 5,47:26 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1nzb,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1nzb-1-master.wav,582,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Personal- Recording,uclamss_2009_tape255a,"Laura Huxley, handwritten label reads ""Practicing with Piero"" (tape 255a)",1994,47:28 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1p0b,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1p0b-1-master.wav,583,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Personal- Recording,uclamss_2009_tape255b,"Laura Huxley, handwritten label reads ""Practicing with Piero"" (continued from UCLA Tape No. 255a) (tape 255b)",1994,35:07 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1pmn,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1pmn-1-master.wav,584,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape256a,"Laura Huxley, interview ?, informally speaking with unidentified individuals (tape 256a)",1994,31:15 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1pn5,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1pn5-1-master.wav,585,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape256b,"Laura Huxley, interview ?, informally speaking with unidentified individuals (continued from UCLA Tape No. 256a) (tape 256b)",1994,31:13 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1ppp,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1ppp-1-master.wav,586,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape257,"Laura Huxley, interview, still Going Strong, KIEB Glendale Los Angeles 87 am; Side  B: interview? Self recorded responses (tape 257)",1994,55:54 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1pq6,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1pq6-1-master.wav,587,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape258a,"Laura Huxley, interview with Ian Thompson, The Independent (tape 258a)",1994,47:16 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1prq,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1prq-1-master.wav,588,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape258b,"Laura Huxley, interview with Ian Thompson, The Independent (Continue from UCLA Tape No. 258a) (tape 258b)",1994,47:15 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1ps7,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1ps7-1-master.wav,589,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape258c,"Laura Huxley, interview with Ian Thompson, The Independent (continued from UCLA Tape No. 258b) (tape 258c)",1994,59:05 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1ptr,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1ptr-1-master.wav,590,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape259,"Laura Huxley, interview with Bruce Eisner, regarding Our Ultimate investment (tape 259)",no date,30:37 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1pv8,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1pv8-1-master.wav,591,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape260,"Laura Huxley, interview, handwritten label reads ""Whole Life Times Interview""; Music (tape 260)",1994,56:08 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1pws,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1pws-1-master.wav,592,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Psychedelics- Recording,uclamss_2009_tape261a,"Laura Huxley, Annual Conference of the Association for Transpersonal Psychology, Thresholds of Creativity: Eros, Shadow and Spirit, Psychedelic Experience at the Turn of the... (tape 261a)",,44:12 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1px9,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1px9-1-master.wav,593,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Psychedelics- Recording,uclamss_2009_tape261b,"Laura Huxley, Annual Conference of the Association for Transpersonal Psychology, Thresholds of Creativity: Eros, Shadow and Spirit, Psychedelic Experience at the Turn of the... (tape 261b)",,43:58 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1pzt,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1pzt-1-master.wav,594,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Psychedelics- Recording,uclamss_2009_tape262a,"Laura Huxley, Psychedelics, LA Weekly (tape 262a)",1998 Apr 30,46:17 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1q0t,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1q0t-1-master.wav,595,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Psychedelics- Recording,uclamss_2009_tape262b,"Laura Huxley, Psychedelics, LA Weekly (continued from UCLA Tape No. 262a) (tape 262b)",1998 Apr 30,31:35 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1q1b,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1q1b-1-master.wav,596,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Personal- Recording,uclamss_2009_tape263,"Laura Huxley, Self Recorded Autobiographical Notes, Italian and English languages (tape 263)",1991 Mar 3,17:32 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1q2v,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1q2v-1-master.wav,597,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape264,"Laura Huxley, The Third Age, KUIT News Radio, Hosted by Dr. Peter Brill, handwritten label reads, ""Laura with Leslie- Radio""(tape 264)",2001 Sep,26:12 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1q3c,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1q3c-1-master.wav,598,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Personal- Recording,uclamss_2009_tape265,"Laura Huxley, Informal Meeting, subject unknown (tape 265)",no date,47:05 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1qnn,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1qnn-1-master.wav,619,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,"Interviews- Recording|~|Handwritten label reads ""Power 106 Interview Laura Huxley 7-17-1991""",uclamss_2009_tape286,"Laura Huxley, Interview, Hispanic Spectrum, Hosted by Monica Brooks (tape 286)",1991 Jul 17,35:42 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1qp5,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1qp5-1-master.wav,641,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape287,"Laura Huxley, Interview, Free Forum, Hosted by Terrance McNally, KPFK (tape 287)",1998 Aug 13,59:51 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1qqp,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1qqp-1-master.wav,642,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape288,"Laura Huxley, Handwritten label reads ""Interview, Phonix Bookstore 3/13/91"" (tape 288)",1991 Mar 13,51:38 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1qr6,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1qr6-1-master.wav,643,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Personal- Recording,uclamss_2009_tape289,"Laura Huxley, reading ""Prayer of the Unconceived"" with Music by Jeff Wessman  (tape 289)",1991 Sep 19,01:59 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1qsq,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1qsq-1-master.wav,644,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape290,"Laura Huxley, Interview, Faustin Interviews [?] (tape 290)",1990 Jun 2,43:21 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1qt7,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1qt7-1-master.wav,645,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape291,"Laura Huxley, Handwritten label reads ""Radio Interview Penn"" (tape 291)",1991 Jun,45:10 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1qvr,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1qvr-1-master.wav,646,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,Personal- Recording,uclamss_2009_tape292,"Unlabeled Reel to Reel #1 [KYXXY San Diego Radio Announcer Don Sisco, brush fire and traffic accident] (tape 292)",n.d.,2:19 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1qw8,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1qw8-1-master.wav,647,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,,uclamss_2009_tape294,blank label (tape 294),no date,6:43 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1qz9,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1qz9-1-master.wav,649,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Continued from UCLA Tape No. 295 A|~|Psychedelics- Recording,uclamss_2009_tape295B,"Laura Huxley, Psychedelics in the 1990s, Sound Photosynthesis (tape 295B)",1990 Feb 24,69:30 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1r09,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1r09-1-master.wav,650,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Continued from UCLA Tape No. 295B|~|Psychedelics- Recording,uclamss_2009_tape295C,"Laura Huxley, Psychedelics in the 1990s, Sound Photosynthesis (tape 295C)",1990 Feb 24,44:19 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1r1t,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1r1t-1-master.wav,651,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Psychedelics- Recording|~|Continued from UCLA Tape No. 295C,uclamss_2009_tape295D,"Laura Huxley, Psychedelics in the 1990s, Sound Photosynthesis (tape 295D)",1990 Feb 24,42:46 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1r2b,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1r2b-1-master.wav,652,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Continued from UCLA Tape No. 295D|~|Psychedelics- Recording,uclamss_2009_tape295E,"Laura Huxley, Psychedelics in the 1990s, Sound Photosynthesis (tape 295E)",1990 Feb 24,57:22 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1r3v,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1r3v-1-master.wav,653,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Continued from UCLA Tape No. 295D|~|Psychedelics- Recording,uclamss_2009_tape295F,"Laura Huxley, Psychedelics in the 1990s, Sound Photosynthesis (tape 295F)",1990 Feb 24,60:35 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1r4c,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1r4c-1-master.wav,654,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Continued from UCLA Tape No. 295F|~|Psychedelics- Recording,uclamss_2009_tape295G,"Laura Huxley, Psychedelics in the 1990s, Sound Photosynthesis (tape 295G)",1990 Feb 24,24:31 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1r5w,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1r5w-1-master.wav,655,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Continued from UCLA Tape No. 295 A|~|Psychedelics- Recording,uclamss_2009_tape295H,"Laura Huxley, Psychedelics in the 1990s, Sound Photosynthesis (tape 295H)",1990 Feb 24,59:42 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1r6d,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1r6d-1-master.wav,656,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Psychedelics- Recording|~|Continued from UCLA Tape No. 295H,uclamss_2009_tape295I,"Laura Huxley, Psychedelics in the 1990s, Sound Photosynthesis (tape 295I)",1990 Feb 24,60:07 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1r7x,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1r7x-1-master.wav,658,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Continued from UCLA Tape No. 296 A|~|Lectures and Speeches- Recording,uclamss_2009_tape296B,"Laura Huxley, The Mind of the Maker, Jean Houston's Mystery School (tape 296B)",n.d.,46:26 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1r8f,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1r8f-1-master.wav,659,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Continued from UCLA Tape No. 296B|~|Lectures and Speeches- Recording,uclamss_2009_tape296C,"Laura Huxley, The Mind of the Maker, Jean Houston's Mystery School (tape 296C)",n.d.,46:48 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1r9z,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1r9z-1-master.wav,660,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Continued from UCLA Tape No. 296C|~|Lectures and Speeches- Recording,uclamss_2009_tape296D,"Laura Huxley, The Mind of the Maker, Jean Houston's Mystery School (tape 296D)",n.d.,46:23 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1rbg,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1rbg-1-master.wav,661,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Continued from UCLA Tape No. 296D|~|Lectures and Speeches- Recording,uclamss_2009_tape296E,"Laura Huxley, The Mind of the Maker, Jean Houston's Mystery School (tape 296E)",n.d.,46:52 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1rc0,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1rc0-1-master.wav,662,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording|~|Continued from UCLA Tape No. 296E,uclamss_2009_tape296F,"Laura Huxley, The Mind of the Maker, Jean Houston's Mystery School (tape 296F)",n.d.,46:27 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1rdh,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1rdh-1-master.wav,663,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Continued from UCLA Tape No. 296F|~|Lectures and Speeches- Recording,uclamss_2009_tape296G,"Laura Huxley, The Mind of the Maker, Jean Houston's Mystery School (tape 296G)",n.d.,46:09 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1rf1,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1rf1-1-master.wav,664,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording|~|Continued from UCLA Tape No. 296G,uclamss_2009_tape296H,"Laura Huxley, The Mind of the Maker, Jean Houston's Mystery School (tape 296H)",n.d.,45:31 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1rgj,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1rgj-1-master.wav,665,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Continued from UCLA Tape No. 296H|~|Lectures and Speeches- Recording,uclamss_2009_tape296I,"Laura Huxley, The Mind of the Maker, Jean Houston's Mystery School (tape 296I)",n.d.,46:50 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1rh2,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1rh2-1-master.wav,666,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Continued from UCLA Tape No. 296I|~|Lectures and Speeches- Recording,uclamss_2009_tape296J,"Laura Huxley, The Mind of the Maker, Jean Houston's Mystery School (tape 296J)",n.d.,46:52 min,,,,,,,,,,,
