Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcbg9,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG48_17_ED1.tif,64,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1080000|~|easternmost:E1093000|~|northernmost:N0280000|~|southernmost:N0270000,Yu-P'ing,G7810_S250_U54_NG49_1_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcbg9,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcbht,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG48_4_ED1.tif,65,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1063000|~|northernmost:N0280000|~|southernmost:N0270000|~|easternmost:E1080000,Tsun-I,G7810_S250_U54_NG48_4_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcbht,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcbjb,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG48_5_ED1.tif,66,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0260000|~|easternmost:E1033000|~|westernmost:E1020000|~|northernmost:N0270000,Hui-Tse,G7810_S250_U54_NG48_5_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcbjb,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcbkv,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG48_6_ED1.tif,67,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1033000|~|easternmost:E1050000|~|northernmost:N0270000|~|southernmost:N0260000,Wei-Ning,G7810_S250_U54_NG48_6_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcbkv,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcbmc,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG48_7_ED1.tif,68,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0270000|~|southernmost:N0260000|~|westernmost:E1050000|~|easternmost:E1063000,An-Shun,G7810_S250_U54_NG48_7_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcbmc,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcbnw,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG48_8_ED1.tif,69,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1080000|~|northernmost:N0270000|~|westernmost:E1063000|~|southernmost:N0260000,Kuei-Yang,G7810_S250_U54_NG48_8_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcbnw,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcbpd,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG48_9_ED1.tif,70,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1020000|~|easternmost:E1033000|~|northernmost:N0260000|~|southernmost:N0250000,K'un-Ming,G7810_S250_U54_NG48_9_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcbpd,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcbqx,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG49_10_ED1.tif,71,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1093000|~|easternmost:E1110000|~|northernmost:N0260000|~|southernmost:N0250000,Kuei-Lin,G7810_S250_U54_NG49_10_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcbqx,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcbrf,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG49_11_ED1.tif,72,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1110000|~|easternmost:E1123000|~|northernmost:N0260000|~|southernmost:N0250000,Ch'uan-Hsien,G7810_S250_U54_NG49_11_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcbrf,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcbsz,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG49_2_ED1.tif,73,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1093000|~|easternmost:E1110000|~|northernmost:N0280000|~|southernmost:N0270000,Chih-Chiang,G7810_S250_U54_NG49_2_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcbsz,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcbtg,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG49_3_ED1.tif,74,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1110000|~|easternmost:E1123000|~|northernmost:N0280000|~|southernmost:N0270000,Shao-Yang,G7810_S250_U54_NG49_3_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcbtg,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcbv0,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG49_4_ED1.tif,75,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1123000|~|easternmost:E1140000|~|northernmost:N0280000|~|southernmost:N0270000,Hsiang-T'an,G7810_S250_U54_NG49_4_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcbv0,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcbwh,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG49_5_ED1.tif,76,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1080000|~|easternmost:E1093000|~|northernmost:N0270000|~|southernmost:N0260000,San-Sui,G7810_S250_U54_NG49_5_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcbwh,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcbx1,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG49_6_ED1.tif,77,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1093000|~|easternmost:E1110000|~|northernmost:N0270000|~|southernmost:N0260000,Ching-Hsien,G7810_S250_U54_NG49_6_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcbx1,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcbzj,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG49_7_ED1.tif,78,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1110000|~|easternmost:E1123000|~|northernmost:N0270000|~|southernmost:N0260000,Ling-Ling,G7810_S250_U54_NG49_7_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcbzj,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcc0j,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG49_8_ED1.tif,79,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1123000|~|easternmost:E1140000|~|northernmost:N0270000|~|southernmost:N0260000,Heng-Yang,G7810_S250_U54_NG49_8_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcc0j,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcc12,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG49_9_ED1.tif,80,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1080000|~|easternmost:E1093000|~|northernmost:N0260000|~|southernmost:N0250000,Jung-Chiang,G7810_S250_U54_NG49_9_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcc12,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcc2k,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NI48_11_ED1.tif,81,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1050000|~|easternmost:E1063000|~|northernmost:N0260000,Ch'ing-Lung,G7810_S250_U54_NI48_11_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,southernmost:N0250000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcc2k,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcc33,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG49_12_ED1.tif,82,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1123000|~|easternmost:E1140000|~|northernmost:N0260000|~|southernmost:N0250000,Ch'en-Hsien,G7810_S250_U54_NG49_12_ED1|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcc33,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcc4m,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG49_13_ED1.tif,83,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1080000|~|easternmost:E1093000|~|northernmost:N0250000|~|southernmost:N0240000,Liu-Chou,G7810_S250_U54_NG49_13_ED1|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcc4m,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcc54,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG49_14_ED1.tif,84,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1093000|~|easternmost:E1110000|~|northernmost:N0250000|~|southernmost:N0240000,Li-P'u,G7810_S250_U54_NG49_14_ED1|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcc54,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcc6n,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG49_15_ED1.tif,85,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1123000|~|northernmost:N0250000|~|southernmost:N0240000|~|westernmost:E1110000,Ho-Hsien,G7810_S250_U54_NG49_15_ED1|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcc6n,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcc75,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG49_16_ED1.tif,86,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1123000|~|easternmost:E1140000|~|northernmost:N0250000|~|southernmost:N0240000,Ch'u-Chiang,G7810_S250_U54_NG49_16_ED1|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcc75,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcc8p,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG50_10_ED1.tif,87,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1153000|~|easternmost:E1170000|~|northernmost:N0260000|~|southernmost:N0250000,Ch'ang-T'ing,G7810_S250_U54_NG50_10_ED1|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcc8p,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcc96,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG50_11_ED1.tif,88,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1170000|~|easternmost:E1183000|~|northernmost:N0260000|~|southernmost:N0250000,Yung-Ch'un,G7810_S250_U54_NG50_11_ED1|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcc96,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hccbq,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG50_12_ED1.tif,89,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1183000|~|easternmost:E1200000|~|northernmost:N0260000|~|southernmost:N0250000,P'u-T'ien,G7810_S250_U54_NG50_12_ED1|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hccbq,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hccc7,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG50_13_ED1.tif,90,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1140000|~|easternmost:E1153000|~|northernmost:N0250000|~|southernmost:N0240000,Lung-Ch'uan,G7810_S250_U54_NG50_13_ED1|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hccc7,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hccdr,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG50_14_ED1.tif,91,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1153000|~|easternmost:E1170000|~|northernmost:N0250000|~|southernmost:N0240000,Mei-Hsien,G7810_S250_U54_NG50_14_ED1|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hccdr,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hccf8/2g56xt2p,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG50_15_ED1_B.tif,2,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1170000|~|easternmost:E1183000|~|northernmost:N0250000|~|southernmost:N0240000,Hsia-Men Page 2,G7810_S250_U54_NG50_15_ED1_A|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hccf8%2F2g56xt2p,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hccf8/dg04jh53,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG50_15_ED1_A.tif,1,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1170000|~|easternmost:E1183000|~|northernmost:N0250000|~|southernmost:N0240000,Hsia-Men Page 1,G7810_S250_U54_NG50_15_ED1_A|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hccf8%2Fdg04jh53,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hccgs,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG50_16_ED1.tif,93,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1183000|~|easternmost:E1200000|~|northernmost:N0250000|~|southernmost:N0240000,Chin-Chiang,G7810_S250_U54_NG50_16_ED1|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hccgs,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcch9,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG50_1_ED1.tif,94,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0270000|~|westernmost:E1140000|~|easternmost:E1153000|~|northernmost:N0280000,Chi-An,G7810_S250_U54_NG50_1_ED1|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcch9,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hccjt,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG50_2_ED1.tif,95,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1153000|~|easternmost:E1170000|~|northernmost:N0280000|~|southernmost:N0270000,Nan-Ch'eng,G7810_S250_U54_NG50_2_ED1|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hccjt,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcckb,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG50_3_ED1.tif,96,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1170000|~|easternmost:E1183000|~|northernmost:N0280000|~|southernmost:N0270000,Chien-Ou,G7810_S250_U54_NG50_3_ED1|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcckb,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hccmv,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG50_4_ED1.tif,97,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1183000|~|easternmost:E1200000|~|northernmost:N0280000|~|southernmost:N0270000,P'u-Ch'eng,G7810_S250_U54_NG50_4_ED1|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hccmv,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hccnc,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG50_5_ED1.tif,98,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1140000|~|easternmost:E1153000|~|northernmost:N0270000|~|southernmost:N0260000,T'ai-Ho,G7810_S250_U54_NG50_5_ED1|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hccnc,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hccpw,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F4/srgb/G7810_S250_U54_NG50_6_ED1.tif,99,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1153000|~|easternmost:E1170000|~|northernmost:N0270000|~|southernmost:N0260000,Ning-Tu,G7810_S250_U54_NG50_6_ED1|~|G7810_S250_U54_F4,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hccpw,
