Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdzzp,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_O_ED1.tif,565,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1230000|~|westernmost: E1220000|~|northernmost: N0460000|~|southernmost: E0450000,T'ao-Nan,G7830S_250_AMS_1946_L_51_O_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdzzp,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf004,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_P_ED1.tif,566,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1240000|~|southernmost: N0450000|~|westernmost: E1230000|~|northernmost: N0460000,An-Kuang,G7830S_250_AMS_1946_L_51_P_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf004,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf01n,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_Q_ED1.tif,567,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1240000|~|easternmost: E1250000|~|northernmost: N0460000|~|southernmost: N0450000,Fu-Yu,G7830S_250_AMS_1946_L_51_Q_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf01n,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf025,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_R_ED1.tif,568,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost: N0450000|~|northernmost: N0460000|~|westernmost:E1250000|~|easternmost:E1260000,Chao-Chou,G7830S_250_AMS_1946_L_51_R_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf025,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf03p,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_S_ED1.tif,569,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1200000|~|easternmost: E1210000|~|northernmost: N0450000|~|southernmost: N0440000,Lu-Pei,G7830S_250_AMS_1946_L_51_S_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf03p,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf046,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_T_ED1.tif,570,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1220000|~|northernmost: N0450000|~|westernmost: E1210000|~|southernmost: N0440000,Kuang-Tseng-Hao,G7830S_250_AMS_1946_L_51_T_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf046,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf05q,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_U_ED1.tif,571,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0450000|~|westernmost: E1220000|~|easternmost: E1230000|~|southernmost: N0440000,Chan-Yü,G7830S_250_AMS_1946_L_51_U_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf05q,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf067,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_V_ED1.tif,572,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0450000|~|westernmost: E1230000|~|southernmost: N0440000|~|easternmost: E1240000,K'ai-T'ung,G7830S_250_AMS_1946_L_51_V_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf067,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf07r,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_W_ED1.tif,573,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost: N0440000|~|westernmost: E1240000|~|easternmost: E1250000|~|northernmost: N0450000,Fu-Lung-Chüan,G7830S_250_AMS_1946_L_51_W_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf07r,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf088,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_51_X_ED1.tif,574,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1250000|~|easternmost: E1260000|~|northernmost: N0450000|~|southernmost: N0440000,Nung-An,G7830S_250_AMS_1946_L_51_X_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf088,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf09s,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_A_ED1.tif,575,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1260000|~|easternmost: E1270000|~|northernmost: N0480000|~|southernmost: N0470000,Hai-Lun,G7830S_250_AMS_1946_L_52_A_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf09s,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0b9,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_B_ED1.tif,576,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0480000|~|westernmost: E1270000|~|easternmost: E1280000|~|southernmost: N0470000,Sui-Leng,G7830S_250_AMS_1946_L_52_B_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0b9,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0ct,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_C_ED1.tif,577,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0480000|~|easternmost: E1290000|~|southernmost: N0470000|~|westernmost: E1280000,Tui-Mien Shan,G7830S_250_AMS_1946_L_52_C_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0ct,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0db,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_D_ED1.tif,578,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost: N0470000|~|easternmost: E1300000|~|westernmost: E1290000|~|northernmost: N0480000,Nan-Ch'a,G7830S_250_AMS_1946_L_52_D_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0db,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0fv,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_G_ED1.tif,579,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0470000|~|easternmost: E1270000|~|westernmost: E1260000|~|southernmost: N0460000,Sui-Hua,G7830S_250_AMS_1946_L_52_G_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0fv,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0gc,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_H_ED1.tif,580,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1280000|~|southernmost: N0460000|~|westernmost: E1270000|~|northernmost: N0470000,Ch'ing-Ch'eng,G7830S_250_AMS_1946_L_52_H_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0gc,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0hw,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_I_ED1.tif,581,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost: N0460000|~|easternmost: E1290000|~|northernmost: N0470000|~|westernmost: E1280000,T'ieh-Li,G7830S_250_AMS_1946_L_52_I_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0hw,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0jd,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_J_ED1.tif,582,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1300000|~|northernmost: N0470000|~|southernmost: N0460000|~|westernmost: E1290000,I-Lan,G7830S_250_AMS_1946_L_52_J_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0jd,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0kx,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_K_ED1.tif,583,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1300000|~|northernmost: N0470000|~|southernmost: N0460000|~|easternmost: E1310000,Chia-Mu-Ssu,G7830S_250_AMS_1946_L_52_K_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0kx,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0mf,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_M_ED1.tif,584,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1270000|~|westernmost: E1260000|~|southernmost: N0450000|~|northernmost: N0460000,Pin-Chiang,G7830S_250_AMS_1946_L_52_M_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0mf,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0nz,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_N_ED1.tif,585,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0460000|~|westernmost: E1270000|~|easternmost: E1280000|~|southernmost: N0450000,Pin-Hsien,G7830S_250_AMS_1946_L_52_N_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0nz,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0pg,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_O_ED1.tif,586,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost: N0450000|~|westernmost: E1280000|~|northernmost: N0460000|~|easternmost: E1290000,Fang-Cheng,G7830S_250_AMS_1946_L_52_O_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0pg,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0q0,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_P_ED1.tif,587,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost: N0450000|~|westernmost: E1290000|~|northernmost: N0460000|~|easternmost: E1300000,Ta-Lo-Lo-Mi,G7830S_250_AMS_1946_L_52_P_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0q0,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0rh,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_Q_ED1.tif,588,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost: N0450000|~|easternmost: E1310000|~|westernmost: E1300000|~|northernmost: N0460000,Lin-K'ou,G7830S_250_AMS_1946_L_52_Q_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0rh,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0s1,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_R_ED1.tif,589,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1310000|~|southernmost: N0450000|~|northernmost: N0460000|~|easternmost: E1320000,Tung-An,G7830S_250_AMS_1946_L_52_R_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0s1,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0tj,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_S_ED1.tif,590,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost: N0440000|~|westernmost: E1260000|~|easternmost: E1270000|~|northernmost: N0450000,Yü-Shu,G7830S_250_AMS_1946_L_52_S_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0tj,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0v2,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_T_ED1.tif,591,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1270000|~|northernmost: N0450000|~|easternmost: E1280000|~|southernmost: N0440000,Wu-Ch'ang,G7830S_250_AMS_1946_L_52_T_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0v2,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0wk,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_U_ED1.tif,592,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1280000|~|easternmost:E1290600|~|northernmost: N0450000|~|southernmost: N0440000,Wei-Ho,G7830S_250_AMS_1946_L_52_U_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0wk,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0x3,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_V_ED1.tif,593,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1290000|~|northernmost: N0450000|~|southernmost: N0440000,Mu-Tan-Chiang,G7830S_250_AMS_1946_L_52_V_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,easternmost: E1300000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0x3,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf0zm,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_W_ED1.tif,594,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1300000|~|northernmost: N0450000|~|easternmost: E1310000|~|southernmost: N0440000,Sui-Yang,G7830S_250_AMS_1946_L_52_W_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf0zm,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf10m,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_52_X_ED1.tif,595,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost: N0440000|~|northernmost: N0450000|~|westernmost: E1310000|~|easternmost: E1320000,Sui-Fen-Ho,G7830S_250_AMS_1946_L_52_X_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf10m,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf114,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_53_M_ED1.tif,596,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1320000|~|easternmost: E1330000|~|northernmost: N0460000|~|southernmost: N0450000,Hu-Lin,G7830S_250_AMS_1946_L_53_M_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf114,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf12n,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_L_53_N_ED1.tif,597,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0460000|~|westernmost: E1330000|~|easternmost: E1340000|~|southernmost: N0450000,Hu-T'ou,G7830S_250_AMS_1946_L_53_N_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf12n,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf135,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_M_50_O_ED1.tif,598,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1170000|~|northernmost: N0500000|~|westernmost: E1160000|~|southernmost: N0490000,Dauriya,G7830S_250_AMS_1946_M_50_O_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf135,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf14p,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_M_50_P_ED1.tif,599,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost: N0490000|~|northernmost: N0500000|~|westernmost: E1170000|~|easternmost: E1180000,Lu-Pin,G7830S_250_AMS_1946_M_50_P_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf14p,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf156,ark:/21198/zz002hc887,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7830S_250_AMS_1945-46/srgb/G7830S_250_AMS_1946_M_50_Q_ED1.tif,600,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1180000|~|easternmost: E1190000|~|northernmost: N0500000|~|southernmost: N0490000,Wan-Kung,G7830S_250_AMS_1946_M_50_Q_ED1|~|G7830S_250_AMS_1945-46,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf156,
