"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Subject","Type.genre","Name.repository","Name.author","Name.attributedTo","Name.translator","Name.commentator","Name.scribe","Name.creator","Name.compiler","Name.annotator","Language.language","Language.script","Name.calligrapher","Alternate Identifier.local","Title","Relation.rectoVerso","Source","Date.creation","Format.dimensions","Alternate Title.other","Description.abstract","Description.microfilm","Description.citation","Alternate Title.scriptArab","Description.physical","Relation.textDirection","Date.normalized","Description.note","Format.extent","Relation","Description.stamp","Relation.citation","Alternate Title.spine","Description.marks","Description.colophon","thumbnailImageName","masterImageName","Description.tableOfContents","Metadata Only","Conceptual Work","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w602t","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0269.tif","269","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0269","page 266","r","","","","","","","","","","","","","","","","","","","","1147_0590_0269.jpg","1147_0590_0269.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w602t",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w603b","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0270.tif","270","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0270","page 267","v","","","","","","","","","","","","","","","","","","","","1147_0590_0270.jpg","1147_0590_0270.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w603b",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w604v","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0271.tif","271","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0271","page 268","r","","","","","","","","","","","","","","","","","","","","1147_0590_0271.jpg","1147_0590_0271.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w604v",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w605c","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0272.tif","272","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0272","page 269","v","","","","","","","","","","","","","","","","","","","","1147_0590_0272.jpg","1147_0590_0272.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w605c",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w606w","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0273.tif","273","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0273","page 270","r","","","","","","","","","","","","","","","","","","","","1147_0590_0273.jpg","1147_0590_0273.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w606w",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w607d","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0274.tif","274","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0274","page 271","v","","","","","","","","","","","","","","","","","","","","1147_0590_0274.jpg","1147_0590_0274.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w607d",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w608x","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0275.tif","275","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0275","page 272","r","","","","","","","","","","","","","","","","","","","","1147_0590_0275.jpg","1147_0590_0275.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w608x",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w609f","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0276.tif","276","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0276","page 273","v","","","","","","","","","","","","","","","","","","","","1147_0590_0276.jpg","1147_0590_0276.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w609f",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60bz","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0277.tif","277","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0277","page 274","r","","","","","","","","","","","","","","","","","","","","1147_0590_0277.jpg","1147_0590_0277.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60bz",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60cg","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0278.tif","278","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0278","page 275","v","","","","","","","","","","","","","","","","","","","","1147_0590_0278.jpg","1147_0590_0278.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60cg",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60d0","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0279.tif","279","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0279","page 276","r","","","","","","","","","","","","","","","","","","","","1147_0590_0279.jpg","1147_0590_0279.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60d0",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60fh","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0280.tif","280","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0280","page 277","v","","","","","","","","","","","","","","","","","","","","1147_0590_0280.jpg","1147_0590_0280.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60fh",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60g1","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0281.tif","281","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0281","page 278","r","","","","","","","","","","","","","","","","","","","","1147_0590_0281.jpg","1147_0590_0281.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60g1",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60hj","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0282.tif","282","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0282","page 279","v","","","","","","","","","","","","","","","","","","","","1147_0590_0282.jpg","1147_0590_0282.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60hj",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60j2","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0283.tif","283","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0283","page 280","r","","","","","","","","","","","","","","","","","","","","1147_0590_0283.jpg","1147_0590_0283.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60j2",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60kk","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0284.tif","284","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0284","page 281","v","","","","","","","","","","","","","","","","","","","","1147_0590_0284.jpg","1147_0590_0284.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60kk",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60m3","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0285.tif","285","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0285","page 282","r","","","","","","","","","","","","","","","","","","","","1147_0590_0285.jpg","1147_0590_0285.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60m3",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60nm","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0286.tif","286","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0286","page 283","v","","","","","","","","","","","","","","","","","","","","1147_0590_0286.jpg","1147_0590_0286.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60nm",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60p4","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0287.tif","287","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0287","page 284","r","","","","","","","","","","","","","","","","","","","","1147_0590_0287.jpg","1147_0590_0287.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60p4",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60qn","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0288.tif","288","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0288","page 285","v","","","","","","","","","","","","","","","","","","","","1147_0590_0288.jpg","1147_0590_0288.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60qn",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60r5","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0289.tif","289","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0289","page 286","r","","","","","","","","","","","","","","","","","","","","1147_0590_0289.jpg","1147_0590_0289.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60r5",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60sp","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0290.tif","290","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0290","page 287","v","","","","","","","","","","","","","","","","","","","","1147_0590_0290.jpg","1147_0590_0290.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60sp",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60t6","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0291.tif","291","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0291","page 288","r","","","","","","","","","","","","","","","","","","","","1147_0590_0291.jpg","1147_0590_0291.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60t6",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60vq","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0292.tif","292","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0292","page 289","v","","","","","","","","","","","","","","","","","","","","1147_0590_0292.jpg","1147_0590_0292.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60vq",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60w7","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0293.tif","293","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0293","page 290","r","","","","","","","","","","","","","","","","","","","","1147_0590_0293.jpg","1147_0590_0293.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60w7",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60xr","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0294.tif","294","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0294","page 291","v","","","","","","","","","","","","","","","","","","","","1147_0590_0294.jpg","1147_0590_0294.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60xr",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w60z8","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0295.tif","295","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0295","page 292","r","","","","","","","","","","","","","","","","","","","","1147_0590_0295.jpg","1147_0590_0295.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w60z8",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w6108","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0296.tif","296","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0296","page 293","v","","","","","","","","","","","","","","","","","","","","1147_0590_0296.jpg","1147_0590_0296.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w6108",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w611s","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0297.tif","297","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0297","page 294","r","","","","","","","","","","","","","","","","","","","","1147_0590_0297.jpg","1147_0590_0297.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w611s",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w6129","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0298.tif","298","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0298","page 295","v","","","","","","","","","","","","","","","","","","","","1147_0590_0298.jpg","1147_0590_0298.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w6129",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w613t","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0299.tif","299","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0299","page 296","r","","","","","","","","","","","","","","","","","","","","1147_0590_0299.jpg","1147_0590_0299.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w613t",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w614b","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0300.tif","300","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0300","page 297","v","","","","","","","","","","","","","","","","","","","","1147_0590_0300.jpg","1147_0590_0300.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w614b",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w615v","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0301.tif","301","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0301","page 298","r","","","","","","","","","","","","","","","","","","","","1147_0590_0301.jpg","1147_0590_0301.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w615v",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w616c","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0302.tif","302","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0302","page 299","v","","","","","","","","","","","","","","","","","","","","1147_0590_0302.jpg","1147_0590_0302.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w616c",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w617w","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0303.tif","303","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0303","page 300","r","","","","","","","","","","","","","","","","","","","","1147_0590_0303.jpg","1147_0590_0303.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w617w",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w618d","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0304.tif","304","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0304","page 301","v","","","","","","","","","","","","","","","","","","","","1147_0590_0304.jpg","1147_0590_0304.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w618d",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w619x","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0305.tif","305","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0305","page 302","r","","","","","","","","","","","","","","","","","","","","1147_0590_0305.jpg","1147_0590_0305.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w619x",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61bf","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0306.tif","306","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0306","page 303","v","","","","","","","","","","","","","","","","","","","","1147_0590_0306.jpg","1147_0590_0306.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61bf",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61cz","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0307.tif","307","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0307","page 305","r","","","","","","","","","","","","","","","","","","","","1147_0590_0307.jpg","1147_0590_0307.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61cz",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61dg","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0308.tif","308","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0308","page 305","v","","","","","","","","","","","","","","","","","","","","1147_0590_0308.jpg","1147_0590_0308.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61dg",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61f0","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0309.tif","309","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0309","page 306","r","","","","","","","","","","","","","","","","","","","","1147_0590_0309.jpg","1147_0590_0309.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61f0",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61gh","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0310.tif","310","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0310","page 307","v","","","","","","","","","","","","","","","","","","","","1147_0590_0310.jpg","1147_0590_0310.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61gh",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61h1","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0311.tif","311","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0311","page 308","r","","","","","","","","","","","","","","","","","","","","1147_0590_0311.jpg","1147_0590_0311.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61h1",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61jj","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0312.tif","312","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0312","page 309","v","","","","","","","","","","","","","","","","","","","","1147_0590_0312.jpg","1147_0590_0312.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61jj",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61k2","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0313.tif","313","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0313","page 310","r","","","","","","","","","","","","","","","","","","","","1147_0590_0313.jpg","1147_0590_0313.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61k2",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61mk","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0314.tif","314","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0314","page 311","v","","","","","","","","","","","","","","","","","","","","1147_0590_0314.jpg","1147_0590_0314.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61mk",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61n3","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0315.tif","315","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0315","page 312","r","","","","","","","","","","","","","","","","","","","","1147_0590_0315.jpg","1147_0590_0315.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61n3",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61pm","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0316.tif","316","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0316","page 313","v","","","","","","","","","","","","","","","","","","","","1147_0590_0316.jpg","1147_0590_0316.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61pm",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61q4","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0317.tif","317","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0317","page 314","r","","","","","","","","","","","","","","","","","","","","1147_0590_0317.jpg","1147_0590_0317.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61q4",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61rn","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0318.tif","318","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0318","page 315","v","","","","","","","","","","","","","","","","","","","","1147_0590_0318.jpg","1147_0590_0318.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61rn",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61s5","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0319.tif","319","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0319","page 316","r","","","","","","","","","","","","","","","","","","","","1147_0590_0319.jpg","1147_0590_0319.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61s5",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61tp","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0320.tif","320","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0320","page 317","v","","","","","","","","","","","","","","","","","","","","1147_0590_0320.jpg","1147_0590_0320.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61tp",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61v6","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0321.tif","321","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0321","page 318","r","","","","","","","","","","","","","","","","","","","","1147_0590_0321.jpg","1147_0590_0321.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61v6",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61wq","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0322.tif","322","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0322","page 319","v","","","","","","","","","","","","","","","","","","","","1147_0590_0322.jpg","1147_0590_0322.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61wq",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61x7","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0323.tif","323","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0323","page 320","r","","","","","","","","","","","","","","","","","","","","1147_0590_0323.jpg","1147_0590_0323.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61x7",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w61zr","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0324.tif","324","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0324","page 321","v","","","","","","","","","","","","","","","","","","","","1147_0590_0324.jpg","1147_0590_0324.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w61zr",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w620r","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0325.tif","325","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0325","page 322","r","","","","","","","","","","","","","","","","","","","","1147_0590_0325.jpg","1147_0590_0325.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w620r",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w6218","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0326.tif","326","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0326","page 323","v","","","","","","","","","","","","","","","","","","","","1147_0590_0326.jpg","1147_0590_0326.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w6218",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w622s","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0327.tif","327","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0327","page 324","r","","","","","","","","","","","","","","","","","","","","1147_0590_0327.jpg","1147_0590_0327.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w622s",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w6239","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0328.tif","328","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0328","page 325","v","","","","","","","","","","","","","","","","","","","","1147_0590_0328.jpg","1147_0590_0328.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w6239",""
