Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz0028407t,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_991_17_8.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Never Say Goodbye  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_991_17_8,1 photograph : b&w,8 x 10 in.,NEVER SAY GOODBYE,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028407t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0028407t/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz0028408b,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_991_17_9.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Never Say Goodbye  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_991_17_9,1 photograph : b&w,8 x 10 in.,NEVER SAY GOODBYE,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028408b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0028408b/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz0028409v,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1602_26_2.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,"Night At The Opera, A  (Motion picture)",zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1602_26_2,1 photograph : b&w,8 x 10 in.,"NIGHT AT THE OPERA, A",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028409v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0028409v/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002840gf,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1601_26_10.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,"Night Of The Iguana, The  (Motion picture)",zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1601_26_10,1 photograph : b&w,8 x 10 in.,"NIGHT OF THE IGUANA, THE",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002840gf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002840gf/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002840hz,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1601_26_11.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,"Night Of The Iguana, The  (Motion picture)",zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1601_26_11,1 photograph : b&w,8 x 10 in.,"NIGHT OF THE IGUANA, THE",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002840hz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002840hz/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002840jg,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1601_26_12.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,"Night Of The Iguana, The  (Motion picture)",zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1601_26_12,1 photograph : b&w,8 x 10 in.,"NIGHT OF THE IGUANA, THE",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002840jg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002840jg/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002840k0,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1601_26_13.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,"Night Of The Iguana, The  (Motion picture)",zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1601_26_13,1 photograph : b&w,8 x 10 in.,"NIGHT OF THE IGUANA, THE",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002840k0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002840k0/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002840mh,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1601_26_14.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,"Night Of The Iguana, The  (Motion picture)",zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1601_26_14,1 photograph : b&w,8 x 10 in.,"NIGHT OF THE IGUANA, THE",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002840mh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002840mh/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002840x5,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1601_26_9.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,"Night Of The Iguana, The  (Motion picture)",zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1601_26_9,1 photograph : b&w,8 x 10 in.,"NIGHT OF THE IGUANA, THE",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002840x5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002840x5/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002840zp,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_983_17_1.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Night Spot  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_983_17_1,1 photograph : b&w,8 x 10 in.,NIGHT SPOT,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002840zp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002840zp/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz0028410p,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_983_17_2.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Night Spot  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_983_17_2,1 photograph : b&w,8 x 10 in.,NIGHT SPOT,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028410p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0028410p/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00284116,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1056_18_1.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nights Of Cabiria  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1056_18_1,1 photograph : b&w,8 x 10 in.,NIGHTS OF CABIRIA,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00284116,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00284116/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz0028412q,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1056_18_10.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nights Of Cabiria  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1056_18_10,1 photograph : b&w,8 x 10 in.,NIGHTS OF CABIRIA,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028412q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0028412q/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00284137,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1056_18_11.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nights Of Cabiria  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1056_18_11,1 photograph : b&w,8 x 10 in.,NIGHTS OF CABIRIA,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00284137,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00284137/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz0028414r,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1056_18_12.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nights Of Cabiria  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1056_18_12,1 photograph : b&w,8 x 10 in.,NIGHTS OF CABIRIA,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028414r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0028414r/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00284158,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1056_18_13.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nights Of Cabiria  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1056_18_13,1 photograph : b&w,8 x 10 in.,NIGHTS OF CABIRIA,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00284158,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00284158/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz0028416s,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1056_18_14.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nights Of Cabiria  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1056_18_14,1 photograph : b&w,8 x 10 in.,NIGHTS OF CABIRIA,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028416s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0028416s/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00284179,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1056_18_15.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nights Of Cabiria  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1056_18_15,1 photograph : b&w,8 x 10 in.,NIGHTS OF CABIRIA,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00284179,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00284179/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz0028418t,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1056_18_2.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nights Of Cabiria  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1056_18_2,1 photograph : b&w,8 x 10 in.,NIGHTS OF CABIRIA,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028418t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0028418t/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz0028419b,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1056_18_3.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nights Of Cabiria  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1056_18_3,1 photograph : b&w,8 x 10 in.,NIGHTS OF CABIRIA,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028419b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0028419b/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002841bv,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1056_18_4.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nights Of Cabiria  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1056_18_4,1 photograph : b&w,8 x 10 in.,NIGHTS OF CABIRIA,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002841bv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002841bv/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002841cc,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1056_18_5.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nights Of Cabiria  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1056_18_5,1 photograph : b&w,8 x 10 in.,NIGHTS OF CABIRIA,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002841cc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002841cc/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002841gx,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1056_18_8.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nights Of Cabiria  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1056_18_8,1 photograph : b&w,8 x 10 in.,NIGHTS OF CABIRIA,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002841gx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002841gx/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002841jz,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_985_17_1.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,No Highway In The Sky  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_985_17_1,1 photograph : b&w,8 x 10 in.,NO HIGHWAY IN THE SKY,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002841jz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002841jz/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002841kg,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_985_17_2.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,No Highway In The Sky  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_985_17_2,1 photograph : b&w,8 x 10 in.,NO HIGHWAY IN THE SKY,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002841kg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002841kg/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002841m0,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_985_17_3.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,No Highway In The Sky  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_985_17_3,1 photograph : b&w,8 x 10 in.,NO HIGHWAY IN THE SKY,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002841m0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002841m0/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002841nh,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_985_17_4.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,No Highway In The Sky  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_985_17_4,1 photograph : b&w,8 x 10 in.,NO HIGHWAY IN THE SKY,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002841nh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002841nh/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002841p1,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_985_17_5.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,No Highway In The Sky  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_985_17_5,1 photograph : b&w,8 x 10 in.,NO HIGHWAY IN THE SKY,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002841p1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002841p1/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002841qj,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1003_18_1.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,No Man Of Her Own  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1003_18_1,1 photograph : b&w,8 x 10 in.,NO MAN OF HER OWN,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002841qj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002841qj/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002841r2,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/pasc_195_1003_18_2.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,No Man Of Her Own  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1003_18_2,1 photograph : b&w,8 x 10 in.,NO MAN OF HER OWN,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002841r2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002841r2/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002841xn,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/pasc_195_1001_18_13.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Laurie, Piper, $d 1932-|~|Curtis, Tony, $d 1925-2010","Sirk, Douglas, $d 1897-1987",,"Universal-International (Firm)|~|Richmond, Ted, $d 1912-",,,Universal Pictures Corporation,,No Room For The Groom  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1001_18_13,1 photograph : b&w,8 x 10 in.,"Piper Laurie, Tony Curtis, and other unidentified cast members in No Room for the Groom",1952-01/1952-02,"A scene from No Room for the Groom, A Universal-International Picture.",between January - February 1952,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002841xn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002841xn/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00284289,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/pasc_195_1001_18_22.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Laurie, Piper, $d 1932-|~|Curtis, Tony, $d 1925-2010","Sirk, Douglas, $d 1897-1987",,"Universal-International (Firm)|~|Richmond, Ted, $d 1912-",,,Universal Pictures Corporation,,No Room For The Groom  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1001_18_22,1 photograph : b&w,8 x 10 in.,"Piper Laurie, Tony Curtis, and other unidentified cast members in No Room for the Groom",1952-01/1952-02,"A scene from No Room for the Groom, A Universal-International Picture.",between January - February 1952,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00284289,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00284289/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz002842bb,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/pasc_195_1001_18_24.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Laurie, Piper, $d 1932-|~|Curtis, Tony, $d 1925-2010|~|Defore, Don, $d 1913-1993","Sirk, Douglas, $d 1897-1987",,"Universal-International (Firm)|~|Richmond, Ted, $d 1912-",,,Universal Pictures Corporation,,No Room For The Groom  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1001_18_24,1 photograph : b&w,8 x 10 in.,"Piper Laurie, Tony Curtis, and Don Defore in No Room for the Groom",1952-01/1952-02,"A scene from No Room for the Groom, A Universal-International Picture.",between January - February 1952,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002842bb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002842bb/manifest
