Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nts8k,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nts8k-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Cargo  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 690_ 13_ 2,1 photograph : b&w,8 x 10 in.,HOT CARGO,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nts8k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nts8k/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nts93,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nts93-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Cargo  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 690_ 13_ 3,1 photograph : b&w,8 x 10 in.,HOT CARGO,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nts93,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nts93/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntsbm,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntsbm-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Cargo  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 690_ 13_ 4,1 photograph : b&w,8 x 10 in.,HOT CARGO,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntsbm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntsbm/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntsc4,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntsc4-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Cargo  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 690_ 13_ 5,1 photograph : b&w,8 x 10 in.,HOT CARGO,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntsc4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntsc4/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntsdn,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntsdn-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Cargo  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 690_ 13_ 6,1 photograph : b&w,8 x 10 in.,HOT CARGO,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntsdn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntsdn/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntsf5,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntsf5_1662446_master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Cargo  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 690_ 13_ 7,1 photograph : b&w,8 x 10 in.,HOT CARGO,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntsf5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntsf5/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntsgp,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntsgp-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Cargo  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 690_ 13_ 8,1 photograph : b&w,8 x 10 in.,HOT CARGO,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntsgp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntsgp/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntsh6,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntsh6-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Cargo  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 690_ 13_ 9,1 photograph : b&w,8 x 10 in.,HOT CARGO,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntsh6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntsh6/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntsjq,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntsjq-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Rod  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 698_ 13_ 1,1 photograph : b&w,8 x 10 in.,HOT ROD,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntsjq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntsjq/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntsk7,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntsk7-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Rod  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 698_ 13_ 10,1 photograph : b&w,8 x 10 in.,HOT ROD,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntsk7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntsk7/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntsmr,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntsmr-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Rod  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 698_ 13_ 11,1 photograph : b&w,8 x 10 in.,HOT ROD,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntsmr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntsmr/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntsn8,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntsn8-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Rod  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 698_ 13_ 12,1 photograph : b&w,8 x 10 in.,HOT ROD,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntsn8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntsn8/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntsrt,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntsrt-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Rod  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 698_ 13_ 4,1 photograph : b&w,8 x 10 in.,HOT ROD,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntsrt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntsrt/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntssb,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntssb-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Rod  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 698_ 13_ 5,1 photograph : b&w,8 x 10 in.,HOT ROD,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntssb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntssb/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntstv,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntstv-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Rod  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 698_ 13_ 6,1 photograph : b&w,8 x 10 in.,HOT ROD,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntstv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntstv/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntsvc,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntsvc-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Rod  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 698_ 13_ 7,1 photograph : b&w,8 x 10 in.,HOT ROD,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntsvc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntsvc/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntsww,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntsww-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Rod  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 698_ 13_ 8,1 photograph : b&w,8 x 10 in.,HOT ROD,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntsww,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntsww/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntszx,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntszx-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Summer Night  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 691_ 13_ 1,1 photograph : b&w,8 x 10 in.,HOT SUMMER NIGHT,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntszx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntszx/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntt0x,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntt0x-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Summer Night  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 691_ 13_ 2,1 photograph : b&w,8 x 10 in.,HOT SUMMER NIGHT,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntt0x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntt0x/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntt1f,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntt1f-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Summer Night  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 691_ 13_ 3,1 photograph : b&w,8 x 10 in.,HOT SUMMER NIGHT,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntt1f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntt1f/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntt2z,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntt2z-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Summer Night  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 691_ 13_ 4,1 photograph : b&w,8 x 10 in.,HOT SUMMER NIGHT,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntt2z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntt2z/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntt3g,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntt3g-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hot Water  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 692_ 13_ 1,1 photograph : b&w,8 x 10 in.,HOT WATER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntt3g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntt3g/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntt40,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntt40-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hotel Berlin  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 693_ 13_ 1,1 photograph : b&w,8 x 10 in.,HOTEL BERLIN,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntt40,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntt40/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntt5h,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntt5h-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hotel Berlin  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 693_ 13_ 2,1 photograph : b&w,8 x 10 in.,HOTEL BERLIN,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntt5h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntt5h/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntt61,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntt61-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hotel Berlin  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 693_ 13_ 3,1 photograph : b&w,8 x 10 in.,HOTEL BERLIN,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntt61,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntt61/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntt7j,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntt7j-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hotel Berlin  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 693_ 13_ 4,1 photograph : b&w,8 x 10 in.,HOTEL BERLIN,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntt7j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntt7j/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntt82,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntt82-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hotel Berlin  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 693_ 13_ 5,1 photograph : b&w,8 x 10 in.,HOTEL BERLIN,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntt82,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntt82/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntt9k,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001ntt9k-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hotel Berlin  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 693_ 13_ 6,1 photograph : b&w,8 x 10 in.,HOTEL BERLIN,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ntt9k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001ntt9k/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nttb3,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nttb3-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hotel Berlin  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 693_ 13_ 7,1 photograph : b&w,8 x 10 in.,HOTEL BERLIN,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nttb3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nttb3/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nttcm,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nttcm-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Hotel Berlin  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 693_ 13_ 8,1 photograph : b&w,8 x 10 in.,HOTEL BERLIN,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nttcm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nttcm/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nttg5,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nttg5-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Humoresque  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 695_ 13_ 1,1 photograph : b&w,8 x 10 in.,HUMORESQUE,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nttg5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nttg5/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nttj6,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nttj6-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Humoresque  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 695_ 13_ 3,1 photograph : b&w,8 x 10 in.,HUMORESQUE,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nttj6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nttj6/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nttkq,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nttkq-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Humoresque  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 695_ 13_ 4,1 photograph : b&w,8 x 10 in.,HUMORESQUE,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nttkq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nttkq/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nttm7,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nttm7-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Humoresque  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 695_ 13_ 5,1 photograph : b&w,8 x 10 in.,HUMORESQUE,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nttm7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nttm7/manifest
