Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqcv7,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqcv7-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Parnell, Emory, $d 1892-1979|~|Hayden, Harry, $d 1882-1955|~|Blake, Pamela, $d 1916-","Neumann, Kurt",,"K-B Productions, Inc.",,,Monogram Pictures Corporation,,Unknown guest (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 479_ 9_ 10,1 photograph : b&w,8 x 10 in.,"Pamela Blake, Emory Parnell, and Harry Hayden in Unknown Guest",1943-06,"MONOGRAM PICTURES Presents ""THE UNKNOWN GUEST"" with Victor Jory and Pamela Blake.",[June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqcv7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqcv7/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqcwr,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqcwr-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Jory, Victor, $d 1902-1982|~|Hayden, Harry, $d 1882-1955|~|Blake, Pamela, $d 1916-|~|Cecil, Nora, $d -1954","Neumann, Kurt",,"K-B Productions, Inc.",,,Monogram Pictures Corporation,,Unknown guest (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 479_ 9_ 11,1 photograph : b&w,8 x 10 in.,"Harry Hayden, Victor Jory, Pamela Blake, and Nora Cecil in Unknown Guest",1943-06,"MONOGRAM PICTURES Presents ""THE UNKNOWN GUEST"" with Victor Jory and Pamela Blake",[June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqcwr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqcwr/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqcx8,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqcx8-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Borg, Veda Ann, $d 1919-1973|~|White, Lasses, $d 1888-1949|~|Cecil, Nora, $d -1954","Neumann, Kurt",,"K-B Productions, Inc.",,,Monogram Pictures Corporation,,Unknown guest (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 479_ 9_ 12,1 photograph : b&w,8 x 10 in.,"Veda Ann Borg, Nora Cecil, and Lasses White in Unknown Guest",1943-06,"MONOGRAM PICTURES Presents ""THE UNKNOWN GUEST"" with Victor Jory and Pamela Blake",[June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqcx8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqcx8/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqczs,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqczs-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Jory, Victor, $d 1902-1982|~|Hayden, Harry, $d 1882-1955","Neumann, Kurt",,"K-B Productions, Inc.",,,Monogram Pictures Corporation,,Unknown guest (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 479_ 9_ 2,1 photograph : b&w,8 x 10 in.,Victor Jory and Harry Hayden in Unknown Guest,1943-06,"MONOGRAM PICTURES Presents ""THE UNKNOWN GUEST"" with Victor Jory and Pamela Blake",[June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqczs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqczs/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqd0s,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqd0s-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Blake, Pamela, $d 1916-","Neumann, Kurt",,"K-B Productions, Inc.",,,Monogram Pictures Corporation,,Unknown guest (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 479_ 9_ 3,1 photograph : b&w,8 x 10 in.,Pamela Blake in Unknown Guest,1943-06,"MONOGRAM PICTURES Presents ""THE UNKNOWN GUEST"" with Victor Jory and Pamela Blake",[June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqd0s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqd0s/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqd19,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqd19-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Jory, Victor, $d 1902-1982|~|Blake, Pamela, $d 1916-","Neumann, Kurt",,"K-B Productions, Inc.",,,Monogram Pictures Corporation,,Unknown guest (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 479_ 9_ 4,1 photograph : b&w,8 x 10 in.,Pamela Blake and Victor Jory in Unknown Guest,1943-06,,[June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqd19,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqd19/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqd2t,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqd2t-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Parnell, Emory, $d 1892-1979|~|Jory, Victor, $d 1902-1982","Neumann, Kurt",,"K-B Productions, Inc.",,,Monogram Pictures Corporation,,Unknown guest (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 479_ 9_ 5,1 photograph : b&w,8 x 10 in.,Victor Jory and Emory Parnell in Unknown Guest,1943-06,,[June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqd2t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqd2t/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqd3b,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqd3b-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Jory, Victor, $d 1902-1982|~|Blake, Pamela, $d 1916-","Neumann, Kurt",,"K-B Productions, Inc.",,,Monogram Pictures Corporation,,Unknown guest (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 479_ 9_ 6,1 photograph : b&w,8 x 10 in.,Victor Jory and Pamela Blake in Unknown Guest,1943-06,"MONOGRAM PICTURES Presents ""THE UNKNOWN GUEST"" with Victor Jory and Pamela Blake",[June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqd3b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqd3b/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqd4v,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqd4v-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Borg, Veda Ann, $d 1919-1973|~|Jory, Victor, $d 1902-1982|~|Blake, Pamela, $d 1916-","Neumann, Kurt",,"K-B Productions, Inc.",,,Monogram Pictures Corporation,,Unknown guest (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 479_ 9_ 7,1 photograph : b&w,8 x 10 in.,"Veda Ann Borg, Victor Jory, and Pamela Blake in Unknown Guest",1943-06,"MONOGRAM PICTURES Presents ""THE UNKNOWN GUEST"" with Victor Jory and Pamela Blake",[June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqd4v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqd4v/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqd5c,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqd5c-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Jory, Victor, $d 1902-1982|~|Blake, Pamela, $d 1916-","Neumann, Kurt",,"K-B Productions, Inc.",,,Monogram Pictures Corporation,,Unknown guest (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 479_ 9_ 8,1 photograph : b&w,8 x 10 in.,Pamela Blake and Victor Jory in Unknown Guest,1943-06,"MONOGRAM PICTURES presents ""THE UNKNOWN GUEST"" with Victor Jory and Pamela Blake",[June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqd5c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqd5c/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqd6w,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqd6w-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,"Fix, Paul, $d 1901-1983|~|Hayden, Harry, $d 1882-1955|~|White, Lasses, $d 1888-1949|~|Cecil, Nora, $d -1954","Neumann, Kurt",,"K-B Productions, Inc.",,,Monogram Pictures Corporation,,Unknown guest (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 479_ 9_ 9,1 photograph : b&w,8 x 10 in.,"Lasses White, Nora Cecil, Harry Hayden, and Paul Fix in Unknown Guest",1943-06,"MONOGRAM PICTURES Presents ""THE UNKNOWN GUEST"" with Victor Jory and Pamela Blake",[June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqd6w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqd6w/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqd7d,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqd7d-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Milland, Ray|~|Hussey, Ruth, $d 1911-2005","Allen, Lewis, $d 1905-2000",,Paramount Pictures Corporation,,,Paramount Pictures Corporation,,Uninvited (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 489_ 9_ 1,1 photograph : b&w,8 x 10 in.,Ruth Hussey and Ray Milland in The Uninvited,1943-04-16/1943-06,"""THE UNINVITED"" starring Ray Milland, Ruth Hussey, Donald Crisp, with Cornelia Otis Skinner, Dorothy Stickney, and introducing Gail Russell - Directed by Lewis Allen - Screen Play by Dodie Smith and Frank Partos - A Paramount Picture",[between April 16 and June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqd7d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqd7d/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqd8x,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqd8x-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Milland, Ray|~|Napier, Alan, $d 1903-1988|~|Hussey, Ruth, $d 1911-2005|~|Russell, Gail, $d 1924-1961|~|Crisp, Donald, $d 1880-1974","Allen, Lewis, $d 1905-2000",,Paramount Pictures Corporation,,,Paramount Pictures Corporation,,Uninvited (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 489_ 9_ 10,1 photograph : b&w,8 x 10 in.,"Donald Crisp, Ray Milland, Alan Napier, Gail Russell, and Ruth Hussey in The Uninvited",1943-04-16/1943-06,"""THE UNINVITED"" starring Ray Milland, Ruth Hussey, Donald Crisp, with Cornelia Otis Skinner, Dorothy Stickney, and introducing Gail Russell - Directed by Lewis Allen - Screen Play by Dodie Smith and Frank Partos - A Paramount Picture",[between April 16 and June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqd8x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqd8x/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqd9f,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqd9f_1660609_master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Russell, Gail, $d 1924-1961","Allen, Lewis, $d 1905-2000",,Paramount Pictures Corporation,,,Paramount Pictures Corporation,,Uninvited (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 489_ 9_ 11,1 photograph : b&w,8 x 10 in.,Gail Russell in The Uninvited,1943-04-16/1943-06,"""THE UNINVITED"" starring Ray Milland, Ruth Hussey, Donald Crisp, with Cornelia Otis Skinner, Dorothy Stickney, and introducing Gail Russell - Directed by Lewis Allen - Screen Play by Dodie Smith and Frank Partos - A Paramount Picture",[between April 16 and June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqd9f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqd9f/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqdbz,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqdbz_1660612_master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Milland, Ray","Allen, Lewis, $d 1905-2000",,Paramount Pictures Corporation,,,Paramount Pictures Corporation,,Uninvited (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 489_ 9_ 12,1 photograph : b&w,8 x 10 in.,Ray Milland in The Uninvited,1943-04-16/1943-06,"""THE UNINVITED"" starring Ray Milland, Ruth Hussey, Donald Crisp, with Cornelia Otis Skinner, Dorothy Stickney, and introducing Gail Russell - Directed by Lewis Allen - Screen Play by Dodie Smith and Frank Partos - A Paramount Picture",[between April 16 and June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqdbz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqdbz/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqdcg,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqdcg_1660676_master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Crisp, Donald, $d 1880-1974","Allen, Lewis, $d 1905-2000",,Paramount Pictures Corporation,,,Paramount Pictures Corporation,,Uninvited (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 489_ 9_ 13,1 photograph : b&w,8 x 10 in.,Donald Crisp in The Uninvited,1943-04-16/1943-06,"""THE UNINVITED"" starring Ray Milland, Ruth Hussey, Donald Crisp, with Cornelia Otis Skinner, Dorothy Stickney, and introducing Gail Russell - Directed by Lewis Allen - Screen Play by Dodie Smith and Frank Partos - A Paramount Picture",[between April 16 and June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqdcg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqdcg/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqdd0,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqdd0_1660699_master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Crisp, Donald, $d 1880-1974","Allen, Lewis, $d 1905-2000",,Paramount Pictures Corporation,,,Paramount Pictures Corporation,,Uninvited (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 489_ 9_ 14,1 photograph : b&w,8 x 10 in.,Donald Crisp in The Uninvited,1943-04-16/1943-06,"""THE UNINVITED"" starring Ray Milland, Ruth Hussey, Donald Crisp, with Cornelia Otis Skinner, Dorothy Stickney, and introducing Gail Russell - Directed by Lewis Allen - Screen Play by Dodie Smith and Frank Partos - A Paramount Picture",[between April 16 and June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqdd0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqdd0/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqdfh,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqdfh-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Milland, Ray|~|Napier, Alan, $d 1903-1988|~|Hussey, Ruth, $d 1911-2005","Allen, Lewis, $d 1905-2000",,Paramount Pictures Corporation,,,Paramount Pictures Corporation,,Uninvited (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 489_ 9_ 15,1 photograph : b&w,8 x 10 in.,"Ruth Hussey, Alan Napier, and Ray Milland in The Uninvited",1943-04-16/1943-06,"""THE UNINVITED"" starring Ray Milland, Ruth Hussey, Donald Crisp, with Cornelia Otis Skinner, Dorothy Stickney, and introducing Gail Russell - Directed by Lewis Allen - Screen Play by Dodie Smith and Frank Partos - A Paramount Picture",[between April 16 and June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqdfh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqdfh/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqdg1,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqdg1-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Milland, Ray|~|Hussey, Ruth, $d 1911-2005|~|Russell, Gail, $d 1924-1961","Allen, Lewis, $d 1905-2000",,Paramount Pictures Corporation,,,Paramount Pictures Corporation,,Uninvited (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 489_ 9_ 16,1 photograph : b&w,8 x 10 in.,"Gail Russell, Ray Milland, and Ruth Hussey in The Uninvited",1943-04-16/1943-06,"""THE UNINVITED"" starring Ray Milland, Ruth Hussey, Donald Crisp, with Cornelia Otis Skinner, Dorothy Stickney, and introducing Gail Russell - Directed by Lewis Allen - Screen Play by Dodie Smith and Frank Partos - A Paramount Picture",[between April 16 and June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqdg1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqdg1/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqdhj,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqdhj-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Russell, Gail, $d 1924-1961|~|Crisp, Donald, $d 1880-1974","Allen, Lewis, $d 1905-2000",,Paramount Pictures Corporation,,,Paramount Pictures Corporation,,Uninvited (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 489_ 9_ 17,1 photograph : b&w,8 x 10 in.,Donald Crisp and Gail Russell in The Uninvited,1943-04-16/1943-06,"""THE UNINVITED"" starring Ray Milland, Ruth Hussey, Donald Crisp, with Cornelia Otis Skinner, Dorothy Stickney, and introducing Gail Russell - Directed by Lewis Allen - Screen Play by Dodie Smith and Frank Partos - A Paramount Picture",[between April 16 and June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqdhj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqdhj/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqdj2,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqdj2-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Russell, Gail, $d 1924-1961|~|Skinner, Cornelia Otis, $d 1901-1979","Allen, Lewis, $d 1905-2000",,Paramount Pictures Corporation,,,Paramount Pictures Corporation,,Uninvited (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 489_ 9_ 18,1 photograph : b&w,8 x 10 in.,Gail Russell and Cornelia Otis Skinner in The Uninvited,1943-04-16/1943-06,"""THE UNINVITED"" starring Ray Milland, Ruth Hussey, Donald Crisp, with Cornelia Otis Skinner, Dorothy Stickney, and introducing Gail Russell - Directed by Lewis Allen - Screen Play by Dodie Smith and Frank Partos - A Paramount Picture",[between April 16 and June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqdj2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqdj2/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqdkk,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqdkk-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Milland, Ray|~|Hussey, Ruth, $d 1911-2005","Allen, Lewis, $d 1905-2000",,Paramount Famous Lasky Corporation,,,Paramount Pictures Corporation,,Uninvited (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 489_ 9_ 19,1 photograph : b&w,8 x 10 in.,Ruth Hussey and Ray Milland in The Uninvited,1943-04-16/1943-06,"""THE UNINVITED"" starring Ray Milland, Ruth Hussey, Donald Crisp, with Cornelia Otis Skinner, Dorothy Stickney, and introducing Gail Russell - Directed by Lewis Allen - Screen Play by Dodie Smith and Frank Partos - A Paramount Picture",[between April 16 and June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqdkk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqdkk/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqdm3,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nqdm3-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Detective and mystery films,copyrighted,unknown,,"Milland, Ray|~|Stickney, Dorothy|~|Hussey, Ruth, $d 1911-2005","Allen, Lewis, $d 1905-2000",,Paramount Pictures Corporation,,,Paramount Pictures Corporation,,Uninvited (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 489_ 9_ 2,1 photograph : b&w,8 x 10 in.,"Dorothy Stickney, Ray Milland, and Ruth Hussey in The Uninvited",1943-04-16/1943-06,"""THE UNINVITED"" starring Ray Milland, Ruth Hussey, Donald Crisp, with Cornelia Otis Skinner, Dorothy Stickney, and introducing Gail Russell - Directed by Lewis Allen - Screen Play by Dodie Smith and Frank Partos - A Paramount Picture",[between April 16 and June 1943],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqdm3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqdm3/manifest
