Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn422,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn422-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nobody Lives Forever (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 518_ 10_ 10,1 photograph : b&w,8 x 10 in.,NOBODY LIVES FOREVER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn422,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn422/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn43k,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn43k-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nobody Lives Forever (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 518_ 10_ 11,1 photograph : b&w,8 x 10 in.,NOBODY LIVES FOREVER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn43k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn43k/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn443,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn443-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nobody Lives Forever (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 518_ 10_ 12,1 photograph : b&w,8 x 10 in.,NOBODY LIVES FOREVER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn443,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn443/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn45m,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn45m-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nobody Lives Forever (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 518_ 10_ 2,1 photograph : b&w,8 x 10 in.,NOBODY LIVES FOREVER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn45m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn45m/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn464,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn464-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nobody Lives Forever (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 518_ 10_ 3,1 photograph : b&w,8 x 10 in.,NOBODY LIVES FOREVER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn464,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn464/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn47n,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn47n-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nobody Lives Forever (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 518_ 10_ 4,1 photograph : b&w,8 x 10 in.,NOBODY LIVES FOREVER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn47n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn47n/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn485,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn485-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nobody Lives Forever (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 518_ 10_ 5,1 photograph : b&w,8 x 10 in.,NOBODY LIVES FOREVER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn485,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn485/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn49p,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn49p-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nobody Lives Forever (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 518_ 10_ 6,1 photograph : b&w,8 x 10 in.,NOBODY LIVES FOREVER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn49p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn49p/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn4b6,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn4b6-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nobody Lives Forever (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 518_ 10_ 7,1 photograph : b&w,8 x 10 in.,NOBODY LIVES FOREVER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn4b6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn4b6/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn4cq,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn4cq-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nobody Lives Forever (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 518_ 10_ 8,1 photograph : b&w,8 x 10 in.,NOBODY LIVES FOREVER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn4cq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn4cq/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn4d7,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn4d7-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nobody Lives Forever (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 518_ 10_ 9,1 photograph : b&w,8 x 10 in.,NOBODY LIVES FOREVER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn4d7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn4d7/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn4fr,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn4fr-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nocturne (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 512_ 9_ 1,1 photograph : b&w,8 x 10 in.,NOCTURNE,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn4fr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn4fr/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn4kt,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn4kt-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Nocturne (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 512_ 9_ 5,1 photograph : b&w,8 x 10 in.,NOCTURNE,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn4kt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn4kt/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn4pc,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn4pc-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Northern Pursuit (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 500_ 9_ 2,1 photograph : b&w,8 x 10 in.,NORTHERN PURSUIT,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn4pc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn4pc/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn4qw,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn4qw-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Northern Pursuit (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 500_ 9_ 3,1 photograph : b&w,8 x 10 in.,NORTHERN PURSUIT,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn4qw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn4qw/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn4rd,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn4rd-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Northern Pursuit (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 500_ 9_ 4,1 photograph : b&w,8 x 10 in.,NORTHERN PURSUIT,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn4rd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn4rd/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn4sx,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn4sx-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Northern Pursuit (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 500_ 9_ 5,1 photograph : b&w,8 x 10 in.,NORTHERN PURSUIT,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn4sx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn4sx/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn4tf,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn4tf-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Northern Pursuit (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 500_ 9_ 6,1 photograph : b&w,8 x 10 in.,NORTHERN PURSUIT,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn4tf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn4tf/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn4vz,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn4vz-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Northern Pursuit (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 500_ 9_ 7,1 photograph : b&w,8 x 10 in.,NORTHERN PURSUIT,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn4vz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn4vz/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn4x0,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn4x0-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Not As A Stranger (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 520_ 10_ 1,1 photograph : b&w,8 x 10 in.,NOT AS A STRANGER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn4x0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn4x0/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn4zh,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn4zh-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Not As A Stranger (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 520_ 10_ 10,1 photograph : b&w,8 x 10 in.,NOT AS A STRANGER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn4zh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn4zh/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn50h,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn50h-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Not As A Stranger (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 520_ 10_ 11,1 photograph : b&w,8 x 10 in.,NOT AS A STRANGER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn50h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn50h/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn511,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn511-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Not As A Stranger (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 520_ 10_ 12,1 photograph : b&w,8 x 10 in.,NOT AS A STRANGER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn511,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn511/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn52j,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn52j_1693235_master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Not As A Stranger (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 520_ 10_ 13,1 photograph : b&w,8 x 10 in.,NOT AS A STRANGER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn52j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn52j/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn54k,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn54k-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Not As A Stranger (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 520_ 10_ 15,1 photograph : b&w,8 x 10 in.,NOT AS A STRANGER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn54k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn54k/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn574,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn574-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Not As A Stranger (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 520_ 10_ 2,1 photograph : b&w,8 x 10 in.,NOT AS A STRANGER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn574,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn574/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn58n,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn58n_1693232_master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Not As A Stranger (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 520_ 10_ 3,1 photograph : b&w,8 x 10 in.,NOT AS A STRANGER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn58n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn58n/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn595,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn595-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Not As A Stranger (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 520_ 10_ 4,1 photograph : b&w,8 x 10 in.,NOT AS A STRANGER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn595,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn595/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn5bp,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn5bp_1693241_master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Not As A Stranger (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 520_ 10_ 5,1 photograph : b&w,8 x 10 in.,NOT AS A STRANGER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn5bp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn5bp/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn5c6,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn5c6_1693226_master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Not As A Stranger (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 520_ 10_ 6,1 photograph : b&w,8 x 10 in.,NOT AS A STRANGER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn5c6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn5c6/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn5dq,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn5dq-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Not As A Stranger (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 520_ 10_ 7,1 photograph : b&w,8 x 10 in.,NOT AS A STRANGER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn5dq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn5dq/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn5f7,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn5f7-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Not As A Stranger (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 520_ 10_ 8,1 photograph : b&w,8 x 10 in.,NOT AS A STRANGER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn5f7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn5f7/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn5gr,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn5gr_1693220_master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Not As A Stranger (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 520_ 10_ 9,1 photograph : b&w,8 x 10 in.,NOT AS A STRANGER,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn5gr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn5gr/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn5js,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,mpstills/masters/21198-zz001nn5js-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Notorious Gentleman (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 510_ 9_ 10,1 photograph : b&w,8 x 10 in.,NOTORIOUS GENTLEMAN,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nn5js,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nn5js/manifest
