Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Visibility,viewingHint,Delete in Title,Subject topic,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.subject,Subject,Subject.conceptTopic,Language,Rights.permissionNote,Name.creator,Rights.publicationNote,Text direction,IIIF Range,Name.repository,Title,Date.creation,Description.note,Summary,Description.caption,Date.normalized,Description.abstract,Date.created,AltTitle.other,Opac url,Finding Aid URL,IIIF Manifest URL
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0016191h,ark:/21198/zz000s2z5v,2,Completed,Work,,76,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161cj7,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 76,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0016191h/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161921,ark:/21198/zz000s2z5v,2,Completed,Work,,77,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161cqt,text,,copyrighted,Y,unpublished,Los Angeles (Calif.)|~|Laguna Beach (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 77,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161921/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0016193j,ark:/21198/zz000s2z5v,2,Completed,Work,,78,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161cvw,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 78,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0016193j/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161942,ark:/21198/zz000s2z5v,2,Completed,Work,,79,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161d0f,text,,copyrighted,Y,unpublished,Los Angeles (Calif.)|~|Hermosa Beach (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 79,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161942/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0016195k,ark:/21198/zz000s2z5v,2,Completed,Work,,80,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161f7j,text,,copyrighted,Y,unpublished,Los Angeles (Calif.)|~|Hermosa Beach (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 80,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0016195k/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161g0d,ark:/21198/zz000s2z5v,2,Completed,Work,,81,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161gq8,text,,copyrighted,Y,unpublished,"Los Angeles (Calif.)|~|Sherman Oaks (Los Angeles, Calif.)",,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 81,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161g0d/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161g1x,ark:/21198/zz000s2z5v,2,Completed,Work,,82,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161gvb,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 82,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161g1x/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161g2f,ark:/21198/zz000s2z5v,2,Completed,Work,,83,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161h0w,text,,copyrighted,Y,unpublished,Torrance (Calif.)|~|Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 83,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161g2f/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161g3z,ark:/21198/zz000s2z5v,2,Completed,Work,,84,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161h5g,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 84,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161g3z/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161g4g,ark:/21198/zz000s2z5v,2,Completed,Work,,85,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161hck,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 85,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161g4g/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161g50,ark:/21198/zz000s2z5v,2,Completed,Work,,86,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161hhn,text,,copyrighted,Y,unpublished,Los Angeles (Calif.)|~|Altadena (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 86,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161g50/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161g6h,ark:/21198/zz000s2z5v,2,Completed,Work,,87,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161hnq,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 87,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161g6h/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161g71,ark:/21198/zz000s2z5v,2,Completed,Work,,88,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161hss,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 88,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161g71/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161g8j,ark:/21198/zz000s2z5v,2,Completed,Work,,89,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161hxv,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 89,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161g8j/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161g92,ark:/21198/zz000s2z5v,2,Completed,Work,,90,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161j2d,text,,copyrighted,Y,unpublished,Los Angeles (Calif.)|~|Malibu (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 90,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161g92/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161gbk,ark:/21198/zz000s2z5v,2,Completed,Work,,91,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161j6g,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 91,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161gbk/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161gc3,ark:/21198/zz000s2z5v,2,Completed,Work,,92,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161km5,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 92,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161gc3/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161gdm,ark:/21198/zz000s2z5v,2,Completed,Work,,93,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161vm1,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 93,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161gdm/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161gf4,ark:/21198/zz000s2z5v,2,Completed,Work,,94,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161vr3,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 94,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161gf4/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161ggn,ark:/21198/zz000s2z5v,2,Completed,Work,,95,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161vw5,text,,copyrighted,Y,unpublished,"Los Angeles (Calif.)|~|North Hollywood (Los Angeles, Calif.)",,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 95,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161ggn/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161gh5,ark:/21198/zz000s2z5v,2,Completed,Work,,96,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161w1q,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 96,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161gh5/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161gjp,ark:/21198/zz000s2z5v,2,Completed,Work,,97,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161w5s,text,,copyrighted,Y,unpublished,Santa Monica (Calif.)|~|Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 97,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161gjp/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161gk6,ark:/21198/zz000s2z5v,2,Completed,Work,,98,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161w9v,text,,copyrighted,Y,unpublished,Los Angeles (Calif.)|~|Lakewood (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 98,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161gk6/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161gmq,ark:/21198/zz000s2z5v,2,Completed,Work,,99,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161wfx,text,,copyrighted,Y,unpublished,Torrance (Calif.)|~|Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 99,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161gmq/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161gn7,ark:/21198/zz000s2z5v,2,Completed,Work,,100,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161wk0,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Questionnaire 100,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161gn7/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161wq2,ark:/21198/zz000s2z5v,2,Completed,Work,,101,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161wrk,text,,copyrighted,Y,unpublished,"Los Angeles (Calif.)|~|Sylmar (Los Angeles, Calif.)",,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Unnumbered Questionnaire 1,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161wq2/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161wx5,ark:/21198/zz000s2z5v,2,Completed,Work,,102,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161xfd,text,,copyrighted,Y,unpublished,Glendale (Calif.)|~|Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Unnumbered Questionnaire 2,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161wx5/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161wzp,ark:/21198/zz000s2z5v,2,Completed,Work,,103,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161xkg,text,,copyrighted,Y,unpublished,Los Angeles (Calif.)|~|Whittier (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Unnumbered Questionnaire 3,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161wzp/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161x0p,ark:/21198/zz000s2z5v,2,Completed,Work,,104,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161xqj,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Unnumbered Questionnaire 4,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161x0p/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161x16,ark:/21198/zz000s2z5v,2,Completed,Work,,105,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161xvm,text,,copyrighted,Y,unpublished,"Los Angeles (Calif.)|~|Sylmar (Los Angeles, Calif.)",,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Unnumbered Questionnaire 5,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161x16/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161x2q,ark:/21198/zz000s2z5v,2,Completed,Work,,106,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161z05,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Unnumbered Questionnaire 6,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161x2q/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161x37,ark:/21198/zz000s2z5v,2,Completed,Work,,107,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161z47,text,,copyrighted,Y,unpublished,Santa Monica (Calif.)|~|Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Unnumbered Questionnaire 7,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161x37/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161x4r,ark:/21198/zz000s2z5v,2,Completed,Work,,108,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161z89,text,,copyrighted,Y,unpublished,Glendale (Calif.)|~|Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Unnumbered Questionnaire 8,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161x4r/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161x58,ark:/21198/zz000s2z5v,2,Completed,Work,,109,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016214n,text,,copyrighted,Y,unpublished,"Los Angeles (Calif.)|~|Van Nuys (Los Angeles, Calif.)",,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Unnumbered Questionnaire 9,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161x58/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161x6s,ark:/21198/zz000s2z5v,2,Completed,Work,,110,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0016218q,text,,copyrighted,Y,unpublished,"Sun Valley (Los Angeles, Calif.)|~|Los Angeles (Calif.)",,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Unnumbered Questionnaire 10,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161x6s/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161x79,ark:/21198/zz000s2z5v,2,Completed,Work,,111,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001621ds,text,,copyrighted,Y,unpublished,Los Angeles (Calif.)|~|Culver City (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Unnumbered Questionnaire 11,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161x79/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00161x8t,ark:/21198/zz000s2z5v,2,Completed,Work,,112,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001621kc,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,,Personal Profile Questionnaires,"Lesbians $z California $z Los Angeles|~|Homophobia|~|Discrimination|~|Lesbians--Religion|~|Lesbians--Education|~|Lesbians--Politics, Practical|~|Marital Status|~|Coming out (Sexual orientation)|~|Lesbians--Employment",eng,,,,,,,Unnumbered Questionnaire 12,1977-1978,,,,1977/1978,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161x8t/manifest
