"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_011.tif","Page","Page 11","11","ark:/21198/z1km206t","ark:/21198/z10k4x81","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k4x81",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_012.tif","Page","Page 12","12","ark:/21198/z1km206t","ark:/21198/z1vt4dsq","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4dsq",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_013.tif","Page","Page 13","13","ark:/21198/z1km206t","ark:/21198/z1r23p18","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r23p18",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_014.tif","Page","Page 14","14","ark:/21198/z1km206t","ark:/21198/z1m92x7n","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m92x7n",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_015.tif","Page","Page 15","15","ark:/21198/z1km206t","ark:/21198/z1gj25k6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj25k6",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_016.tif","Page","Page 16","16","ark:/21198/z1km206t","ark:/21198/z1bs1dt1","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs1dt1",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_017.tif","Page","Page 17","17","ark:/21198/z1km206t","ark:/21198/z1739cj7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1739cj7",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_018.tif","Page","Page 18","18","ark:/21198/z1km206t","ark:/21198/z13b8mth","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b8mth",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_019.tif","Page","Page 19","19","ark:/21198/z1km206t","ark:/21198/z1zk84bm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk84bm",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_020.tif","Page","Page 20","20","ark:/21198/z1km206t","ark:/21198/z1tt7cj0","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt7cj0",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_021.tif","Page","Page 21","21","ark:/21198/z1km206t","ark:/21198/z1q26mtk","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26mtk",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_022.tif","Page","Page 22","22","ark:/21198/z1km206t","ark:/21198/z1k95w4q","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k95w4q",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_023.tif","Page","Page 23","23","ark:/21198/z1km206t","ark:/21198/z1fj54ft","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj54ft",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_024.tif","Page","Page 24","24","ark:/21198/z1km206t","ark:/21198/z19w3358","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w3358",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_025.tif","Page","Page 25","25","ark:/21198/z1km206t","ark:/21198/z1642bdd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1642bdd",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_026.tif","Page","Page 26","26","ark:/21198/z1km206t","ark:/21198/z12c1kq4","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c1kq4",""
