File name,Item ARK,Parent ARK,Object Type,local ID,Title,Creator,Date.created,Date.created (single),TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Note.content,Subject,Digital Collection Title
lnm_ramakatane_a3_0076_012.tif,ark:/21198/z1m921z9,ark:/21198/z12r5hwv,Work,A3_Ramakatane_76_12,Ramakatane archive 416,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Middle age woman in spectacles and a fluffy hat wearing a long sleeve dress seated with her purse on her lap and her arms close to her boy, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a3_0077_001.tif,ark:/21198/z1gj199w,ark:/21198/z12r5hwv,Work,A3_Ramakatane_77_01,Ramakatane archive 417,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Infant seated on the floor with a biscuit in her hands and an open umbrella behind her, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Children,Ramakatane Archive
lnm_ramakatane_a3_0077_007.tif,ark:/21198/z1bs0jjq,ark:/21198/z12r5hwv,Work,A3_Ramakatane_77_07,Ramakatane archive 418,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young woman in a short afro and two colour turtleneck sweater with a floral skirt seated and turning her head to the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a3_0077_011.tif,ark:/21198/z1738h9c,ark:/21198/z12r5hwv,Work,A3_Ramakatane_77_11,Ramakatane archive 419,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young woman in a two piece skirt outfit and fluffy hat standing next to another young woman in a fluffy hat, buttoned up two piece skirt outfit and fishnet stockings, both of them smiling, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a3_0079_001.tif,ark:/21198/z13b7rj6,ark:/21198/z12r5hwv,Work,A3_Ramakatane_79_01,Ramakatane archive 420,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Moustached man in spectacles posing in a walking motion with his upper body turned to the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a3_0079_005.tif,ark:/21198/z1zk781v,ark:/21198/z12r5hwv,Work,A3_Ramakatane_79_05,Ramakatane archive 421,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Bespectacled woman in a traditional sun hat and large bead necklace wrapped in a blanket and seated and leaning on radiogram with her bag placed on the floor next to her, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a3_0079_006.tif,ark:/21198/z1tt6h8p,ark:/21198/z12r5hwv,Work,A3_Ramakatane_79_06,Ramakatane archive 422,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman seated on straw mat and holding an infant dressed in a beaded skirt up on her feet on her lap, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_a3_0079_006a.tif,ark:/21198/z1q25rkq,ark:/21198/z12r5hwv,Work,A3_Ramakatane_79_06a,Ramakatane archive 423,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man in a cardigan showing his teeth and seated facing the camera with two fingers on his cheek, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a3_0079_009.tif,ark:/21198/z1k950wt,ark:/21198/z12r5hwv,Work,A3_Ramakatane_79_09,Ramakatane archive 424,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Priest in a buttoned up tweed blazer seated with his hands on his thigh and looking at the camera with a serious look on his face, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men |~| Religion,Ramakatane Archive
lnm_ramakatane_a3_0080_005.tif,ark:/21198/z1fj486z,ark:/21198/z12r5hwv,Work,A3_Ramakatane_80_05,Ramakatane archive 425,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Three young children standing close together and smiling to the camera, the oldest among them with missing teeth, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Children,Ramakatane Archive
lnm_ramakatane_a3_0081_001.tif,ark:/21198/z19w26wj,ark:/21198/z12r5hwv,Work,A3_Ramakatane_81_01,Ramakatane archive 426,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Bespectacled nun in buttoned up cardigan smiling with her heat tilted towards nun next her holding a book in her hands, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women |~| Religion,Ramakatane Archive
lnm_ramakatane_a3_0084_006.tif,ark:/21198/z1641g43,ark:/21198/z12r5hwv,Work,A3_Ramakatane_84_06,Ramakatane archive 427,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Bespectacled woman with cornrows dressed in a long sleeve polo shirt and pleated plaid skirt and seated with an open book in her hands with her face looking up at the camera and a hat on the floor, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Youth,Ramakatane Archive
lnm_ramakatane_a3_0089_010.tif,ark:/21198/z12c0qcx,ark:/21198/z12r5hwv,Work,A3_Ramakatane_89_10,Ramakatane archive 428,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman with curled relaxed hair seated with her arms folded to the side and body tilted forward with a hand touching her knee, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a3_0091_014.tif,ark:/21198/z1xm06v5,ark:/21198/z12r5hwv,Work,A3_Ramakatane_91_14,Ramakatane archive 429,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Toddler smiling brightly from inside a stroller, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Children,Ramakatane Archive
lnm_ramakatane_a3_0092_008.tif,ark:/21198/z1st9g49,ark:/21198/z12r5hwv,Work,A3_Ramakatane_92_08,Ramakatane archive 430,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Bespectacled priest with a shaved head seated with interlocked hands on top of his crossed legs, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men |~| Religion,Ramakatane Archive
lnm_ramakatane_a3_0094_001.tif,ark:/21198/z1p28qgs,ark:/21198/z12r5hwv,Work,A3_Ramakatane_94_01,Ramakatane archive 431,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man in a dark plaid suit and tie seated and looking at the camera with his face tilted and mouth slightly open, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a3_0094_014.tif,ark:/21198/z1j97zsh,ark:/21198/z12r5hwv,Work,A3_Ramakatane_94_14,Ramakatane archive 432,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman with relaxed hair in a cardigan with floral brooch seated shoulder to shoulder with man in a tie and cardigan with his eyes slightly squinted, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Couples,Ramakatane Archive
lnm_ramakatane_a3_0095_002.tif,ark:/21198/z1dn5xdm,ark:/21198/z12r5hwv,Work,A3_Ramakatane_95_02,Ramakatane archive 433,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman in a flared collar blouse and two piece skirt suit seated with her legs crossed and arm around young girl in a beanie standing next to her, with a bag placed on the floor beside her, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_a3_0095_011.tif,ark:/21198/z18w55qq,ark:/21198/z12r5hwv,Work,A3_Ramakatane_95_11,Ramakatane archive 434,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Bespectacled woman in a cardigan with a nametag pinned on it seated with her face slightly turned and side-eyeing the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a3_0096_005.tif,ark:/21198/z1544dxd,ark:/21198/z12r5hwv,Work,A3_Ramakatane_96_05,Ramakatane archive 435,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman in headscarf wrapped in a blanket pinned at her chest smiling with her mouth closed and seated with her hands clasped around the strap of her purse, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a3_0096_014.tif,ark:/21198/z11c3p63,ark:/21198/z12r5hwv,Work,A3_Ramakatane_96_14,Ramakatane archive 436,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young woman in a blazer with striped details on the collar and wrists seated with her hands clasped on her thighs and her feet crossed, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Youth,Ramakatane Archive
lnm_ramakatane_a3_0100_005.tif,ark:/21198/z1wm35r7,ark:/21198/z12r5hwv,Work,A3_Ramakatane_100_05,Ramakatane archive 437,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Barefooted child wrapped in a blanket standing next to young girl in a flared dress with both their hands on a stool in front of them, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Girls,Ramakatane Archive
lnm_ramakatane_a3_0100_007.tif,ark:/21198/z1rv2f3t,ark:/21198/z12r5hwv,Work,A3_Ramakatane_100_07,Ramakatane archive 438,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man in a sweater and blazer standing with his leg folded and leaning against seated friend's shoulder with a cigarette in hand, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a3_0101_003.tif,ark:/21198/z1n31pbz,ark:/21198/z12r5hwv,Work,A3_Ramakatane_101_03,Ramakatane archive 439,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Bespectacled middle aged man in a plaid suit and tie and v neck sweater, seated with his arms on his lap and gazing into the distance, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a3_0101_007.tif,ark:/21198/z1hd9n2v,ark:/21198/z12r5hwv,Work,A3_Ramakatane_101_07,Ramakatane archive 440,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young head wrapped woman in a print blazer and pendant necklace standing and holding her hand in another, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Youth,Ramakatane Archive
lnm_ramakatane_a3_0103_007.tif,ark:/21198/z1cn8w9p,ark:/21198/z12r5hwv,Work,A3_Ramakatane_103_07,Ramakatane archive 441,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young woman in a headscarf and short sleeve sweater holding her beaded necklace, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Youth,Ramakatane Archive
lnm_ramakatane_a3_0103_010.tif,ark:/21198/z17w84hf,ark:/21198/z12r5hwv,Work,A3_Ramakatane_103_10,Ramakatane archive 442,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Bespectacled priest in a zip up jacket under his blazer and a Mokorotlo hat strapped to his head seated and holding the back of his wrist, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men |~| Religion,Ramakatane Archive
lnm_ramakatane_a3_0107_004.tif,ark:/21198/z1447cs1,ark:/21198/z12r5hwv,Work,A3_Ramakatane_107_04,Ramakatane archive 443,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman in a woollen hat and buttoned up blazer seated with her body turned to the camera and her hands clasped to one side, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a3_0107_013.tif,ark:/21198/z10c6n35,ark:/21198/z12r5hwv,Work,A3_Ramakatane_107_13,Ramakatane archive 444,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Two young boys in patterned sweaters standing on either side of stool with their feet raised on it and their hands placed on the seat, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Boys,Ramakatane Archive
lnm_ramakatane_a3_0108_008.tif,ark:/21198/z1vm64n9,ark:/21198/z12r5hwv,Work,A3_Ramakatane_108_08,Ramakatane archive 445,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Boy in a hat and sweater under his blazer standing and touching one of the flowers in a vase placed on a stool next to him, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Boys,Ramakatane Archive
lnm_ramakatane_a3_0110_004.tif,ark:/21198/z1qv5cz1,ark:/21198/z12r5hwv,Work,A3_Ramakatane_110_04,Ramakatane archive 446,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Bespectacled woman with relaxed hair dressed in a light short sleeve sweater and seated with her arms crossed, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a3_0111_010.tif,ark:/21198/z1m63bnb,ark:/21198/z12r5hwv,Work,A3_Ramakatane_111_10,Ramakatane archive 447,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Bespectacled woman in a beanie and fishnet stockings wearing a striped skirt and mid length boots and seated next to man standing with his hand in his pocket and the other holding his spectacles, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Couples,Ramakatane Archive
lnm_ramakatane_a3_0111_011.tif,ark:/21198/z1gf2kw5,ark:/21198/z12r5hwv,Work,A3_Ramakatane_111_11,Ramakatane archive 448,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young woman in a heavy coat and flattened beret seated with her face turned to the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Youth,Ramakatane Archive
lnm_ramakatane_a3_0114_004.tif,ark:/21198/z1bp1v4d,ark:/21198/z12r5hwv,Work,A3_Ramakatane_114_04,Ramakatane archive 449,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man in a shirt and cardigan seated and looking ahead with his eyebrows furrowed, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a3_0114_005.tif,ark:/21198/z16x13cm,ark:/21198/z12r5hwv,Work,A3_Ramakatane_114_05,Ramakatane archive 450,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man in a battersby and turtleneck under his blazer seated and grinning his teeth with a distant look in his eyes, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a3_0114_010.tif,ark:/21198/z1350bpn,ark:/21198/z12r5hwv,Work,A3_Ramakatane_114_10,Ramakatane archive 451,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young woman in a poor boy hat and dress with ribbons on the sleeves and chest seated with her face turned away from the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Youth,Ramakatane Archive
lnm_ramakatane_a3_0115_010.tif,ark:/21198/z1zc9v8q,ark:/21198/z12r5hwv,Work,A3_Ramakatane_115_10,Ramakatane archive 452,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young girl in a double breasted blazer and pants standing and smiling with her purse strapped on her shoulder, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Girls,Ramakatane Archive
lnm_ramakatane_a3_0115_010a.tif,ark:/21198/z1tm93hx,ark:/21198/z12r5hwv,Work,A3_Ramakatane_115_10a,Ramakatane archive 453,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Smiling woman in a beret and mock collar sweater with plaid skirt seated with a hand on the wrist of hand placed on her thigh, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a3_0117_008.tif,ark:/21198/z1pz726x,ark:/21198/z12r5hwv,Work,A3_Ramakatane_117_08,Ramakatane archive 454,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young boy in short sleeve blazer and shorts seated on a stool and facing the camera with his hands on his back, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Boys,Ramakatane Archive
lnm_ramakatane_a3_0117_011.tif,ark:/21198/z1k669gh,ark:/21198/z12r5hwv,Work,A3_Ramakatane_117_11,Ramakatane archive 455,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Prepubescent boy with a smile on his face and a rubberband on his wrist squatting and leaning his elbow against his knee, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Boys,Ramakatane Archive
lnm_ramakatane_a3_0117_014.tif,ark:/21198/z1ff5jpw,ark:/21198/z12r5hwv,Work,A3_Ramakatane_117_14,Ramakatane archive 456,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Nurse in uniform and nursing cape smiling with her mouth closed with her face turned to the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a3_0119_002.tif,ark:/21198/z19p4sz5,ark:/21198/z12r5hwv,Work,A3_Ramakatane_119_02,Ramakatane archive 457,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young woman in a fluffy beret and checked detail on her shirt collar and sleeves seated with her hand closed under her chin and gazing into the distance, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Youth,Ramakatane Archive
lnm_ramakatane_a3_0119_002a.tif,ark:/21198/z15x428p,ark:/21198/z12r5hwv,Work,A3_Ramakatane_119_02a,Ramakatane archive 458,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young woman in a dress with the collar pulled out over her crew neck sweater smiling warmly to the camera with her head turned and her hands interlocked on her lap, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Youth,Ramakatane Archive
lnm_ramakatane_a3_0119_003.tif,ark:/21198/z12539m5,ark:/21198/z12r5hwv,Work,A3_Ramakatane_119_03,Ramakatane archive 459,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young child with a plaster on her forehead standing with her hands in her pocket, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Girls,Ramakatane Archive
