Object Type,Item ARK,Parent ARK,Parent ARK (Festerize),Title,STAGE URL,Local identifier,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Type.typeOfResource,Genre,Language,Name.creator,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Statement of Responsibility,Rights.copyrightStatus,Rights.rightsHolderContact,Subject,Subject geographic,Subject temporal,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Work,ark:/21198/z1xh1hnj,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2293,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1xh1hnj,B1_Ramakatane_02_14,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_014.tif,,Ramakatane Archive (Lesotho National Museum),"Colour portrait of His Majesty King Moshoeshoe II in a suit and tie, photographed at the Royal Palace",1980,1980,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1hnj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xh1hnj/manifest
Work,ark:/21198/z1sr0rxt,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2294,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1sr0rxt,B1_Ramakatane_02_15,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_015.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane's mother in a red wool hat and red tjale pinned below her neck seated with her hands on her lap in front of her grandson Basia Ramakatane in a red sweater with his hand on his hip, photographed at Mr M.T.Ramakatane's studio",1970,1970,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr0rxt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sr0rxt/manifest
Work,ark:/21198/z1p00149,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2295,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1p00149,B1_Ramakatane_02_16,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_016.tif,,Ramakatane Archive (Lesotho National Museum),"Uniformed men on horseback dressed in colonial era police clothing and holding flags, photographed in a stadium",1969,1969,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Documentary photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p00149,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p00149/manifest
Work,ark:/21198/z1j698b4,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2296,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1j698b4,B1_Ramakatane_02_17,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_017.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King Moshoeshoe II holding a microphone and speaking in front of his body guard Mr. Ralitapole with his hands on his stomach, photographed on location",1970,1970,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j698b4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j698b4/manifest
Work,ark:/21198/z1df8hnv,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2297,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1df8hnv,B1_Ramakatane_02_18,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_018.tif,,Ramakatane Archive (Lesotho National Museum),"Bridal couple cutting a cake shaped into the Mokorotlo hat, photographed on location",1970,1970,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Couples,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df8hnv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1df8hnv/manifest
Work,ark:/21198/z18s6g9d,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2298,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z18s6g9d,B1_Ramakatane_02_19,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_019.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King Moshoeshoe II holding a piece of paper in one hand a pen in anther while reading from paper placed on the table before him, photographed on location",1986,1986,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s6g9d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18s6g9d/manifest
Work,ark:/21198/z1515qnw,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2299,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1515qnw,B1_Ramakatane_02_20,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_020.tif,,Ramakatane Archive (Lesotho National Museum),"Chairman of Military Council, General Metsing Lekhanya seated,  photographed on location",1986,1986,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515qnw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1515qnw/manifest
Work,ark:/21198/z1fb6v6p,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 23,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1fb6v6p,A1_Ramakatane_04_01,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0004_001.tif,,Ramakatane Archive (Lesotho National Museum),"A smiling young woman standing with foot on stool, in a seshoeshoe dress, sunglasses in hand,, photographed in Mr. M.T. Ramakatane's City Centre Studio",1968,1968,,,,6 x 6 cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Women,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb6v6p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fb6v6p/manifest
Work,ark:/21198/z1pr9n73,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 230,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1pr9n73,A1_Ramakatane_178_08,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0178_008.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman in a body suit leaning on straw mat, barefoot, photographed in Mr. M.T. Ramakatane's City Centre Studio",1968,1968,,,,6 x 6 cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Women,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9n73,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pr9n73/manifest
Work,ark:/21198/z118500v,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2300,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z118500v,B1_Ramakatane_02_21,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_021.tif,,Ramakatane Archive (Lesotho National Museum),"Royal Highnesses Prince Mohato and Prince Seeiso in suits with Princess 'Maseeiso standing between, photographed on location",1975,1975,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz118500v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz118500v/manifest
Work,ark:/21198/z1wh4gh5,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2301,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1wh4gh5,B1_Ramakatane_02_22,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_022.tif,,Ramakatane Archive (Lesotho National Museum),"Low angle shot of His Majesty King Moshoeshoe II in mid speech and dressed in a Seanamarena, photographed on location",1965,1965,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4gh5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wh4gh5/manifest
Work,ark:/21198/z1rr3qp3,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2302,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1rr3qp3,B1_Ramakatane_02_23,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_023.tif,,Ramakatane Archive (Lesotho National Museum),"Side shot of His Majesty King Moshoeshoe II with a shaved beard during his younger years, photographed on location",1965,1965,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3qp3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rr3qp3/manifest
Work,ark:/21198/z1n02zx7,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2303,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1n02zx7,B1_Ramakatane_02_24,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_024.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King Moshoeshoe II during his younger years and without a beard standing with his hand raised and smiling in front of a colonial officer in uniform, photographed on location",1960,1960,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n02zx7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n02zx7/manifest
Work,ark:/21198/z1h7277r,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2304,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1h7277r,B1_Ramakatane_02_25,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_025.tif,,Ramakatane Archive (Lesotho National Museum),"A young King Moshoeshoe II with a shaved beard dressed in a three piece suit with checked waistcoat, photographed on location",1960,1960,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h7277r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h7277r/manifest
Work,ark:/21198/z1ck05ww,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2305,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1ck05ww,B1_Ramakatane_02_26,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_026.tif,,Ramakatane Archive (Lesotho National Museum),"Portrait of His Majesty King Moshoeshoe II in his youth, dressed in a suit and v-neck sweater and standing in front of a pine tree shrub",1960,1960,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck05ww,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ck05ww/manifest
Work,ark:/21198/z17s9f6g,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2306,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z17s9f6g,B1_Ramakatane_02_27,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_027.tif,,Ramakatane Archive (Lesotho National Museum),"Portrait of His Majesty King Moshoeshoe II and wrapped up in a Seanamarena with pink and blue detail, photographed at the Royal Palace",1980,1980,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9f6g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17s9f6g/manifest
Work,ark:/21198/z1418pjz,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2307,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1418pjz,B1_Ramakatane_02_28,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_028.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King Moshoeshoe II walking past two parked cars next to a colonial administrator with a woman wearing a Mokorotlo hat and holding a purse standing to the side, photographed on location",1960,1960,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418pjz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1418pjz/manifest
Work,ark:/21198/z1087xss,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2308,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1087xss,B1_Ramakatane_02_29,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_029.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King Moshoeshoe II walking down the stairs of the King Moshoeshoe monument dressed in his military regalia and flanked by Prime Minister Leabua Jonathan wrapped in a blanket and several officials, photographed at Sefikeng sa Morena Moshoeshoe in Maseru",1972,1972,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087xss,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1087xss/manifest
Work,ark:/21198/z1vh7f9w,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2309,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1vh7f9w,B1_Ramakatane_02_30,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_030.tif,,Ramakatane Archive (Lesotho National Museum),"A young Prince Mohato in a suit and tie holding a candle with a rosary around his neck standing next to his uncle Chief Thoko Griffith in a three piece suit, photographed on location",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7f9w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vh7f9w/manifest
Work,ark:/21198/z1k08wkk,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 231,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1k08wkk,A1_Ramakatane_179_08,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0179_008.tif,,Ramakatane Archive (Lesotho National Museum),"Woman in intimate pose seated on top of man with her arms around his shoulders, and hat on lap, photographed in Mr. M.T. Ramakatane's City Centre Studio",1968,1968,,,,6 x 6 cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Couples,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k08wkk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k08wkk/manifest
Work,ark:/21198/z1qr6ph8,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2310,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1qr6ph8,B1_Ramakatane_02_31,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_031.tif,,Ramakatane Archive (Lesotho National Museum),"Portrait of His Majesty King Moshoeshoe II and Queen 'Mamohato dressed in their bridal attire on their wedding day and walking before a crowd, photographed on location",1962,1962,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6ph8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qr6ph8/manifest
Work,ark:/21198/z1m05xvr,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2311,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1m05xvr,B1_Ramakatane_02_32,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_032.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King Moshoeshoe II dressed in his military regalia and walking through a military parade with the soldiers facing in his direction, photographed on location",1972,1972,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05xvr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m05xvr/manifest
Work,ark:/21198/z1gb3wgv,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2312,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1gb3wgv,B1_Ramakatane_02_33,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_033.tif,,Ramakatane Archive (Lesotho National Museum),"Side shot of His Majesty King Moshoeshoe II with a shaved beard during his younger years, photographed on location",1960,1960,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb3wgv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gb3wgv/manifest
Work,ark:/21198/z1bk34td,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2313,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1bk34td,B1_Ramakatane_02_34,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_034.tif,,Ramakatane Archive (Lesotho National Museum),"Portrait of a very young beardless King Moshoeshoe II with his head turned to face the camera, photographed on location",1955,1955,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk34td,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bk34td/manifest
Work,ark:/21198/z16t2d50,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2314,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z16t2d50,B1_Ramakatane_02_35,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_035.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King moshoeshoe II smiling with his head facing down next to Prime Minister Leabua Jonathan seated with his hat on his lap, photographed on location",1965,1965,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2d50,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16t2d50/manifest
Work,ark:/21198/z1321nd4,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2315,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1321nd4,B1_Ramakatane_02_36,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_036.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King Moshoeshoe II bowing his respect in front of two wreaths placed at the Makoanyane square memorial, photographed at the Makoanyane square in Maseru",1965,1965,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321nd4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1321nd4/manifest
Work,ark:/21198/z1z914vx,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2316,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1z914vx,B1_Ramakatane_02_37,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_037.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King Moshoeshoe II standing next to an archbishop and Queen 'Mants'ebo wearing a Mokorotlo hat, photographed on location",1960,1960,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z914vx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z914vx/manifest
