Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.creator,Name.subject,Name.contributor,Rights.servicesContact,Language,Type.genre,Subject,Rights.notice,Name.repository,viewingHint,Text direction,Visibility,IIIF Range,Title,Date.creation,Date.normalized,Description.caption,Description.note,Description.abstract,Date.publication,IIIF Manifest URL
Faderman (Lillian) Collection,ark:/21198/zz0017qr78,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qtkd,text,copyrighted,N,unpublished,United States,,"Kendall, Kathy",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Romantic Friendship,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding New Relationship,"October 17, 1986",1986-10-17,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qr78/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qr8s,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qtnf,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Recommendation on Manuscript,"January 20, 1987",1987-01-20,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qr8s/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qrbt,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qtpz,text,copyrighted,N,unpublished,United States|~|Denmark,,"Lützen, Karin",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Paper for Berkshire Conference,"May 18, 1987",1987-05-18,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qrbt/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qtqg,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qv24,text,copyrighted,N,unpublished,Fresno (Calif.)|~|Bloomington (Ind.),,"Koertge, Noretta",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Paper Written for Course,"June 10, 1987",1987-06-10,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qtqg/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qtr0,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qv3n,text,copyrighted,N,unpublished,United States|~|Denmark,,"Lützen, Karin",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Comments on Paper Presented at Berkshire Conference,"June 30, 1987",1987-06-30,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qtr0/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qtsh,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qv7q,text,copyrighted,N,unpublished,Fresno (Calif.)|~|United States,,"Harbeck, Karen Marie",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Morrow as Publisher of Lesbian Content,"July 28, 1987",1987-07-28,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's phone number).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qtsh/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qtt1,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qv87,text,copyrighted,N,unpublished,Oakland (Calif.)|~|United States|~|California|~|Berkeley (Calif.) ,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Sharing Older Lesbian Contacts for Upcoming Project,"August 19, 1987",1987-08-19,,Rights.statementLocal: Original author unknown (first name: Mildred).|~|Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qtt1/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qtvj,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qvgb,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Meetings,"September 23, 1987",1987-09-23,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown (first name: Olivia),,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qtvj/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qtw2,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qvjc,text,copyrighted,N,unpublished,United States|~|Amsterdam (The Netherlands),,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding References from Berkshire Conference,"September 30, 1987",1987-09-30,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qtw2/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qtxk,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qvmd,text,copyrighted,N,unpublished,United States|~|Denmark,,"Lützen, Karin",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Requesting Comments on New Paper,"October 13, 1987",1987-10-13,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qtxk/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qtz3,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qvnx,text,copyrighted,N,unpublished,United States|~|Denmark,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Surpassing the Love of Men,"October 19, 1987",1987-10-19,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown (first name: Olivia).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qtz3/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qv03,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qw4n,text,copyrighted,N,unpublished,"United States|~|Brooklyn (New York, N.Y.)",,,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Essay on Racism Within Lesbian Community,"October 19, 1987",1987-05-18,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qv03/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qv1m,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qw6p,text,copyrighted,N,unpublished,United States|~|Denmark,,"Lützen, Karin",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Commentary from Berkshire Conference,"January 17, 1988",1988-01-17,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qv1m/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qw8q,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qwbr,text,copyrighted,N,unpublished,United States|~|Austin (Tx.),,,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Anniversary,"April 6, 1988",1988-04-06,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown (first name: Olivia),,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qw8q/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qw97,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qwf9,text,copyrighted,N,unpublished,United States,,"Irwin, Phyllis A.",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Relationship,"April 9, 1988",1988-04-09,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qw97/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r8v8,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r9j3,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Achievements of Former Student,"April 25, 1988",1988-04-25,,Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's phone number).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r8v8/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r8ws,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r9km,text,copyrighted,N,unpublished,Fresno (Calif.)|~|Boston (Mass.),,"Brown, Stephen",,"Faderman, Lillian|~|Daly, Mary, 1928- ",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter in Support of Mary Daly's Promotion to Full Professor,"November 8, 1988",1988-11-08,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r8ws/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r8x9,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r9nn,text,copyrighted,N,unpublished,Amsterdam (The Netherlands),,"Israëls, Han",,"Faderman, Lillian|~|Freud, Sigmund, 1856-1939 ",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Homosexuality and literature|~|Homosexuality--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Interpretation of Freud's Text,"January 25, 1989",1989-01-25,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r8x9/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r8zt,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r9r6,text,copyrighted,N,unpublished,San Francisco (Calif.),,"Stein, Arlene",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Speech and Current Work,"March 11, 1989",1989-03-11,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address and phone number).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r8zt/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r90t,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r9sq,text,copyrighted,N,unpublished,San Francisco (Calif.),,"Cruikshank, Margaret",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Speech and New Relationship,"March 13, 1989",1989-03-13,,ights.generalNote: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r90t/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r91b,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r9t7,text,copyrighted,N,unpublished,San Francisco (Calif.),,"Cruikshank, Margaret",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Suggestion to Read an Article,"March 17, 1989",1989-03-17,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r91b/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r92v,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r9vr,text,copyrighted,N,unpublished,United States,,"Schwarz, Judith",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Questionnaire for Frontiers Journal,1979,1979,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r92v/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r93c,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r9z9,text,copyrighted,N,unpublished,"Northridge (Los Angeles, Calif.)",,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding New Publication,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r93c/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r94w,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rccg,text,copyrighted,N,unpublished,Lexington (Ky.),,"Eldred, Janet Carey",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Dissertation Defense,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r94w/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r95d,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rcfh,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Visit,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r95d/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r96x,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rcj2,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Scotch Verdict,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r96x/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r97f,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rcm3,text,copyrighted,N,unpublished,United States,,"Pryce, Linda",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter of Thanks for Serving on Thesis Committee,Between 1977 and 1989,1977/1979,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r97f/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r98z,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rcnm,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Article,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r98z/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r99g,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rcr5,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Meeting Faderman's Family,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r99g/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r9b0,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rct6,text,copyrighted,N,unpublished,United States,,"Diestel, George",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Autograph of Book,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r9b0/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r9ch,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rcvq,text,copyrighted,N,unpublished,,,Unknown,,"Faderman, Lillian",,,fre,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Relationship,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r9ch/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r9d1,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rd08,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Conference Talk,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r9d1/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r9fj,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rd1s,text,copyrighted,N,unpublished,United States,,"Spaulding, Carol",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding End of Semester Grades,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r9fj/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r9g2,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rd29,text,copyrighted,N,unpublished,United States,,"Cagle, John A.",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Being Named Distinguished Professor,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r9g2/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017r9hk,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rd4b,text,copyrighted,N,unpublished,Philadelphia (Pa.),,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Birthday and Meeting in Philadelphia,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017r9hk/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rd6c,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rdwq,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Passionate Feelings for Faderman,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rd6c/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rd7w,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rf18,text,copyrighted,N,unpublished,United States,,"Hall, Kathy",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter of Thanks for Discussion,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rd7w/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rd8d,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rf39,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Being Inspired by Faderman,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rd8d/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rd9x,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rf4t,text,copyrighted,N,unpublished,San Francisco (Calif.),,"Moker, Mary",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Book Chapter,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rd9x/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rdbf,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rf6v,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,June L. Mazer Lesbian Archives,individuals,,private,,Photocopy of Cover of Scotch Verdict with Annotations,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rdbf/manifest
