"Project Name","Parent ARK","Item ARK","Object Type","File Name","viewingHint","Text direction","AltIdentifier.local","Item Sequence","Title","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Name.repository","AltTitle.other","AltTitle.translated","AltTitle.uniform","Place of origin","Date.creation","Date.normalized","Format.extent","Format.dimensions","Support","Description.note","Description.history","Description.condition","Coverage.temporal","Description.collation","Description.binding","Description.tableOfContents","Description.contents","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009kh82","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kh82-1-master.tif","","","Ms. 25_63","69","Page 63","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009kh82",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009kh9k","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kh9k-1-master.tif","","","Ms. 25_64","70","Page 64","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009kh9k",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009khb3","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009khb3-1-master.tif","","","Ms. 25_65","71","Page 65","text","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009khb3",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009khcm","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009khcm-1-master.tif","","","Ms. 25_66","72","Page 66","text","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009khcm",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009kn2w","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kn2w-1-master.tif","","","Ms. 25_67","73","Page 67","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009kn2w",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009kn3d","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kn3d-1-master.tif","","","Ms. 25_68","74","Page 68","text","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009kn3d",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009kn4x","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kn4x-1-master.tif","","","Ms. 25_69","75","Page 69","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009kn4x",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009kn5f","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kn5f-1-master.tif","","","Ms. 25_70","76","Page 70","text","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009kn5f",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009kn6z","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kn6z-1-master.tif","","","Ms. 25_71","77","Page 71","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009kn6z",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009kn7g","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kn7g-1-master.tif","","","Ms. 25_72","78","Page 72","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009kn7g",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009kn80","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kn80-1-master.tif","","","Ms. 25_73","79","Page 73","text","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009kn80",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009kn9h","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kn9h-1-master.tif","","","Ms. 25_74","80","Page 74","text","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009kn9h",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009knb1","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009knb1-1-master.tif","","","Ms. 25_75","81","Page 75","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009knb1",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009kncj","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kncj-1-master.tif","","","Ms. 25_76","82","Page 76","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009kncj",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009knd2","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009knd2-1-master.tif","","","Ms. 25_77","83","Page 77","text","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል ; Anaphora of Our Lord እመጽሐፈ ኪዳን ዘነገሮሙ እግዚአነ ወመድኃኒነ ኢየሱስ ክርስቶስ ...አኰቴተ ቊርባን ዘእግዚእነ ወአምላክነ ወመድኃኒነ ኢየሱስ ክርስቶስ በረከተ ሣህሉ የሀሉ  ለዓለ ዓለ አሜን ይካ ነአኩተከ አምላክ ቅዱስ ፈጻሜ ነፍስነ ወሀቤ ሕይወትነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009knd2",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009knfk","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009knfk-1-master.tif","","","Ms. 25_78","84","Page 78","text","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Our Lord እመጽሐፈ ኪዳን ዘነገሮሙ እግዚአነ ወመድኃኒነ ኢየሱስ ክርስቶስ ...አኰቴተ ቊርባን ዘእግዚእነ ወአምላክነ ወመድኃኒነ ኢየሱስ ክርስቶስ በረከተ ሣህሉ የሀሉ  ለዓለ ዓለ አሜን ይካ ነአኩተከ አምላክ ቅዱስ ፈጻሜ ነፍስነ ወሀቤ ሕይወትነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009knfk",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009kng3","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kng3-1-master.tif","","","Ms. 25_79","85","Page 79","text","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Our Lord እመጽሐፈ ኪዳን ዘነገሮሙ እግዚአነ ወመድኃኒነ ኢየሱስ ክርስቶስ ...አኰቴተ ቊርባን ዘእግዚእነ ወአምላክነ ወመድኃኒነ ኢየሱስ ክርስቶስ በረከተ ሣህሉ የሀሉ  ለዓለ ዓለ አሜን ይካ ነአኩተከ አምላክ ቅዱስ ፈጻሜ ነፍስነ ወሀቤ ሕይወትነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009kng3",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009knhm","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009knhm-1-master.tif","","","Ms. 25_80","86","Page 80","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Our Lord እመጽሐፈ ኪዳን ዘነገሮሙ እግዚአነ ወመድኃኒነ ኢየሱስ ክርስቶስ ...አኰቴተ ቊርባን ዘእግዚእነ ወአምላክነ ወመድኃኒነ ኢየሱስ ክርስቶስ በረከተ ሣህሉ የሀሉ  ለዓለ ዓለ አሜን ይካ ነአኩተከ አምላክ ቅዱስ ፈጻሜ ነፍስነ ወሀቤ ሕይወትነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009knhm",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009knj4","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009knj4-1-master.tif","","","Ms. 25_81","87","Page 81","text","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Our Lord እመጽሐፈ ኪዳን ዘነገሮሙ እግዚአነ ወመድኃኒነ ኢየሱስ ክርስቶስ ...አኰቴተ ቊርባን ዘእግዚእነ ወአምላክነ ወመድኃኒነ ኢየሱስ ክርስቶስ በረከተ ሣህሉ የሀሉ  ለዓለ ዓለ አሜን ይካ ነአኩተከ አምላክ ቅዱስ ፈጻሜ ነፍስነ ወሀቤ ሕይወትነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009knj4",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009knkn","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009knkn-1-master.tif","","","Ms. 25_82","88","Page 82","text","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Our Lord እመጽሐፈ ኪዳን ዘነገሮሙ እግዚአነ ወመድኃኒነ ኢየሱስ ክርስቶስ ...አኰቴተ ቊርባን ዘእግዚእነ ወአምላክነ ወመድኃኒነ ኢየሱስ ክርስቶስ በረከተ ሣህሉ የሀሉ  ለዓለ ዓለ አሜን ይካ ነአኩተከ አምላክ ቅዱስ ፈጻሜ ነፍስነ ወሀቤ ሕይወትነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009knkn",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009knm5","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009knm5-1-master.tif","","","Ms. 25_83","89","Page 83","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Our Lord እመጽሐፈ ኪዳን ዘነገሮሙ እግዚአነ ወመድኃኒነ ኢየሱስ ክርስቶስ ...አኰቴተ ቊርባን ዘእግዚእነ ወአምላክነ ወመድኃኒነ ኢየሱስ ክርስቶስ በረከተ ሣህሉ የሀሉ  ለዓለ ዓለ አሜን ይካ ነአኩተከ አምላክ ቅዱስ ፈጻሜ ነፍስነ ወሀቤ ሕይወትነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009knm5",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009knnp","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009knnp-1-master.tif","","","Ms. 25_84","90","Page 84","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Our Lord እመጽሐፈ ኪዳን ዘነገሮሙ እግዚአነ ወመድኃኒነ ኢየሱስ ክርስቶስ ...አኰቴተ ቊርባን ዘእግዚእነ ወአምላክነ ወመድኃኒነ ኢየሱስ ክርስቶስ በረከተ ሣህሉ የሀሉ  ለዓለ ዓለ አሜን ይካ ነአኩተከ አምላክ ቅዱስ ፈጻሜ ነፍስነ ወሀቤ ሕይወትነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009knnp",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009knp6","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009knp6-1-master.tif","","","Ms. 25_85","91","Page 85","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Our Lord እመጽሐፈ ኪዳን ዘነገሮሙ እግዚአነ ወመድኃኒነ ኢየሱስ ክርስቶስ ...አኰቴተ ቊርባን ዘእግዚእነ ወአምላክነ ወመድኃኒነ ኢየሱስ ክርስቶስ በረከተ ሣህሉ የሀሉ  ለዓለ ዓለ አሜን ይካ ነአኩተከ አምላክ ቅዱስ ፈጻሜ ነፍስነ ወሀቤ ሕይወትነ ; Anaphora of John of Thunder አኰቴተ ቊርባን ዘዮሐንስ ወልደ ነጐድጓድ ጸሎቱ ወበረከቱ... ኀቤከ እግዚኦ አንቃእዶነ አዕይንተነ አንሣእነ ልበነ ወአልዓልነ ሕሊናነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009knp6",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009knqq","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009knqq-1-master.tif","","","Ms. 25_86","92","Page 86","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of John of Thunder አኰቴተ ቊርባን ዘዮሐንስ ወልደ ነጐድጓድ ጸሎቱ ወበረከቱ... ኀቤከ እግዚኦ አንቃእዶነ አዕይንተነ አንሣእነ ልበነ ወአልዓልነ ሕሊናነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009knqq",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009knr7","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009knr7-1-master.tif","","","Ms. 25_87","93","Page 87","text","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of John of Thunder አኰቴተ ቊርባን ዘዮሐንስ ወልደ ነጐድጓድ ጸሎቱ ወበረከቱ... ኀቤከ እግዚኦ አንቃእዶነ አዕይንተነ አንሣእነ ልበነ ወአልዓልነ ሕሊናነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009knr7",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009knsr","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009knsr-1-master.tif","","","Ms. 25_88","94","Page 88","text","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of John of Thunder አኰቴተ ቊርባን ዘዮሐንስ ወልደ ነጐድጓድ ጸሎቱ ወበረከቱ... ኀቤከ እግዚኦ አንቃእዶነ አዕይንተነ አንሣእነ ልበነ ወአልዓልነ ሕሊናነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009knsr",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009knt8","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009knt8-1-master.tif","","","Ms. 25_89","95","Page 89","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of John of Thunder አኰቴተ ቊርባን ዘዮሐንስ ወልደ ነጐድጓድ ጸሎቱ ወበረከቱ... ኀቤከ እግዚኦ አንቃእዶነ አዕይንተነ አንሣእነ ልበነ ወአልዓልነ ሕሊናነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009knt8",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009knvs","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009knvs-1-master.tif","","","Ms. 25_90","96","Page 90","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of John of Thunder አኰቴተ ቊርባን ዘዮሐንስ ወልደ ነጐድጓድ ጸሎቱ ወበረከቱ... ኀቤከ እግዚኦ አንቃእዶነ አዕይንተነ አንሣእነ ልበነ ወአልዓልነ ሕሊናነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009knvs",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009knw9","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009knw9-1-master.tif","","","Ms. 25_91","97","Page 91","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of John of Thunder አኰቴተ ቊርባን ዘዮሐንስ ወልደ ነጐድጓድ ጸሎቱ ወበረከቱ... ኀቤከ እግዚኦ አንቃእዶነ አዕይንተነ አንሣእነ ልበነ ወአልዓልነ ሕሊናነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009knw9",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009knxt","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009knxt-1-master.tif","","","Ms. 25_92","98","Page 92","text","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of John of Thunder አኰቴተ ቊርባን ዘዮሐንስ ወልደ ነጐድጓድ ጸሎቱ ወበረከቱ... ኀቤከ እግዚኦ አንቃእዶነ አዕይንተነ አንሣእነ ልበነ ወአልዓልነ ሕሊናነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009knxt",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009knzb","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009knzb-1-master.tif","","","Ms. 25_93","99","Page 93","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of John of Thunder አኰቴተ ቊርባን ዘዮሐንስ ወልደ ነጐድጓድ ጸሎቱ ወበረከቱ... ኀቤከ እግዚኦ አንቃእዶነ አዕይንተነ አንሣእነ ልበነ ወአልዓልነ ሕሊናነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009knzb",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009kp0b","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kp0b-1-master.tif","","","Ms. 25_94","100","Page 94","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of John of Thunder አኰቴተ ቊርባን ዘዮሐንስ ወልደ ነጐድጓድ ጸሎቱ ወበረከቱ... ኀቤከ እግዚኦ አንቃእዶነ አዕይንተነ አንሣእነ ልበነ ወአልዓልነ ሕሊናነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009kp0b",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009kp1v","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kp1v-1-master.tif","","","Ms. 25_95","101","Page 95","text","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of John of Thunder አኰቴተ ቊርባን ዘዮሐንስ ወልደ ነጐድጓድ ጸሎቱ ወበረከቱ... ኀቤከ እግዚኦ አንቃእዶነ አዕይንተነ አንሣእነ ልበነ ወአልዓልነ ሕሊናነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009kp1v",""
