"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Rights.permission","Name.subject","Coverage.geographic","Name.creator","Subject","Rights.publicationNote","Language","Type.genre","Name.author","Name.contributor","Name.correspondent","Name.repository","Rights.permissionNote","Name.photographer","Title","Date.creation","Date.publication","Description.note","Date.normalized","Description.inscription","Description.abstract","Bucketeer State","IIIF Access URL"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179hd3","ark:/21198/zz00179gvb","2","Completed","Page","wavav/images/masters/21198-zz00179hd3_502525_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179hd3"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179hfm","ark:/21198/zz00179gvb","2","Completed","Page","wavav/images/masters/21198-zz00179hfm_502530_master.tif","3","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179hfm"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179hg4","ark:/21198/zz00179gwv","2","Completed","Page","wavav/images/masters/21198-zz00179hg4_502578_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179hg4"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179hhn","ark:/21198/zz00179gxc","2","Completed","Page","wavav/images/masters/21198-zz00179hhn_502587_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179hhn"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179hj5","ark:/21198/zz00179gxc","2","Completed","Page","wavav/images/masters/21198-zz00179hj5_502600_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179hj5"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179hkp","ark:/21198/zz00179gzw","2","Completed","Page","wavav/images/masters/21198-zz00179hkp_502647_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179hkp"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179hm6","ark:/21198/zz00179gzw","2","Completed","Page","wavav/images/masters/21198-zz00179hm6_502650_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179hm6"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179hnq","ark:/21198/zz00179h0w","2","Completed","Page","wavav/images/masters/21198-zz00179hnq_502662_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179hnq"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179hp7","ark:/21198/zz00179h0w","2","Completed","Page","wavav/images/masters/21198-zz00179hp7_502669_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179hp7"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179hqr","ark:/21198/zz00179h1d","2","Completed","Page","wavav/images/masters/21198-zz00179hqr_502689_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179hqr"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179hr8","ark:/21198/zz00179h1d","2","Completed","Page","wavav/images/masters/21198-zz00179hr8_502692_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179hr8"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179hss","ark:/21198/zz00179h2x","2","Completed","Page","wavav/images/masters/21198-zz00179hss_502713_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179hss"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179ht9","ark:/21198/zz00179h3f","2","Completed","Page","wavav/images/masters/21198-zz00179ht9_502734_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179ht9"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179hvt","ark:/21198/zz00179h3f","2","Completed","Page","wavav/images/masters/21198-zz00179hvt_502740_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179hvt"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179j2d","ark:/21198/zz00179hwb","2","Completed","Page","wavav/images/masters/21198-zz00179j2d_502785_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179j2d"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179j3x","ark:/21198/zz00179hwb","2","Completed","Page","wavav/images/masters/21198-zz00179j3x_502789_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179j3x"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179j4f","ark:/21198/zz00179hwb","2","Completed","Page","wavav/images/masters/21198-zz00179j4f_502796_master.tif","3","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179j4f"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179j5z","ark:/21198/zz00179hwb","2","Completed","Page","wavav/images/masters/21198-zz00179j5z_502806_master.tif","4","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179j5z"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179j6g","ark:/21198/zz00179hxv","2","Completed","Page","wavav/images/masters/21198-zz00179j6g_502815_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179j6g"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179j70","ark:/21198/zz00179hzc","2","Completed","Page","wavav/images/masters/21198-zz00179j70_502818_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179j70"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179mws","ark:/21198/zz00179mv8","1","In progress","Page","wavav/images/masters/21198-zz00179mws_503166_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179mws"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179mx9","ark:/21198/zz00179mrq","2","Completed","Page","wavav/images/masters/21198-zz00179mx9_503157_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179mx9"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179mzt","ark:/21198/zz00179ms7","2","Completed","Page","wavav/images/masters/21198-zz00179mzt_503160_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179mzt"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179n0t","ark:/21198/zz00179mtr","2","Completed","Page","wavav/images/masters/21198-zz00179n0t_503163_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179n0t"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179n2v","ark:/21198/zz00179n1b","2","Completed","Page","wavav/images/masters/21198-zz00179n2v_503169_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179n2v"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179n3c","ark:/21198/zz00179n1b","2","Completed","Page","wavav/images/masters/21198-zz00179n3c_503172_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179n3c"
