"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Summary","Description.caption","Date.normalized","Description.abstract","Date.created","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015zt0x","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015zt0x-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zt0x",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015zt1f","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015zt1f-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zt1f",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015zt2z","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015zt2z-1-master.tif","17","","","","","","","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zt2z",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015zt3g","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015zt3g-1-master.tif","18","","","","","","","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zt3g",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015zt40","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015zt40-1-master.tif","19","","","","","","","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zt40",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015zt5h","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015zt5h-1-master.tif","20","","","","","","","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zt5h",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015zt61","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015zt61-1-master.tif","21","","","","","","","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zt61",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015zt7j","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015zt7j-1-master.tif","22","","","","","","","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zt7j",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015zt82","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015zt82-1-master.tif","23","","","","","","","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zt82",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015zt9k","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015zt9k-1-master.tif","24","","","","","","","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zt9k",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015ztb3","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015ztb3-1-master.tif","25","","","","","","","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015ztb3",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015ztcm","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015ztcm-1-master.tif","26","","","","","","","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015ztcm",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015ztd4","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015ztd4-1-master.tif","27","","","","","","","","","","","","","","","","","","","","","","","","","Page 27","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015ztd4",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015ztfn","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015ztfn-1-master.tif","28","","","","","","","","","","","","","","","","","","","","","","","","","Page 28","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015ztfn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015ztg5","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015ztg5-1-master.tif","29","","","","","","","","","","","","","","","","","","","","","","","","","Page 29","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015ztg5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015zthp","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015zthp-1-master.tif","30","","","","","","","","","","","","","","","","","","","","","","","","","Page 30","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zthp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015ztj6","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015ztj6-1-master.tif","31","","","","","","","","","","","","","","","","","","","","","","","","","Page 31","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015ztj6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015ztkq","ark:/21198/zz0015zs93","2","Completed","Page","scwu/images/masters/21198-zz0015ztkq-1-master.tif","32","","","","","","","","","","","","","","","","","","","","","","","","","Page 32","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015ztkq",""
