"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Summary","Description.caption","Date.normalized","Description.abstract","Date.created","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z209","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z209-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z209",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z21t","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z21t-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z21t",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z22b","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z22b-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z22b",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z23v","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z23v-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z23v",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z24c","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z24c-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z24c",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z25w","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z25w-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z25w",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z26d","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z26d-1-master.tif","17","","","","","","","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z26d",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z27x","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z27x-1-master.tif","18","","","","","","","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z27x",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z28f","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z28f-1-master.tif","19","","","","","","","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z28f",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z29z","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z29z-1-master.tif","20","","","","","","","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z29z",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z2bg","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z2bg-1-master.tif","21","","","","","","","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z2bg",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z2c0","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z2c0-1-master.tif","22","","","","","","","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z2c0",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z2dh","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z2dh-1-master.tif","23","","","","","","","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z2dh",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z2f1","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z2f1-1-master.tif","24","","","","","","","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z2f1",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z2gj","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z2gj-1-master.tif","25","","","","","","","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z2gj",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z2h2","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z2h2-1-master.tif","26","","","","","","","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z2h2",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z2jk","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z2jk-1-master.tif","27","","","","","","","","","","","","","","","","","","","","","","","","","Page 27","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z2jk",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z2k3","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z2k3-1-master.tif","28","","","","","","","","","","","","","","","","","","","","","","","","","Page 28","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z2k3",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z2mm","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z2mm-1-master.tif","29","","","","","","","","","","","","","","","","","","","","","","","","","Page 29","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z2mm",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z2n4","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z2n4-1-master.tif","30","","","","","","","","","","","","","","","","","","","","","","","","","Page 30","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z2n4",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z2pn","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z2pn-1-master.tif","31","","","","","","","","","","","","","","","","","","","","","","","","","Page 31","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z2pn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z2q5","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z2q5-1-master.tif","32","","","","","","","","","","","","","","","","","","","","","","","","","Page 32","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z2q5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z2rp","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z2rp-1-master.tif","33","","","","","","","","","","","","","","","","","","","","","","","","","Page 33","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z2rp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z2s6","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z2s6-1-master.tif","34","","","","","","","","","","","","","","","","","","","","","","","","","Page 34","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z2s6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z2tq","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z2tq-1-master.tif","35","","","","","","","","","","","","","","","","","","","","","","","","","Page 35","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z2tq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z2v7","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z2v7-1-master.tif","36","","","","","","","","","","","","","","","","","","","","","","","","","Page 36","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z2v7",""
