Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Subject,Name.author,Name.subject,Name.annotator,Name.repository,Name.scribe,Title,Relation.rectoVerso,Relation.pageNumber,Relation.textDirection,Relation.isVersionOf,Alt ID.local,Description.contents,Date.creation,Format.dimensions,Format.extent,Description.note,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
St Gall Manuscripts,ark:/21198/zz0028rx7x,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_103r.tif,213,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 103r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rx7x,
St Gall Manuscripts,ark:/21198/zz0028rx8f,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_103v.tif,214,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 103v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rx8f,
St Gall Manuscripts,ark:/21198/zz0028rx9z,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_104r.tif,215,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 104r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rx9z,
St Gall Manuscripts,ark:/21198/zz0028rxbg,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_104v.tif,216,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 104v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxbg,
St Gall Manuscripts,ark:/21198/zz0028rxc0,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_105r.tif,217,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 105r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxc0,
St Gall Manuscripts,ark:/21198/zz0028rxdh,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_105v.tif,218,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 105v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxdh,
St Gall Manuscripts,ark:/21198/zz0028rxf1,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_106r.tif,219,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 106r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxf1,
St Gall Manuscripts,ark:/21198/zz0028rxgj,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_106v.tif,220,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 106v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxgj,
St Gall Manuscripts,ark:/21198/zz0028rxh2,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_107r.tif,221,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 107r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxh2,
St Gall Manuscripts,ark:/21198/zz0028rxjk,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_107v.tif,222,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 107v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxjk,
St Gall Manuscripts,ark:/21198/zz0028rxk3,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_108r.tif,223,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 108r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxk3,
St Gall Manuscripts,ark:/21198/zz0028rxmm,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_108v.tif,224,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 108v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxmm,
St Gall Manuscripts,ark:/21198/zz0028rxn4,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_109r.tif,225,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 109r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxn4,
St Gall Manuscripts,ark:/21198/zz0028rxpn,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_109v.tif,226,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 109v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxpn,
St Gall Manuscripts,ark:/21198/zz0028rxq5,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_110r.tif,227,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 110r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxq5,
St Gall Manuscripts,ark:/21198/zz0028rxrp,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_110v.tif,228,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 110v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxrp,
St Gall Manuscripts,ark:/21198/zz0028rxs6,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_111r.tif,229,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 111r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxs6,
St Gall Manuscripts,ark:/21198/zz0028rxtq,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_111v.tif,230,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 111v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxtq,
St Gall Manuscripts,ark:/21198/zz0028rxv7,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_112r.tif,231,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 112r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxv7,
St Gall Manuscripts,ark:/21198/zz0028rxwr,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_112v.tif,232,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 112v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxwr,
St Gall Manuscripts,ark:/21198/zz0028rxx8,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_113r.tif,233,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 113r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxx8,
St Gall Manuscripts,ark:/21198/zz0028rxzs,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_113v.tif,234,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 113v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rxzs,
St Gall Manuscripts,ark:/21198/zz0028rz0s,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_114r.tif,235,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 114r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rz0s,
St Gall Manuscripts,ark:/21198/zz0028rz19,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_114v.tif,236,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 114v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rz19,
St Gall Manuscripts,ark:/21198/zz0028rz2t,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_115r.tif,237,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 115r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rz2t,
St Gall Manuscripts,ark:/21198/zz0028rz3b,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_115v.tif,238,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 115v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rz3b,
St Gall Manuscripts,ark:/21198/zz0028rz4v,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_116r.tif,239,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 116r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rz4v,
St Gall Manuscripts,ark:/21198/zz0028rz5c,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_116v.tif,240,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 116v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rz5c,
St Gall Manuscripts,ark:/21198/zz0028rz6w,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_117r.tif,241,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 117r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rz6w,
St Gall Manuscripts,ark:/21198/zz0028rz7d,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_117v.tif,242,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 117v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rz7d,
St Gall Manuscripts,ark:/21198/zz0028rz8x,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_118r.tif,243,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 118r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rz8x,
St Gall Manuscripts,ark:/21198/zz0028rz9f,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_118v.tif,244,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 118v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rz9f,
St Gall Manuscripts,ark:/21198/zz0028rzbz,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_119r.tif,245,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 119r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzbz,
St Gall Manuscripts,ark:/21198/zz0028rzcg,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_119v.tif,246,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 119v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzcg,
St Gall Manuscripts,ark:/21198/zz0028rzd0,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_120r.tif,247,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 120r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzd0,
St Gall Manuscripts,ark:/21198/zz0028rzfh,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_120v.tif,248,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 120v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzfh,
St Gall Manuscripts,ark:/21198/zz0028rzg1,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_121r.tif,249,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 121r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzg1,
St Gall Manuscripts,ark:/21198/zz0028rzhj,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_121v.tif,250,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 121v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzhj,
St Gall Manuscripts,ark:/21198/zz0028rzj2,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_122r.tif,251,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 122r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzj2,
St Gall Manuscripts,ark:/21198/zz0028rzkk,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_122v.tif,252,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 122v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzkk,
St Gall Manuscripts,ark:/21198/zz0028rzm3,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_123r.tif,253,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 123r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzm3,
St Gall Manuscripts,ark:/21198/zz0028rznm,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_123v.tif,254,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 123v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rznm,
St Gall Manuscripts,ark:/21198/zz0028rzp4,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_124r.tif,255,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 124r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzp4,
St Gall Manuscripts,ark:/21198/zz0028rzqn,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_124v.tif,256,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 124v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzqn,
St Gall Manuscripts,ark:/21198/zz0028rzr5,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_125r.tif,257,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 125r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzr5,
St Gall Manuscripts,ark:/21198/zz0028rzsp,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_125v.tif,258,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 125v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzsp,
St Gall Manuscripts,ark:/21198/zz0028rzt6,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_126r.tif,259,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 126r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzt6,
St Gall Manuscripts,ark:/21198/zz0028rzvq,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_126v.tif,260,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 126v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzvq,
St Gall Manuscripts,ark:/21198/zz0028rzw7,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_127r.tif,261,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 127r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzw7,
St Gall Manuscripts,ark:/21198/zz0028rzxr,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_127v.tif,262,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 127v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzxr,
St Gall Manuscripts,ark:/21198/zz0028rzz8,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_128r.tif,263,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 128r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rzz8,
St Gall Manuscripts,ark:/21198/zz0028s00q,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_128v.tif,264,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 128v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s00q,
St Gall Manuscripts,ark:/21198/zz0028s017,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_129r.tif,265,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 129r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s017,
St Gall Manuscripts,ark:/21198/zz0028s02r,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_129v.tif,266,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 129v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s02r,
St Gall Manuscripts,ark:/21198/zz0028s038,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_130r.tif,267,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 130r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s038,
St Gall Manuscripts,ark:/21198/zz0028s04s,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_130v.tif,268,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 130v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s04s,
St Gall Manuscripts,ark:/21198/zz0028s059,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_131r.tif,269,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 131r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s059,
St Gall Manuscripts,ark:/21198/zz0028s06t,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_131v.tif,270,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 131v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s06t,
St Gall Manuscripts,ark:/21198/zz0028s07b,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_132r.tif,271,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 132r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s07b,
St Gall Manuscripts,ark:/21198/zz0028s08v,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_132v.tif,272,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 132v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s08v,
St Gall Manuscripts,ark:/21198/zz0028s09c,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_133r.tif,273,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 133r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s09c,
St Gall Manuscripts,ark:/21198/zz0028s0bw,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_133v.tif,274,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 133v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0bw,
St Gall Manuscripts,ark:/21198/zz0028s0cd,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_134r.tif,275,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 134r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0cd,
St Gall Manuscripts,ark:/21198/zz0028s0dx,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_134v.tif,276,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 134v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0dx,
St Gall Manuscripts,ark:/21198/zz0028s0ff,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_135r.tif,277,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 135r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0ff,
St Gall Manuscripts,ark:/21198/zz0028s0gz,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_135v.tif,278,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 135v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0gz,
St Gall Manuscripts,ark:/21198/zz0028s0hg,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_136r.tif,279,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 136r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0hg,
St Gall Manuscripts,ark:/21198/zz0028s0j0,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_136v.tif,280,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 136v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0j0,
St Gall Manuscripts,ark:/21198/zz0028s0kh,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_137r.tif,281,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 137r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0kh,
St Gall Manuscripts,ark:/21198/zz0028s0m1,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_137v.tif,282,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 137v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0m1,
St Gall Manuscripts,ark:/21198/zz0028s0nj,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_138r.tif,283,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 138r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0nj,
