Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Language,Subject,Name.repository,Name.creator,Title,Relation.rectoVerso,Date.creation,Relation.isPartOf,Alt ID.local,AltTitle.uniform,Description.note,Format.dimensions,Description.abstract,Coverage.geographic,Date.normalized,Publisher.placeOfOrigin,Format.medium,Publisher.publisherName,Relation.textDirection,Format.extent,thumbnailImageName,masterImageName
Medieval and Renaissance Manuscripts,ark:/21198/zz00286mp4,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286mp4_1902463_master.tif,18,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 5v,,,,,,,,,,,,,,,,21198-zz00286mp4_1902463_thumbnail.jpg,21198-zz00286mp4_1902463_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286mqn,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286mqn_1902466_master.tif,19,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 6,,,,,,,,,,,,,,,,21198-zz00286mqn_1902466_thumbnail.jpg,21198-zz00286mqn_1902466_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286mr5,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286mr5_1902469_master.tif,20,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 6v,,,,,,,,,,,,,,,,21198-zz00286mr5_1902469_thumbnail.jpg,21198-zz00286mr5_1902469_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286msp,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286msp_1902472_master.tif,21,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 7,,,,,,,,,,,,,,,,21198-zz00286msp_1902472_thumbnail.jpg,21198-zz00286msp_1902472_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286mt6,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286mt6_1902475_master.tif,22,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 7v,,,,,,,,,,,,,,,,21198-zz00286mt6_1902475_thumbnail.jpg,21198-zz00286mt6_1902475_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286mvq,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286mvq_1902478_master.tif,23,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 8,,,,,,,,"3. ff. 8-10v: [Sext] Ad vi^m hymnus. Rector potens verax deus qui temperas rerum vices splendore mane instruis et ignibus ...Ps. [118.81-128] Deficit in salutare tuum anima mea...Hymn for Sext, attr. to Ambrose, with last verse heavily truncated. Third quarter of Ps. 118, with 2-line initials at vv. 81, 97, 113.",,,,,,,,21198-zz00286mvq_1902478_thumbnail.jpg,21198-zz00286mvq_1902478_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286mw7,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286mw7_1902481_master.tif,24,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 8v,,,,,,,,,,,,,,,,21198-zz00286mw7_1902481_thumbnail.jpg,21198-zz00286mw7_1902481_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286mxr,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286mxr_1902484_master.tif,25,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 9,,,,,,,,,,,,,,,,21198-zz00286mxr_1902484_thumbnail.jpg,21198-zz00286mxr_1902484_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286mz8,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286mz8_1902487_master.tif,26,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 9v,,,,,,,,,,,,,,,,21198-zz00286mz8_1902487_thumbnail.jpg,21198-zz00286mz8_1902487_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286n08,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286n08_1902490_master.tif,27,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 10,,,,,,,,"4. ff. 10v-13: [None] Ad ix^m hymnus. Rerum deus tenax vigor immotus in te permanens lucis divine tempora suscessibus determinans ... Ps. [118.129-176] Mirabilia testimonia tua ideo scrutata est ea anima mea ... quia mandata tua non sum oblitus.Hymn for None, attr. to Ambrose, with last verse heavily truncated. End of Ps. 118, with 2-line initials at vv. 129, 145, and 161. Last two words, ""sum oblitus"", added below bottom line.",,,,,,,,21198-zz00286n08_1902490_thumbnail.jpg,21198-zz00286n08_1902490_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286n1s,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286n1s_1902493_master.tif,28,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 10v,,,,,,,,,,,,,,,,21198-zz00286n1s_1902493_thumbnail.jpg,21198-zz00286n1s_1902493_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286n29,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286n29_1902496_master.tif,29,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 11,,,,,,,,,,,,,,,,21198-zz00286n29_1902496_thumbnail.jpg,21198-zz00286n29_1902496_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286n3t,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286n3t_1902499_master.tif,30,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 11v,,,,,,,,,,,,,,,,21198-zz00286n3t_1902499_thumbnail.jpg,21198-zz00286n3t_1902499_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286n4b,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286n4b_1902502_master.tif,31,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 12,,,,,,,,,,,,,,,,21198-zz00286n4b_1902502_thumbnail.jpg,21198-zz00286n4b_1902502_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286n5v,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286n5v_1902505_master.tif,32,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 12v,,,,,,,,,,,,,,,,21198-zz00286n5v_1902505_thumbnail.jpg,21198-zz00286n5v_1902505_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286n6c,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286n6c_1902508_master.tif,33,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 13,,,,,,,,"5. ff. 13v-16v: [Office for Good Friday] Officium de quinque vulneribus domini rostri Yesu Christi. [antiphon] Humiliavit semetipsum dominus noster Yesus Christus usque ad mortem ... Oratio. Domine Yesus Christe fili dei vivi... Lectio Zacharie prophete xii^0 capitulo. Hec die domino deus. Effundam super domum David ... [f. 14v] Secundum Johannem. In illo tempore. Sciens Yesus quod iam omnia consumata sunt... [f. 15] Secreta. Domine Ihesu Christe qui pro redemptione ... Pro omnes oratio ... Pro morbo... Pro pluviam oratio... Pro serenitatem oratio... Pro benefactoribus oratio... perpetuum rorem tue be[nedictiones] infunde. Pretende. Fidelium. [remainder of f. 16v blank]Readings from the Stations of the Cross (from 1st, 2nd, 3rd, 10th, and 11th stations; ed. Coeleste Palmetum, 1741) and the Hours of the Passion.",,,,,,,,21198-zz00286n6c_1902508_thumbnail.jpg,21198-zz00286n6c_1902508_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286n7w,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286n7w_1902511_master.tif,34,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 13v,,,,,,,,,,,,,,,,21198-zz00286n7w_1902511_thumbnail.jpg,21198-zz00286n7w_1902511_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286n8d,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286n8d_1902514_master.tif,35,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 14,,,,,,,,,,,,,,,,21198-zz00286n8d_1902514_thumbnail.jpg,21198-zz00286n8d_1902514_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286n9x,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286n9x_1902517_master.tif,36,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 14v,,,,,,,,,,,,,,,,21198-zz00286n9x_1902517_thumbnail.jpg,21198-zz00286n9x_1902517_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286nbf,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286nbf_1902520_master.tif,37,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 15,,,,,,,,,,,,,,,,21198-zz00286nbf_1902520_thumbnail.jpg,21198-zz00286nbf_1902520_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286ncz,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286ncz_1902523_master.tif,38,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 15v,,,,,,,,,,,,,,,,21198-zz00286ncz_1902523_thumbnail.jpg,21198-zz00286ncz_1902523_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286ndg,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286ndg_1902526_master.tif,39,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 16,,,,,,,,,,,,,,,,21198-zz00286ndg_1902526_thumbnail.jpg,21198-zz00286ndg_1902526_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286nf0,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286nf0_1902529_master.tif,40,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio 16v,,,,,,,,,,,,,,,,21198-zz00286nf0_1902529_thumbnail.jpg,21198-zz00286nf0_1902529_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286ngh,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286ngh_1902532_master.tif,41,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 folio page,,,,,,,,,,,,,,,,21198-zz00286ngh_1902532_thumbnail.jpg,21198-zz00286ngh_1902532_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286nh1,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286nh1_1902535_master.tif,42,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 blank folio,,,,,,,,,,,,,,,,21198-zz00286nh1_1902535_thumbnail.jpg,21198-zz00286nh1_1902535_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286njj,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286njj_1902538_master.tif,43,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 blank folio,,,,,,,,,,,,,,,,21198-zz00286njj_1902538_thumbnail.jpg,21198-zz00286njj_1902538_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286nk2,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286nk2_1902541_master.tif,44,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 blank folio,,,,,,,,,,,,,,,,21198-zz00286nk2_1902541_thumbnail.jpg,21198-zz00286nk2_1902541_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286nmk,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286nmk_1902544_master.tif,45,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 blank folio,,,,,,,,,,,,,,,,21198-zz00286nmk_1902544_thumbnail.jpg,21198-zz00286nmk_1902544_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286nn3,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286nn3_1902547_master.tif,46,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 blank folio,,,,,,,,,,,,,,,,21198-zz00286nn3_1902547_thumbnail.jpg,21198-zz00286nn3_1902547_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286npm,ark:/21198/zz00286m3b,2,Completed,Page,medren/masters/21198-zz00286npm_1902550_master.tif,47,,,,,,,text,manuscripts (document genre),pd,,,,,MS 27 inside back cover,,,,,,,,,,,,,,,,21198-zz00286npm_1902550_thumbnail.jpg,21198-zz00286npm_1902550_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286ns5,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286ns5_1902553_master.tif,2,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 inside front cover,,,,,,,,,,,,,,,,21198-zz00286ns5_1902553_thumbnail.jpg,21198-zz00286ns5_1902553_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286ntp,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286ntp_1902559_master.tif,3,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 folio 1,,,,,,,,,,,,,,,,21198-zz00286ntp_1902559_thumbnail.jpg,21198-zz00286ntp_1902559_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286nv6,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286nv6_1902556_master.tif,4,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 folio 1v,,,,,,,,,,,,,,,,21198-zz00286nv6_1902556_thumbnail.jpg,21198-zz00286nv6_1902556_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286nwq,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286nwq_1902562_master.tif,5,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 folio 2,,,,,,,,,,,,,,,,21198-zz00286nwq_1902562_thumbnail.jpg,21198-zz00286nwq_1902562_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286nx7,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286nx7_1902565_master.tif,6,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 folio 2v,,,,,,,,,,,,,,,,21198-zz00286nx7_1902565_thumbnail.jpg,21198-zz00286nx7_1902565_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286nzr,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286nzr_1902568_master.tif,7,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 folio 3,,,,,,,,,,,,,,,,21198-zz00286nzr_1902568_thumbnail.jpg,21198-zz00286nzr_1902568_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286p0r,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286p0r_1902571_master.tif,8,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 folio 3v,,,,,,,,,,,,,,,,21198-zz00286p0r_1902571_thumbnail.jpg,21198-zz00286p0r_1902571_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286p18,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286p18_1902574_master.tif,9,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 folio 4,,,,,,,,,,,,,,,,21198-zz00286p18_1902574_thumbnail.jpg,21198-zz00286p18_1902574_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286p2s,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286p2s_1902577_master.tif,10,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 folio 4v,,,,,,,,,,,,,,,,21198-zz00286p2s_1902577_thumbnail.jpg,21198-zz00286p2s_1902577_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286p39,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286p39_1902580_master.tif,11,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 folio 5,,,,,,,,,,,,,,,,21198-zz00286p39_1902580_thumbnail.jpg,21198-zz00286p39_1902580_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286p4t,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286p4t_1902583_master.tif,12,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 folio 5v,,,,,,,,,,,,,,,,21198-zz00286p4t_1902583_thumbnail.jpg,21198-zz00286p4t_1902583_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286p5b,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286p5b_1902586_master.tif,13,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 folio 6,,,,,,,,,,,,,,,,21198-zz00286p5b_1902586_thumbnail.jpg,21198-zz00286p5b_1902586_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286p6v,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286p6v_1902589_master.tif,14,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 folio 6v,,,,,,,,,,,,,,,,21198-zz00286p6v_1902589_thumbnail.jpg,21198-zz00286p6v_1902589_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286p7c,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286p7c_1902592_master.tif,15,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 folio 7,,,,,,,,,,,,,,,,21198-zz00286p7c_1902592_thumbnail.jpg,21198-zz00286p7c_1902592_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286p8w,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286p8w_1902595_master.tif,16,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 folio 7v,,,,,,,,,,,,,,,,21198-zz00286p8w_1902595_thumbnail.jpg,21198-zz00286p8w_1902595_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286p9d,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286p9d_1902598_master.tif,17,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 folio 8,,,,,,,,,,,,,,,,21198-zz00286p9d_1902598_thumbnail.jpg,21198-zz00286p9d_1902598_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286pbx,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286pbx_1902601_master.tif,18,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 folio 8v,,,,,,,,,,,,,,,,21198-zz00286pbx_1902601_thumbnail.jpg,21198-zz00286pbx_1902601_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286pcf,ark:/21198/zz00286nq4,2,Completed,Page,medren/masters/21198-zz00286pcf_1902604_master.tif,19,,,,,,,text,manuscripts (document genre),pd,,,,,MS 28 inside back cover,,,,,,,,,,,,,,,,21198-zz00286pcf_1902604_thumbnail.jpg,21198-zz00286pcf_1902604_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286qfz,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286qfz_1902607_master.tif,2,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 inside front cover,,,,,,,,,,,,,,,,21198-zz00286qfz_1902607_thumbnail.jpg,21198-zz00286qfz_1902607_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286qh0,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286qh0_1902610_master.tif,3,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 1,,,,,,,,,,,,,,,,21198-zz00286qh0_1902610_thumbnail.jpg,21198-zz00286qh0_1902610_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286qjh,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286qjh_1902613_master.tif,4,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 1v,,,,,,,,,,,,,,,,21198-zz00286qjh_1902613_thumbnail.jpg,21198-zz00286qjh_1902613_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286qk1,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286qk1_1902616_master.tif,5,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 2,,,,,,,,,,,,,,,,21198-zz00286qk1_1902616_thumbnail.jpg,21198-zz00286qk1_1902616_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286qmj,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286qmj_1902619_master.tif,6,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 2v,,,,,,,,,,,,,,,,21198-zz00286qmj_1902619_thumbnail.jpg,21198-zz00286qmj_1902619_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286qn2,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286qn2_1902622_master.tif,7,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 3,,,,,,,,,,,,,,,,21198-zz00286qn2_1902622_thumbnail.jpg,21198-zz00286qn2_1902622_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286qpk,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286qpk_1902625_master.tif,8,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 3v,,,,,,,,,,,,,,,,21198-zz00286qpk_1902625_thumbnail.jpg,21198-zz00286qpk_1902625_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286qq3,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286qq3_1902628_master.tif,9,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 4,,,,,,,,,,,,,,,,21198-zz00286qq3_1902628_thumbnail.jpg,21198-zz00286qq3_1902628_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286qrm,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286qrm_1902631_master.tif,10,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 4v,,,,,,,,,,,,,,,,21198-zz00286qrm_1902631_thumbnail.jpg,21198-zz00286qrm_1902631_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286qs4,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286qs4_1902634_master.tif,11,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 5,,,,,,,,,,,,,,,,21198-zz00286qs4_1902634_thumbnail.jpg,21198-zz00286qs4_1902634_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286qtn,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286qtn_1902637_master.tif,12,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 5v,,,,,,,,,,,,,,,,21198-zz00286qtn_1902637_thumbnail.jpg,21198-zz00286qtn_1902637_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286qv5,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286qv5_1902640_master.tif,13,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 6,,,,,,,,,,,,,,,,21198-zz00286qv5_1902640_thumbnail.jpg,21198-zz00286qv5_1902640_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286qwp,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286qwp_1902643_master.tif,14,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 6v,,,,,,,,,,,,,,,,21198-zz00286qwp_1902643_thumbnail.jpg,21198-zz00286qwp_1902643_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286qx6,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286qx6_1902646_master.tif,15,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 7,,,,,,,,,,,,,,,,21198-zz00286qx6_1902646_thumbnail.jpg,21198-zz00286qx6_1902646_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286qzq,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286qzq_1902649_master.tif,16,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 7v,,,,,,,,,,,,,,,,21198-zz00286qzq_1902649_thumbnail.jpg,21198-zz00286qzq_1902649_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286r0q,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286r0q_1902664_master.tif,17,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 8,,,,,,,,,,,,,,,,21198-zz00286r0q_1902664_thumbnail.jpg,21198-zz00286r0q_1902664_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286r17,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286r17_1902677_master.tif,18,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 8v,,,,,,,,,,,,,,,,21198-zz00286r17_1902677_thumbnail.jpg,21198-zz00286r17_1902677_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286r2r,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286r2r_1902692_master.tif,19,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 9,,,,,,,,,,,,,,,,21198-zz00286r2r_1902692_thumbnail.jpg,21198-zz00286r2r_1902692_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286r38,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286r38_1902704_master.tif,20,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 9v,,,,,,,,,,,,,,,,21198-zz00286r38_1902704_thumbnail.jpg,21198-zz00286r38_1902704_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286r4s,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286r4s_1902713_master.tif,21,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 10,,,,,,,,,,,,,,,,21198-zz00286r4s_1902713_thumbnail.jpg,21198-zz00286r4s_1902713_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286r59,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286r59_1902718_master.tif,22,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 10v,,,,,,,,,,,,,,,,21198-zz00286r59_1902718_thumbnail.jpg,21198-zz00286r59_1902718_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286r6t,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286r6t_1902724_master.tif,23,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio  11,,,,,,,,,,,,,,,,21198-zz00286r6t_1902724_thumbnail.jpg,21198-zz00286r6t_1902724_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286r7b,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286r7b_1902731_master.tif,24,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 11v,,,,,,,,,,,,,,,,21198-zz00286r7b_1902731_thumbnail.jpg,21198-zz00286r7b_1902731_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz00286r8v,ark:/21198/zz00286nrn,2,Completed,Page,medren/masters/21198-zz00286r8v_1902742_master.tif,25,,,,,,,text,manuscripts (document genre),pd,,,,,MS 29 folio 12,,,,,,,,,,,,,,,,21198-zz00286r8v_1902742_thumbnail.jpg,21198-zz00286r8v_1902742_master.tif
