Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Language,Subject,Name.repository,Name.creator,Title,Relation.rectoVerso,Date.creation,Relation.isPartOf,Alt ID.local,AltTitle.uniform,Description.note,Format.dimensions,Description.abstract,Coverage.geographic,Date.normalized,Publisher.placeOfOrigin,Format.medium,Publisher.publisherName,Relation.textDirection,Format.extent,thumbnailImageName,masterImageName,Bucketeer State,IIIF Access URL
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwtgx,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwtgx-1-master.tif,618,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 618,v,,,,,,,,,,,,,,,21198-zz000rwtgx-1-thumbnail.jpg,21198-zz000rwtgx-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwtgx
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwthf,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwthf-1-master.tif,619,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 619,r,,,,,,,,,,,,,,,21198-zz000rwthf-1-thumbnail.jpg,21198-zz000rwthf-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwthf
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwtjz,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwtjz-1-master.tif,620,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 620,v,,,,,,,,,,,,,,,21198-zz000rwtjz-1-thumbnail.jpg,21198-zz000rwtjz-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwtjz
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwtkg,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwtkg-1-master.tif,621,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 621,r,,,,,,,,,,,,,,,21198-zz000rwtkg-1-thumbnail.jpg,21198-zz000rwtkg-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwtkg
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwx04,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwx04-1-master.tif,622,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 622,v,,,,,,,,,,,,,,,21198-zz000rwx04-1-thumbnail.jpg,21198-zz000rwx04-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwx04
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwx1n,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwx1n-1-master.tif,623,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 623,r,,,,,,,,,,,,,,,21198-zz000rwx1n-1-thumbnail.jpg,21198-zz000rwx1n-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwx1n
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwx25,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwx25-1-master.tif,624,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 624,v,,,,,,,,,,,,,,,21198-zz000rwx25-1-thumbnail.jpg,21198-zz000rwx25-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwx25
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwx3p,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwx3p-1-master.tif,625,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 625,r,,,,,,,,,,,,,,,21198-zz000rwx3p-1-thumbnail.jpg,21198-zz000rwx3p-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwx3p
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwx46,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwx46-1-master.tif,626,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 626,v,,,,,,,,,,,,,,,21198-zz000rwx46-1-thumbnail.jpg,21198-zz000rwx46-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwx46
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwx5q,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwx5q-1-master.tif,627,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 627,r,,,,,,,,,,,,,,,21198-zz000rwx5q-1-thumbnail.jpg,21198-zz000rwx5q-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwx5q
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwx67,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwx67-1-master.tif,628,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 628,v,,,,,,,,,,,,,,,21198-zz000rwx67-1-thumbnail.jpg,21198-zz000rwx67-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwx67
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwx7r,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwx7r-1-master.tif,629,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 629,r,,,,,,,,,,,,,,,21198-zz000rwx7r-1-thumbnail.jpg,21198-zz000rwx7r-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwx7r
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwx88,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwx88-1-master.tif,630,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 630,v,,,,,,,,,,,,,,,21198-zz000rwx88-1-thumbnail.jpg,21198-zz000rwx88-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwx88
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwx9s,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwx9s-1-master.tif,631,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 631,r,,,,,,,,,,,,,,,21198-zz000rwx9s-1-thumbnail.jpg,21198-zz000rwx9s-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwx9s
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwxb9,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwxb9-1-master.tif,632,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 632,v,,,,,,,,,,,,,,,21198-zz000rwxb9-1-thumbnail.jpg,21198-zz000rwxb9-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwxb9
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwxct,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwxct-1-master.tif,633,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 633,r,,,,,,,,,,,,,,,21198-zz000rwxct-1-thumbnail.jpg,21198-zz000rwxct-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwxct
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwxdb,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwxdb-1-master.tif,634,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 634,v,,,,,,,,,,,,,,,21198-zz000rwxdb-1-thumbnail.jpg,21198-zz000rwxdb-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwxdb
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwxfv,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwxfv-1-master.tif,635,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 635,r,,,,,,,,,,,,,,,21198-zz000rwxfv-1-thumbnail.jpg,21198-zz000rwxfv-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwxfv
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwxgc,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwxgc-1-master.tif,636,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 636,v,,,,,,,,,,,,,,,21198-zz000rwxgc-1-thumbnail.jpg,21198-zz000rwxgc-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwxgc
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwz6q,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwz6q-1-master.tif,637,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 637,r,,,,,,,,,,,,,,,21198-zz000rwz6q-1-thumbnail.jpg,21198-zz000rwz6q-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwz6q
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwz77,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwz77-1-master.tif,638,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 638,v,,,,,,,,,,,,,,,21198-zz000rwz77-1-thumbnail.jpg,21198-zz000rwz77-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwz77
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwz8r,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwz8r-1-master.tif,639,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 639,r,,,,,,,,,,,,,,,21198-zz000rwz8r-1-thumbnail.jpg,21198-zz000rwz8r-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwz8r
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwz98,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwz98-1-master.tif,640,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 640,v,,,,,,,,,,,,,,,21198-zz000rwz98-1-thumbnail.jpg,21198-zz000rwz98-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwz98
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwzbs,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwzbs-1-master.tif,641,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 641,r,,,,,,,,,,,,,,,21198-zz000rwzbs-1-thumbnail.jpg,21198-zz000rwzbs-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwzbs
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwzc9,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwzc9-1-master.tif,642,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 642,v,,,,,,,,,,,,,,,21198-zz000rwzc9-1-thumbnail.jpg,21198-zz000rwzc9-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwzc9
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwzdt,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwzdt-1-master.tif,643,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 643,r,,,,,,,,,,,,,,,21198-zz000rwzdt-1-thumbnail.jpg,21198-zz000rwzdt-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwzdt
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwzfb,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwzfb-1-master.tif,644,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 644,v,,,,,,,,,,,,,,,21198-zz000rwzfb-1-thumbnail.jpg,21198-zz000rwzfb-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwzfb
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwzgv,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwzgv-1-master.tif,645,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 645,r,,,,,,,,,,,,,,,21198-zz000rwzgv-1-thumbnail.jpg,21198-zz000rwzgv-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwzgv
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwzhc,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwzhc-1-master.tif,646,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 646,v,,,,,,,,,,,,,,,21198-zz000rwzhc-1-thumbnail.jpg,21198-zz000rwzhc-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwzhc
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwzjw,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwzjw-1-master.tif,647,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 647,r,,,,,,,,,,,,,,,21198-zz000rwzjw-1-thumbnail.jpg,21198-zz000rwzjw-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwzjw
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwzkd,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwzkd-1-master.tif,648,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 648,v,,,,,,,,,,,,,,,21198-zz000rwzkd-1-thumbnail.jpg,21198-zz000rwzkd-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwzkd
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwzmx,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwzmx-1-master.tif,649,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 649,r,,,,,,,,,,,,,,,21198-zz000rwzmx-1-thumbnail.jpg,21198-zz000rwzmx-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwzmx
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwznf,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwznf-1-master.tif,650,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 650,v,,,,,,,,,,,,,,,21198-zz000rwznf-1-thumbnail.jpg,21198-zz000rwznf-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwznf
Medieval and Renaissance Manuscripts,ark:/21198/zz000rwzpz,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rwzpz-1-master.tif,651,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 651,r,,,,,,,,,,,,,,,21198-zz000rwzpz-1-thumbnail.jpg,21198-zz000rwzpz-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rwzpz
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx1nv,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx1nv-1-master.tif,652,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 652,v,,,,,,,,,,,,,,,21198-zz000rx1nv-1-thumbnail.jpg,21198-zz000rx1nv-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx1nv
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx1pc,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx1pc-1-master.tif,653,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 653,r,,,,,,,,,,,,,,,21198-zz000rx1pc-1-thumbnail.jpg,21198-zz000rx1pc-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx1pc
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx1qw,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx1qw-1-master.tif,654,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 654,v,,,,,,,,,,,,,,,21198-zz000rx1qw-1-thumbnail.jpg,21198-zz000rx1qw-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx1qw
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx1rd,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx1rd-1-master.tif,655,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 655,r,,,,,,,,,,,,,,,21198-zz000rx1rd-1-thumbnail.jpg,21198-zz000rx1rd-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx1rd
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx1sx,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx1sx-1-master.tif,656,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 656,v,,,,,,,,,,,,,,,21198-zz000rx1sx-1-thumbnail.jpg,21198-zz000rx1sx-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx1sx
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx1tf,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx1tf-1-master.tif,657,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 657,r,,,,,,,,,,,,,,,21198-zz000rx1tf-1-thumbnail.jpg,21198-zz000rx1tf-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx1tf
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx1vz,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx1vz-1-master.tif,658,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 658,v,,,,,,,,,,,,,,,21198-zz000rx1vz-1-thumbnail.jpg,21198-zz000rx1vz-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx1vz
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx1wg,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx1wg-1-master.tif,659,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 659,r,,,,,,,,,,,,,,,21198-zz000rx1wg-1-thumbnail.jpg,21198-zz000rx1wg-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx1wg
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx1x0,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx1x0-1-master.tif,660,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 660,v,,,,,,,,,,,,,,,21198-zz000rx1x0-1-thumbnail.jpg,21198-zz000rx1x0-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx1x0
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx1zh,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx1zh-1-master.tif,661,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 661,r,,,,,,,,,,,,,,,21198-zz000rx1zh-1-thumbnail.jpg,21198-zz000rx1zh-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx1zh
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx20h,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx20h-1-master.tif,662,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 662,v,,,,,,,,,,,,,,,21198-zz000rx20h-1-thumbnail.jpg,21198-zz000rx20h-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx20h
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx211,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx211-1-master.tif,663,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 663,r,,,,,,,,,,,,,,,21198-zz000rx211-1-thumbnail.jpg,21198-zz000rx211-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx211
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx22j,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx22j-1-master.tif,664,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 664,v,,,,,,,,,,,,,,,21198-zz000rx22j-1-thumbnail.jpg,21198-zz000rx22j-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx22j
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx232,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx232-1-master.tif,665,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 665,r,,,,,,,,,,,,,,,21198-zz000rx232-1-thumbnail.jpg,21198-zz000rx232-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx232
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx24k,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx24k-1-master.tif,666,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 666,v,,,,,,,,,,,,,,,21198-zz000rx24k-1-thumbnail.jpg,21198-zz000rx24k-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx24k
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx253,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx253-1-master.tif,667,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 667,r,,,,,,,,,,,,,,,21198-zz000rx253-1-thumbnail.jpg,21198-zz000rx253-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx253
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx26m,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx26m-1-master.tif,668,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 668,v,,,,,,,,,,,,,,,21198-zz000rx26m-1-thumbnail.jpg,21198-zz000rx26m-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx26m
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx274,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx274-1-master.tif,669,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 669,r,,,,,,,,,,,,,,,21198-zz000rx274-1-thumbnail.jpg,21198-zz000rx274-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx274
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx28n,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx28n-1-master.tif,670,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 670,v,,,,,,,,,,,,,,,21198-zz000rx28n-1-thumbnail.jpg,21198-zz000rx28n-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx28n
Medieval and Renaissance Manuscripts,ark:/21198/zz000rx295,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rx295-1-master.tif,671,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 671,r,,,,,,,,,,,,,,,21198-zz000rx295-1-thumbnail.jpg,21198-zz000rx295-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rx295
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxsxm,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxsxm-1-master.tif,672,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 672,v,,,,,,,,,,,,,,,21198-zz000rxsxm-1-thumbnail.jpg,21198-zz000rxsxm-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxsxm
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxsz4,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxsz4-1-master.tif,673,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 673,r,,,,,,,,,,,,,,,21198-zz000rxsz4-1-thumbnail.jpg,21198-zz000rxsz4-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxsz4
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxt04,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxt04-1-master.tif,674,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 674,v,,,,,,,,,,,,,,,21198-zz000rxt04-1-thumbnail.jpg,21198-zz000rxt04-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxt04
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxt1n,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxt1n-1-master.tif,675,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 675,r,,,,,,,,,,,,,,,21198-zz000rxt1n-1-thumbnail.jpg,21198-zz000rxt1n-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxt1n
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxt25,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxt25-1-master.tif,676,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 676,v,,,,,,,,,,,,,,,21198-zz000rxt25-1-thumbnail.jpg,21198-zz000rxt25-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxt25
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxt3p,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxt3p-1-master.tif,677,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 677,r,,,,,,,,,,,,,,,21198-zz000rxt3p-1-thumbnail.jpg,21198-zz000rxt3p-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxt3p
Medieval and Renaissance Manuscripts,ark:/21198/zz000rxt46,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rxt46-1-master.tif,678,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 678,v,,,,,,,,,,,,,,,21198-zz000rxt46-1-thumbnail.jpg,21198-zz000rxt46-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rxt46
