Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf7f7,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_M4_2M_OSS_1944_EDProv.tif,782,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1290000|~|easternmost:E1370000|~|northernmost:N0350000|~|southernmost:N0310000,"Southwest Japan (Kyushu, Shikoku, And Southwest Honshu) Lumber And Allied Industries",G7962_M4_2M_OSS_1944_EDProv|~|Monograph_Maps,31 July 1944,1944-07-31,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf7f7
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf7gr,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_M6_2M_OSS_1944_EDProv.tif,783,,,pd_usfed,,,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1290000|~|easternmost:E1370000|~|northernmost:N0350000|~|southernmost:N0310000,"Southwest Japan (Kyushu, Shikoku, And Southwest Honshu) Cotton Spinning, Silk And Rayon Production",G7962_M6_2M_OSS_1944_EDProv|~|Monograph_Maps,31 July 1944,1942-07-31,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf7gr
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf7h8,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_N44_2M_OSS_1944_EDProv.tif,784,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1290000|~|easternmost:E1370000|~|northernmost:N0350000|~|southernmost:N0310000,"Southwest Japan (Kyushu, Shikoku, And Southwest Honshu) Water Works And Springs",G7962_N44_2M_OSS_1944_EDProv|~|Monograph_Maps,31 July 1944,1942-07-31,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf7h8
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf7js,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_P1_1_1M_OSS_1942_EDProv.tif,785,,,pd_usfed,,eng,cartographic,map,"Cables, Submarine--Japan--Ryukyu Islands--Maps|~|Railroads--Japan--Ryukyu Islands--Maps|~|Roads--Ryukyu Islands--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1270000|~|easternmost:E1300000|~|northernmost:N0320000|~|southernmost:N0260000,"Ryukyu Islands roads, railroads and cables",G7962_P1_1_1M_OSS_1942_EDProv|~|Monograph_Maps,1942,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,O.S.S.,5 maps ; on sheet 39 x 48 cm.,[Washington]|~|dcu,"Sept. 17, 1942.|~|Drawn in the Geography Division, O.S.S.|~|""Map no. 931.""|~|""Provisional edition.""|~|Includes index map.|~|Provisional ed.",Ryukyu Islands|~|Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf7js
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf7k9,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_P1_1_3M_OSS_1944.tif,786,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1370000|~|easternmost:E1420000|~|northernmost:N0410000|~|southernmost:N0350000,Central Japan (Central And Northern Honshu) Roads And Water Routes,G7962_P1_1_3M_OSS_1944|~|Monograph_Maps,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf7k9
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf7mt,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_P1_385_OSS_1944_EDProv.tif,787,,,pd_usfed,,eng,cartographic,map,Transportation--Japan--Maps.,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1390000|~|easternmost:E1410000|~|northernmost:N0450000|~|southernmost:N0350000,Kanto Area / Highways And Waterways,G7962_P1_385_OSS_1944_EDProv|~|Monograph_Maps,11 November 1944,1944-11-11,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf7mt
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf7nb,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_P2_40D_JGR_1931.tif,788,,,pd_usfed,,dut|~|eng,cartographic,map,Transportation--Japan--Maps.,Tokyo Region (Japan)--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Motor Road Map Of Tokyo, Yokohama And Surrounding Districts",G7962_P2_40D_JGR_1931|~|Monograph_Maps,July 1931,1931-07,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Tokyo Region (Japan),,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf7nb
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf7pv,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_P3_1_4M_OSS_1944.tif,789,,,pd_usfed,,eng,cartographic,map,Transportation--Japan--Maps.,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1290000|~|easternmost:E1370000|~|northernmost:N0350000|~|southernmost:N0310000,"Southwest Japan (Kyushu, Shikoku, And Southwest Honshu) Railroads And Railroad Facilities",G7962_P3_1_4M_OSS_1944|~|Monograph_Maps,31 July 1944,1944-07-31,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf7pv
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf7qc,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_P5_G5_USNHD_1942_EDProv.tif,790,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Kerama Islands And Passages,G7962_P5_G5_USNHD_1942_EDProv|~|Monograph_Maps,1942,1942,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf7qc
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf7rw,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_P9_2M_OSS_1944_EDProv.tif,791,,,pd_usfed,,,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1290000|~|easternmost:E1370000|~|northernmost:N0350000|~|southernmost:N0310000,"Southwest Japan (Kyushu, Shikoku, And Southwest Honshu) Telecommunications / Broadcasting Stations",G7962_P9_2M_OSS_1944_EDProv|~|Monograph_Maps,31 July 1944,1944-07-31,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf7rw
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf7tx,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_100_AMS_1945_SHEET1.tif,793,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1275500|~|easternmost:E1282000|~|northernmost:N0265500|~|southernmost:N0263500,Okinawa Shima,G7963_100_AMS_1945_SHEET1|~|Monograph_Maps,January 1945,1945-01,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf7tx
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf7vf,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_100_SAGA.tif,794,,,pd,,jpn,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1294500|~|easternmost:E1303000|~|northernmost:N0333000|~|southernmost:N0330000,Map Of Saga Pref,G7963_100_SAGA|~|Monograph_Maps,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf7vf
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf7wz,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_100_USAF_1945_SHEET1.tif,795,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1282000|~|southernmost:N0263500|~|westernmost:E1275500|~|northernmost:N0265500,Okinawa Shima,G7963_100_USAF_1945_SHEET1|~|Monograph_Maps,JAN 1945,1945-01,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf7wz
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf7xg,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_1R1S_1945_EDProv_Part1.tif,796,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1300000|~|easternmost:E1320000|~|northernmost:N0334500|~|southernmost:N0324500,Japan: Oita-Ken,G7963_375_1R1S_1945_EDProv_Part1|~|Monograph_Maps,3 November 1945,1945-11-03,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf7xg
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf7z0,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_1R1S_1945_EDProv_Part10.tif,797,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0324500|~|easternmost:E1314500|~|southernmost:N0313000|~|westernmost:E1304500,Japan: Miyazaki-Ken,G7963_375_1R1S_1945_EDProv_Part10|~|Monograph_Maps,5 October 1945,1945-10-05,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf7z0
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf800,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_1R1S_1945_EDProv_Part2.tif,798,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Nagasaki-Ken,G7963_375_1R1S_1945_EDProv_Part2|~|Monograph_Maps,5 October 1945,1945-10-05,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf800
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf81h,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_1R1S_1945_EDProv_Part3.tif,799,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Yamaguchi-Ken,G7963_375_1R1S_1945_EDProv_Part3|~|Monograph_Maps,9 October 1945,1945-10-09,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf81h
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf821,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_1R1S_1945_EDProv_Part4.tif,800,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Saga-Ken,G7963_375_1R1S_1945_EDProv_Part4|~|Monograph_Maps,5 October 1945,1945-10-05,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf821
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf83j,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_1R1S_1945_EDProv_Part5.tif,801,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Miyazaki-Ken,G7963_375_1R1S_1945_EDProv_Part5|~|Monograph_Maps,5 October 1945,1945-10-05,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf83j
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf842,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_1R1S_1945_EDProv_Part6.tif,802,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps|~|Fukuoka-ken (Japan)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Fukuoka-ken,G7963_375_1R1S_1945_EDProv_Part6|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,The Branch,col. map ; 58 x 33 cm.,dcu|~|Washington,"Provisional ed.|~|Includes centers of population and list of gun.|~|""No. 8054.""|~|Scale 1:375,000.|~|Inset: Japan.|~|Provisional ed.",Fukuoka-ken (Japan),,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf842
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf85k,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_1R1S_1945_EDProv_Part7.tif,803,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Kagoshima-Ken,G7963_375_1R1S_1945_EDProv_Part7|~|Monograph_Maps,24 August 1945,1945-08-24,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf85k
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf863,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_1R1S_1945_EDProv_Part8.tif,804,,,pd_usfed,,eng,cartographic,map,Kumanoto (Japan : Prefecture)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Kumanoto-ken,G7963_375_1R1S_1945_EDProv_Part8|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,The Branch,col. map ; 62 x 38 cm.,Washington|~|dcu,"Provisional ed.|~|Inset: Japan.|~|Includes centers of population and list of gun.|~|""No. 8055.""|~|Scale 1:375,000.|~|Provisional ed.",Kumanoto (Japan : Prefecture),,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf863
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf87m,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_1R1S_1945_EDProv_Part9.tif,805,,,pd_usfed,,eng,cartographic,map,Fukuoka-ken (Japan)--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0334500|~|easternmost:E1311500|~|southernmost:N0330000|~|westernmost:E1301500,Japan: Fukuoka-ken,G7963_375_1R1S_1945_EDProv_Part9|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,The Branch,col. map ; 58 x 33 cm.,Washington|~|dcu,"Provisional ed.|~|Scale 1:375,000.|~|Inset: Japan.|~|Includes centers of population and list of gun.|~|""No. 8054.""",Fukuoka-ken (Japan),,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf87m
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf884,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_USDMIC_1946_AICHI_10009.tif,806,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Aichi-Ken,G7963_375_USDMIC_1946_AICHI_10009|~|Monograph_Maps,July 1946,1946-07,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf884
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf89n,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_USDMIC_1946_AICHI_10058.tif,807,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Aichi-Ken,G7963_375_USDMIC_1946_AICHI_10058|~|Monograph_Maps,July 1946,1946-07,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf89n
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8b5,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_USDMIC_1946_HIROSHIMA.tif,808,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1333000|~|northernmost:N0350000|~|southernmost:N0340000|~|westernmost:E1321500,Japan: Hiroshima-Ken,G7963_375_USDMIC_1946_HIROSHIMA|~|Monograph_Maps,November 1946,1946-11,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8b5
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8d6,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_USDMIC_1946_MIE_10021.tif,810,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1360000|~|southernmost:E0334500|~|easternmost:E1370000|~|northernmost:E0351500,Japan: Mie-Ken,G7963_375_USDMIC_1946_MIE_10021|~|Monograph_Maps,July 1946,1946-07,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8d6
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8fq,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_USDMIC_1946_MIE_10070.tif,811,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:E0351500|~|easternmost:E1370000|~|westernmost:E1360000|~|southernmost:E0334500,Japan: Mie-Ken,G7963_375_USDMIC_1946_MIE_10070|~|Monograph_Maps,July 1946,1946-07,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8fq
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8g7,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_USDMIC_1946_NARA_10027.tif,812,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1361500|~|southernmost:N0340000|~|westernmost:E1353000|~|northernmost:N0344500,Japan: Nara-Ken,G7963_375_USDMIC_1946_NARA_10027|~|Monograph_Maps,July 1946,1946-07,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8g7
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8hr,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_USDMIC_1946_NARA_10076.tif,813,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1361500|~|westernmost:E1353000|~|southernmost:N0340000|~|northernmost:N0344500,Japan: Nara-Ken,G7963_375_USDMIC_1946_NARA_10076|~|Monograph_Maps,July 1946,1946-07,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8hr
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8j8,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_USDMIC_1946_OKAYAMA.tif,814,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:E0341500|~|northernmost:E0351500|~|easternmost:E1341500|~|westernmost:E1331500,Japan: Okayama-Ken,G7963_375_USDMIC_1946_OKAYAMA|~|Monograph_Maps,November 1946,1946-11,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8j8
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8ks,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_USDMIC_1946_SHIGA.tif,815,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1363000|~|westernmost:E1354500|~|southernmost:N0344500|~|northernmost:N0354500,Japan: Shiga-Ken,G7963_375_USDMIC_1946_SHIGA|~|Monograph_Maps,January 1947,1947-01,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8ks
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8m9,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_USDMIC_1946_WAKAYAMA.tif,816,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0333000|~|northernmost:N0341500|~|easternmost:E1360000|~|westernmost:E1350000,Japan: Wakayama-Ken,G7963_375_USDMIC_1946_WAKAYAMA|~|Monograph_Maps,August 1946,1946-08,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8m9
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8nt,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_375_USDMIC_1947.tif,817,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1350000|~|easternmost:E1360000|~|northernmost:N0354500|~|southernmost:N0344500,Japan: Kyoto-Fu,G7963_375_USDMIC_1947|~|Monograph_Maps,February 1947,1947-02,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8nt
