Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Type.typeOfResource,Rights.publicationStatus,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,Subject,Type.genre,Title,Alt ID.local,AltTitle.descriptive,Date.publication,Date.normalized,Format.extent,Description.note,Description.abstract,Publisher.publisherName,Publisher.placeOfOrigin,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Deutsches Nachrichtenbüro,ark:/21198/zz002cs8t7,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-19_1538.tif,1048,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1538, 1936 November 19, Zweite Mittags-Ausgabe",1936-11-19_1538,Zweite Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"November 19, 1936",1936-11-19,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs8t7,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs8t7/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs8vr,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-19_1539.tif,1049,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1539, 1936 November 19, Nachmittags-Ausgabe",1936-11-19_1539,Deutsches Nachrichtenbüro|~|Nachmittags-Ausgabe,"November 19, 1936",1936-11-19,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs8vr,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs8vr/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs8w8,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-19_1540.tif,1050,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1540, 1936 November 19, Abend-Ausgabe",1936-11-19_1540,Deutsches Nachrichtenbüro|~|Abend-Ausgabe,"November 19, 1936",1936-11-19,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs8w8,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs8w8/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs8xs,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-19_1541.tif,1051,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1541, 1936 November 19, Nacht-Ausgabe",1936-11-19_1541,Deutsches Nachrichtenbüro|~|Nacht-Ausgabe,"November 19, 1936",1936-11-19,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs8xs,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs8xs/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs8z9,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-20_0029.tif,7275,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. Sonderausgabe 29, 1936-1937",1936-11-20_0029,Spendenliste|~|Deutsches Nachrichtenbüro,"November 20, 1936",1936-11-20,1 p.,Spendenliste Nr. 24 vom 20 November 1936,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs8z9,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs8z9/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs909,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-20_1542.tif,1052,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1542, 1936 November 20, Erste Morgen-Ausgabe",1936-11-20_1542,Erste Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"November 20, 1936",1936-11-20,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs909,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs909/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs91t,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-20_1543.tif,1053,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1543, 1936 November 20, Zweite Morgen-Ausgabe",1936-11-20_1543,Deutsches Nachrichtenbüro|~|Zweite Morgen-Ausgabe,"November 20, 1936",1936-11-20,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs91t,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs91t/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs92b,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-20_1544.tif,1054,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1544, 1936 November 20, Vormittags-Ausgabe",1936-11-20_1544,Deutsches Nachrichtenbüro|~|Vormittags-Ausgabe,"November 20, 1936",1936-11-20,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs92b,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs92b/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs93v,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-20_1545.tif,1055,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1545, 1936 November 20, Mittags-Ausgabe",1936-11-20_1545,Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"November 20, 1936",1936-11-20,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs93v,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs93v/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs94c,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-20_1546.tif,1056,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1546, 1936 November 20, Nachmittags-Ausgabe",1936-11-20_1546,Nachmittags-Ausgabe|~|Deutsches Nachrichtenbüro,"November 20, 1396",1936-11-20,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs94c,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs94c/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs95w,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-20_1547.tif,1057,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1547, 1936 November 20, Abend-Ausgabe",1936-11-20_1547,Deutsches Nachrichtenbüro|~|Abend-Ausgabe,"November 20, 1936",1936-11-20,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs95w,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs95w/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs96d,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-20_1548.tif,1058,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1548, 1936 November 20, Nacht-Ausgabe",1936-11-20_1548,Deutsches Nachrichtenbüro|~|Nacht-Ausgabe,"November 20, 1936",1936-11-20,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs96d,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs96d/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs97x,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-21_1549.tif,1059,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1549, 1936 November 21, Morgen-Ausgabe",1936-11-21_1549,Deutsches Nachrichtenbüro|~|Morgen-Ausgabe,"November 21, 1936",1936-11-21,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs97x,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs97x/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs98f,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-21_1550.tif,1060,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1550, 1936 November 21, Vormittags-Ausgabe",1936-11-21_1550,Deutsches Nachrichtenbüro|~|Vormittags-Ausgabe,"November 21, 1936",1936-11-21,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs98f,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs98f/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs99z,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-21_1551.tif,1061,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1551, 1936 November 21, Mittags-Ausgabe",1936-11-21_1551,Deutsches Nachrichtenbüro|~|Mittags-Ausgabe,"November 21, 1936",1936-11-21,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs99z,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs99z/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9bg,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-21_1552.tif,1062,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1552, 1936 November 21, Nachmittags-Ausgabe",1936-11-21_1552,Deutsches Nachrichtenbüro|~|Nachmittags-Ausgabe,"November 21, 1936",1936-11-21,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9bg,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9bg/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9c0,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-21_1553.tif,1063,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1553, 1936 November 21, Abend-Ausgabe",1936-11-21_1553,Deutsches Nachrichtenbüro|~|Abend-Ausgabe,"November 21, 1936",1936-11-21,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9c0,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9c0/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9dh,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-21_1554.tif,1064,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1554, 1936 November 21, Nacht-Ausgabe",1936-11-21_1554,Deutsches Nachrichtenbüro|~|Nacht-Ausgabe,"November 21, 1936",1936-11-21,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9dh,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9dh/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9f1,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-23_0031.tif,7276,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. Sonderausgabe 31, 1936-1937",1936-11-23_0031,Spendenliste|~|Deutsches Nachrichtenbüro,"November 23, 1936",1936-11-23,1 p.,Spendenliste Nr. 25 vom 23 November 1936,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9f1,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9f1/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9gj,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-23_0032.tif,7277,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. Sonderausgabe 32, 1936-1937",1936-11-23_0032,Deutsches Nachrichtenbüro|~|Spendenliste,"November 27, 1936",1936-11-27,1 p.,Spendenliste Nr. 25 vom 23 November 1936 - Spendenliste Nr. 27 vom 27 November 1936,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9gj,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9gj/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9h2,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-23_1555.tif,1065,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1555, 1936 November 23, Erste Morgen-Ausgabe",1936-11-23_1555,Deutsches Nachrichtenbüro|~|Erste Morgen-Ausgabe,"November 23, 1936",1936-11-23,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9h2,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9h2/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9jk,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-23_1556.tif,1066,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1556, 1936 November 23, Zweite Mittags-Ausgabe",1936-11-23_1556,Zweite Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"November 23, 1936",1936-11-23,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9jk,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9jk/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9k3,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-23_1557.tif,1067,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1557, 1936 November 23, Vormittags-Ausgabe",1936-11-23_1557,Deutsches Nachrichtenbüro|~|Vormittags-Ausgabe,"November 23, 1936",1936-11-23,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9k3,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9k3/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9mm,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-23_1558.tif,1068,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1558, 1936 November 23, Mittags-Ausgabe",1936-11-23_1558,Deutsches Nachrichtenbüro|~|Mittags-Ausgabe,"November 23, 1936",1936-11-23,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9mm,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9mm/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9n4,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-23_1559.tif,1069,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1559, 1936 November 23, Nachmittags-Ausgabe",1936-11-23_1559,Deutsches Nachrichtenbüro|~|Nachmittags-Ausgabe,"November 23, 1936",1936-11-23,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9n4,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9n4/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9pn,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-23_1560.tif,1070,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1560, 1936 November 23, Abend-Ausgabe",1936-11-23_1560,Deutsches Nachrichtenbüro|~|Abend-Ausgabe,"November 23, 1936",1936-11-23,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9pn,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9pn/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9q5,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-23_1561.tif,1071,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1561, 1936 November 23, Nacht-Ausgabe",1936-11-23_1561,Deutsches Nachrichtenbüro|~|Nacht-Ausgabe,"November 23, 1936",1936-11-23,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9q5,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9q5/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9rp,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-24_1562.tif,1072,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1562, 1936 November 24, Morgen-Ausgabe",1936-11-24_1562,Deutsches Nachrichtenbüro|~|Morgen-Ausgabe,"November 24, 1936",1936-11-24,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9rp,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9rp/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9s6,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-24_1563.tif,1073,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1563, 1936 November 24, Vormittags-Ausgabe",1936-11-24_1563,Vormittags-Ausgabe|~|Deutsches Nachrichtenbüro,"November 24, 1936",1936-11-24,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9s6,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9s6/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9tq,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-24_1564.tif,1074,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1564, 1936 November 24, Erste Mittags-Ausgabe",1936-11-24_1564,Deutsches Nachrichtenbüro|~|Erste Mittags-Ausgabe,"November 24, 1936",1936-11-24,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9tq,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9tq/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9v7,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-24_1565.tif,1075,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1565, 1936 November 24, Zweite Mittags-Ausgabe",1936-11-24_1565,Deutsches Nachrichtenbüro|~|Zweite Mittags-Ausgabe,"November 24, 1936",1936-11-24,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9v7,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9v7/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9wr,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-24_1566.tif,1076,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1566, 1936 November 24, Nachmittags- und Abend-Ausgabe",1936-11-24_1566,Nachmittags- und Abend-Ausgabe|~|Deutsches Nachrichtenbüro,"November 24, 1936",1936-11-24,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9wr,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9wr/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9x8,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-24_1567.tif,1077,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1567, 1936 November 24, Nacht-Ausgabe",1936-11-24_1567,Deutsches Nachrichtenbüro|~|Nacht-Ausgabe,"November 24, 1936",1936-11-24,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9x8,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9x8/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002cs9zs,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-25_1568.tif,1078,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1568, 1936 November 25, Morgen-Ausgabe",1936-11-25_1568,Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"November 25, 1936",1936-11-25,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cs9zs,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cs9zs/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csb0s,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-25_1569.tif,1079,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1569, 1936 November 25, Vormittags-Ausgabe",1936-11-25_1569,Deutsches Nachrichtenbüro|~|Vormittags-Ausgabe,"November 25, 1936",1936-11-25,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csb0s,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csb0s/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csb19,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-25_1570.tif,1080,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1570, 1936 November 25, Mittags-Ausgabe",1936-11-25_1570,Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"November 25, 1936",1936-11-25,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csb19,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csb19/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csb2t,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-25_1571.tif,1081,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1571, 1936 November 25, Nachmittags-Ausgabe",1936-11-25_1571,Deutsches Nachrichtenbüro|~|Nachmittags-Ausgabe,"November 25, 1936",1936-11-25,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csb2t,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csb2t/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csb3b,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-25_1572.tif,1082,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1572, 1936 November 25, Abend-Ausgabe",1936-11-25_1572,Abend-Ausgabe|~|Deutsches Nachrichtenbüro,"November 25, 1936",1936-11-25,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csb3b,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csb3b/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csb4v,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-25_1573.tif,1083,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1573, 1936 November 25, Nacht-Ausgabe",1936-11-25_1573,Deutsches Nachrichtenbüro|~|Nacht-Ausgabe,"November 25, 1936",1936-11-25,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csb4v,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csb4v/manifest
