"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Author","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Type.genre","Language","Rights.publicationStatus","Subject","Relation.isPartOf","Name.subject","Name.illustrator","Name.creator","Name.photographer","Coverage.geographic","Name.repository","Name.engraver","Name.printer","Title","Description.note","Alt ID.local","Date.normalized","Date.creation","AltTitle.other","Description.caption","Format.dimensions","Format.extent","Description.contents","Publisher.placeOfOrigin","Alt ID.oclc","Publisher.publisherName","Description.caption","AltTitle.translated","Opac url","AltTitle.uniform","Description.tableOfContents","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9cb7","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_019.tif","19","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_019.tif","","uclalsc_6918156_019","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9cb7",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9ccr","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_020.tif","20","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_020.tif","","uclalsc_6918156_020","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9ccr",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9cd8","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_021.tif","21","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_021.tif","","uclalsc_6918156_021","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9cd8",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9cfs","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_022.tif","22","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_022.tif","","uclalsc_6918156_022","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9cfs",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9cg9","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_023.tif","23","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_023.tif","","uclalsc_6918156_023","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9cg9",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9cht","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_024.tif","24","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_024.tif","","uclalsc_6918156_024","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9cht",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9cjb","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_025.tif","25","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_025.tif","","uclalsc_6918156_025","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9cjb",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9ckv","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_026.tif","26","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_026.tif","","uclalsc_6918156_026","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9ckv",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9cmc","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_027.tif","27","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_027.tif","","uclalsc_6918156_027","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9cmc",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9cnw","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_028.tif","28","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_028.tif","","uclalsc_6918156_028","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9cnw",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9cpd","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_029.tif","29","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_029.tif","","uclalsc_6918156_029","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9cpd",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9cqx","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_030.tif","30","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_030.tif","","uclalsc_6918156_030","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9cqx",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9crf","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_031.tif","31","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_031.tif","","uclalsc_6918156_031","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9crf",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9csz","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_032.tif","32","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_032.tif","","uclalsc_6918156_032","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9csz",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9ctg","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_033.tif","33","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_033.tif","","uclalsc_6918156_033","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9ctg",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9cv0","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_034.tif","34","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_034.tif","","uclalsc_6918156_034","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9cv0",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9cwh","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_035.tif","35","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_035.tif","","uclalsc_6918156_035","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9cwh",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9cx1","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_036.tif","36","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_036.tif","","uclalsc_6918156_036","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9cx1",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9czj","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_037.tif","37","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_037.tif","","uclalsc_6918156_037","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9czj",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9d0j","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_038.tif","38","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_038.tif","","uclalsc_6918156_038","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9d0j",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9d12","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_039.tif","39","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_039.tif","","uclalsc_6918156_039","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9d12",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9d2k","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_040.tif","40","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_040.tif","","uclalsc_6918156_040","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9d2k",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9d33","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_041.tif","41","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_041.tif","","uclalsc_6918156_041","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9d33",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9d4m","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_042.tif","42","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_042.tif","","uclalsc_6918156_042","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9d4m",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9d54","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_043.tif","43","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_043.tif","","uclalsc_6918156_043","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9d54",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9d6n","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_044.tif","44","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_044.tif","","uclalsc_6918156_044","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9d6n",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9d75","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_045.tif","45","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_045.tif","","uclalsc_6918156_045","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9d75",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9d8p","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_046.tif","46","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_046.tif","","uclalsc_6918156_046","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9d8p",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9d96","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_047.tif","47","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_047.tif","","uclalsc_6918156_047","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9d96",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9dbq","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_048.tif","48","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_048.tif","","uclalsc_6918156_048","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9dbq",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9dc7","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_049.tif","49","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_049.tif","","uclalsc_6918156_049","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9dc7",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9ddr","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_050.tif","50","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_050.tif","","uclalsc_6918156_050","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9ddr",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9df8","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_051.tif","51","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_051.tif","","uclalsc_6918156_051","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9df8",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9dgs","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_052.tif","52","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_052.tif","","uclalsc_6918156_052","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9dgs",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9dh9","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_053.tif","53","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_053.tif","","uclalsc_6918156_053","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9dh9",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9djt","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_054.tif","54","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_054.tif","","uclalsc_6918156_054","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9djt",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9dkb","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_055.tif","55","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_055.tif","","uclalsc_6918156_055","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9dkb",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9dmv","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_056.tif","56","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_056.tif","","uclalsc_6918156_056","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9dmv",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9dnc","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_057.tif","57","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_057.tif","","uclalsc_6918156_057","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9dnc",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9dpw","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_058.tif","58","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_058.tif","","uclalsc_6918156_058","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9dpw",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9dqd","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_059.tif","59","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_059.tif","","uclalsc_6918156_059","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9dqd",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9drx","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_060.tif","60","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_060.tif","","uclalsc_6918156_060","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9drx",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9dsf","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_061.tif","61","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_061.tif","","uclalsc_6918156_061","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9dsf",""
"Rare Books (YRL Special Collections)","ark:/21198/zz002j9dtz","ark:/21198/zz002j9bpx","10","Completed with minimal metadata","Page","rarebook/masters/srgb/uclalsc_6918156_062.tif","62","","","","","","","private","","","pd","","","","","","","","","","","","","","uclalsc_6918156_062.tif","","uclalsc_6918156_062","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9dtz",""
