"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0pm","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_078.tif","78","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 78","uclamss_107_b05_f08_078","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0pm",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0q4","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_079.tif","79","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 79","uclamss_107_b05_f08_079","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0q4",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0rn","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_080.tif","80","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 80","uclamss_107_b05_f08_080","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0rn",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0s5","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_081.tif","81","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 81","uclamss_107_b05_f08_081","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0s5",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0tp","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_082.tif","82","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 82","uclamss_107_b05_f08_082","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0tp",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0v6","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_083.tif","83","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 83","uclamss_107_b05_f08_083","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0v6",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0wq","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_084.tif","84","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 84","uclamss_107_b05_f08_084","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0wq",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0x7","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_085.tif","85","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 85","uclamss_107_b05_f08_085","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0x7",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv0zr","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_086.tif","86","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 86","uclamss_107_b05_f08_086","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv0zr",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dv10r","ark:/21198/zz002dtx0v","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b05_f08_087.tif","87","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 5, Folder 8, 87","uclamss_107_b05_f08_087","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dv10r",""
