"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvb24","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_093.tif","93","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 93","uclamss_107_b12_f02_093","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvb24",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvb3n","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_094.tif","94","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 94","uclamss_107_b12_f02_094","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvb3n",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvb45","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_095.tif","95","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 95","uclamss_107_b12_f02_095","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvb45",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvb5p","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_096.tif","96","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 96","uclamss_107_b12_f02_096","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvb5p",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvb66","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_097.tif","97","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 97","uclamss_107_b12_f02_097","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvb66",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvb7q","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_098.tif","98","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 98","uclamss_107_b12_f02_098","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvb7q",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvb87","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_099.tif","99","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 99","uclamss_107_b12_f02_099","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvb87",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvb9r","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_100.tif","100","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 100","uclamss_107_b12_f02_100","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvb9r",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvbb8","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_101.tif","101","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 101","uclamss_107_b12_f02_101","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvbb8",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvbcs","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_102.tif","102","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 102","uclamss_107_b12_f02_102","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvbcs",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvbd9","ark:/21198/zz002dv6v3","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f02_103.tif","103","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 2, 103","uclamss_107_b12_f02_103","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvbd9",""
