"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.genre","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Subject","Name.creator","Name.fashionDesigner","Name.repository","Name.manufacturer","Name.subject","Name.retailer","Name.publisher","Type.collection","Type.manuscript","Rights.copyrightStatus","Name.photographer","Rights.servicesContact","Language","Rights.permission","AltIdentifier.local","Source","Date.created","Title","AltTitle.other","Format.extent","Date.normalized","Description.note","Opac url","Relation.isVersionOf","Description","Description.abstract","Relation.isPartOf","Alt Identifier","Bucketeer State","IIIF Access URL"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002935px","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002935px_1965685_master.tif","11","","","clippings (information artifacts)","still image","","","","","bathrobes|~|stripes","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_006a","","1975","Page 6a","Your evenings at home.","1 clipping : b&w","1975","One clipping.  Handwritten above clipping it says ""Harpers Bazaar- 1975.""  The clipping shows a photograph of a woman in a black and white striped kimono for around the house.  It is by Bonnie Cashin for Evelyn Pearson.  It is polyester and costs about $60.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002935px"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002935qf","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002935qf_1965688_master.tif","12","","","clippings (information artifacts)","still image","","","","","bathrobes|~|caftans","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_006b","","November 1975-December 1975","Page 6b","Be beautifully at-ease at home.|~|""Geoffrey, you have to go home some time...""","2 clippings : col.","1975-11/1975-12","Two clippings.  The first is from Cosmopolitan (Cosmo).  There is a photograph of a woman in a vamp robe of Arneland nylon fleece in black and soft pink.  It is Bonnie Cashin for Evelyn Pearson, costs $49, and is being admired by a man in the photograph.  On the Cosmo masthead is written ""Nov. /75"".  The second clipping shows a photograph of a woman in a purple, pink, and green caftan of Arnel triacetate and nylone.  It costs $55.  Above the picture is written ""Garfinkels - Xmas 1975.""","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002935qf"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002935rz","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002935rz_1965691_master.tif","13","","","advertisements|~|clippings (information artifacts)","still image","","","","","stripes|~|burnouses|~|robes (main garments)","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_007a","","October 6, 1975","Page 7a","Bonnie Cashin creates the ultimate in loungers for Evelyn Pearson","1 clipping : b&w","1975-10-06","One clipping.  From the Chicago Tribune, October 6, 1975.  The clipping is an advertisement for Bonnie Cashin loungers for Evelyn Pearson.  There is a photograph of a striped fleece burnoose of Arnel triacetate and nylon in purple, green, and pink combination ($55).  There is also a baby bunting robe of acrylic in pink or lime ($43).  The text also notes that Cashin will personally introduce her loungewear collection at a Marshall Field & Company location.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002935rz"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002935sg","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002935sg_1965694_master.tif","14","","","clippings (information artifacts)","still image","","","","","leather|~|shoulder bags","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_007b","","October 5, 1975","Page 7b","Hail the bag","1 clipping : b&w","1975-10-05","One clipping, from The New York Times Magazine, October 5, 1975.  Handwritten in top right corner it says ""Museum of Contemporary Crafts Show.""  Article by Anne-Marie Schiro about the exhibition.  There are various pictures of bags featured in the exhibition surrounding the article.  Included is a photograph of a leather body bag by Bonnie Cashin for Meyers.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002935sg"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002935t0","ark:/21198/zz0009k1fw","1","In progress","Page","","15","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b128_008","","1975-1976","Page 8 placeholder","","","1975/1976","","","","","","","","missing",
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002935vh","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002935vh_1965697_master.tif","16","","","clippings (information artifacts)","still image","","","","","capes (outerwear)|~|hoods (headgear)|~|mohair|~|sweaters--1970-1980|~|hats","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","Sills and Company","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_009a","","August 1975","Page 9a","Looking fantastic from forty on: Princess Grace of Monaco|~|The swing of a cape","2 clippings : 1 b&w, 1 col.","1975-09","Two clippings.  The first is from Harper's Bazaar, August 1975.  There is a photograph of Princess Grace of Monaco is a full swinging cape of pitch-brown tweed piped with suede, and a soft slouch hat.  The mohair cape is by Bonnie Cashin for Philip Sills.  The second clipping is close up photograph of a woman (also Princess Grace?).  She wears a hood and a knit sweater.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002935vh"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002935w1","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002935w1_1965700_master.tif","17","","","advertisements|~|clippings (information artifacts)","still image","","","","","suits (main garments)|~|scarves (costume accessories)|~|jackets (garments)|~|ponchos|~|coats (garments)--1970-1980|~|fur|~|dirndls|~|skullcaps (caps)|~|plaids","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_009b","","August 1975-December 1975","Page 9b","Virginia is passing on her sense of style to her children|~|The contemporary Cashin, celebrating the American way with clothes|~|Furs for you to enjoy|~|Big scarf is suit collar","4 clippings : b&w","1975-08/1975-12","Four clippings.  The first (handwritten below: ""Dec./75"") is an advertisement for Gene Burton.  There is a drawing of a woman in a Bonnie Cashin Canadian natural lynx poncho ($1700).  The second clipping (The New York Times Magazine, August 24, 1975) discusses one woman (Virginia)'s sense of style.  She is photographed, with her children, in a Cashin wool suit with a jacket that wraps to the back.  The collar of the jacket is actually a scarf.  The suit has a dirndl skirt.  The third clipping (handwritten: ""Detroit News Aug./75"") shows the same suit as the second clipping.  The text notes that the Pilgrim shawl collar suit is a tweedy brown wool plaid piped in suede.  The model also wears a hand-knit ""Priscilla cap.""  The fourth clipping (handwritten: ""Boston Sunday Globe- Sept. 7/75"") is an advertisement for Saks Fifth Avenue.  It shows a drawing of a woman in long Cashin coat and a shawl.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002935w1"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002935xj","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002935xj_1965703_master.tif","18","","","clippings (information artifacts)","still image","","","","","turtleneck sweaters|~|dresses (garments)--1970-1980|~|bags (costume accessories)|~|robes (main garments)","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_010a","","1975-1976","Page 10a","","3 clippings : b&w","1975/1976","Three clippings.  The first shows a Bonnie Cashin for Evelyn Pearson robe in furry polyester in a palette of colors including mauve, black, shocking, light pink, white, or mocha.  There is a drawing of the robe.  The second clipping has some brief text on Shelley Pfeifer, fashion coordinator and stylist.  She is shown in a Cashin beige cashmere funnelneck sweater dress.  The fourth clipping (handwritten: ""Aug 6/75"") has a sketch of a woman with a bag.  This bag can be a shoulder bag one day and a wrist bag another day.  The bag is for Coach.  Cashin is not mentioned, but the Coach design is possibly her's.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002935xj"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002935z2","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002935z2_1965706_master.tif","19","","","clippings (information artifacts)","still image","","","","","hoods (headgear)|~|purses (ladies' accessories)|~|coats (garments)--1970-1980|~|leather|~|hats","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","Meyers (Firm)|~|Sills and Company","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_010b","","August 12, 1975","Page 10b","Focus: Fall|~|Leather at hand: Bonnie Cashin for Meyers","1 clipping : b&w","1975-08-12","One clipping, from The Plain Dealer, August 12, 1975.  Two brief articles.  The first advertises the Bonnie Cashin for Sills collection, which can be found at Halle's Downtown.  There is also a photograph of a woman in a most dramatic cape-sleeved coat, brushed charcoal wool banded in caramel leather.  Underneath, there is a leather-piped hooded ""T"" of a dress in charcoal acrylic and wool jersey.  However, the dress is not apparent in the photograph.  The second brief article advertises the Bonnie Cashin for Meyers leather bags.  They come in a variety of colors such as rum, plum, pewter, and peanut butter.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002935z2"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz00293602","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz00293602_1965709_master.tif","20","","","advertisements|~|clippings (information artifacts)","still image","","","","","hoods (headgear)|~|coats (garments)--1970-1980|~|dresses (garments)--1970-1980|~|turtleneck sweaters--1970-1980|~|skirts (garments)--1970-1980|~|trousers|~|houndstooth|~|gloves|~|suede|~|shirts","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_011a","","February 19, 1975","Page 11a","","1 clipping : b&w","1975-02-19","1 clipping.  From the Chicago Tribune, February 19, 1975.  Advertisement for The Country Shop at Marshall Field & Company.  Three Cashin outfits are shown: a houndstooth (or oakwood tweed) wool very loose-fitting coat with leather trim, a matching skirt, and a oak acrylic and wool hooded top with suede trim; a white acrylic and wool dress trimmed with leather with a tie belt at the waist; and a houndstooth (or oakwood tweed) square jacket with suede trim, a acrylic and wool turtleneck, and oak suede pants.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00293602"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0029361k","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz0029361k_1965712_master.tif","21","","","clippings (information artifacts)","still image","","","","","bathrobes|~|dressing gowns|~|dresses (garments)--1970-1980|~|sweat suits|~|aprons (protective wear)|~|headcloths (headgear)","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_011b","","1975-1976","Page 11b","At-homes clothes should stay at home.|~|When it's cold, this works fast|~|Bonnie loungewear","3 clippings : b&w","1975/1976","Three clippings, all black and white.  The first is an article from September 29, 1975 (source unknown).  The article discusses Cashin's at-home clothes.  It discusses her desgins, and the various times at home that one might wear them.  There are four images.  The first shows a big snap-sided colorful terry cloth poncho ($43).  The second shows a two piece fleece-backed, cotton-knit jogging suit with contrasting topstitching ($52).  The third shows a lilac cotton dress faced with shocking pink ($55) and detailed with a quilted apron front of moss green with an attached matching pot-holder.  The fourth shows a cozy robe in baby bunting fleece, sashed and bordered in satin, similar to a blanket ($43).The second clipping has handwritten ""W.W. Jan 9/75"" on it (Women's Wear?) and the article is circled in red.  This brief article discusses Cashin's loungewear collection.The third clipping has a photograph of a woman in a long, cozy mustard-color velour ""sweatshirt"" to sleep in, with a knit turtleneck collar and cuffs ($63).  There is an accompanying caption.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029361k"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz00293623","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz00293623_1965715_master.tif","22","","","clippings (information artifacts)","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_011c","","1975-1976","Page 11c","The saga of mink","1 clipping : b&w","1975/1976","One clipping.  Large text that reads ""The Saga of Mink.""","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00293623"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0029363m","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz0029363m_1965718_master.tif","23","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b128_012a","","1975-1976","Page 12a","","","1975/1976","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029363m"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz00293644","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz00293644_1965721_master.tif","24","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b128_012b","","1975-1976","Page 12b","","","1975/1976","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00293644"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0029365n","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz0029365n_1965724_master.tif","25","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b128_013a","","1975-1976","Page 13a","","","1975/1976","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029365n"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz00293665","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz00293665_1965727_master.tif","26","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b128_013b","","1975-1976","Page 13b","","","1975/1976","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00293665"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0029367p","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz0029367p_1965730_master.tif","27","","","clippings (information artifacts)","still image","","","","","suits (main garments)|~|jackets (garments)|~|hoods (headgear)|~|coats (garments)--1970-1980|~|skirts (garments)--1970-1980|~|bags (costume accessories)|~|leather|~|houndstooth|~|robes (main garments)","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_014a","","February 13, 1975-November 18, 1976","Page 14a","Cuddle up in comfort|~|Touch of leather","2 clippings : b&w","1975-02-13/1976-11-18","Two clippings.  The first (The Sacramento Bee, February 13, 1975) discusses Cashin's use of leather in her designs.  There are three accompanying photographs.  They show: a red and neutral bamboo jersey coat (and a handbag), a leather skirt suit, and a ""squarish"" loose-fitting three-quarter sleeve jacket in houndstooth.  The second clipping (handwritten: Wash. DC. Star Nov. 18/75"") discusses the comfort inherent in Cashin's designs.  In particular, the article focusese on Cashin's latest robes.  Pictured are two of these robes.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029367p"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz00293686","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz00293686_1965733_master.tif","28","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b128_014b","","1975-1976","Page 14b","","","1975/1976","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00293686"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0029369q","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz0029369q_1965736_master.tif","29","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b128_015a","","1975-1976","Page 15a","","","1975/1976","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029369q"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936b7","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936b7_1965739_master.tif","30","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b128_015b","","1975-1976","Page 15b","","","1975/1976","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936b7"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936cr","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936cr_1965742_master.tif","31","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b128_016a","","1975-1976","Page 16a","","","1975/1976","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936cr"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936d8","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936d8_1965745_master.tif","32","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b128_016b","","1975-1976","Page 16b","","","1975/1976","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936d8"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936fs","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936fs_1965748_master.tif","33","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b128_017a","","1975-1976","Page 17a","","","1975/1976","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936fs"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936g9","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936g9_1965751_master.tif","34","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b128_017b","","1975-1976","Page 17b","","","1975/1976","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936g9"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936ht","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936ht_1965754_master.tif","35","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b128_018a","","1975-1976","Page 18a","","","1975/1976","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936ht"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936jb","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936jb_1965757_master.tif","36","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b128_018b","","1975-1976","Page 18b","","","1975/1976","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936jb"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936kv","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936kv_1965760_master.tif","37","","","advertisements|~|clippings (information artifacts)","still image","","","","","skirts (garments)|~|turtleneck sweaters|~|greatcoats|~|suede","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","Sills and Company","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_019a","","February 15, 1976","Page 19a","Trail-blazing.  The spirit of the times.  Moccasin-stitched suede...and it's from Saks Fifth Avenue","1 clipping : b&w","1976-02-15","One clipping.  From The New York Times, February 15, 1976.  An advertisement for Bonnie Cashin clothing at Saks Fifth Avenue.  Also mentions that Cashin will be in the store.  There is an accompanying drawing of a woman in Bonnie Cashin for Philip Sills turtleneck sweater, greatcoat ($285), and matching skirt ($160).","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936kv"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936mc","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936mc_1965763_master.tif","38","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b128_019b","","1975-1976","Page 19b","","","1975/1976","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936mc"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936nw","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936nw_1965766_master.tif","39","","","advertisements|~|clippings (information artifacts)","still image","","","","","suits (main garments)|~|jackets (garments)|~|capes (outerwear)|~|coats (garments)--1970-1980|~|skirts (garments)--1970-1980","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_020a","","February 11, 1976","Page 20a","Informal modeling Thursday downtown from 11 A.M. to 3 P.M.","1 clipping : b&w","1976-02-11","One clipping.  From the Seattle Times, February 11, 1976.  Handwritten at top of clipping is ""Seattle Times Feb. 11/76"".  This clipping is an advertisement for Cashin fashions at Frederick & Nelson: A Division of Marshall Field & Company.  The ad notes that there will be informal modeling of Cashin's designs at the store with Mr. Arthur Sheer, Cashin's representative.  There are three sketches shown in the clipping.  Shown are: a white cotton canvas suit (skirt, jacket) with leather yoke and trim ($250); a double-faced featherweight wool cape with leather yoke, beige lined with white ($260); and a white cotton canvas coat with sandstone leather ($220).  Cashin's collection ranges from $198 to $380.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936nw"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936pd","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936pd_1965769_master.tif","40","","","clippings (information artifacts)","still image","","","","","belts (costume accessories)|~|ponchos|~|hoods (headgear)|~|coats (garments)--1970-1980|~|turtleneck sweaters--1970-1980|~|trousers|~|knickerbockers|~|suede|~|hats|~|maxidresses","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","Sills and Company","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_020b","","May 10, 1971-July 1976","Page 20b","Knits that are forever|~|'People change' keys Cashin line for '76","4 clippings : b&w","1971-05-10/1976-07","Four clippings.  The first has handwritten on the left hand side ""Oregon Journal - Feb. 8 - 1976"".  The ""8"" is somewhat illegible.  This clipping has a photograph of a woman in a suede coat designed for Sills & Co. by Cashin.  The coat is unstructured without lining.  The coat is designed inside and outside with each seam contributing to the all-over graphic design.  The second clipping has handwritten above ""NY Times"".  It is from May 11, 1976.  This clipping has a photograph of a woman in ""Amelia"" bloomers by Cashin, a turtleneck shirt (sweater?) and a belt (?).  The accompanying article discusses Cashin's predilection for paprika, a strong orange-red color, as well as her passion for bloomers.  The third clipping is from the Chicago Sun-Times, May 10, 1971.  This clipping has two sketches accompanying a brief article about Cashin's most recent collection.  One sketch shows a hooded black poplin coat traced in leather and lined with a pile fabric.  Cashin's sketch points out the details of the coat.  The second sketch shows an unlined purple cowhide coat.  The fourth clipping has handwritten above the clipping ""NY Times July 1976"".  This clipping shows a sketch of a woman in a hooded maxidress and a poncho.  The accompanying article discusses Cashin's Knittery.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936pd"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936qx","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936qx_1965772_master.tif","41","","","clippings (information artifacts)","still image","","","","","suits (main garments)|~|jackets (garments)|~|ponchos|~|capes (outerwear)|~|turtleneck sweaters|~|hoods (headgear)|~|tweed|~|bags (costume accessories)|~|leather|~|plaids|~|headcloths (headgear)","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","Sills and Company","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_021a","","April 23, 1976-July 28, 1976","Page 21a","From Philip Sills|~|Merry sweaters, merry sweaters|~|Women with designs on men","3 clippings : 2 b&w, 1 col.","1976-04-23/1976-07-28","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936qx"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz002936rf","ark:/21198/zz0009k1fw","2","Completed","Page","cashin/masters/21198-zz002936rf_1965775_master.tif","42","","","press releases|~|clippings (information artifacts)","still image","","","","","skirts (garments)|~|scarves (costume accessories)|~|jackets (garments)|~|sweat suits|~|stripes|~|bags (costume accessories)","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b128_021b","","1975-1976","Page 21b","","3 clippings : b&w","1975/1976","Three clippings.  The first clipping is a photograph of a Cashin at a desk covered in papers, sketches and other objects.  Cashin is shown in a jacket and a cheetah print skirt.  She also holds up a strped scarf (or shirt?).  The second clipping is a photograph of a mannequin in a track suit with zippered pockets.  She also holds a purse.  The third clipping is a News Release from Saks Fifth Avenue about Bonnie Cashin.  The news release discusses Cashin's originality and uniqueness.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002936rf"
